ID	logFC	logCPM	PValue	FDR	muscle_1	muscle_2	muscle_3	muscle_4	muscle_5	muscle_6	hep_1	hep_2	hep_3	hep_4	hep_5	hep_6	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	muscle_6_normalized	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	hep_6_normalized	Expression
XM_027361669.1	2.93014631976323	2.04766310468418	1.60193449030853e-09	8.48427948358662e-09	11	6	8	31	21	28	220	506	394	620	1038	565	0.916056595653411	0.485313099280268	0.796853821738197	1.14572230137348	1.02896527452842	1.18288949960238	2.132187350711	5.713008850031	3.55549034643647	12.0697926346268	13.1633074274773	6.44340394096643	Down_muscle_Up_hep
XM_027356627.1	1.88217956647651	0.996833546551851	1.60862766014112e-09	8.51684126128258e-09	13	8	12	18	16	16	387	252	287	135	289	228	1.08261234031767	0.64708413237369	1.19528073260729	0.665258110474923	0.783973542497847	0.675936856915643	3.75071138511434	2.84521389369133	2.58991301885093	2.6281000091526	3.66492856121478	2.60017008591212	Down_muscle_Up_hep
XM_027372863.1	-3.21428278848099	2.20777371975074	1.61275125285555e-09	8.53578102121107e-09	55	119	37	321	108	353	35	64	36	57	104	139	4.58028297826705	9.62537646905864	3.68544892553916	11.8637696368028	5.29182141186047	14.9128569057014	0.339211623976749	0.722594004747004	0.324867138253079	1.10964222608665	1.31886702548906	1.58519141202537	Up_muscle_Down_hep
XM_027353839.1	3.46578108557185	3.29878325092504	1.6186543110387e-09	8.56412291082582e-09	4	27	14	50	37	49	3721	2242	2447	353	891	501	0.333111489328513	2.1839089467612	1.39449418804184	1.84793919576367	1.81293881702627	2.07005662430416	36.063041509071	25.3133712287935	22.0819413140357	6.87199483874718	11.2991396126033	5.71353163614899	Down_muscle_Up_hep
XM_027357398.1	-2.80973284268399	4.14802956006009	1.65305499568807e-09	8.74317239425541e-09	433	667	518	381	383	287	549	466	553	178	238	394	36.0593187198115	53.9506395366564	51.5962849575482	14.0812966717192	18.7663666735422	12.1246173709243	5.32077661609244	5.26138759706412	4.99032020705424	3.46519853058639	3.01817646217688	4.49327637653234	Up_muscle_Down_hep
XM_027353309.1	7.08578998011986	4.52878898457541	1.65439896500309e-09	8.74731960379297e-09	0	16	6	0	4	0	1847	5501	2797	3550	5438	2670	0	1.29416826474738	0.597640366303647	0	0.195993385624462	0	17.9006819852873	62.1092128142698	25.2403718248295	69.1092965369758	68.9615277366296	30.4493602166024	Down_muscle_Up_hep
XM_027354827.1	-4.03292408144066	2.91983376400311	1.65500560760154e-09	8.74756685154481e-09	146	411	113	310	175	218	39	35	53	30	31	263	12.1585693604907	33.2439473006983	11.255560232052	11.4572230137348	8.5747106210702	9.20963967547563	0.377978666716949	0.395168596346018	0.478276620205922	0.584022224256134	0.393123824905391	2.99931900260915	Up_muscle_Down_hep
XM_027383234.1	3.15744833394964	2.29093520203894	1.66292875041393e-09	8.78647236945122e-09	17	7	10	13	11	43	339	831	753	661	1234	345	1.41572382964618	0.566198615826979	0.996067277172746	0.480464190898555	0.53898181046727	1.81658030296079	3.28550687223194	9.38243153038688	6.79513764179357	12.8679563411102	15.6488645139759	3.93446789315649	Down_muscle_Up_hep
XM_027365765.1	4.960167411319	3.239067449142	1.66758180305278e-09	8.80807913823417e-09	10	11	5	32	2	0	870	1118	695	1890	2042	1640	0.832778723321282	0.889740682013824	0.498033638586373	1.18268108528875	0.0979966928122309	0	8.43183179599349	12.6228140204242	6.27174058571916	36.7934001281364	25.8954467889293	18.7029778109468	Down_muscle_Up_hep
XM_027366327.1	2.9936833540331	1.21070176767428	1.68282971537648e-09	8.8856138807172e-09	2	2	2	30	15	10	545	444	597	139	187	278	0.166555744664256	0.161771033093423	0.199213455434549	1.1087635174582	0.734975196091732	0.422460535572277	5.28200957335224	5.01299590793234	5.38738004269689	2.70596963905342	2.37142436313897	3.17038282405074	Down_muscle_Up_hep
XM_027355187.1	-6.20495952254929	7.67943217320001	1.6865454667986e-09	8.9022251261018e-09	5122	4192	2652	12931	6468	14263	111	69	100	87	226	2242	426.549262085161	339.072085363814	264.157041906212	477.914034808402	316.921304554755	602.555461886738	1.07578543604055	0.779046661367863	0.902408717369663	1.69366445034279	2.86599949769737	25.5683391781358	Up_muscle_Down_hep
XM_027381075.1	-2.15788964375155	3.88703553792292	1.69989628857263e-09	8.96663727638714e-09	294	424	347	530	373	332	781	550	600	194	277	524	24.4836944656457	34.2954590158056	34.5635345178943	19.588155475095	18.2763832094811	14.0256897809996	7.56926509502404	6.20979222829456	5.41445230421798	3.77667705018967	3.51275159673527	5.97582949569276	Up_muscle_Down_hep
XR_003477589.1	-12.3448576806665	11.674061624996	1.69936236227014e-09	8.96663727638714e-09	85660	78156	50944	166286	150269	169646	405	19	374	0	0	0	7133.58254397011	6321.68843122477	5074.36513682884	6145.72834213517	7362.93251610056	7166.87400176945	3.92516307744524	0.214520095159267	3.37500860296254	0	0	0	Up_muscle_Down_hep
XM_027382996.1	1.98230260136376	4.22913982863203	1.70286677458947e-09	8.97927454815591e-09	83	147	83	178	138	118	3321	2796	2830	1996	2337	1842	6.91206340356664	11.8901709323666	8.26735840053379	6.57866353691868	6.76177180404393	4.98503431975287	32.186337235051	31.5683255823847	25.5381667015615	38.8569453205081	29.6364638323839	21.0066372730268	Down_muscle_Up_hep
XM_027375794.1	6.62774965406485	4.50205468333657	1.73899593707801e-09	9.16669113390917e-09	0	26	4	6	1	0	4408	4125	5316	3384	3519	1773	0	2.10302343021449	0.398426910869098	0.221752703491641	0.0489983464061155	0	42.7212810997003	46.5734417122092	47.9720474153713	65.8777068960919	44.6258948336152	20.2197436943955	Down_muscle_Up_hep
XM_027368467.1	1.81636548998974	2.87702907253694	1.74221653301708e-09	9.18057035813117e-09	28	51	30	77	86	66	1329	1264	1531	410	728	860	2.33178042529959	4.12516134388227	2.98820183151824	2.84582636147606	4.21385779092593	2.78823953477703	12.8803499504314	14.2712315937533	13.8158774629295	7.98163706483383	9.23206917842339	9.80765909598429	Down_muscle_Up_hep
XM_027365027.1	7.6263646337639	5.49196580176005	1.74437542160497e-09	9.18884746701148e-09	0	14	16	0	0	2	9310	9108	13356	3702	7504	4842	0	1.13239723165396	1.59370764347639	0	0	0.0844921071144554	90.2302919778153	102.834159300558	120.525708291892	72.0683424732069	95.161328454518	55.2194015613441	Down_muscle_Up_hep
XM_027381338.1	-5.2585258631355	10.8373787002509	1.75625784796575e-09	9.24832241881255e-09	71492	52746	88015	42680	8163	10265	7515	9022	9410	3382	3864	16179	5953.70164876851	4266.38745577283	8766.88614003592	1577.40089750387	399.97350171312	433.655739764942	72.8335815481506	101.863173606679	84.9166603044853	65.8387720811415	49.000982562401	184.509437806895	Up_muscle_Down_hep
XM_027361616.1	6.14816273932386	1.29720489973403	1.76500889328017e-09	9.29127323066355e-09	0	0	0	0	7	0	273	129	260	434	737	335	0	0	0	0	0.342988424842808	0	2.64585066701865	1.45647854081818	2.34626266516112	8.44885484423874	9.34620190178302	3.82042534552877	Down_muscle_Up_hep
XM_027379782.1	1.92216040962865	4.2893976164211	1.76655738368072e-09	9.29629254382878e-09	81	120	94	166	202	166	2080	3081	2944	2107	2791	2368	6.74550765890239	9.70626198560535	9.36303240542381	6.1351581299354	9.89766597403532	7.0128448904998	20.158862224904	34.7861270097737	26.5669126393629	41.0178275502558	35.3938256551919	27.0052752782451	Down_muscle_Up_hep
XM_027353101.1	3.14278863858341	1.0935986850254	1.77679270301868e-09	9.34071641721527e-09	8	6	2	24	4	1	471	392	449	145	301	214	0.666222978657026	0.485313099280268	0.199213455434549	0.887010813966564	0.195993385624462	0.0422460535572277	4.56481928265854	4.4258882790754	4.05181514098979	2.82277408390465	3.81710552569428	2.4405105192333	Down_muscle_Up_hep
XM_027358769.1	9.1455592121472	2.88974124370625	1.77625765323447e-09	9.34071641721527e-09	0	0	2	0	0	0	150	301	135	1771	3105	677	0	0	0.199213455434549	0	0	0	1.4537641027575	3.39844992857575	1.21825176844905	34.4767786385871	39.3757895590723	7.72068047439694	Down_muscle_Up_hep
XR_003475662.1	7.29134827022645	2.88834944641561	1.77593265757704e-09	9.34071641721527e-09	0	6	0	0	2	0	2429	2119	2590	184	898	110	0	0.485313099280268	0	0	0.0979966928122309	0	23.5412867039864	23.9246358759203	23.3723857798743	3.58200297543762	11.3879095085497	1.25446802390497	Down_muscle_Up_hep
XM_027359482.1	8.04048696899064	5.9546244102568	1.78368995986024e-09	9.37382170630889e-09	0	26	6	0	0	4	18742	12761	11410	8154	9886	2401	0	2.10302343021449	0.597640366303647	0	0	0.168984214228911	181.642978759207	144.078470227758	102.964834651879	158.737240552817	125.3684559037	27.3816156854166	Down_muscle_Up_hep
XM_027359035.1	5.25380293671878	3.46192205236694	1.78661647382179e-09	9.38604431304359e-09	4	8	6	18	10	14	7276	2574	1909	92	532	207	0.333111489328513	0.64708413237369	0.597640366303647	0.665258110474923	0.489983464061155	0.591444749801188	70.5172507444237	29.0618276284186	17.2269824145869	1.79100148771881	6.74651209192478	2.36068073589389	Down_muscle_Up_hep
XM_027372206.1	7.94864148294876	4.33590102880015	1.79650938061509e-09	9.43484455890088e-09	0	8	4	0	0	0	1413	1404	1671	6085	3452	2923	0	0.64708413237369	0.398426910869098	0	0	0	13.6944578479756	15.8519059791374	15.0792496672471	118.459174486619	43.7762401152713	33.3346366715838	Down_muscle_Up_hep
XM_027360504.1	-4.08968473681039	6.10751602770439	1.80598131955945e-09	9.48140192768711e-09	2560	1975	2826	1586	440	1125	555	652	706	416	340	1262	213.191353170248	159.748895179755	281.488612529018	58.6166312896238	21.5592724186908	47.5268102518811	5.37892718020274	7.3614264233601	6.37100554462982	8.09844150968506	4.31168066025268	14.3921695106188	Up_muscle_Down_hep
XM_027360507.1	7.09946708096663	4.31681232911031	1.81027415008367e-09	9.50074683268635e-09	0	12	8	0	1	0	2808	2518	2787	3708	4388	2418	0	0.970626198560535	0.796853821738197	0	0.0489983464061155	0	27.2144640036203	28.4295578742649	25.1501309530925	72.1851469180582	55.6460433446728	27.5754880163837	Down_muscle_Up_hep
XM_027366504.1	8.23721716920664	1.89809210201699	1.81388199997395e-09	9.51648501262356e-09	0	2	0	0	0	0	80	301	274	1449	553	146	0	0.161771033093423	0	0	0	0	0.775340854803999	3.39844992857575	2.47259988559288	28.2082734315713	7.01282177976392	1.66502119536478	Down_muscle_Up_hep
XM_027372708.1	9.10571471149898	3.60499482074388	1.8149709042823e-09	9.51900147986125e-09	0	2	0	0	2	0	35	867	287	2089	6294	1002	0	0.161771033093423	0	0	0.0979966928122309	0	0.339211623976749	9.78889065805707	2.58991301885093	40.6674142157021	79.8168178695011	11.427063272298	Down_muscle_Up_hep
XM_027368149.1	-3.6766260912744	3.51163816458805	1.82148201313811e-09	9.54994462190265e-09	222	646	122	499	76	524	186	59	172	74	85	297	18.4876876577325	52.2520436891755	12.1520207815075	18.4424331737215	3.72387432686477	22.1369320639873	1.8026674874193	0.666141348126144	1.55214299387582	1.44058815316513	1.07792016506317	3.38706366454341	Up_muscle_Down_hep
XM_027365615.1	-5.24646832655112	2.78016077682714	1.83106900562975e-09	9.59698830726576e-09	103	44	104	292	366	689	32	6	6	4	30	106	8.57762085020921	3.5589627280553	10.3590996825966	10.7919649032599	17.9333947846383	29.1075309009299	0.310136341921599	0.0677431879450316	0.0541445230421798	0.0778696299008179	0.380442411198766	1.20885100485388	Up_muscle_Down_hep
XM_027380854.1	-3.16210814727584	2.77397306139223	1.83694830287594e-09	9.62457420661762e-09	244	213	156	112	172	202	86	98	121	25	138	261	20.3198008490393	17.2286150244495	15.5386495238948	4.13938379851063	8.42771558185186	8.53370281855999	0.833491418914299	1.10647206976885	1.09191454801729	0.486685186880112	1.75003509151432	2.97651049308361	Up_muscle_Down_hep
XM_027356802.1	-7.89110793898916	10.563093535785	1.86442815276191e-09	9.76527839716798e-09	43915	44668	36319	63031	32574	77299	196	67	186	165	105	5898	3657.14776346541	3612.9942531085	3617.6167439637	2329.5491089636	1596.0721358328	3265.57769392014	1.8995850942698	0.756465598719519	1.67848021430757	3.21212223340874	1.33154843919568	67.2622945908318	Up_muscle_Down_hep
XM_027381346.1	-5.26477539724178	10.8478092330747	1.86558918057498e-09	9.76808490526257e-09	71504	52800	89703	42407	8077	10228	7807	9042	9328	3371	3903	16099	5954.7009832365	4270.75527366636	8935.02229642268	1567.311149495	395.759643922195	432.092635783325	75.6635756681852	102.088984233163	84.1766851562422	65.6246305989143	49.4955576969594	183.597097425873	Up_muscle_Down_hep
XM_027356019.1	2.03688468608279	2.83406850424323	1.86942170446472e-09	9.78487259985153e-09	40	38	30	51	62	56	1940	1201	1267	410	725	616	3.33111489328513	3.07364962877503	2.98820183151824	1.88489797967895	3.03789747717916	2.36577899920475	18.802015728997	13.5599281203305	11.4335184490736	7.98163706483383	9.19402493730351	7.02502093386782	Down_muscle_Up_hep
XM_027362417.1	2.511929470416	3.01717121952212	1.87261521505758e-09	9.79830546552566e-09	40	41	28	33	49	34	2078	1266	2387	433	738	696	3.33111489328513	3.31630617841516	2.78898837608369	1.21963986920403	2.40091897389966	1.43636582094574	20.1394787035339	14.2938126564017	21.5404960836139	8.42938743676353	9.35888331548964	7.93736131488961	Down_muscle_Up_hep
XM_027359921.1	2.87950202504096	1.53272133555772	1.8747918961309e-09	9.80641064116143e-09	6	10	9	11	24	7	183	486	472	482	314	422	0.499667233992769	0.808855165467113	0.896460549455471	0.406546623068008	1.17596031374677	0.295722374900594	1.77359220536415	5.48719822354756	4.25936914598481	9.38329040304855	3.98196390388042	4.81259550988997	Down_muscle_Up_hep
XM_027355021.1	7.37940153329062	3.7257828071856	1.88188331541713e-09	9.84020914326549e-09	0	10	2	0	0	0	2670	3396	2502	1313	3155	370	0	0.808855165467113	0.199213455434549	0	0	0	25.8770010290835	38.3426443768879	22.578266108589	25.5607060149435	40.0098602444035	4.2195742622258	Down_muscle_Up_hep
XM_027364345.1	6.257119420955	3.14966620692637	1.88856221100237e-09	9.87182870013419e-09	2	4	8	0	0	4	2497	2911	3557	251	497	306	0.166555744664256	0.323542066186845	0.796853821738197	0	0	0.168984214228911	24.2003264305698	32.8667366846645	32.0986780768389	4.88631927627632	6.30266261219289	3.48970195740837	Down_muscle_Up_hep
XM_027379366.1	7.94782488214363	5.09874051202794	1.88933769877985e-09	9.87257933302222e-09	0	14	6	0	0	0	4504	5433	4898	5674	8165	3957	0	1.13239723165396	0.597640366303647	0	0	0	43.6516901254651	61.3414566842261	44.1999789767661	110.45807001431	103.543742914597	45.1266360962905	Down_muscle_Up_hep
XM_027357615.1	3.94396037489707	0.919832805537941	1.91170254143613e-09	9.98610515125314e-09	0	1	0	5	3	18	262	307	312	241	313	262	0	0.0808855165467113	0	0.184793919576367	0.146995039218346	0.760428964030098	2.5392412994831	3.46619311652078	2.81551519819335	4.69164520152428	3.96928249017379	2.98791474784638	Down_muscle_Up_hep
XM_027376055.1	-5.21133388143832	5.97797929640736	1.91666836652867e-09	1.00086987161243e-08	1476	2932	1266	2638	1532	1850	99	75	151	53	125	1235	122.918139562221	237.156334514957	126.10211729007	97.4972719684915	75.0654666941689	78.1551990808712	0.959484307819948	0.846789849312895	1.36263716322819	1.03177259618584	1.58517671332819	14.084254632024	Up_muscle_Down_hep
XM_027371294.1	-2.70275519169923	5.03838829730966	1.92381944483282e-09	1.00426845994213e-08	303	517	292	2739	936	2330	1019	713	1057	470	513	823	25.2331953166349	41.8178120546497	29.0851644934442	101.230109143934	45.8624522361241	98.4333047883405	9.87590413806593	8.05014883413459	9.53846014259734	9.1496815133461	6.5055652314989	9.38570166976171	Up_muscle_Down_hep
XM_027350921.1	6.6862777472136	6.90882517687055	1.93084461834623e-09	1.00759907538549e-08	26	37	31	19	28	84	2238	2879	1099	28010	51750	14144	2.16522468063533	2.99276411222832	3.08780855923551	0.702216894390196	1.37195369937123	3.54866849880713	21.6901604131419	32.505439682291	9.9174718038926	545.282083380477	656.263159317871	161.301779364653	Down_muscle_Up_hep
XM_027361896.1	1.76930302341092	2.19296615301058	1.93361168902871e-09	1.00870614455374e-08	24	20	19	43	46	67	516	657	845	430	650	454	1.99866893597108	1.61771033093423	1.89252782662822	1.58922770835676	2.25392393468131	2.83048558833425	5.00094851348579	7.41787907998096	7.62535366177366	8.37098521433792	8.24291890930659	5.17753166229869	Down_muscle_Up_hep
XM_027372597.1	-2.322531784102	5.86744574025779	1.93565139299784e-09	1.00909634181509e-08	1108	1638	1176	2468	1944	1317	2611	2161	2722	651	1071	1418	92.2718825439981	132.490476103513	117.137511795515	91.214278702895	95.2527854134884	55.6380525348689	25.3051871486655	24.3988381915355	24.5635652868022	12.6732822663581	13.5817940797959	16.1712332536113	Up_muscle_Down_hep
XM_027379516.1	-2.43164230101844	5.31427243881219	1.93532475527816e-09	1.00909634181509e-08	930	1284	911	1053	1050	962	1614	1323	1483	400	721	1205	77.4484212688793	103.857003245977	90.7417289504371	38.917599462783	51.4482637264212	40.640703522053	15.6425017456707	14.9373729418795	13.3827212785921	7.78696299008179	9.14329928247701	13.7421269891408	Up_muscle_Down_hep
XM_027377429.1	1.82126245730742	3.66318229887658	1.94779592222269e-09	1.01508884218837e-08	48	66	53	210	91	151	2064	2230	2267	1060	1493	1115	3.99733787194216	5.33844409208294	5.27915656901555	7.76134462220743	4.45884952295651	6.37915408714138	20.0037940539432	25.1778848529034	20.4576056227703	20.6354519237167	18.9333506639919	12.7157440604913	Down_muscle_Up_hep
XM_027375090.1	3.89849663390767	0.402544533542675	1.95210012332503e-09	1.01699274180828e-08	0	2	2	8	3	2	402	275	432	40	72	116	0	0.161771033093423	0.199213455434549	0.295670271322188	0.146995039218346	0.0844921071144554	3.89608779539009	3.10489611414728	3.89840565903695	0.778696299008179	0.913061786877038	1.3228935524816	Down_muscle_Up_hep
XM_027363560.1	-7.72320054097451	9.64393118305125	1.96379049468202e-09	1.0227420896304e-08	21041	38365	20638	26589	12002	25421	69	77	139	59	172	3427	1752.24971174031	3103.17284231458	2055.68364662911	982.697105523207	588.078153566198	1073.93692747828	0.668731487268449	0.869370911961239	1.25434811714383	1.14857704103706	2.18120315753959	39.0823810720211	Up_muscle_Down_hep
XM_027356913.1	2.75097982344863	0.952935541336646	1.96994657005329e-09	1.02560630491545e-08	4	2	1	14	17	18	320	210	428	269	212	200	0.333111489328513	0.161771033093423	0.0996067277172746	0.517422974813829	0.832971888903963	0.760428964030098	3.10136341921599	2.37101157807611	3.86230931034216	5.23673261083	2.68845970580461	2.28085095255449	Down_muscle_Up_hep
XM_027383071.1	3.97464469966365	6.21209344587322	1.97172879806085e-09	1.02619222987684e-08	97	151	78	190	171	229	3645	4782	4682	20727	13874	10913	8.07795361621644	12.2137129985534	7.76932476194742	7.02216894390196	8.37871723544574	9.67434626460514	35.3264676970072	53.9913207921902	42.2507761472476	403.500954738563	175.941933765723	124.454632226136	Down_muscle_Up_hep
XM_027364346.1	6.29295269225841	3.58106203306472	1.98018960198359e-09	1.03025249222083e-08	2	7	6	0	0	12	3318	4013	4819	295	674	467	0.166555744664256	0.566198615826979	0.597640366303647	0	0	0.506952642686732	32.1572619529958	45.308902203902	43.4870760900441	5.74288520518532	8.54727283826561	5.32578697421473	Down_muscle_Up_hep
XM_027365170.1	-5.12442178772083	4.1094222122659	1.98473993606951e-09	1.03227619045107e-08	580	843	455	335	273	340	24	25	34	39	50	312	48.3011659526344	68.1864904488776	45.3210611113599	12.3811926116166	13.3765485688695	14.3636582094574	0.2326022564412	0.282263283104298	0.306818963905686	0.759228891532974	0.634070685331277	3.558127485985	Up_muscle_Down_hep
XM_027377817.1	3.55060965275962	1.74307430175275	1.99979782193489e-09	1.03976176938139e-08	0	4	2	30	6	23	846	609	701	294	389	362	0	0.323542066186845	0.199213455434549	1.1087635174582	0.293990078436693	0.971659231816237	8.19922953955228	6.87593357642071	6.32588510876134	5.72341779771011	4.93306993187733	4.12834022412362	Down_muscle_Up_hep
XM_027366522.1	1.76943910902761	2.47755838767057	2.00249698286224e-09	1.04081879109247e-08	35	23	34	68	47	49	843	626	669	571	668	886	2.91472553162449	1.86036688057436	3.38662874238734	2.5131973062386	2.30292228108743	2.07005662430416	8.17015425749713	7.06787260893163	6.03711431920305	11.1158896683417	8.47118435602585	10.1041697198164	Down_muscle_Up_hep
XR_003475566.1	-3.96377874631555	5.14787551606346	2.01395943541075e-09	1.04642840767734e-08	846	1549	1159	944	784	375	184	190	274	185	427	896	70.4530799929805	125.291665130856	115.444197424321	34.8890920160182	38.4147035823945	15.8422700839604	1.7832839660492	2.14520095159267	2.47259988559288	3.60147038291283	5.4149636527291	10.2182122674441	Up_muscle_Down_hep
XM_027382214.1	-2.03462560281066	5.44226922528218	2.01628329449404e-09	1.0472875729114e-08	934	1219	851	1164	1162	1383	1612	1386	1807	963	1499	1491	77.7815327582078	98.599444670441	84.7653252874007	43.0200244773783	56.9360785239062	58.4262920696459	15.6231182243006	15.6486764153023	16.3065255228698	18.7471133986219	19.0094391462317	17.0037438512937	Up_muscle_Down_hep
XM_027379458.1	7.48802665177477	2.91149631972901	2.01875741046783e-09	1.04822418681121e-08	0	0	6	0	0	0	403	1060	743	1868	1322	1130	0	0	0.597640366303647	0	0	0	3.90577955607514	11.9679632036222	6.7048967700566	36.3651171636819	16.764828920159	12.8868078819329	Down_muscle_Up_hep
XM_027373534.1	5.68648939442255	1.00356407782303	2.03443790817975e-09	1.05601521187377e-08	0	1	0	0	1	6	78	107	130	430	454	470	0	0.0808855165467113	0	0	0.0489983464061155	0.253476321343366	0.755957333433899	1.2080868516864	1.17313133258056	8.37098521433792	5.75736182280799	5.35999973850304	Down_muscle_Up_hep
XM_027363944.1	2.33119745334212	2.59449306089198	2.04910226384647e-09	1.06327378845358e-08	12	28	16	59	34	72	732	664	591	743	1222	869	0.999334467985539	2.26479446330792	1.59370764347639	2.18056825100114	1.66594377780793	3.04171585612039	7.09436882145659	7.49691279925016	5.33323551965471	14.4642837540769	15.4966875494964	9.91029738884925	Down_muscle_Up_hep
XM_027363105.1	-4.87815372682219	2.49678010565015	2.06740377076675e-09	1.07241422690769e-08	30	391	31	583	89	61	36	44	68	8	11	40	2.49833616996385	31.6262369697641	3.08780855923551	21.5469710226044	4.36085283014428	2.57700926699089	0.348903384661799	0.496783378263565	0.613637927811371	0.155739259801636	0.139495550772881	0.456170190510897	Up_muscle_Down_hep
XR_003475024.1	6.70093643504313	5.48856987726949	2.07309535270401e-09	1.07500968438923e-08	0	35	19	5	0	7	9246	7406	8859	4783	7837	7605	0	2.83099307913489	1.89252782662822	0.184793919576367	0	0.295722374900594	89.6100192939721	83.6176749868173	79.9443882717785	93.112609953903	99.3842392188243	86.7293574708844	Down_muscle_Up_hep
XR_003477476.1	-2.00977860057652	5.85292780959098	2.08323538345957e-09	1.07990941045694e-08	1173	1479	975	2782	1483	1556	2416	2123	2286	1457	1845	1594	97.6849442455864	119.629678972586	97.1165595243427	102.819336852291	72.6645477202692	65.7348593350463	23.4152938150808	23.969798001217	20.6290632790705	28.3640126913729	23.3972082887241	18.1783820918593	Up_muscle_Down_hep
XR_003476134.1	-2.45500479768854	2.90784320934015	2.13728498373842e-09	1.10756021843878e-08	173	182	171	147	322	213	272	128	271	51	218	314	14.4070719134582	14.7211640115015	17.032750439654	5.4329412355452	15.7774675427692	8.9984094076895	2.6361589063336	1.44518800949401	2.44552762407179	0.992837781235428	2.76454818804437	3.58093599551054	Up_muscle_Down_hep
XM_027377294.1	6.03752731279171	2.82239165340264	2.15042376736145e-09	1.11399936807876e-08	0	4	4	3	9	0	2404	2048	2718	100	581	188	0	0.323542066186845	0.398426910869098	0.11087635174582	0.440985117655039	0	23.2989926868602	23.1230081519041	24.5274689381075	1.94674074752045	7.36790136354943	2.14399989540122	Down_muscle_Up_hep
XM_027356234.1	3.82459548260897	0.440118189363486	2.18373798079008e-09	1.13088240675718e-08	4	2	2	2	6	0	320	331	377	77	60	149	0.333111489328513	0.161771033093423	0.199213455434549	0.073917567830547	0.293990078436693	0	3.10136341921599	3.73716586830091	3.40208086448363	1.49899037559074	0.760884822397532	1.69923395965309	Down_muscle_Up_hep
XM_027371723.1	4.72868083244748	-0.33229038381328	2.23693488662062e-09	1.15804740452487e-08	0	0	0	6	0	0	78	89	85	71	223	137	0	0	0	0.221752703491641	0	0	0.755957333433899	1.0048572878513	0.767047409764214	1.38218593073952	2.82795525657749	1.56238290249982	Down_muscle_Up_hep
XM_027351966.1	-3.63012629359815	4.19973613057261	2.24027786289298e-09	1.15924674459956e-08	388	762	405	430	405	813	295	175	269	31	102	641	32.3118144648658	61.634763608594	40.3407247254962	15.8922770835676	19.8443302944768	34.3460415420261	2.85906940208974	1.97584298173009	2.42747944972439	0.603489631731338	1.2935041980758	7.31012730293713	Up_muscle_Down_hep
XM_027379522.1	-2.1531115871913	3.18844998188722	2.24073551503499e-09	1.15924674459956e-08	105	212	104	542	265	472	326	171	568	135	346	249	8.74417659487347	17.1477295079028	10.3590996825966	20.0316608820782	12.9845617976206	19.9401372790115	3.15951398332629	1.9306808564334	5.12568151465969	2.6281000091526	4.38776914249243	2.83965943593034	Up_muscle_Down_hep
XM_027363229.1	-3.82736705786981	5.60425180192973	2.25092837711429e-09	1.1641345569028e-08	1087	1432	1042	2380	1252	2039	329	309	350	169	226	1966	90.5230472250234	115.828059694891	103.7902102814	87.9619057183509	61.3459297004565	86.1397032031872	3.18858926538144	3.48877417916913	3.15843051079382	3.28999186330955	2.86599949769737	22.4207648636106	Up_muscle_Down_hep
XM_027360548.1	10.161814551146	0.540511398180988	2.27142375039273e-09	1.17434562131489e-08	0	0	0	0	0	0	74	99	82	627	99	39	0	0	0	0	0	0	0.717190290693699	1.11776260109302	0.739975148243124	12.2060644869532	1.25545995695593	0.444765935748125	Down_muscle_Up_hep
XM_027364563.1	5.73836675066823	-0.513962504170097	2.30416058409655e-09	1.19087677690785e-08	0	2	0	0	0	0	51	46	81	150	101	119	0	0.161771033093423	0	0	0	0	0.494279794937549	0.519364440911909	0.730951061069427	2.92011112128067	1.28082278436918	1.35710631676992	Down_muscle_Up_hep
XM_027372303.1	2.59830017465106	0.846246139411079	2.32124245194443e-09	1.19930860017129e-08	6	5	2	16	11	14	192	238	158	233	407	188	0.499667233992769	0.404427582733556	0.199213455434549	0.591340542644376	0.53898181046727	0.591444749801188	1.8608180515296	2.68714645515292	1.42580577344407	4.53590594172264	5.16133537859659	2.14399989540122	Down_muscle_Up_hep
XM_027351584.1	1.9249393172986	2.66044419078324	2.32230639488622e-09	1.19946165665132e-08	39	25	16	96	68	42	818	934	911	710	792	781	3.247837020953	2.02213791366778	1.59370764347639	3.54804325586626	3.33188755561585	1.77433424940356	7.92786024037089	10.5453562567766	8.22094341523763	13.8218593073952	10.0436796556474	8.90672296972527	Down_muscle_Up_hep
XM_027359101.1	6.75340281539402	3.2660711575443	2.35882815375788e-09	1.21752159614004e-08	0	8	5	0	0	0	1796	2008	2857	1298	1247	544	0	0.64708413237369	0.498033638586373	0	0	0	17.4064021903498	22.6713868989372	25.7818170552513	25.2686949028154	15.813722892162	6.2039145909482	Down_muscle_Up_hep
XM_027371767.1	-7.03383222405317	9.36084573080466	2.35883120296716e-09	1.21752159614004e-08	20662	31898	17268	16506	13465	12788	151	64	272	154	347	4183	1720.68739812643	2580.086206807	1720.0089742219	610.041687305504	659.762734358345	540.242532889828	1.46345586344255	0.722594004747004	2.45455171124548	2.99798075118149	4.40045055619906	47.7039976726771	Up_muscle_Down_hep
