ID	logFC	logCPM	PValue	FDR	muscle_1	muscle_2	muscle_3	muscle_4	muscle_5	muscle_6	gills_1	gills_2	gills_3	gills_4	gills_5	gills_6	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	muscle_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized	Expression
XM_027354275.1	2.8059460382273	5.3094349436022	2.2597633263399e-08	1.64099650997968e-07	81	114	98	249	159	127	184	12707	9732	7036	14663	6903	8.7062825490608	10.5798834122961	11.6931740872282	11.8047958858744	9.91446591284158	6.74277464131622	24.1755130058516	66.4423229143168	43.7396814900665	53.4746832196071	173.015648149927	54.5141147676799	Down_muscle_Up_gills
XM_027371313.1	-1.87002393900465	2.36640576194683	2.27777502929488e-08	1.65322758154979e-07	77	83	82	130	107	185	26	331	495	244	164	304	8.27634267009484	7.70289757211028	9.78408444033378	6.16314644644046	6.67199907342169	9.822152036563	3.41610509865294	1.73073179229077	2.22473719046269	1.85443756475044	1.93511329854655	2.40073748940673	Up_muscle_Down_gills
XR_003476255.1	-4.44724138362303	1.95469111965483	2.28566755015756e-08	1.65810529048866e-07	56	41	12	363	58	233	0	10	70	48	53	72	6.01915830552352	3.80504578863279	1.4318172351708	17.2094012312145	3.61659762858372	12.3706022946983	0	0.0522879695556125	0.314609299661391	0.364807389786973	0.625371980627849	0.568595721175279	Up_muscle_Down_gills
XM_027381146.1	-2.89509257073838	0.169567140946393	2.33248331975425e-08	1.69119984834667e-07	17	14	10	53	45	44	0	35	25	49	33	53	1.82724448560535	1.29928392782583	1.193181029309	2.51266739739496	2.80598091872875	2.33607940329066	0	0.183007893444644	0.112360464164783	0.372407543740868	0.389382553975831	0.418549628087358	Up_muscle_Down_gills
XM_027379131.1	5.29235951141899	2.69275658645669	2.34042158664574e-08	1.69608625843702e-07	2	6	0	0	9	10	32	2091	239	1613	1928	2950	0.214969939482983	0.556835969068213	0	0	0.56119618374575	0.530927137111514	4.20443704449593	10.9334144340786	1.07416603741532	12.2590483276331	22.7493807292546	23.2966302425982	Down_muscle_Up_gills
XM_027359686.1	-1.96495490287593	0.954335111332138	2.35200186760238e-08	1.70360565381993e-07	35	43	27	54	40	52	2	160	205	115	67	104	3.7619739409522	3.9906577783222	3.22158877913429	2.56007621621373	2.49420526109222	2.76082111297987	0.262777315280995	0.8366075128898	0.921355806151217	0.874017704697955	0.790564579284262	0.821304930586514	Up_muscle_Down_gills
XM_027364371.1	-2.02843130071153	7.78039567115576	2.35949808275811e-08	1.70816068980022e-07	2695	4498	2566	9272	5786	5745	910	14215	17777	11113	8172	8223	289.671993453319	417.441364811471	306.170252120689	439.574568087661	360.78679101699	305.017640270565	119.563678452853	74.3273487233032	79.8972788582936	84.4605108896381	96.4252797300148	64.9383696558933	Up_muscle_Down_gills
XM_027363583.1	12.6894313146581	2.52576411302017	2.36662415761242e-08	1.71244323956958e-07	0	0	0	0	0	0	487	298	430	161	70	100	0	0	0	0	0	0	63.9862762709224	1.55818149275725	1.93259998363426	1.22362478657714	0.825962993282065	0.78971627941011	Down_muscle_Up_gills
XM_027360524.1	-3.31804372555376	4.70264403724206	2.37739302094721e-08	1.71935591382e-07	455	972	807	272	346	278	19	1071	925	670	479	681	48.9056612323786	90.2074269890506	96.2897090652361	12.8951987187062	21.5748755084477	14.7597744117001	2.49638449516946	5.6000415394061	4.15733717409695	5.09210314910983	5.65194676831584	5.37796786278285	Up_muscle_Down_gills
XM_027356763.1	6.45661870306988	1.25823791965326	2.38052814323994e-08	1.72074354186368e-07	0	0	0	5	0	0	12	1156	133	121	482	1576	0	0	0	0.237044094093864	0	0	1.57666389168597	6.04448928062881	0.597757669356643	0.919618628421327	5.68734518231365	12.4459285635033	Down_muscle_Up_gills
XM_027375434.1	2.48559477888497	2.20675799186431	2.39191247035724e-08	1.72808957128056e-07	10	14	14	37	24	18	115	662	2438	822	379	823	1.07484969741491	1.29928392782583	1.6704534410326	1.75412629629459	1.49652315665533	0.955668846800725	15.1096956286572	3.46146358458155	10.9573924653496	6.24732655010191	4.47199963505575	6.49936497954521	Down_muscle_Up_gills
XM_027377061.1	-2.91596780543799	5.29795542358004	2.4102204138425e-08	1.74042766586095e-07	913	1058	1130	596	484	522	79	2399	2109	1031	660	919	98.1337773739816	98.188742545695	134.829456311917	28.2556560159886	30.1798836592159	27.714396557221	10.3797039535993	12.5438838963914	9.47872875694105	7.83575872646602	7.78765107951661	7.25749260777891	Up_muscle_Down_gills
XM_027372019.1	2.62195986446004	4.51894452480412	2.4381642938457e-08	1.7597077602419e-07	50	109	45	101	134	82	98	8801	5302	5031	5760	5924	5.37424848707457	10.1158534380725	5.36931463189049	4.78829070069605	8.35558762465894	4.35360252431441	12.8760884487688	46.0186420058946	23.8294072400671	38.2363745420471	67.9649548757813	46.7827923922549	Down_muscle_Up_gills
XM_027373792.1	-2.15131780466213	4.81277190572809	2.45775788622856e-08	1.77294457208512e-07	400	531	437	1170	554	768	111	2629	2977	955	553	845	42.9939878965966	49.2799832625369	52.1420109808032	55.4683180179642	34.5447428661273	40.7752041301642	14.5841409980952	13.7465071961705	13.3798840727423	7.25814702596998	6.52510764692831	6.67310256101543	Up_muscle_Down_gills
XR_003477034.1	-2.10174594617097	6.30237470151016	2.46276796123553e-08	1.77565318958399e-07	1376	1423	937	2075	2614	2169	172	7179	3727	4073	3121	4326	147.899318364292	132.062930664011	111.801062446253	98.3732990489535	162.996313812377	115.158096039487	22.5988491141656	37.5375333439742	16.7506979976858	30.9554270542154	36.8261500290475	34.1631262472814	Up_muscle_Down_gills
XM_027376099.1	-2.52116868042072	1.4524342769792	2.46814571519588e-08	1.77862400851558e-07	44	71	55	83	73	32	10	193	90	100	51	121	4.72933866862562	6.58922563397386	6.56249566119949	3.93493196195814	4.5519246014933	1.69896683875684	1.31388657640498	1.00915781242332	0.404497670993217	0.760015395389526	0.601773037962647	0.955556698086233	Up_muscle_Down_gills
XM_027357986.1	-2.04326524125608	4.00490882013697	2.47764285848366e-08	1.78365068071806e-07	249	270	230	589	420	414	18	1399	1182	997	649	895	26.7637574656314	25.0576186080696	27.4431636741069	27.9237942842572	26.1891552414683	21.9803834764167	2.36499583752896	7.31508694083019	5.31240274571092	7.57735349203358	7.657856894858	7.06796070072048	Up_muscle_Down_gills
XR_003476658.1	-2.41507341550076	3.88504366761211	2.47704603634142e-08	1.78365068071806e-07	205	152	135	852	294	722	25	1254	1523	553	364	341	22.0344187970057	14.1065112163947	16.1079438956715	40.3923136335944	18.3324086690278	38.3329392994513	3.28471644101244	6.55691138227381	6.84499947691855	4.20288513650408	4.29500756506674	2.69293251278848	Up_muscle_Down_gills
XM_027358770.1	3.67493585720144	1.76180699084403	2.48314390587222e-08	1.7867016120279e-07	0	1	4	16	14	11	107	1111	653	554	432	691	0	0.0928059948447022	0.477272411723599	0.758541101100365	0.872971841382278	0.584019850822665	14.0585863675333	5.80919341762855	2.93485532398412	4.21048529045798	5.0973716156836	5.45693949072386	Down_muscle_Up_gills
XM_027363069.1	4.31651528262865	0.779573483431954	2.51072690381141e-08	1.80563003463732e-07	0	0	0	6	7	2	31	492	504	909	123	218	0	0	0	0.284452912912637	0.436485920691139	0.106185427422303	4.07304838685543	2.57256810213614	2.26518695756202	6.9085399440908	1.45133497390991	1.72158148911404	Down_muscle_Up_gills
XM_027364341.1	5.01649266596326	2.82370739938142	2.54119441075087e-08	1.82661260845944e-07	0	13	6	7	5	0	18	1573	3271	3203	1686	1467	0	1.20647793298113	0.715908617585399	0.33186173173141	0.311775657636528	0	2.36499583752896	8.22489761109785	14.7012431313201	24.3432931143265	19.8939086667652	11.5851378189463	Down_muscle_Up_gills
XM_027359493.1	4.84115287931116	1.24289594927312	2.56446102622363e-08	1.84240049146569e-07	2	0	0	7	5	0	15	461	351	341	889	937	0.214969939482983	0	0	0.33186173173141	0.311775657636528	0	1.97082986460747	2.41047539651374	1.57754091687355	2.59165249827829	10.4897300146822	7.39964153807273	Down_muscle_Up_gills
XM_027382701.1	4.96258462305438	2.39583662269732	2.58441955083292e-08	1.8557969018316e-07	0	4	0	25	4	0	53	1791	2204	1909	484	1750	0	0.371223979378809	0	1.18522047046932	0.249420526109222	0	6.96359885494638	9.3647753474102	9.90569852076723	14.5086938979861	5.71094412497885	13.8200348896769	Down_muscle_Up_gills
XM_027366364.1	-3.06254455520736	3.85349786209728	2.61120778836963e-08	1.874081449735e-07	192	288	244	420	670	313	54	1024	346	145	125	295	20.6371141903663	26.7281265152742	29.1136171151395	19.9117039038846	41.7779381232947	16.6180193915904	7.09498751258688	5.35428808249472	1.55506882404059	1.10202232331481	1.47493391657512	2.32966302425982	Up_muscle_Down_gills
XM_027351449.1	-5.92560777487437	3.97893629255821	2.6132874588928e-08	1.87462294084673e-07	405	555	269	399	411	283	0	11	32	9	34	291	43.531412745304	51.5073271388097	32.096569688412	18.9161187086903	25.6279590577226	15.0252379802558	0	0.0575167665111738	0.143821394130922	0.0684013855850574	0.401182025308432	2.29807437308342	Up_muscle_Down_gills
XM_027350921.1	2.43798638946786	3.190628128849	2.62095789602181e-08	1.87917234653444e-07	26	37	31	19	28	84	122	2162	4749	2425	1119	1454	2.79460921327878	3.43382180925398	3.69886119085789	0.900767557556683	1.74594368276456	4.45978795173671	16.0294162321407	11.3046590179234	21.3439937727421	18.430373338196	13.2036084211804	11.482474702623	Down_muscle_Up_gills
XM_027356332.1	3.97957399880282	2.74571581715882	2.63292970163445e-08	1.88679957240734e-07	2	8	6	39	11	9	315	1807	2483	505	449	607	0.214969939482983	0.742447958757618	0.715908617585399	1.84894393393214	0.685906446800361	0.477834423400362	41.3874271567568	9.44843609869918	11.1596413008462	3.83807774671711	5.29796262833782	4.79357781601937	Down_muscle_Up_gills
XM_027356175.1	-3.50539442529001	2.54283921069519	2.73691536399913e-08	1.96032429058895e-07	148	172	147	86	103	94	0	233	248	145	98	113	15.9077755217407	15.9626311132888	17.5397611308423	4.07715841841446	6.42257854731247	4.99071508884823	0	1.21830969064577	1.11461580451464	1.10202232331481	1.15634819059489	0.892379395733424	Up_muscle_Down_gills
XM_027367247.1	-9.98213732093731	8.41161108113118	2.76175536487798e-08	1.97711494896579e-07	649	1091	854	38360	27955	4660	0	0	2	70	158	199	69.7577453622279	101.25134037557	101.897659902988	1818.60228988812	1743.13770184583	247.412045893965	0	0	0.0089888371331826	0.532010776772669	1.86431647055095	1.57153539602612	Up_muscle_Down_gills
XM_027359746.1	2.30149410642462	8.76857997359628	2.80852127044889e-08	2.0095772327653e-07	1487	1327	1527	4194	1571	2270	2759	124111	211716	127905	55378	96422	159.830150005598	123.15355515892	182.198743175484	198.832586125933	97.959911629397	120.520460124314	362.501306430133	648.951218951663	951.540321244444	972.097691472974	653.431123456774	761.460230932816	Down_muscle_Up_gills
XM_027374711.1	-2.03339789626397	4.07157279534084	2.82010649876604e-08	2.01684663961297e-07	263	339	178	642	390	503	20	1195	1883	914	585	1027	28.2685470420122	31.4612322523541	21.2386223217002	30.4364616816521	24.3185012956492	26.7056349967091	2.62777315280995	6.2484123618957	8.46299016089142	6.94654071386027	6.90269072957154	8.11038618954183	Up_muscle_Down_gills
XM_027352535.1	-3.06683361924636	2.48176813802457	2.83132542371033e-08	2.0238468642651e-07	96	116	76	243	149	174	0	162	305	154	106	289	10.3185570951832	10.7654954019855	9.06817582274838	11.5203429729618	9.29091459756853	9.23813218574034	0	0.847065106800923	1.37079766281035	1.17042370889987	1.2507439612557	2.28228004749522	Up_muscle_Down_gills
XM_027378609.1	-3.49409989069719	3.45581499601542	2.88321528919083e-08	2.05989714549967e-07	234	196	132	289	241	630	0	322	314	381	179	307	25.151482919509	18.1899749895616	15.7499895868788	13.7011486386253	15.0275866980806	33.4484096380254	0	1.68367261969072	1.41124742990967	2.8956586564341	2.11210536853557	2.42442897778904	Up_muscle_Down_gills
XM_027364749.1	2.13224058251559	4.82542807712307	2.88820253590336e-08	2.06241863063548e-07	111	94	93	208	176	198	143	8343	15336	6662	3770	6295	11.9308316413055	8.72376351540201	11.0965835725737	9.86103431430474	10.9745031488058	10.512357314808	18.7885780425912	43.6238530002475	68.9264031372442	50.6322256408503	44.4840069239055	49.7126397888664	Down_muscle_Up_gills
XM_027370018.1	-3.22987281680518	4.8510263549157	2.89071737365532e-08	2.06317295498124e-07	670	422	755	858	763	441	119	1128	869	351	227	389	72.0149297267992	39.1641298244643	90.0851677128293	40.6767665465071	47.5769653553341	23.4138867466177	15.6352502592192	5.89808296587309	3.90564973436784	2.66765403781724	2.67847999250041	3.07199632690533	Up_muscle_Down_gills
XM_027367050.1	5.33886328702361	0.287976262353618	2.8939929517222e-08	2.06446920297843e-07	0	1	0	4	0	0	30	740	805	71	39	166	0	0.0928059948447022	0	0.189635275275091	0	0	3.94165972921493	3.86930974711533	3.618006946106	0.539610930726564	0.460179381971436	1.31092902382078	Down_muscle_Up_gills
XM_027376537.1	-3.00724625790979	5.12810938385326	2.91556595663882e-08	2.07881028339782e-07	769	1166	854	670	476	365	82	1908	2249	730	433	637	82.6559417312069	108.211789988923	101.897659902988	31.7639086085778	29.6810426069974	19.3788405045702	10.7738699265208	9.97654459121087	10.1079473562638	5.54811238634354	5.1091710870162	5.0304926998424	Up_muscle_Down_gills
XR_003475818.1	-3.72071137793833	5.2984608443467	2.93321792665471e-08	2.09034260909106e-07	1000	1102	1047	794	747	382	105	887	574	231	698	334	107.484969741491	102.272206318862	124.926053768652	37.6426021421056	46.5792832508972	20.2814166376598	13.7958090522523	4.63794289958283	2.57979625722341	1.75563556334981	8.23603099015545	2.63765237322977	Up_muscle_Down_gills
XM_027351153.1	-2.27517545158912	7.27949808928547	2.95727414113553e-08	2.1064249748491e-07	3117	3827	2740	2867	3794	2935	349	11786	15842	6230	4278	5397	335.030650684229	355.168542270675	326.931602030665	135.921083553422	236.575369014597	155.827114742229	45.8546415165337	61.6266009182449	71.2005789319394	47.3489591327675	50.4781383608668	42.6209875997636	Up_muscle_Down_gills
XM_027365110.1	-2.26589213820926	2.84456405084887	2.97331703455118e-08	2.11678624915757e-07	108	181	179	173	110	131	11	539	524	369	207	354	11.6083767320811	16.7978850668911	21.3579404246311	8.20172565564769	6.85906446800361	6.95514549616083	1.44527523404547	2.81832155904751	2.35507532889384	2.80445680898735	2.44249056584839	2.79559562911179	Up_muscle_Down_gills
XM_027362732.1	4.09714649351432	-0.0276955948770905	3.00940068303656e-08	2.14139748804e-07	0	2	2	0	0	4	13	153	663	283	122	156	0	0.185611989689404	0.2386362058618	0	0	0.212370854844605	1.70805254932647	0.800005934200872	2.97979950965003	2.15084356895236	1.43953550257731	1.23195739587977	Down_muscle_Up_gills
XM_027362546.1	-3.71801285607677	2.8325140542062	3.02584398060027e-08	2.15201553290958e-07	40	102	59	531	143	463	0	303	225	164	83	130	4.29939878965966	9.46621147415963	7.03976807292309	25.1740827927684	8.91678380840469	24.5819264482631	0	1.58432547753506	1.01124417748304	1.24642524843882	0.979356120605877	1.02663116323314	Up_muscle_Down_gills
XM_027376311.1	-2.08219314883519	8.46994088209398	3.06363994712524e-08	2.17780154231325e-07	6047	8102	6253	10007	6665	7615	861	29197	34780	15593	12313	16062	649.961612026798	751.914170231777	746.096097626916	474.420049919459	415.596951629491	404.301014910418	113.125634228469	152.665184711522	156.315877746045	118.509200603089	145.286890518315	126.844228798852	Up_muscle_Down_gills
XM_027379965.1	-3.16407229418419	7.15473201029879	3.07141028606112e-08	2.18222852368762e-07	3692	4760	3501	1766	1868	1550	187	8082	7662	3352	1764	3043	396.834508285586	441.756535460783	417.73267836108	83.7239740339527	116.479385693007	82.2937062522846	24.5696789787731	42.259136994846	34.4362350572225	25.4757160534569	20.814267430708	24.0310663824496	Up_muscle_Down_gills
XM_027363452.1	2.21252747765586	0.613649154129855	3.13034396377009e-08	2.22298422246444e-07	4	7	4	6	14	8	21	505	594	347	158	251	0.429939878965965	0.649641963912916	0.477272411723599	0.284452912912637	0.872971841382278	0.424741709689211	2.75916181045045	2.64054246255843	2.66968462855523	2.63725342200166	1.86431647055095	1.98218786131938	Down_muscle_Up_gills
XM_027373475.1	-3.25707359464113	2.21762117212883	3.13294770206587e-08	2.2237169188873e-07	86	110	109	81	151	100	0	107	168	211	100	127	9.24370739776826	10.2086594329172	13.0056732194681	3.8401143243206	9.41562486062314	5.30927137111514	0	0.559481274245054	0.755062319187339	1.6036324842719	1.17994713326009	1.00293967485084	Up_muscle_Down_gills
XM_027359240.1	6.61813647385854	6.14619134151142	3.1473829078826e-08	2.23284245811972e-07	0	26	20	45	26	0	140	5724	75574	12811	21347	13010	0	2.41295586596226	2.386362058618	2.13339684684478	1.62123341970994	0	18.3944120696697	29.9296337736326	339.661188751571	97.3655723033522	251.883314537032	102.742087951255	Down_muscle_Up_gills
XM_027358450.1	-6.0787504037785	2.85641234548389	3.17011676193326e-08	2.24784319369965e-07	93	151	107	552	139	259	11	4	6	17	4	6	9.9961021859587	14.01370522155	12.7670370136063	26.1696679879626	8.66736328229547	13.7510128511882	1.44527523404547	0.020915187822245	0.0269665113995478	0.12920261721622	0.0471978853304037	0.0473829767646066	Up_muscle_Down_gills
XM_027373845.1	-1.90427223325273	3.01602225914177	3.20233447809871e-08	2.26955027691304e-07	101	140	108	177	244	310	15	896	682	421	308	467	10.8559819438906	12.9928392782583	12.8863551165372	8.39136093092278	15.2146520926626	16.4587412504569	1.97082986460747	4.68500207218288	3.06519346241527	3.19966481458991	3.63423717044109	3.68797502484521	Up_muscle_Down_gills
XM_027374810.1	1.97734082452605	3.91993792491253	3.22122570480874e-08	2.28179563446291e-07	59	60	40	162	127	81	151	5190	4380	4755	1469	3055	6.34161321474799	5.56835969068213	4.77272411723599	7.68022864864119	7.9191017039678	4.30050981060326	19.8396873037152	27.1374561993629	19.6855533216699	36.138732050772	17.3334233875908	24.1258323359789	Down_muscle_Up_gills
XM_027363972.1	6.58886778317989	2.77867930927828	3.26184767442396e-08	2.30941427439446e-07	0	2	0	0	0	11	10	2122	493	1697	2316	3215	0	0.185611989689404	0	0	0	0.584019850822665	1.31388657640498	11.095507139701	2.21574835332951	12.8974612597603	27.3275756063037	25.389378383035	Down_muscle_Up_gills
XM_027382337.1	7.7843610343751	7.99703834434325	3.29410218917993e-08	2.33108402041717e-07	2	53	4	6	103	28	11	30859	16397	89913	88979	136850	0.214969939482983	4.91871772676922	0.477272411723599	0.284452912912637	6.42257854731247	1.48659598391224	1.44527523404547	161.355445251665	73.6949812363976	683.352642456585	1049.9051597035	1080.72672837274	Down_muscle_Up_gills
XM_027352558.1	4.56615016049894	-0.730100026475996	3.30490933133112e-08	2.3375623700505e-07	0	0	0	4	0	0	19	181	175	58	93	110	0	0	0	0.189635275275091	0	0	2.49638449516946	0.946412248956586	0.786523249153478	0.440808929325925	1.09735083393189	0.868687907351121	Down_muscle_Up_gills
XM_027375529.1	4.15003996803307	3.49805720607681	3.31484963934215e-08	2.34342143918711e-07	2	4	4	86	25	6	330	5089	4291	1340	1161	1896	0.214969939482983	0.371223979378809	0.477272411723599	4.07715841841446	1.55887828818264	0.318556282266908	43.3582570213642	26.6093477068512	19.2855500692433	10.1842062982197	13.6991862171497	14.9730206576157	Down_muscle_Up_gills
XM_027369607.1	-2.49836071623067	7.09398300981709	3.34186480743831e-08	2.36133963866245e-07	2982	3387	2734	2630	2860	2435	147	9451	12416	5731	3370	4867	320.520179769127	314.333904539006	326.21569341308	124.685193493372	178.335676168094	129.280757886654	19.3141326731532	49.4173600270094	55.8027009227976	43.5564823097738	39.7642183908651	38.4354913188901	Up_muscle_Down_gills
XM_027353047.1	2.10282996939249	3.39088987942877	3.38766110617716e-08	2.39250394448238e-07	15	53	32	110	75	62	124	3582	5138	1534	1424	1900	1.61227454612237	4.91871772676922	3.81817929378879	5.21497007006501	4.67663486454792	3.29174825009138	16.2921935474217	18.7295506948204	23.0923225951461	11.6586361652753	16.8024471776237	15.0046093087921	Down_muscle_Up_gills
XM_027363774.1	4.51694064678601	3.76572577252425	3.39037805691214e-08	2.39322794376642e-07	0	38	16	3	9	14	279	4386	5521	3046	1848	3327	0	3.52662780409868	1.9090896468944	0.142226456456318	0.56119618374575	0.743297991956119	36.6574354816989	22.9335034470916	24.8136849061506	23.150068943565	21.8054230226465	26.2738606159744	Down_muscle_Up_gills
XM_027382038.1	-2.428871007111	10.7393257060306	3.41121503683268e-08	2.4067355566601e-07	32547	41593	30568	38967	42379	34001	4364	156133	146868	56989	33811	41914	3498.31331017632	3860.0797435757	3647.31577039174	1847.37944291112	2642.54811899568	1805.20535889286	573.380101943132	816.387755062645	660.086266038131	433.125173678537	398.95192522657	331.001681351953	Up_muscle_Down_gills
XM_027359127.1	-10.8223278123634	6.5973318374145	3.42030595009303e-08	2.41194655882433e-07	8225	2059	527	54	331	18	0	0	6	4	22	36	884.063876123766	191.087543385242	62.8806402445842	2.56007621621373	20.6395485355381	0.955668846800725	0	0	0.0269665113995478	0.0304006158155811	0.25958836931722	0.28429786058764	Up_muscle_Down_gills
XM_027361276.1	2.70339398393469	3.02965680924239	3.44666557834612e-08	2.42932392980987e-07	10	39	24	34	28	39	47	2513	7132	1350	868	1533	1.07484969741491	3.61943379894339	2.86363447034159	1.61189983983827	1.74594368276456	2.0706158347349	6.17526690910339	13.1399667493254	32.0541932169292	10.2602078377586	10.2419411166976	12.106350563357	Down_muscle_Up_gills
XM_027358761.1	-2.03558385861256	3.74815142620238	3.4736454476456e-08	2.44712094135431e-07	208	255	205	479	317	320	18	1390	1287	951	422	469	22.3568737062302	23.6655286853991	24.4602111008345	22.7088242141922	19.7665766941559	16.9896683875684	2.36499583752896	7.26802776823014	5.784316695203	7.2277464101544	4.97937690235759	3.70376935043342	Up_muscle_Down_gills
XM_027353572.1	-2.41482717890929	6.1203621705624	3.48982416213066e-08	2.45729480326035e-07	1471	1973	1203	1238	1264	1522	259	2934	3543	3109	1859	2686	158.110390489734	183.106227828597	143.539677825872	58.6921176976407	78.8168862505142	80.8071102683724	34.0296623288889	15.3412902676167	15.923724981433	23.6288786426604	21.9352172073051	21.2117792649556	Up_muscle_Down_gills
XM_027376691.1	-2.65539681287613	1.49139758587036	3.52297586379773e-08	2.47940380941705e-07	62	33	35	102	43	141	14	85	192	68	51	92	6.66406812397246	3.06259782987517	4.17613360258149	4.83569951951482	2.68127065567414	7.48607263327234	1.83944120696697	0.444447741222706	0.86292836478553	0.516810468864878	0.601773037962647	0.726538977057301	Up_muscle_Down_gills
XM_027360523.1	-3.33845478373435	4.767402783074	3.55744882004543e-08	2.50242023910307e-07	457	921	929	314	379	266	16	1011	961	733	488	791	49.1206311718616	85.4743212519707	110.846517622806	14.8863691090947	23.6325948488488	14.1226618471663	2.10221852224796	5.28631372207243	4.31913624249424	5.57091284820523	5.75814201030925	6.24665577013397	Up_muscle_Down_gills
XM_027382214.1	-2.16740283527514	5.71584289861917	3.56193705193204e-08	2.50433208432558e-07	934	1219	851	1164	1162	1383	117	4574	6677	2025	1481	1590	100.390961738553	113.130507715692	101.539705594196	55.1838651050515	72.456662834729	73.4272230625223	15.3724729439382	23.9165172747372	30.0092327691301	15.3903117566379	17.475017043582	12.5564888426207	Up_muscle_Down_gills
XM_027353046.1	2.16217526562744	3.40536372091303	3.62022497201762e-08	2.54404880547249e-07	25	30	16	109	94	84	105	3532	5326	1593	1627	2015	2.68712424353728	2.78417984534107	1.9090896468944	5.16756125124623	5.86138236356672	4.45978795173671	13.7958090522523	18.4681108470423	23.9372732856653	12.1070452485552	19.1977398581417	15.9127830301137	Down_muscle_Up_gills
XM_027365709.1	-6.47326596672636	3.3967960707247	3.68565815562512e-08	2.58874479987453e-07	335	358	248	216	142	138	11	35	16	3	4	2	36.0074648633996	33.2245461544034	29.5908895268631	10.2403048648549	8.85442867687739	7.32679449213889	1.44527523404547	0.183007893444644	0.0719106970654608	0.0228004618616858	0.0471978853304037	0.0157943255882022	Up_muscle_Down_gills
XM_027365615.1	-2.99324050919846	3.24008836372626	3.69907316223977e-08	2.59687786367463e-07	103	44	104	292	366	689	5	402	694	313	211	218	11.0709518833736	4.0834637731669	12.4090827048136	13.8433750950817	22.8219781389938	36.5808797469833	0.656943288202488	2.10197637613562	3.11912648521436	2.37884818756922	2.4896884511788	1.72158148911404	Up_muscle_Down_gills
XM_027360602.1	-2.4011998091431	6.65907601410711	3.83172977200757e-08	2.68867308307635e-07	2354	2755	1875	1701	1886	1683	237	6225	8014	4679	2600	3428	253.019618771471	255.680515797155	223.721442995437	80.6424008107325	117.601778060498	89.3550371758677	31.139111860798	32.5492610483688	36.0182703926627	35.5611203502759	30.6786254647624	27.0714740581786	Up_muscle_Down_gills
XM_027373552.1	3.4860221639987	7.18615130669182	3.85400742196035e-08	2.70296425339866e-07	168	355	186	579	369	366	254	56435	43675	20861	62796	22662	18.0574749165705	32.9461281698693	22.1931671451474	27.4497060960694	23.0090435335757	19.4319332182814	33.3727190406864	295.087156187099	196.293730895875	158.546811632209	740.959601802008	178.965503239919	Down_muscle_Up_gills
XM_027355762.1	-2.81525972520457	0.209485048163446	3.8797049059253e-08	2.7196385331625e-07	10	30	8	33	55	46	0	73	67	30	31	39	1.07484969741491	2.78417984534107	0.954544823447198	1.5644910210195	3.4295322340018	2.44226483071296	0	0.381702177755971	0.301126043961617	0.228004618616858	0.365783611310629	0.307989348969943	Up_muscle_Down_gills
XM_027380488.1	-2.08674692218594	4.13635493667462	3.88231087152711e-08	2.72011736446867e-07	173	415	162	511	525	706	39	1996	1781	691	486	702	18.594899765278	38.5144878605514	19.3295326748058	24.2259064163929	32.7364440518354	37.4834558800729	5.12415764797941	10.4366787233003	8.00455946709911	5.25170638214163	5.73454306764405	5.54380828145897	Up_muscle_Down_gills
XR_003476291.1	-1.80918541036415	4.44861994306558	3.90442219821634e-08	2.73425526811724e-07	395	345	294	567	619	546	61	1480	2268	1628	848	1231	42.4565630478891	32.0180682214223	35.0795222616845	26.8808002702442	38.5978264154021	28.9886216862886	8.01470811607036	7.73861949423065	10.1933413090291	12.3730506369415	10.0059516900456	9.72140739953845	Up_muscle_Down_gills
XM_027362754.1	5.11403668224408	0.592060542060751	3.93228904598099e-08	2.75240776073464e-07	0	0	4	2	0	0	38	865	195	251	186	313	0	0	0.477272411723599	0.0948176376375456	0	0	4.99276899033891	4.52290936656048	0.876411620485304	1.90763864242771	2.19470166786377	2.47181195455364	Down_muscle_Up_gills
XM_027362998.1	4.9895435369261	1.30107806529527	3.96864590689184e-08	2.77648194851098e-07	0	0	0	13	2	0	10	1520	779	634	409	658	0	0	0	0.616314644644046	0.124710263054611	0	1.31388657640498	7.9477713724531	3.50115206337462	4.8184976067696	4.82598377503378	5.19633311851852	Down_muscle_Up_gills
XM_027364670.1	-3.41869625857668	1.53527186660978	4.01781514054022e-08	2.80949149669214e-07	28	15	34	127	77	237	0	83	127	92	58	54	3.00957915276176	1.39208992267053	4.05681549965059	6.02091998998414	4.80134512760253	12.5829731495429	0	0.433990147311584	0.570791157957095	0.699214163758364	0.684369337290854	0.426446790881459	Up_muscle_Down_gills
XM_027371932.1	-2.73638233721239	7.75753733547313	4.02233032552477e-08	2.81125912968742e-07	4517	5769	3461	5294	4654	5337	118	17930	18715	6767	3106	7233	485.509608322317	535.397784259087	412.959954243844	250.982286826583	290.20078212808	283.355813076415	15.5038616015787	93.7523294132132	84.1130434737562	51.4302418060093	36.6491579590585	57.1201784897333	Up_muscle_Down_gills
