ID	gills_mean	gills_wssv_mean	theta	prob	log2FC	lminusProb	log2FC_SigInv	gills_1	gills_2	gills_3	gills_wssv_1	gills_wssv_2	gills_wssv_3	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_wssv_1_normalized	gills_wssv_2_normalized	gills_wssv_3_normalized	Expression
XM_027366330.1	153.219379866523	26.6318469974516	0.755837175113834	0.988747720781314	2.52437439496562	0.0112522792186859	-2.52437439496562	370	726	1279	0	10	2	104.293923750514	140.899429307	214.464786542056	7.17385668116117	60.2773540502719	12.4443302609217	Up_gills_Down_gills_wssv
XM_027366391.1	483.382980922541	1490.48943903142	-1.25123292904387	0.992399245986367	-1.62454756873041	0.00760075401363258	1.62454756873041	2871	1671	1888	98	299	203	809.264473210073	324.301579024788	316.582890532761	1406.07590950759	1802.29288610313	1263.09952148355	Down_gills_Up_gills_wssv
XM_027366414.1	523.072716944441	3372.7016549085	-2.2636974315911	1	-2.68882127768062	0	2.68882127768062	1255	2361	4516	306	559	379	353.753714342961	458.21425977111	757.250176719253	4390.40028887064	3369.5040914102	2358.20058444466	Down_gills_Up_gills_wssv
XM_027366425.1	5.8473874932622	668.172559389069	-2.17914920415277	0.999999999999998	-6.83628472619639	1.66533453693773e-15	6.83628472619639	10	75	1	33	126	124	2.81875469595985	14.5557261680785	0.167681615748284	473.474540956637	759.494661033425	771.548476177144	Down_gills_Up_gills_wssv
XM_027366450.1	50.1847907911663	248.237932937999	-1.17083646814561	0.990613984514393	-2.30640148235192	0.00938601548560702	2.30640148235192	154	254	345	19	36	41	43.4088223177817	49.2953926225591	57.8501574331581	272.606553884125	216.998474580979	255.108770348894	Down_gills_Up_gills_wssv
XM_027366463.1	36.5540117215485	4.43293564963506	0.967504049944001	0.99056071054788	3.04369542244348	0.00943928945211958	-3.04369542244348	198	128	173	0	0	0	55.8113429800051	24.8417726601872	29.0089195244532	7.17385668116117	3.01386770251359	3.11108256523042	Up_gills_Down_gills_wssv
XM_027366485.1	56.7181975085164	3125.95885529634	-3.58540830937724	0.999999999999999	-5.78434329431663	1.22124532708767e-15	5.78434329431663	94	443	344	263	553	365	26.4962941420226	85.9758225661168	57.6824758174098	3773.44861429078	3333.33767898003	2271.09027261821	Down_gills_Up_gills_wssv
XM_027366486.1	1032.87386246342	4802.29463140068	-2.05939605555646	0.998659644753839	-2.21705983993758	0.0013403552461615	2.21705983993758	1718	7053	7428	293	1095	579	484.262056765902	1368.8204888461	1245.53904177826	4203.88001516045	6600.37026850477	3602.63361053683	Down_gills_Up_gills_wssv
XM_027366562.1	3744.4142771292	726.95928554435	1.98077447106311	0.980955793935685	2.36479359045666	0.0190442060643148	-2.36479359045666	9868	16341	31490	33	179	101	2781.54713397318	3171.40161750094	5280.29407991348	473.474540956637	1078.96463749987	628.438678176545	Up_gills_Down_gills_wssv
XM_027366569.1	903.199225173734	45.8168216566572	1.36905399928848	0.986321446395559	4.30109496195526	0.0136785536044407	-4.30109496195526	6310	3316	1714	0	2	19	1778.63421315067	643.557172977976	287.40628939256	7.17385668116117	12.0554708100544	118.221137478756	Up_gills_Down_gills_wssv
XM_027366582.1	36.7043040959612	677.360919922834	-1.94511306365792	0.991953915767855	-4.20590359911039	0.00804608423214459	4.20590359911039	115	231	196	72	78	85	32.4156790035383	44.8316365976817	32.8655966866637	1033.03536208721	470.163361592121	528.884036089171	Down_gills_Up_gills_wssv
XM_027366583.1	44.3672051961031	692.087373003655	-1.84983613293983	0.999990364988936	-3.96338860122126	9.63501106432396e-06	3.96338860122126	125	290	248	71	65	107	35.2344336994981	56.2821411832367	41.5850407055745	1018.68764872489	391.802801326767	665.77166895931	Down_gills_Up_gills_wssv
XM_027366636.1	0.658707430412469	3699.99808095622	-3.81564803818199	0.999999999999999	-12.4555990777841	6.66133814775094e-16	12.4555990777841	0	6	4	525	405	181	0.140937734797993	1.16445809344628	0.670726462993138	7532.54951521923	2441.23283903601	1126.21188861341	Down_gills_Up_gills_wssv
XM_027366652.1	65.6402449863734	10.5578859173791	1.01776781482375	0.993245237901503	2.63625964112452	0.0067547620984969	-2.63625964112452	164	430	401	0	2	2	46.2275770137416	83.4528300303165	67.2403279150621	7.17385668116117	12.0554708100544	12.4443302609217	Up_gills_Down_gills_wssv
XM_027366660.1	45.6363408816989	25145.5707076981	-2.74559788306305	0.999999999999999	-9.10590546099012	5.55111512312578e-16	9.10590546099012	413	84	25	141	8361	3699	116.414568943142	16.3024133082479	4.19204039370711	2023.02758408745	50397.8957214323	23015.7888175746	Down_gills_Up_gills_wssv
XM_027366773.1	13.007275244981	218.597633688144	-1.40425042881408	0.996336754180337	-4.07088709991143	0.00366324581966349	4.07088709991143	82	50	37	11	31	50	23.1137885068708	9.70381744538564	6.20421978268652	157.824846985546	186.859797555843	311.108256523042	Down_gills_Up_gills_wssv
XM_027366774.1	13.7992365497571	209.53733266344	-1.4548833620446	0.992051542215593	-3.92454695120958	0.00794845778440745	3.92454695120958	77	60	48	10	33	46	21.7044111588909	11.6445809344628	8.04871755591765	143.477133623223	198.915268365897	286.219596001199	Down_gills_Up_gills_wssv
XM_027366776.1	74.4120760651313	11.4652936221668	0.787462541976914	0.984482053428406	2.69826346775528	0.0155179465715938	-2.69826346775528	279	453	338	0	4	0	78.6432560172798	87.9165860551939	56.6763861229201	7.17385668116117	24.1109416201087	3.11108256523042	Up_gills_Down_gills_wssv
XM_027366781.1	94.7597663504691	7.44680335214866	1.26370388823215	0.987118100516297	3.66958147542807	0.0128818994837029	-3.66958147542807	389	511	450	0	2	0	109.649557672838	99.1730142918413	75.456727086728	7.17385668116117	12.0554708100544	3.11108256523042	Up_gills_Down_gills_wssv
XM_027366783.1	110.369218330729	10.5578859173791	1.35685348975767	0.98728984793877	3.38594497720319	0.0127101520612303	-3.38594497720319	471	609	478	0	2	2	132.763346179709	118.192496484797	80.15181232768	7.17385668116117	12.0554708100544	12.4443302609217	Up_gills_Down_gills_wssv
XM_027366806.1	53.5049115359962	671.790510167956	-1.85496747799729	0.999973939794641	-3.65026817963408	2.6060205359224e-05	3.65026817963408	189	283	312	67	83	89	53.2744637536412	54.9236067408827	52.3166641134647	961.296795275597	500.302038617256	553.772696611015	Down_gills_Up_gills_wssv
XM_027366808.1	287.185570267927	2360.28873307974	-1.84815129844452	0.999992922882876	-3.03890818721604	7.07711712444326e-06	3.03890818721604	531	2366	1507	198	178	509	149.675874355468	459.184641515649	252.696194932665	2840.84724573982	1072.93690209484	3167.08205140457	Down_gills_Up_gills_wssv
XM_027366812.1	56.5145512533622	2382.93305922572	-3.11152307734225	1	-5.39797223645027	0	5.39797223645027	175	368	291	220	428	227	49.3282071792974	71.4200963980383	48.7953501827508	3156.49693971092	2579.87075335164	1412.43148461461	Down_gills_Up_gills_wssv
XM_027366814.1	70.9025692723961	2298.84224816362	-3.15767924833745	1	-5.01892575131565	0	5.01892575131565	215	439	399	203	407	246	60.6032259631368	85.1995171704859	66.9049646835655	2912.58581255144	2453.28830984606	1530.65262209337	Down_gills_Up_gills_wssv
XM_027366817.1	4.01429782356797	1232.21291155813	-2.23892624156789	1	-8.26188818734301	0	8.26188818734301	1	39	25	31	44	480	0.281875469595985	7.5689776074008	4.19204039370711	444.779114231993	265.220357821196	2986.6392626212	Down_gills_Up_gills_wssv
XM_027366879.1	273.287664641716	6795.29830581364	-3.08468911905934	1	-4.63604463738294	0	4.63604463738294	1181	1157	1565	523	1557	562	332.894929592858	224.546335686224	262.421728646065	7503.85408849459	9385.18402562733	3496.85680331899	Down_gills_Up_gills_wssv
XM_027366894.1	92.5062861956914	8.48383087389213	1.22308696589503	0.987035231771503	3.44676364024335	0.0129647682284972	-3.44676364024335	485	424	349	0	2	1	136.709602754053	82.2883719368702	58.5208838961513	7.17385668116117	12.0554708100544	6.22216513046084	Up_gills_Down_gills_wssv
XM_027366960.1	1075.94295386489	7229.50406031985	-4.40471535229513	0.999999999999999	-2.74829509383449	1.11022302462516e-15	2.74829509383449	2632	7384	6279	536	1257	1032	741.896235976633	1433.05976033455	1052.87286528348	7690.37436220478	7576.86340411917	6421.27441463559	Down_gills_Up_gills_wssv
XM_027366979.1	1555.23433594861	404.306310980883	1.64354153660872	1	1.94361134724232	1.11022302462516e-16	-1.94361134724232	5396	8659	8732	43	39	58	1521.00003393994	1680.50710519189	1464.19586871402	616.951674579861	235.08168079606	360.885577566729	Up_gills_Down_gills_wssv
XM_027367017.1	6573.77364403316	2170.89391475322	1.93827796018704	0.995684372332339	1.59843255330613	0.00431562766766147	-1.59843255330613	18505	44759	34700	137	263	476	5216.1055648737	8686.66330076032	5818.55206646547	1965.63673063816	1585.29441152215	2961.75060209936	Up_gills_Down_gills_wssv
XM_027367047.1	661.993546715818	2304.9027522137	-1.53384539510604	0.999978007651878	-1.7998168237197	2.19923481216133e-05	1.7998168237197	1786	4469	3669	158	513	250	503.429588698429	867.327203268569	615.223848180456	2266.93871124693	3092.22826277895	1555.54128261521	Down_gills_Up_gills_wssv
XM_027367052.1	912.580267009245	212.456861640094	1.2438545751113	0.98502574101109	2.10278151971507	0.0149742589889097	-2.10278151971507	3924	3308	5902	24	29	19	1106.07934269465	642.004562186714	989.656896146375	344.345120695736	174.804326745788	118.221137478756	Up_gills_Down_gills_wssv
XM_027367053.1	1545.92107556845	415.543721931923	1.50407510444882	0.997741515593586	1.89539448175857	0.00225848440641352	-1.89539448175857	3812	10070	9595	27	61	79	1074.5092900999	1954.34883350067	1608.90510310479	387.388260782703	367.691859706658	491.551045306406	Up_gills_Down_gills_wssv
XM_027367071.1	2261.96267872627	15824.5391550268	-2.27134804319296	1	-2.80651645497341	1.11022302462516e-16	2.80651645497341	5245	16479	12579	639	2327	3902	1478.43683803094	3198.1841536502	2109.26704449767	9168.18883852398	14026.5402874983	24278.8883390582	Down_gills_Up_gills_wssv
XM_027367082.1	1522.81715725325	10886.4252940731	-2.99736983695306	1	-2.83771566850973	0	2.83771566850973	4150	10200	8463	903	2092	1140	1169.78319882334	1979.57875885867	1419.08951407773	12955.9851661771	12610.0224673169	7093.26824872536	Down_gills_Up_gills_wssv
XM_027367083.1	1692.68264236476	11281.6239264348	-2.9157149475848	1	-2.73659133480428	0	2.73659133480428	4671	11504	9117	939	2171	1171	1316.64031848285	2232.65431783433	1528.75329077711	13472.5028472207	13086.213564314	7286.15536776964	Down_gills_Up_gills_wssv
XM_027367124.1	256.757910683278	34.5697845293687	1.15170605278394	0.988807630172627	2.89282520996426	0.0111923698273731	-2.89282520996426	853	1034	1963	3	8	2	240.439775565375	200.674944770575	329.159011713882	43.043140086967	48.2218832402175	12.4443302609217	Up_gills_Down_gills_wssv
XM_027367125.1	322.580436449793	4463.17239417159	-3.97246809483502	1	-3.79033868203116	0	3.79033868203116	373	2346	2429	275	807	736	105.139550159302	455.303114537494	407.298644652583	3945.62117463865	4864.38247185694	4579.51353601918	Down_gills_Up_gills_wssv
XM_027367126.1	187.91002118671	6759.38893658292	-3.56569967409634	1	-5.16877891721364	0	5.16877891721364	436	1226	1210	400	1579	807	122.89770474385	237.937603760856	202.894755055424	5739.08534492894	9517.79420453793	5021.2872602819	Down_gills_Up_gills_wssv
XM_027367127.1	171.124598144367	6702.4210960446	-3.33114013025798	1	-5.29156327155686	0	5.29156327155686	379	1153	1090	395	1641	731	106.830802976878	223.770030290593	182.77296116563	5667.34677811733	9891.51379964961	4548.40271036687	Down_gills_Up_gills_wssv
XM_027367128.1	179.794048488321	6562.97229647938	-3.3860397827609	1	-5.18993217231898	1.11022302462516e-16	5.18993217231898	407	1185	1161	369	1586	777	114.723316125566	229.98047345564	194.678355883758	5294.30623069695	9559.98835237312	4834.62230636807	Down_gills_Up_gills_wssv
XM_027367131.1	56.4515354526716	7.54401821486548	0.897731327738058	0.98505800130146	2.90360775760837	0.0149419986985401	-2.90360775760837	119	457	281	0	0	2	33.5431808819222	88.6928914508248	47.1185340252679	7.17385668116117	3.01386770251359	12.4443302609217	Up_gills_Down_gills_wssv
XM_027367137.1	25.6126339098787	4.43293564963506	0.808011654654354	0.988612524900528	2.53052129706414	0.0113874750994719	-2.53052129706414	61	195	130	0	0	0	17.1944036453551	37.844888037004	21.798610047277	7.17385668116117	3.01386770251359	3.11108256523042	Up_gills_Down_gills_wssv
XM_027367138.1	23.8348677166127	4.43293564963506	0.79469818812337	0.985400139947022	2.42673929348243	0.0145998600529775	-2.42673929348243	70	170	112	0	0	0	19.731282871719	32.9929793143112	18.7803409638079	7.17385668116117	3.01386770251359	3.11108256523042	Up_gills_Down_gills_wssv
XM_027367149.1	15.7322232754303	155.018492624109	-1.08373291399016	0.985952165900488	-3.30064585749345	0.0140478340995123	3.30064585749345	46	147	34	6	35	27	12.9662716014153	28.5292232894338	5.70117493544167	86.0862801739341	210.970739175952	167.998458522443	Down_gills_Up_gills_wssv
XM_027367165.1	199.272552496457	1244.22151914182	-1.81656708694859	0.999945897917421	-2.64242844906066	5.4102082579166e-05	2.64242844906066	740	1018	1143	115	169	171	208.587847501029	197.569723188052	191.660086800289	1649.98703666707	1018.68728344959	1063.9902373088	Down_gills_Up_gills_wssv
XM_027367236.1	6.88407276726501	1440.54569174587	-2.12657252762736	0.999999999173741	-7.7091373585118	8.26258728103824e-10	7.7091373585118	63	8	8	6	489	207	17.7581545845471	1.5526107912617	1.34145292598628	86.0862801739341	2947.56261305829	1287.98818200539	Down_gills_Up_gills_wssv
XM_027367238.1	8.7637080949594	3407.37304148163	-2.52334638479191	1	-8.60290275668812	0	8.60290275668812	81	4	16	8	1043	614	22.8319130372748	0.776305395630851	2.68290585197255	114.781706898579	6286.92802744335	3820.40939010296	Down_gills_Up_gills_wssv
XM_027367288.1	144.604055443988	322250.367318635	-5.56604753111749	1	-11.121858274242	2.22044604925031e-16	11.121858274242	230	1280	719	26033	68371	29108	64.8313580070766	248.417726601872	120.563081723017	373514.021961338	412122.297377114	181114.782617454	Down_gills_Up_gills_wssv
XM_027367395.1	21.2773310568308	751.242995089454	-2.33641311854522	0.999999999999999	-5.14189053216757	5.55111512312578e-16	5.14189053216757	65	136	114	63	162	60	18.321905523739	26.3943834514489	19.1157041953044	903.905941826308	976.493135614404	373.32990782765	Down_gills_Up_gills_wssv
XM_027367407.1	73.3300982374924	4.43293564963506	1.30889333953062	0.990905252504066	4.04807114710468	0.00909474749593397	-4.04807114710468	318	174	576	0	0	0	89.6363993315233	33.769284709942	96.5846106710118	7.17385668116117	3.01386770251359	3.11108256523042	Up_gills_Down_gills_wssv
XM_027367414.1	250.142978811429	1177.78498983105	-1.70855728668924	0.999005393832263	-2.2352513290298	0.0009946061677375	2.2352513290298	779	1371	1579	82	231	155	219.580990815272	266.078674352474	264.769271266541	1176.51249571043	1392.40687856128	964.43559522143	Down_gills_Up_gills_wssv
XM_027367421.1	168.543925590413	2915.52699413202	-2.84795746522027	1	-4.11256014247192	0	4.11256014247192	349	1269	960	252	332	503	98.3745388889988	246.282886763888	160.974351118353	3615.62376730523	2001.20815446903	3129.7490606218	Down_gills_Up_gills_wssv
XM_027367425.1	1958.13061842568	633.417615726591	1.63435473263762	1	1.62824810884138	0	-1.62824810884138	8258	9829	9775	53	90	96	2327.72762792364	1907.57643341391	1639.08779393948	760.428808203084	542.496186452447	597.32785252424	Up_gills_Down_gills_wssv
XM_027367527.1	1167.83393843844	77.6539767414663	1.74515606657701	0.999999968567095	3.91063152437954	3.14329046124939e-08	-3.91063152437954	6367	2044	7825	9	10	7	1794.70111491764	396.692057167365	1312.10864323033	129.129420260901	60.2773540502719	43.5551559132259	Up_gills_Down_gills_wssv
XM_027367576.1	2534.20744734166	552.208799834625	1.73488855854716	0.999999998755207	2.19824884310976	1.24479271335076e-09	-2.19824884310976	10789	7834	18136	48	46	111	3041.15444147108	1520.39411734302	3041.07378321089	688.690241391473	277.275828631251	690.660329481153	Up_gills_Down_gills_wssv
XM_027367606.1	53196.1191255142	2737.42714701432	2.62951087482554	0.997844383868393	4.28042852413493	0.00215561613160731	-4.28042852413493	204516	116287	473348	365	346	143	57648.0435398925	22568.5563854312	79371.7574512189	5236.91537724766	2085.59645013941	889.7696136559	Up_gills_Down_gills_wssv
XM_027367613.1	40.6917381576795	4.43293564963506	1.05280422567212	0.994293343946867	3.19840158180634	0.00570665605313292	-3.19840158180634	189	129	261	0	0	0	53.2744637536412	25.035849009095	43.7649017103022	7.17385668116117	3.01386770251359	3.11108256523042	Up_gills_Down_gills_wssv
XM_027367656.1	15.1661301131334	1418.22846071679	-3.74732260877452	1	-6.54709313784183	0	6.54709313784183	50	59	119	88	228	260	14.0937734797993	11.4505045855551	19.9541122740458	1262.59877588437	1374.3236723462	1617.76293391982	Down_gills_Up_gills_wssv
XM_027367657.1	18.5273474044986	1371.00262185929	-3.73060839154248	1	-6.20943117709378	0	6.20943117709378	53	85	144	91	218	240	14.9393998885872	16.4964896571556	24.146152667753	1305.64191597133	1314.04631829593	1493.3196313106	Down_gills_Up_gills_wssv
XM_027367658.1	16.1749431219742	1553.44761914044	-4.12678760337215	0.999999999999998	-6.5855691465794	1.66533453693773e-15	6.5855691465794	45	100	98	101	253	271	12.6843961318193	19.4076348907713	16.4327983433319	1449.11904959456	1525.01705747188	1686.20675035489	Down_gills_Up_gills_wssv
XM_027367659.1	22.1810801054391	1618.39788801488	-3.75143789668818	1	-6.18909291299089	1.11022302462516e-16	6.18909291299089	60	146	127	110	235	299	16.9125281757591	28.3351469405261	21.2955652000321	1578.24846985546	1416.51782018139	1860.42737400779	Down_gills_Up_gills_wssv
XM_027367660.1	16.3756443704468	1452.48275512825	-3.42490862451355	0.999999999999999	-6.47082554800716	1.11022302462516e-15	6.47082554800716	41	102	106	133	204	196	11.5568942534354	19.7957875885867	17.7742512693181	1908.24587718887	1229.65802262555	1219.54436557032	Down_gills_Up_gills_wssv
XM_027367661.1	29.3602466426081	2658.52090642047	-4.83278917214763	1	-6.50061591380897	0	6.50061591380897	56	236	158	187	429	435	15.7850262973752	45.8020183422202	26.4936952882289	2683.02239875428	2585.89848875666	2706.64183175046	Down_gills_Up_gills_wssv
XM_027367666.1	12.2138508530955	104.504366831624	-1.07839043672186	0.984641750414773	-3.09697318984549	0.0153582495852266	3.09697318984549	40	78	61	3	17	27	11.2750187838394	15.1379552148016	10.2285785606454	43.043140086967	102.471501885462	167.998458522443	Down_gills_Up_gills_wssv
XM_027367667.1	8.91497499109996	137.805229293392	-1.34518917076325	0.987405551862582	-3.95025607407844	0.0125944481374176	3.95025607407844	16	61	62	4	25	33	4.51000751353576	11.8386572833705	10.3962601763936	57.3908534492894	150.69338512568	205.331449305208	Down_gills_Up_gills_wssv
XM_027367668.1	8.820085440459	156.689912193556	-1.40897536456028	0.99619456132073	-4.15097585957139	0.00380543867926986	4.15097585957139	19	69	46	7	19	41	5.35563392232372	13.3912680746322	7.71335432442108	100.433993536256	114.526972695517	255.108770348894	Down_gills_Up_gills_wssv
XM_027367673.1	579.888125425309	1654.48865963635	-1.55416583870126	0.999999766418328	-1.51253890191026	2.3358167244858e-07	1.51253890191026	2147	3403	2827	125	241	276	605.18663322258	660.441815332947	474.0359277204	1793.46417029029	1452.68423261155	1717.31757600719	Down_gills_Up_gills_wssv
XM_027367680.1	173.284723423357	615.314170046772	-1.04426854551434	0.978482495772968	-1.82817874287862	0.0215175042270319	1.82817874287862	477	1127	994	45	67	128	134.454598997285	218.724045218992	166.675526053795	645.647101304506	403.858272136821	796.437136698987	Down_gills_Up_gills_wssv
XM_027367710.1	1.94784793796459	539.872565562416	-2.25072962450502	1	-8.11459404030913	0	8.11459404030913	14	2	9	78	50	32	3.94625657434379	0.388152697815426	1.50913454173456	1119.12164226114	301.386770251359	199.109284174747	Down_gills_Up_gills_wssv
XM_027367752.1	55.1206524724162	833.021759358008	-2.08937820757959	0.999985263201096	-3.91768931003504	1.47367989037361e-05	3.91768931003504	138	376	319	50	117	173	38.8988148042459	72.9727071893	53.4904354237027	717.385668116117	705.245042388181	1076.43456756973	Down_gills_Up_gills_wssv
XM_027367795.1	416.177833287085	19192.139530743	-6.69865476132281	0.999999999999995	-5.52717161580951	4.88498130835069e-15	5.52717161580951	467	3620	2471	1498	3226	2674	131.635844301325	702.55638304592	414.341272514011	21492.8746167589	19445.4744166177	16638.0695588523	Down_gills_Up_gills_wssv
XM_027367796.1	413.283071274256	19756.2490389723	-8.18215643554769	1	-5.57903497986486	0	5.57903497986486	470	3602	2435	1491	3318	2873	132.481470710113	699.063008765582	408.304734347073	21392.4406232226	20000.0260738802	17876.280419814	Down_gills_Up_gills_wssv
XM_027367803.1	168.429585441593	8050.45353137351	-3.12737649921324	1	-5.5788525794844	0	5.5788525794844	96	1836	727	772	1397	748	27.0600450812146	356.324176594561	121.904534649003	11076.4347157129	8420.74636082298	4654.17951758471	Down_gills_Up_gills_wssv
XM_027367804.1	157.090316147578	8980.56122853018	-3.17289044201972	1	-5.83713945377234	0	5.83713945377234	54	1739	707	884	1487	851	15.2212753581832	337.498770750513	118.550902334037	12683.378612293	8963.24254727543	5295.06252602217	Down_gills_Up_gills_wssv
XM_027367809.1	6.21962250067946	11072.6462094021	-4.85353076932509	1	-10.7978854082568	0	10.7978854082568	5	50	45	1087	1916	976	1.40937734797993	9.70381744538564	7.5456727086728	15595.9644248444	11549.1410360321	6072.83316732978	Down_gills_Up_gills_wssv
XM_027367818.1	12.2615228571782	16907.0425589678	-4.71781101097764	1	-10.4292704349837	0	10.4292704349837	2	89	113	1650	2914	1524	0.56375093919197	17.2727950527864	18.9480225795561	23673.7270478319	17564.8209702492	9482.57965882232	Down_gills_Up_gills_wssv
XM_027367830.1	35.316628571103	47136.1351308009	-7.45948789433953	1	-10.3822701304392	0	10.3822701304392	89	154	304	3296	9463	5959	25.0869167940427	29.8877577317878	50.9752111874785	47290.0632422145	57040.4601377723	37077.8820124161	Down_gills_Up_gills_wssv
XM_027367857.1	9407.89734429041	627.617476394863	1.91923853316419	0.999699260835825	3.90591488736353	0.000300739164174724	-3.90591488736353	15580	29788	107650	79	82	41	4391.61981630545	5781.14628126295	18050.9259353028	1133.46935562347	494.274303212229	255.108770348894	Up_gills_Down_gills_wssv
XM_027367858.1	8735.10022402338	484.68538697357	1.99115280871503	0.98912615007629	4.17170376457872	0.0108738499237097	-4.17170376457872	19120	22083	98580	66	48	35	5389.45897867523	4285.78801292902	16530.0536804659	946.949081913275	289.331299441305	217.775779566129	Up_gills_Down_gills_wssv
XM_027367859.1	5.11054330674404	14766.0153788568	-4.73949025973731	1	-11.496516272147	0	11.496516272147	5	51	24	1192	3368	1108	1.40937734797993	9.89789379429336	4.02435877795883	17102.4743278882	20301.4128441316	6894.15896455061	Down_gills_Up_gills_wssv
XM_027367860.1	1550.02664039616	226.54239024555	1.54606431203216	0.999998118197137	2.77444007598842	1.88180286286865e-06	-2.77444007598842	8902	5560	6332	13	24	56	2509.25543034346	1079.06449992688	1061.75999091814	186.520273710191	144.665649720652	348.441247305807	Up_gills_Down_gills_wssv
XM_027367868.1	55.5121908937731	785.011876129396	-2.1028385027447	0.9999992810532	-3.8218379420947	7.18946799760367e-07	3.8218379420947	250	279	250	44	159	123	70.4688673989963	54.1473013452519	41.9204039370711	631.299387942183	958.409929399323	765.326311046683	Down_gills_Up_gills_wssv
XM_027367874.1	146.189432365511	2365.65051807632	-3.56053989440482	0.999999999999999	-4.01632602572333	6.66133814775094e-16	4.01632602572333	631	818	608	152	413	390	177.863421315067	158.754453406509	101.950422374957	2180.852431073	2489.45472227623	2426.64440087973	Down_gills_Up_gills_wssv
XM_027367875.1	127.948736579209	1405.8068798201	-1.49465282072429	0.997074074260062	-3.45776061362794	0.00292592573993822	3.45776061362794	1091	236	182	129	309	81	307.52613732922	45.8020183422202	30.5180540661878	1850.85502373958	1862.5702401534	503.995375567328	Down_gills_Up_gills_wssv
XM_027367884.1	27.6867931736729	299.830207363456	-1.40966510996938	0.996141332797426	-3.43687587142551	0.00385866720257422	3.43687587142551	137	121	125	19	72	31	38.61693933465	23.4832382178333	20.9602019685356	272.606553884125	433.996949161957	192.887119044286	Down_gills_Up_gills_wssv
XM_027367885.1	18.7768751299283	303.084616782718	-1.58788122626712	0.999999991889727	-4.01269173620154	8.11027323077695e-09	4.01269173620154	86	104	71	18	76	31	24.2412903852547	20.1839402864021	11.9053947181282	258.258840521802	458.107890782066	192.887119044286	Down_gills_Up_gills_wssv
XM_027367902.1	1491.92196363996	30705.9294296048	-3.41196635715364	1	-4.36327329111657	3.33066907387547e-16	4.36327329111657	4375	8631	9348	2461	6722	2618	1233.20517948243	1675.07296742247	1567.48774401496	35309.7225846753	40518.4373925927	16289.6283115465	Down_gills_Up_gills_wssv
XM_027367909.1	49.5977955943997	4.43293564963506	1.18966351275983	0.991198841398462	3.48394167553985	0.00880115860153752	-3.48394167553985	210	269	223	0	0	0	59.1938486151569	52.2065378561748	37.3930003118674	7.17385668116117	3.01386770251359	3.11108256523042	Up_gills_Down_gills_wssv
XM_027367977.1	24.8614894271893	187.84107880314	-1.01388163093425	0.983700284083272	-2.9175279647044	0.0162997159167284	2.9175279647044	84	80	211	23	15	23	23.6775394460627	15.526107912617	35.380820922888	329.997407333414	90.4160310754078	143.109798000599	Down_gills_Up_gills_wssv
XM_027367978.1	26.6830140771938	171.269589087832	-1.12029269978231	0.992419006860373	-2.6822754611176	0.00758099313962712	2.6822754611176	76	112	220	12	35	21	21.4225356892949	21.7365510776638	36.8899554646226	172.172560347868	210.970739175952	130.665467739678	Down_gills_Up_gills_wssv
XM_027367979.1	8.7502084767072	306.84653659739	-1.85310061456768	0.999980869979179	-5.13205609946523	1.9130020821212e-05	5.13205609946523	39	19	69	32	27	48	10.9931433142434	3.68745062924654	11.5700314866316	459.126827594315	162.748855935734	298.66392626212	Down_gills_Up_gills_wssv
XM_027368032.1	1589.65366528935	8814.63286740576	-5.17450959626116	0.999999999999998	-2.47118799941552	2.1094237467878e-15	2.47118799941552	3767	11233	9107	619	1517	1353	1061.82489396808	2180.05962728034	1527.07647461963	8881.23457127753	9144.07460942624	8418.58942151352	Down_gills_Up_gills_wssv
XM_027368033.1	1678.33717849466	9053.87463558033	-4.35167395897402	0.999999999999998	-2.43150274764889	2.44249065417534e-15	2.43150274764889	3887	12268	9294	566	1595	1515	1095.64995031959	2380.92864839982	1558.43293676456	8120.80576307445	9614.23797101836	9426.58017264817	Down_gills_Up_gills_wssv
XM_027368042.1	857.082902428713	135462.811299074	-5.58119693815788	0.999999999999999	-7.30424636892096	9.99200722162641e-16	7.30424636892096	2315	5791	4740	11568	24695	14715	652.541712114706	1123.89613652457	794.810858646868	165974.348175345	148854.925827146	91559.1598947312	Down_gills_Up_gills_wssv
XM_027368055.1	545.763924685011	46.509273573446	1.41647836562984	0.986402644778637	3.55268672302392	0.0135973552213632	-3.55268672302392	805	2675	5315	2	6	12	226.909753024768	519.154233328132	891.227787702132	28.6954267246447	36.1664124301631	74.6659815655301	Up_gills_Down_gills_wssv
XM_027368070.1	3071.31747713616	625.595877572381	2.09005481967268	0.999999999999495	2.29555473807884	5.04929431599521e-13	-2.29555473807884	8885	13781	24063	42	71	136	2504.46354736033	2674.56616429719	4034.92271975097	602.603961217539	427.96921375693	846.214457742674	Up_gills_Down_gills_wssv
XM_027368071.1	466.071334995939	20728.9649630341	-3.60917399085593	0.999999999999999	-5.47495348663571	8.88178419700125e-16	5.47495348663571	1515	2762	2595	1004	2679	5084	427.041336437917	536.038875683103	435.133792866798	14405.1042157716	16148.3031500678	31633.4875232629	Down_gills_Up_gills_wssv
