ID	padj
XM_027379816.1	0.001746154570292
XM_027361818.1	0.00174648743520589
XM_027352458.1	0.00174799141306933
XM_027369908.1	0.00174799141306933
XM_027357092.1	0.00174834457906046
XM_027370635.1	0.00175346040646019
XM_027364541.1	0.00175469052986586
XM_027381407.1	0.00175620207788601
XM_027374697.1	0.00175621357676088
XM_027373239.1	0.00175708722553437
XM_027354301.1	0.00175898353934214
XM_027369238.1	0.00175898353934214
XR_003475968.1	0.00175898353934214
XM_027373409.1	0.00176473340855035
XM_027376562.1	0.00177487934136967
XM_027359451.1	0.0017753080233779
XM_027380862.1	0.00178204986301378
XM_027381198.1	0.00178416117726777
XM_027372323.1	0.00179226243254592
XM_027371427.1	0.00179712869840127
XM_027361633.1	0.00179775617008171
XM_027352185.1	0.0018010624868236
XM_027356832.1	0.00180310235064907
XM_027368608.1	0.00180665279131792
XM_027354820.1	0.00180825094409998
XM_027361942.1	0.0018348518651763
XM_027362715.1	0.00183886084898261
XM_027350703.1	0.00184039952229199
XM_027378574.1	0.00184466696534124
XM_027375767.1	0.00184990714318705
XM_027354205.1	0.0018569390953804
XM_027372923.1	0.00186398890711626
XM_027366294.1	0.00186438677002557
XM_027369150.1	0.00186933939640292
XM_027367954.1	0.0018762243504194
XM_027371799.1	0.00188260122214105
XM_027355345.1	0.00188422511256858
XM_027356062.1	0.00188859690410373
XM_027355750.1	0.00189384086766836
XM_027362953.1	0.00189384086766836
XM_027360640.1	0.00191126123272361
XM_027373709.1	0.00191538352575135
XM_027364002.1	0.00191889201277808
XM_027373452.1	0.00192122029730102
XM_027381286.1	0.00192374701031777
XM_027367713.1	0.00193370975546634
XM_027351003.1	0.00193845439598391
XM_027381478.1	0.00195371534789592
XM_027383133.1	0.00195695318266001
XM_027358287.1	0.00195992289960215
XM_027381584.1	0.00195996541270491
XM_027360036.1	0.00196789443559853
XM_027367364.1	0.00196789443559853
XM_027379165.1	0.00197076294707566
XM_027361809.1	0.00197219648687907
XM_027370638.1	0.0019768315101409
XM_027354308.1	0.00199426431443031
XM_027356964.1	0.00199579539693907
XM_027375202.1	0.00200414913959117
XM_027376911.1	0.00201367519558082
XM_027367577.1	0.00201752280962577
XM_027380782.1	0.00202455388591339
XM_027352150.1	0.00202526064322091
XM_027367922.1	0.00203018074359974
XM_027369050.1	0.00203294389802945
XM_027367659.1	0.00203744484432129
XR_003475009.1	0.00204239951460116
XM_027366565.1	0.00205158038895203
XM_027361431.1	0.00205571636996615
XM_027362712.1	0.00205768529948068
XM_027365245.1	0.00205833571926345
XM_027353006.1	0.00206355714849142
XM_027362072.1	0.00206379512372368
XM_027366881.1	0.00206864427087793
XM_027352566.1	0.00206940124977046
XM_027382424.1	0.00207232187278998
XM_027364727.1	0.00207796989332892
XM_027364876.1	0.00207796989332892
XM_027367678.1	0.00208888574750335
XM_027358263.1	0.00209265331874979
XM_027374132.1	0.00209571068121202
XM_027370405.1	0.00210287759250886
XM_027376926.1	0.00210843916539446
XM_027356002.1	0.00211329008198264
XM_027361853.1	0.00211329008198264
XM_027371774.1	0.00211990825717226
XM_027380497.1	0.00212335975027487
XM_027354039.1	0.00212983353039739
XM_027352682.1	0.00213463954395718
XM_027371906.1	0.00213938376295489
XM_027365011.1	0.0021506863866388
XM_027365870.1	0.00215286412628212
XM_027365294.1	0.00215373508724577
XM_027351136.1	0.00215702373387894
XM_027376327.1	0.00216243791941354
XM_027374366.1	0.00216253780825428
XM_027363905.1	0.00216829382516818
XM_027361653.1	0.00217117759579014
XM_027382825.1	0.00217278556802381
XM_027371158.1	0.00217546650149297
XM_027373244.1	0.00217707031581543
XM_027369120.1	0.00217782046972897
XM_027382167.1	0.00218894443690975
XM_027350869.1	0.00219765719393573
XM_027375807.1	0.00219802269352596
XM_027375871.1	0.00220072803009081
XM_027360642.1	0.00220361041013099
XM_027381434.1	0.00220743785748377
XM_027372107.1	0.0022131419364937
XM_027358989.1	0.00221753714049731
XM_027362524.1	0.00222098682215815
XM_027377003.1	0.00223008143236652
XM_027376417.1	0.00223514618861912
XM_027368378.1	0.002242414462221
XM_027356925.1	0.00224514033953276
XM_027366334.1	0.00224626737287593
XM_027373268.1	0.00224646173766411
XM_027370617.1	0.0022493696959202
XM_027359054.1	0.00225114793121162
XM_027352110.1	0.00225182447848875
XM_027369575.1	0.002254627350747
XM_027368783.1	0.00225791670576886
XM_027374734.1	0.00225879423528431
XM_027371659.1	0.00226034895748767
XM_027375184.1	0.00226034895748767
XM_027383596.1	0.00226034895748767
XM_027379733.1	0.00226233338596816
XM_027369466.1	0.00226448885810252
XM_027370025.1	0.00226485816302264
XM_027357730.1	0.00226686470511325
XM_027358453.1	0.00226686470511325
XM_027361805.1	0.00227596592911357
XM_027371018.1	0.00227707007854845
XM_027375328.1	0.00227800415613281
XR_003476653.1	0.00227805108334583
XM_027375699.1	0.00228413306918303
XM_027377485.1	0.00228413306918303
XR_003476677.1	0.00229074015622678
XM_027360236.1	0.00229574871591662
XM_027380208.1	0.00229574871591662
XM_027375644.1	0.00229668455161875
XM_027382061.1	0.00231029163691971
XM_027376348.1	0.0023173557439951
XM_027366273.1	0.00231838533209365
XM_027382763.1	0.00232488504748303
XM_027353007.1	0.0023278170807467
XM_027372468.1	0.0023283757578971
XM_027368009.1	0.00232941919793757
XM_027380938.1	0.0023331933241033
XM_027382100.1	0.00233446470878093
XM_027357409.1	0.00233939035760604
XM_027380310.1	0.00234987263248078
XM_027378947.1	0.00235354234969511
XM_027377281.1	0.00235478636448924
XM_027381088.1	0.00235803876242827
XR_003476322.1	0.00235819729118511
XM_027382816.1	0.00235920262471595
XM_027351561.1	0.00236868979872615
XM_027375628.1	0.00237575509549006
XM_027381428.1	0.00238189021069641
XM_027367930.1	0.00238397095975269
XM_027371653.1	0.0023881100087333
XM_027371999.1	0.00239046905943456
XM_027363148.1	0.00239634834280233
XM_027360167.1	0.00239781433540534
XM_027374214.1	0.00239781433540534
XM_027370529.1	0.00240078563353706
XM_027351816.1	0.00240531371742335
XM_027382686.1	0.00240824244483134
XM_027364852.1	0.0024150373208196
XM_027352949.1	0.00241580259282687
XM_027372803.1	0.00241588023727341
XM_027370178.1	0.00242513792373253
XM_027360671.1	0.00242650927394293
XM_027367786.1	0.002431213389217
XM_027376524.1	0.00243551744420799
XM_027369212.1	0.00243681337023635
XM_027354346.1	0.00244627112667643
XM_027363012.1	0.00244994198513569
XM_027376683.1	0.00245154609836833
XM_027381522.1	0.00245257292440371
XM_027365790.1	0.00245591149743404
XM_027356064.1	0.00246329901626043
XM_027375337.1	0.00246431751974244
XM_027373096.1	0.00246508020620176
XM_027366786.1	0.00247288732351352
XM_027375599.1	0.00248564080625624
XR_003476652.1	0.00248692368914213
XM_027368649.1	0.00248996606272971
XM_027374774.1	0.00249242742353193
XM_027368496.1	0.00249975233936225
XM_027382189.1	0.00249975233936225
XM_027370788.1	0.00250124707440784
XM_027352681.1	0.00250154659066023
XM_027360675.1	0.00250571031709448
XM_027360173.1	0.00251337271858983
XM_027374935.1	0.00251337271858983
XM_027360734.1	0.00251890569623088
XM_027356058.1	0.00252169776307169
XM_027353998.1	0.00252883731533194
XM_027353005.1	0.0025365905662067
XM_027380615.1	0.00254590940941809
XM_027359667.1	0.00254658476649457
XM_027374583.1	0.00254658476649457
XM_027368041.1	0.00254708002840725
XM_027372971.1	0.00254708002840725
XM_027364380.1	0.00254851449402318
XM_027378906.1	0.00255001392068422
XM_027368344.1	0.00255157422533839
XM_027352560.1	0.00255582858492491
XM_027351630.1	0.00256627110511459
XM_027363145.1	0.0025705295911388
XM_027361623.1	0.00257315320591769
XM_027357336.1	0.00257846987364522
XM_027372491.1	0.00258381438910898
XM_027358925.1	0.00258777562449138
XM_027362574.1	0.00258777562449138
XM_027375938.1	0.00258890899021677
XM_027370767.1	0.00259104006327283
XM_027354541.1	0.00259120104027336
XM_027362278.1	0.00259257078754439
XM_027379728.1	0.00260038687234192
XM_027355185.1	0.00262485654457484
XR_003477056.1	0.0026386794843283
XM_027352451.1	0.00264950881967589
XM_027360560.1	0.0026530691289168
XM_027352162.1	0.0026692165042209
XM_027365062.1	0.0026735585678506
XM_027355017.1	0.00268547393328826
XM_027367295.1	0.00268547393328826
XM_027378315.1	0.00270216861661371
XM_027381524.1	0.00270618522847635
XM_027373149.1	0.00270647740528926
XM_027380147.1	0.00270647740528926
XM_027380618.1	0.00270647740528926
XM_027351297.1	0.00271102918905699
XM_027354208.1	0.00273501809478152
XM_027370231.1	0.00273547782728463
XM_027374930.1	0.00274824549476355
XM_027353505.1	0.00275341418515017
XM_027364471.1	0.00275724764850957
XM_027363768.1	0.00276424010641526
XM_027353026.1	0.00276741761567963
XM_027380617.1	0.0027680371539831
XM_027364355.1	0.0027777384576245
XM_027355274.1	0.00277790063926898
XM_027351051.1	0.0027788184871385
XM_027356972.1	0.0027788184871385
XM_027357088.1	0.0027788184871385
XM_027366838.1	0.0027788184871385
XM_027351344.1	0.00278080850037125
XM_027361252.1	0.00278274298838086
XM_027371070.1	0.0027866522066887
XM_027365401.1	0.00279137781987359
XM_027374492.1	0.00279956357082101
XM_027356049.1	0.00280691861711421
XM_027378541.1	0.00281502240570089
XM_027382969.1	0.00282425948482047
XM_027355301.1	0.00282446074382838
XM_027369836.1	0.00282541471384758
XM_027358909.1	0.00284345298364121
XM_027365865.1	0.00284345298364121
XM_027357467.1	0.00284851851129044
XM_027379259.1	0.00284995175440518
XM_027370685.1	0.00285475300083221
XM_027364090.1	0.00286137837251072
XM_027383080.1	0.00286279121580802
XR_003477945.1	0.00287438111786796
XM_027383285.1	0.00287964933425782
XM_027367051.1	0.00288029714850042
XM_027358988.1	0.00288200299741254
XR_003477480.1	0.00288846078163372
XM_027355348.1	0.00290980229959944
XM_027367602.1	0.00291046263861869
XM_027364599.1	0.00291077513318804
XM_027358030.1	0.00291082003271165
XM_027353574.1	0.00291214827625815
XM_027360062.1	0.00292329455436821
XM_027366780.1	0.00292407370193676
XM_027380354.1	0.00292570729651372
XM_027369086.1	0.0029261030301024
XM_027355875.1	0.00292695517477909
XM_027363325.1	0.00292695517477909
XM_027381575.1	0.00292695517477909
XM_027381410.1	0.00292889791033545
XM_027383121.1	0.00292946258454252
XM_027374365.1	0.00293890942369796
XM_027367960.1	0.00293925920762613
XM_027361810.1	0.00294081996894723
XM_027374532.1	0.00294591993850927
XM_027353364.1	0.00294631927234684
XM_027370022.1	0.00295472339622704
XM_027369516.1	0.0029565304215755
XM_027381521.1	0.00296022891854976
XM_027383199.1	0.00296080632175172
XM_027378942.1	0.00298016776322959
XM_027368199.1	0.00298896045344083
XM_027375004.1	0.00300134095494379
XM_027374166.1	0.00300241013402503
XM_027377680.1	0.00300277228276764
XM_027373092.1	0.00300470906856158
XM_027376347.1	0.00301492690956211
XM_027381140.1	0.00301984973046429
XM_027379678.1	0.00302578724021639
XR_003476154.1	0.00303073139507898
XM_027356624.1	0.00303703547832716
XM_027355423.1	0.00303927122353219
XM_027351437.1	0.00304120996060693
XM_027357089.1	0.00304324124929436
XM_027351105.1	0.00304676271526715
XM_027359908.1	0.00304763099025803
XM_027376851.1	0.00307125717923064
XM_027373186.1	0.00307268501284847
XM_027355924.1	0.00307624714946221
XM_027369759.1	0.00307626599781332
XM_027373858.1	0.00307917132109502
XM_027374162.1	0.00307917132109502
XM_027359631.1	0.00308332607589909
XM_027361631.1	0.00308559478870046
XM_027356961.1	0.00309499123736865
XM_027353794.1	0.00309849647902001
XM_027358354.1	0.00309865265125047
XM_027351990.1	0.00309916169877773
XM_027378892.1	0.00310129161663458
XM_027375183.1	0.00310287423778521
XM_027374086.1	0.00310574512408708
XM_027382508.1	0.00311371029072993
XM_027354576.1	0.00311604635535479
XM_027363937.1	0.00312165283167036
XM_027360249.1	0.0031286272561398
XM_027366548.1	0.0031286272561398
XM_027375612.1	0.0031286272561398
XM_027381547.1	0.0031286272561398
XM_027373165.1	0.00312982368220012
XM_027358917.1	0.00313396821082328
XM_027375968.1	0.00313396821082328
XM_027372390.1	0.00313493938588951
XM_027361930.1	0.00314160888912353
XM_027364745.1	0.0031467850119618
XM_027362595.1	0.00315675533810812
XM_027355886.1	0.00317852473170119
XM_027380135.1	0.00320395872220492
XM_027367785.1	0.00322091731450139
XM_027354554.1	0.00322986952912726
XM_027376626.1	0.00323138592228214
XM_027366277.1	0.00324471426890619
XM_027367047.1	0.00324773524428491
XM_027383245.1	0.00325036387308983
XM_027359744.1	0.00326910207438386
XM_027363291.1	0.00326910207438386
XM_027371597.1	0.00326910207438386
XM_027370359.1	0.00327259360675988
XM_027359714.1	0.0032797198888252
XM_027369602.1	0.00328249770507612
XM_027350662.1	0.00328357123547697
XM_027354462.1	0.00328357123547697
XM_027366295.1	0.00329490138731364
XM_027378000.1	0.00329490138731364
XM_027351343.1	0.00329676477602727
XM_027369657.1	0.00330105677529569
XR_003477544.1	0.00330213025576776
XM_027367101.1	0.00330828547753709
XM_027361532.1	0.00330951777167698
XM_027372979.1	0.0033165148525106
XM_027369369.1	0.0033190960367897
XM_027357904.1	0.00332166575823434
XM_027378989.1	0.00332598698361183
XM_027350620.1	0.00333790012277194
XM_027364015.1	0.00333958093828296
XM_027382415.1	0.0033447417967725
XM_027357064.1	0.00334820150412701
XM_027355917.1	0.00336175145223907
XM_027372489.1	0.00336175145223907
XM_027373354.1	0.00337408098931026
XM_027361697.1	0.00337551505350227
XM_027357991.1	0.0033775334786427
XM_027367039.1	0.0033775334786427
XM_027373689.1	0.00337792559142714
XM_027351878.1	0.00337814187487931
XM_027378551.1	0.00338745657421742
XM_027381607.1	0.00340107398226041
XM_027355676.1	0.00340533617907173
XM_027358921.1	0.00340533617907173
XM_027377698.1	0.00340533617907173
XM_027363293.1	0.00340765962358505
XM_027368821.1	0.00341248970859909
XM_027358136.1	0.00341284238703583
XM_027376000.1	0.00341861269402905
XM_027368582.1	0.00343041935951683
XM_027378707.1	0.00343755049818688
XM_027375289.1	0.00344785384807395
XM_027375715.1	0.00345802725149998
XM_027355243.1	0.0034618294589495
XM_027372324.1	0.00346989566438006
XM_027381313.1	0.0034832002700486
XM_027371583.1	0.0034895674803744
XM_027355242.1	0.00349131628947562
XM_027371991.1	0.00349131628947562
XM_027359200.1	0.0034976287234558
XM_027352140.1	0.00350259547486505
XM_027366790.1	0.00350267852764433
XM_027356316.1	0.00350493647670812
XM_027354543.1	0.0035094882448628
XM_027360847.1	0.00351048076517119
XM_027376383.1	0.00351595868580357
XM_027355982.1	0.00352285282669693
XM_027376995.1	0.00353140736569707
XM_027352214.1	0.00353717653982599
XM_027370024.1	0.00354066933051388
XM_027368078.1	0.00354450215214703
XM_027374256.1	0.00354450215214703
XR_003476318.1	0.00354669064217666
XM_027354818.1	0.00354851045672742
XM_027375790.1	0.00354937218619868
XM_027354108.1	0.00355109815216568
XM_027362499.1	0.00355759041994036
XM_027365974.1	0.0035601311703804
XM_027352811.1	0.00357159204127261
XM_027350751.1	0.00357666836947199
XM_027383342.1	0.00357882841835253
XM_027368220.1	0.00358163342025796
XM_027364680.1	0.00358275658339211
XM_027367983.1	0.00359410064113245
XM_027375318.1	0.00359863596118064
XM_027351742.1	0.00362536085325211
XM_027352840.1	0.003627510928853
XM_027374099.1	0.00362955562189942
XM_027380501.1	0.00365354838583497
XM_027379790.1	0.0036580862877394
XM_027358911.1	0.00366030920498836
XM_027360429.1	0.00366050425350995
XM_027383341.1	0.00366574558909551
XM_027352105.1	0.00366846131908067
XM_027355148.1	0.00367753665598915
XM_027378391.1	0.00368888396606332
XM_027371308.1	0.00368914067500647
XM_027375488.1	0.00368914067500647
XM_027374098.1	0.00369149691485636
XM_027383399.1	0.00369149691485636
XM_027371040.1	0.00370000601581513
XM_027359743.1	0.00370908179798159
XM_027382206.1	0.00373358226745769
XM_027377487.1	0.00373773335713206
XM_027359201.1	0.00373914223375487
XM_027358605.1	0.00374122983533044
XM_027383749.1	0.00374183279062993
XM_027380959.1	0.00374286341496299
XM_027356322.1	0.00374372515960007
XM_027379271.1	0.00375082014987262
XM_027359787.1	0.00378801469848385
XM_027381047.1	0.00379098070771999
XM_027354374.1	0.0037996957345105
XM_027380835.1	0.0037996957345105
XM_027365421.1	0.00380168202810683
XM_027374222.1	0.00380887287753409
XM_027357435.1	0.00381261320102216
XM_027359318.1	0.00381526699665619
XM_027350768.1	0.00381570565677113
XM_027378055.1	0.0038225427427945
XM_027380097.1	0.00382696919129659
XM_027380273.1	0.00382929343619468
XM_027362714.1	0.00384769131933502
XR_003476647.1	0.00384769131933502
XM_027364118.1	0.00385241118436734
XM_027375705.1	0.00385924127176822
XM_027364189.1	0.0038797753480581
XM_027379907.1	0.0038797753480581
XM_027375491.1	0.00387982272040188
XM_027367120.1	0.00389197274734439
XM_027366071.1	0.00389405366028495
XM_027364453.1	0.00390084933716548
XM_027352974.1	0.00391053116253881
XM_027357326.1	0.00391636929644546
XM_027377518.1	0.00391899035891079
XM_027355732.1	0.0039192809737335
XM_027361887.1	0.00394171134586092
XM_027374777.1	0.00396677483197503
XM_027367131.1	0.00398073300695477
XM_027351223.1	0.00398514327609442
XM_027352928.1	0.00398573181139576
XM_027372349.1	0.00399786816933879
XM_027373241.1	0.00399786816933879
XM_027354255.1	0.00400139580971854
XM_027378735.1	0.00400171303847338
XM_027378827.1	0.00400282618043074
XM_027366122.1	0.00400349686866988
XR_003475856.1	0.00400789296179943
XM_027383595.1	0.00400898540866546
XM_027351717.1	0.00400992105851049
XM_027364620.1	0.00401018077500108
XM_027362172.1	0.00401498538333565
XM_027371590.1	0.00402834713740106
XM_027368780.1	0.00403496647075359
XM_027380252.1	0.00403725001359565
XM_027355474.1	0.00404981140751992
XM_027361812.1	0.00405646883000367
XM_027368215.1	0.00408056268066304
XM_027357804.1	0.00408397918542607
XM_027361145.1	0.00409069693672822
XM_027351152.1	0.00410083348927451
XM_027368209.1	0.00410083348927451
XM_027357764.1	0.00411069559972376
XM_027372101.1	0.00411528513836853
XR_003476329.1	0.00411686800064518
XR_003475422.1	0.00411702677934724
XM_027352830.1	0.00411995909641417
XM_027355425.1	0.00412355846206753
XM_027353044.1	0.00412653497458006
XM_027363279.1	0.00412904096646983
XR_003476680.1	0.00413436326219297
XM_027357355.1	0.00413507329297186
XM_027355559.1	0.00413513244627846
XM_027355358.1	0.00413606090048465
XM_027375979.1	0.00413827903977256
XM_027382517.1	0.00414909276373186
XM_027372504.1	0.00418740232493404
XM_027372972.1	0.0042069070172117
XM_027367132.1	0.00421591948512452
XM_027375931.1	0.00422050985784163
XM_027359250.1	0.00422241848015691
XM_027354390.1	0.00423933315403669
XM_027375213.1	0.00424157096749605
XM_027361663.1	0.00424598327351938
XM_027373184.1	0.00424962041829186
XM_027376827.1	0.00425077562379558
XM_027364087.1	0.00426560510933289
XM_027368418.1	0.00428628355626099
XM_027379436.1	0.00428628355626099
XM_027353763.1	0.00428897677252092
XM_027369435.1	0.00429996466075704
XM_027360539.1	0.00430083530360219
XR_003476667.1	0.00430849262429462
XM_027360850.1	0.00431109195781132
XM_027370175.1	0.00432129690829721
XM_027356331.1	0.00434428656580773
XM_027364423.1	0.00434963407896044
XM_027371094.1	0.00434963407896044
XM_027352950.1	0.00437171458479609
XM_027357760.1	0.00438000646614992
XR_003477606.1	0.00438000646614992
XM_027379693.1	0.00438416294591003
XM_027367867.1	0.00438440956789258
XM_027353004.1	0.00438606355533655
XM_027382997.1	0.00439048356560719
XM_027351357.1	0.00439087608707061
XM_027355804.1	0.00440674767332753
XM_027368348.1	0.00441149463521038
XM_027374062.1	0.00441244806764022
XM_027373479.1	0.00443297128502712
XM_027371323.1	0.00443373168744633
XM_027376135.1	0.00443419916563234
XM_027360382.1	0.0044411472966546
XM_027355840.1	0.00444531622746851
XM_027358633.1	0.00444531622746851
XM_027368977.1	0.00444790956813748
XM_027351010.1	0.00446750341243559
XM_027374858.1	0.00447384021850669
XM_027358081.1	0.00448359441218239
XM_027358298.1	0.00448359441218239
XM_027369208.1	0.00449242488212223
XM_027371153.1	0.0045023467354954
XR_003476367.1	0.00452137657828414
XM_027375003.1	0.00453614537537527
XM_027383254.1	0.00454364391486419
XM_027380731.1	0.00455145183818716
XM_027376518.1	0.00456718759764488
XM_027383310.1	0.00457664566977095
XM_027367949.1	0.00458235816106933
XM_027374623.1	0.00458248407754044
XM_027371162.1	0.00460111194206111
XM_027356573.1	0.00461803835379288
XM_027359789.1	0.0046313469810047
XM_027372642.1	0.0046313469810047
XM_027365564.1	0.00463375554029603
XM_027376868.1	0.00463568345926191
XM_027355244.1	0.00463856541164614
XM_027368042.1	0.00465215378904409
XM_027369921.1	0.00465215378904409
XM_027358046.1	0.00466811235536616
XM_027377593.1	0.00466818597813874
XM_027364984.1	0.00466897295490709
XM_027373182.1	0.00466914722850178
XM_027374775.1	0.00468848572600897
XM_027366091.1	0.00469143995624106
XM_027378552.1	0.00469143995624106
XM_027358753.1	0.00469332802901005
XM_027361221.1	0.00469537025850731
XM_027370367.1	0.00474409223058982
XM_027360293.1	0.00474495984649174
XM_027375821.1	0.00474919530109485
XM_027372186.1	0.00475469276831794
XM_027350868.1	0.00475998932827403
XM_027361398.1	0.00476718012140598
XM_027366243.1	0.00476992645222263
XM_027361015.1	0.00477066485416957
XM_027375007.1	0.00477286609217708
XM_027361154.1	0.00477389026146014
XM_027369861.1	0.00478586745263224
XM_027356350.1	0.00480000044483324
XM_027362590.1	0.00480000044483324
XM_027381331.1	0.00480297623451405
XM_027375679.1	0.004810895290179
XM_027372713.1	0.00481795570391211
XM_027366554.1	0.00482007557365154
XM_027351619.1	0.00482086336193802
XM_027376328.1	0.00482631252461845
XM_027364402.1	0.00482635706301821
XM_027369117.1	0.00482635706301821
XM_027355063.1	0.00486490396296612
XM_027360654.1	0.00486490396296612
XM_027353034.1	0.00487343558170962
XM_027363874.1	0.00489438843415085
XM_027371468.1	0.00489516387318377
XM_027375155.1	0.00490168951832798
XM_027359041.1	0.00490881131784761
XM_027376846.1	0.00491480665104093
XM_027376350.1	0.00491999709757892
XM_027363201.1	0.00492039234308353
XM_027357700.1	0.00492150258156667
XM_027359325.1	0.00492376215078532
XM_027371230.1	0.00494093241443421
XM_027366015.1	0.00495748788144412
XM_027366952.1	0.00495748788144412
XM_027376549.1	0.00498163270216878
XM_027377946.1	0.00498376210376251
XM_027368947.1	0.00498673293891236
XM_027367017.1	0.00499196462860895
XM_027372854.1	0.00499862469882241
XM_027358827.1	0.00500046476597554
XM_027356098.1	0.0050092791479864
XM_027357208.1	0.00501323226259428
XM_027368006.1	0.00505253282801974
XM_027369393.1	0.00505253282801974
XM_027379286.1	0.00505687595593482
XM_027376281.1	0.00506897730172302
XR_003477166.1	0.00507330401066604
XM_027358913.1	0.00507749472343295
XM_027382653.1	0.005085822023828
XM_027370399.1	0.00513222502136258
XM_027376684.1	0.00514421542561634
XM_027355749.1	0.00516249174490438
XM_027359059.1	0.00516249174490438
XR_003476670.1	0.0052015633683733
XM_027379359.1	0.00520325469086509
XM_027374032.1	0.00520353698850437
XM_027381503.1	0.00520355834793013
XM_027356276.1	0.00520524974459775
XM_027374751.1	0.00520936610163192
XM_027373158.1	0.00521447520470603
XM_027376012.1	0.00521500100611671
XM_027380402.1	0.00521500100611671
XR_003476941.1	0.00522705010637193
XM_027383609.1	0.00523782916870654
XM_027353449.1	0.00524057386003988
XM_027373782.1	0.00528849511366047
XM_027381332.1	0.00530549460600667
XM_027368191.1	0.00530765888428971
XM_027380375.1	0.00531952716706381
XM_027380401.1	0.00532048160405631
XM_027354553.1	0.00532960505124526
XM_027358117.1	0.00533359885464043
XM_027379435.1	0.00534542669682073
XM_027353374.1	0.00535364504020783
XM_027354209.1	0.00537713017568883
XM_027355405.1	0.00537713017568883
XM_027363650.1	0.00537713017568883
XM_027376927.1	0.00538913093176084
XM_027357174.1	0.00539884641036321
XM_027355419.1	0.00541648414094159
XM_027372209.1	0.00542905424274951
XM_027357188.1	0.00543143541515402
XM_027357196.1	0.0054332004749928
XM_027377898.1	0.0054332004749928
XM_027366981.1	0.00543429762733663
XM_027383658.1	0.00545629959586559
XM_027373192.1	0.00546438668713382
XM_027365743.1	0.00547786673617888
XM_027351342.1	0.00547875856087491
XM_027359057.1	0.00552124526999138
XM_027379754.1	0.00553139068537887
XM_027373356.1	0.00553387567876295
XM_027383828.1	0.00554305706476662
XM_027383829.1	0.00554867389687689
XM_027368870.1	0.00554945533554257
XM_027351356.1	0.00557243629680605
XM_027353015.1	0.00557533459520047
XM_027351481.1	0.00557649412622241
XM_027362946.1	0.00557846685449712
XM_027362583.1	0.00560161960193928
XM_027374143.1	0.00560226690828187
XM_027375683.1	0.00560226690828187
XM_027383802.1	0.00560236569035497
XM_027357330.1	0.00560292295290688
XM_027371369.1	0.00560379005491091
XM_027353493.1	0.00565343234108962
XM_027353488.1	0.00567431570661037
XM_027358175.1	0.00567431570661037
XM_027357978.1	0.00574513909123786
XM_027355771.1	0.00574959218126853
XM_027369852.1	0.00574986401519193
XM_027370875.1	0.00575609126610927
XM_027358250.1	0.00576970237575158
XM_027373093.1	0.00578568750231153
XM_027361388.1	0.00580118134951747
XM_027370897.1	0.00581340257532186
XM_027368057.1	0.00582960206527234
XM_027373265.1	0.00590045669868263
XM_027375161.1	0.00590997589754004
XM_027375997.1	0.00591934157882823
XM_027363629.1	0.00594285774679946
XM_027369075.1	0.00594535463935373
XM_027351720.1	0.00595273345459446
XM_027374958.1	0.00595774942812752
XM_027377662.1	0.00597356412833705
XM_027357329.1	0.00597372116971198
XM_027377322.1	0.0059768254657536
XM_027350741.1	0.0059781021910104
XM_027377494.1	0.00598873408167699
XM_027362586.1	0.005991395165905
XR_003477346.1	0.00600464828123166
XM_027356055.1	0.00600575570686389
XM_027358550.1	0.00600725280898
XM_027371744.1	0.00601811265780459
XM_027357216.1	0.00602242627679415
XM_027380502.1	0.00602242627679415
XM_027380144.1	0.00602829426421594
XM_027379275.1	0.00603914123228458
XM_027365108.1	0.00605736823292869
XM_027371981.1	0.00606186921539736
XM_027354830.1	0.0060745705169608
XR_003477025.1	0.00609477928357388
XM_027357095.1	0.00610123323218812
XR_003477807.1	0.00610139210713179
XM_027371161.1	0.00611492351122288
XM_027375481.1	0.00612386277882733
XM_027370645.1	0.00612910075565699
XM_027357749.1	0.00613876350401789
XM_027362603.1	0.0061390286539721
XM_027363275.1	0.00615468496579718
XM_027360719.1	0.00618298101067626
XM_027364135.1	0.00621024472478887
XM_027373655.1	0.00621308379265167
XM_027365207.1	0.00624459590637684
XM_027365163.1	0.0062506342110953
XM_027364623.1	0.00628938346022828
XM_027364425.1	0.00630394542513041
XM_027370288.1	0.00630824819542538
XM_027352813.1	0.00631445986144229
XM_027375206.1	0.00631631388103069
XM_027353691.1	0.00632251094625709
XM_027373094.1	0.00633326038232197
XM_027363004.1	0.00634235977710379
XM_027354840.1	0.0063435048402162
XM_027370017.1	0.0063502773264232
XM_027376775.1	0.0063505110083782
XM_027361807.1	0.0063534494969804
XM_027370214.1	0.00635468552248996
XM_027373359.1	0.0063602032663588
XM_027378941.1	0.00636589670646636
XM_027371686.1	0.00638154601005245
XM_027375868.1	0.00638327618363495
XM_027359167.1	0.00638610237655205
XM_027370895.1	0.00639482496004391
XM_027354447.1	0.00641245201324635
XM_027362465.1	0.00641351198392051
XM_027377421.1	0.00642127587801598
XM_027350903.1	0.00642266796352454
XM_027360460.1	0.00642353621251862
XM_027350756.1	0.00644710423506561
XM_027366828.1	0.00645078363753575
XM_027376351.1	0.0064571450697731
XM_027373924.1	0.00647713686753078
XR_003476117.1	0.00647713686753078
XM_027382260.1	0.00648761592635094
XM_027382469.1	0.00648761592635094
XM_027382507.1	0.00651352776972259
XM_027364337.1	0.00652076539767703
