ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	muscle_1	muscle_2	muscle_3	muscle_4	muscle_5	muscle_6	gills_1	gills_2	gills_3	gills_4	gills_5	gills_6	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	muscle_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized	Expression
XM_027369311.1	-4.69471898448991	2.54796851835249	-8.40349073240764	9.13818069750435e-07	1.06131941007304e-05	6.05537682031078	121	487	121	2263	367	684	3	137	166	285	184	226	13.0056813387205	45.19651948937	14.4374904546389	107.286156986883	22.8843332705211	36.3154161784275	0.394165972921493	0.716345182911891	0.746073482054156	2.16604387686015	2.17110272519857	1.78475879146685	Up_muscle_Down_gills
XM_027369372.1	8.05864346300873	1.54276718431154	7.34203040810055	4.22434487811049e-06	3.70245245636623e-05	4.61073362873498	0	10	2	0	12	2	65	12617	36065	11084	2754	4907	0	0.928059948447022	0.2386362058618	0	0.748261578327666	0.106185427422303	8.54026274663235	65.9717311883163	162.091205604115	84.2401064249751	32.495744049983	38.7513778306541	Down_muscle_Up_gills
XM_027369377.1	-4.06969178370587	2.85045352578488	-7.05610924407114	6.53642396662639e-06	5.28065410804666e-05	4.05087083577895	285	873	380	1492	197	248	3	692	629	158	83	345	30.633216376325	81.019633499425	45.3408791137419	70.733957677609	12.2839609108792	13.1669930003655	0.394165972921493	3.61832749324839	2.82698927838593	1.20082432471545	0.979356120605877	2.72452116396488	Up_muscle_Down_gills
XM_027369378.1	-3.93441493285777	2.94979623579862	-7.25474859667233	4.82105774480852e-06	4.10996565335129e-05	4.35322950327833	229	800	376	1564	211	259	7	737	659	126	120	335	24.6140580708015	74.2447958757618	44.8636067020183	74.1473926325606	13.1569327522615	13.7510128511882	0.919720603483484	3.85362335624864	2.96182183538367	0.957619398190803	1.41593655991211	2.64554953602387	Up_muscle_Down_gills
XM_027369400.1	-11.8480067993079	4.97973842252064	-10.7158820591295	4.98358607586694e-08	9.57850660723014e-07	8.94143979782894	47324	115462	65717	15351	3235	13588	4	108	68	53	41	132	5086.61870804634	10715.565776759	7841.22777030994	727.772777686981	201.718850490833	721.423793907125	0.525554630561991	0.564710071200615	0.305620462528208	0.402808159556449	0.483778324636638	1.04242548882135	Up_muscle_Down_gills
XM_027369403.1	2.37075228309772	1.86500444578295	6.57834612950044	1.38872486404251e-05	9.92668111508103e-05	3.43790916381633	22	14	16	25	17	34	104	1611	2388	955	573	731	2.36466933431281	1.29928392782583	1.9090896468944	1.18522047046932	1.06003723596419	1.80515226617915	13.6644203946118	8.42359189540918	10.73267153702	7.25814702596998	6.76109707358033	5.7728260024879	Down_muscle_Up_gills
XM_027369404.1	2.28483800871806	1.74092521593323	5.71489362026478	5.86827831662236e-05	0.000332946452697068	2.01653604263282	9	28	6	41	23	30	94	1567	2365	814	457	696	0.967364727673422	2.59856785565166	0.715908617585399	1.94376157156968	1.43416802512803	1.59278141133454	12.3505338182068	8.19352482936448	10.6292999099884	6.18652531847075	5.39235839899862	5.49642530469437	Down_muscle_Up_gills
XM_027369411.1	4.68983020035599	-1.58547376861491	6.1378259359245	2.85978888564613e-05	0.000180762169688786	2.7699191643967	0	0	2	0	3	0	10	602	929	122	67	172	0	0	0.2386362058618	0	0.187065394581917	0	1.31388657640498	3.14773576724787	4.17531484836332	0.927218782375222	0.790564579284262	1.35831200058539	Down_muscle_Up_gills
XM_027369447.1	-3.78792587785731	6.76012654926657	-13.7857736727892	2.09946396721322e-09	6.85889544577327e-08	12.0665605472697	4196	7437	4350	7572	4378	4881	324	4383	6648	3383	2734	3348	451.006933035298	690.198183660051	519.033747749414	358.979576095748	272.990765826544	259.14553562413	42.5699250755213	22.917817056225	29.878894630699	25.7113208260277	32.2597546233309	26.4397010346505	Up_muscle_Down_gills
XM_027369450.1	-4.81965108931198	0.19949719153454	-10.4308991530133	6.93705697559602e-08	1.2588993435802e-06	8.5029948547511	79	97	65	60	103	136	0	42	87	41	14	26	8.49131260957782	9.00218149993612	7.75567669050849	2.84452912912637	6.42257854731247	7.22060906471658	0	0.219609472133573	0.391014415293443	0.311606312109706	0.165192598656413	0.205326232646629	Up_muscle_Down_gills
XM_027369481.1	3.11872155160788	1.66367396089728	5.78578459846748	5.19315646098721e-05	0.000300091467717014	2.15438282443548	4	8	3	47	17	45	235	1256	1986	1258	634	1053	0.429939878965965	0.742447958757618	0.357954308792699	2.22821448448232	1.06003723596419	2.38917211700181	30.876334545517	6.56736897618493	8.92591527325032	9.56099367400024	7.48086482486899	8.31571242218846	Down_muscle_Up_gills
XM_027369498.1	-7.11782329891205	4.21122873811522	-14.113801282092	1.55285537141122e-09	5.46701905675128e-08	12.318963210755	1999	4896	3770	3236	3180	1447	21	457	512	235	46	131	214.862454513241	454.378150759662	449.829248049492	153.414937697549	198.289318256832	76.825156740036	2.75916181045045	2.38956020869149	2.30114230609475	1.78603617916539	0.542775681299643	1.03452832602724	Up_muscle_Down_gills
XM_027369503.1	3.61026722329309	2.97789423787303	7.278175371935	4.65263055696663e-06	3.99813772684712e-05	4.49885005972996	16	41	12	63	30	46	69	8534	4553	5528	3084	3942	1.71975951586386	3.80504578863279	1.4318172351708	2.98675558558269	1.87065394581917	2.44226483071296	9.06581737719434	44.6225532187597	20.4630877336902	42.013651057133	36.3895695897413	31.1306157343465	Down_muscle_Up_gills
XM_027369512.1	-3.26486158218904	4.40052747338944	-10.2293125798016	8.80374808014396e-08	1.54513424741584e-06	8.36788890008016	925	641	715	1048	734	1233	58	727	1094	883	1069	1085	99.4235970108795	59.4886426954541	85.3124435955933	49.6844421220739	45.7686665410423	65.4633160058496	7.62054214314887	3.80133538669303	4.91689391185088	6.71093594128952	12.6136348545504	8.56842163159969	Up_muscle_Down_gills
XM_027369541.1	3.55574052488649	-0.685557239679172	5.14986454731768	0.000159328599603487	0.000775856237518393	1.09555295697107	0	0	0	12	7	9	64	227	492	235	167	257	0	0	0	0.568905825825273	0.436485920691139	0.477834423400362	8.40887408899185	1.1869369089124	2.21125393476292	1.78603617916539	1.97051171254435	2.02957083808398	Down_muscle_Up_gills
XM_027369544.1	2.33470201940801	4.46368371001146	3.66307579950348	0.00265359093230669	0.00841086653112491	-2.0419324878688	102	114	82	235	103	233	61	8880	5474	12667	11473	13614	10.9634669136321	10.5798834122961	9.78408444033378	11.1410724224116	6.42257854731247	12.3706022946983	8.01470811607036	46.4317169653839	24.6024472335208	96.2711501339913	135.37533459893	107.511974278892	Down_muscle_Up_gills
XM_027369551.1	-4.72499143933124	2.37092343455188	-6.95644414121133	7.62988104013965e-06	5.99957182845e-05	3.92420358013328	587	677	705	132	222	279	10	140	484	133	46	87	63.0936772382554	62.8296585098634	84.1192625662843	6.25796408407801	13.8428391990618	14.8128671254112	1.31388657640498	0.732031573778575	2.17529858623019	1.01082047586807	0.542775681299643	0.687053163086796	Up_muscle_Down_gills
XM_027369555.1	3.32744686072419	-0.0628050845426326	5.02091162083178	0.000201329776276967	0.000944613935394352	0.862726417241228	0	2	2	15	14	6	14	501	327	760	302	580	0	0.185611989689404	0.2386362058618	0.711132282281592	0.872971841382278	0.318556282266908	1.83944120696697	2.61962727473619	1.46967487127536	5.7761170049604	3.56344034244548	4.58035442057864	Down_muscle_Up_gills
XM_027369559.1	-5.10540945293654	1.23263392736251	-7.00253430372651	7.10199727705485e-06	5.65680481313164e-05	4.07442788748906	363	243	395	93	148	198	0	72	261	88	23	36	39.0170440161614	22.5518567472626	47.1306506577054	4.40902015014587	9.22855946604122	10.512357314808	0	0.37647338080041	1.17304324588033	0.668813547942783	0.271387840649821	0.28429786058764	Up_muscle_Down_gills
XM_027369560.1	-12.6457426347002	-0.614645729783456	-14.9939583453573	7.12086387771909e-10	2.95400998282153e-08	12.281461324861	390	275	243	1693	938	2517	0	0	0	0	0	4	41.9191381991816	25.5216485822931	28.9942990122086	80.2631302601823	58.4891133726126	133.634360410968	0	0	0	0	0	0.0315886511764044	Up_muscle_Down_gills
XM_027369591.1	2.31019441482554	2.09400552566208	5.63250530262549	6.76984247082418e-05	0.000376143721886406	1.85822130586287	13	24	17	51	27	25	172	1377	1600	814	1017	1362	1.39730460663939	2.22734387627285	2.0284077498253	2.41784975975741	1.68358855123725	1.32731784277878	22.5988491141656	7.20005340780784	7.19106970654608	6.18652531847075	12.0000623452551	10.7559357255657	Down_muscle_Up_gills
XM_027369592.1	1.83420911158715	2.2449764914718	4.86000841463803	0.000270402236855351	0.00121547824676066	0.451724384095818	16	31	24	62	32	40	159	1200	1563	860	950	1228	1.71975951586386	2.87698584018577	2.86363447034159	2.93934676676391	1.99536420887378	2.12370854844605	20.8907965648391	6.2745563466735	7.0247762195822	6.53613240034993	11.2094977659709	9.69771591115615	Down_muscle_Up_gills
XM_027369593.1	2.22173619098645	2.28020238275397	5.01827236092227	0.000202300796807899	0.000948226332552862	0.753586461624641	23	8	20	63	40	47	211	1446	1736	1002	1069	1482	2.4721543040543	0.742447958757618	2.386362058618	2.98675558558269	2.49420526109222	2.49535754442411	27.723006762145	7.56084039774157	7.8023106316025	7.61535426180306	12.6136348545504	11.7035952608578	Down_muscle_Up_gills
XM_027369606.1	1.89828470979507	3.58441345493327	7.84113153618372	2.02157599720284e-06	2.00120462256342e-05	5.2700604206095	52	86	57	158	87	85	199	4184	4612	2603	2427	2883	5.58921842655755	7.98131555664439	6.80113186706129	7.4905933733661	5.42489644287558	4.51288066544787	26.146342870459	21.8772864620683	20.7282584291191	19.7832007419894	28.6373169242225	22.7675203353935	Down_muscle_Up_gills
XM_027369607.1	-2.40250433040154	6.51295890752782	-7.16460768975892	5.53165494361153e-06	4.5948790858678e-05	4.13578038487174	2982	3387	2734	2630	2860	2435	147	9451	12416	5731	3370	4867	320.520179769127	314.333904539006	326.21569341308	124.685193493372	178.335676168094	129.280757886654	19.3141326731532	49.4173600270094	55.8027009227976	43.5564823097738	39.7642183908651	38.4354913188901	Up_muscle_Down_gills
XM_027369641.1	9.05532820639696	-0.266143029315059	11.2799176576861	2.64300048820109e-08	5.53075220504329e-07	9.28179085881186	0	0	0	0	0	0	32	3154	11261	3632	2886	1414	0	0	0	0	0	0	4.20443704449593	16.4916255978402	50.6116474783846	27.6037591605476	34.0532742658863	11.166588190859	Down_muscle_Up_gills
XM_027369648.1	6.72443557916763	1.88729483083725	4.7764918511119	0.000315544996798599	0.0013879662701222	0.408355677092874	2	0	0	166	51	2	22	5570	18621	7034	7317	9992	0.214969939482983	0	0	7.86986392391628	3.18011170789258	0.106185427422303	2.89055046809095	29.1243990424762	83.6905681284966	53.4594829116993	86.336731740641	78.9084506386582	Down_muscle_Up_gills
XM_027369688.1	2.48884485538093	5.3046887726026	4.32260224773062	0.000740845743333771	0.00284705348687844	-0.813046263690376	94	219	186	599	147	370	103	32234	31886	14521	9232	19685	10.1035871557002	20.3245128709898	22.1931671451474	28.3978824724449	9.16620433451391	19.644304073126	13.5330317369713	168.545041065561	143.30903041433	110.361835564513	108.932719342572	155.45564960188	Down_muscle_Up_gills
XM_027369689.1	4.26856857677111	3.3649089943957	3.09784899317356	0.00806008454447535	0.021343683258358	-2.90694105885551	8	13	6	56	140	111	550	38715	98893	2011	2128	587	0.859879757931931	1.20647793298113	0.715908617585399	2.65489385385128	8.72971841382278	5.8932912219378	72.2637617022737	202.432874134554	444.466535305914	15.2839096012834	25.1092749957748	4.63563456013735	Down_muscle_Up_gills
XM_027369690.1	3.23135222483137	1.85655980761166	3.75934997184795	0.00219827985404908	0.00717840877547976	-1.55424342025217	6	2	8	31	70	40	93	2117	11205	980	1007	457	0.644909818448948	0.185611989689404	0.954544823447198	1.46967338338196	4.36485920691139	2.12370854844605	12.2191451605663	11.0693631549232	50.3599600386555	7.44815087481736	11.8820676319291	3.6090033969042	Down_muscle_Up_gills
XM_027369693.1	4.42850356394657	-2.05491347015362	7.97199144686734	1.67489427913566e-06	1.71440336271006e-05	5.47617257446084	0	2	0	0	0	0	17	135	325	89	118	144	0	0.185611989689404	0	0	0	0	2.23360717988846	0.705887589000769	1.46068603414217	0.676413701896679	1.39233761724691	1.13719144235056	Down_muscle_Up_gills
XM_027369700.1	-3.68163765856143	5.69653627987936	-12.1068732147432	1.09152714543671e-08	2.69943059429156e-07	10.4442524319992	1295	1816	1591	9036	2935	2452	66	3888	3133	2094	1300	1722	139.193035815231	168.535686637979	189.835101763062	428.386086846431	183.012311032642	130.183334019743	8.67165140427285	20.3295625632221	14.0810133691305	15.9147223794567	15.3393127323812	13.5989143314421	Up_muscle_Down_gills
XM_027369719.1	6.53710452982022	1.41169921013994	8.82605972671407	5.15433484781308e-07	6.64660170985996e-06	6.59861531964041	0	2	2	4	31	6	56	4568	10095	4498	2592	3518	0	0.185611989689404	0.2386362058618	0.189635275275091	1.93300907734647	0.318556282266908	7.35776482786787	23.8851444930038	45.3711554297392	34.1854924846209	30.5842296941016	27.7822187096477	Down_muscle_Up_gills
XM_027369720.1	5.39074888603857	1.54437087083811	6.88610403246373	8.5167541485979e-06	6.59070044781542e-05	3.93615502447369	2	3	2	16	25	6	22	4256	7818	3606	2116	2714	0.214969939482983	0.278417984534107	0.2386362058618	0.758541101100365	1.55887828818264	0.318556282266908	2.89055046809095	22.2537598428687	35.1373643536108	27.4061551577463	24.9676813397836	21.4328998231904	Down_muscle_Up_gills
XM_027369721.1	6.31753470000725	1.52313031408214	8.03163230326082	1.53832682219281e-06	1.59539378495158e-05	5.57351483567898	0	12	0	16	20	6	61	4649	9408	4456	2607	3621	0	1.11367193813643	0	0.758541101100365	1.24710263054611	0.318556282266908	8.01470811607036	24.3086770464043	42.283489874491	33.8662860185573	30.7612217640906	28.5956264774401	Down_muscle_Up_gills
XM_027369722.1	5.69699173201353	1.49337021827753	8.54715513089021	7.50473286201008e-07	8.99677551406734e-06	6.25267445231164	2	2	2	17	33	2	48	4078	7519	3609	1878	2629	0.214969939482983	0.185611989689404	0.2386362058618	0.805949919919137	2.05771934040108	0.106185427422303	6.30665556674389	21.3230339847788	33.7935332022	27.428955619608	22.1594071626245	20.7616409856918	Down_muscle_Up_gills
XM_027369730.1	-8.14863663580386	1.49633903884485	-14.4997324473984	1.09754418710087e-09	4.16242897338575e-08	12.2326397132642	656	909	708	505	757	478	0	38	49	15	12	43	70.5101401504183	84.3606493138343	84.477216875077	23.9414535034803	47.2028345661703	25.3783171539304	0	0.198694284311328	0.220226509762974	0.114002309308429	0.141593655991211	0.339578000146347	Up_muscle_Down_gills
XM_027369731.1	-12.6810378834398	1.08396867194139	-6.64027495903761	1.25730375250331e-05	9.13498658598451e-05	3.5606280786534	7504	11789	10881	735	569	358	0	10	0	2	8	2	806.567212940151	1094.08987322419	1298.30027799112	34.845481831798	35.4800698390369	19.0071915085922	0	0.0522879695556125	0	0.0152003079077905	0.0943957706608074	0.0157943255882022	Up_muscle_Down_gills
XM_027369732.1	-8.25927613238655	1.12868742791762	-20.130943394226	1.49959657689251e-11	2.30579273660016e-09	15.4699319708873	535	557	365	513	543	618	0	19	30	19	8	31	57.5044588116979	51.6929391284991	43.5511075697784	24.3207240540304	33.8588364193269	32.8112970734915	0	0.0993471421556638	0.134832556997739	0.14440292512401	0.0943957706608074	0.244812046617134	Up_muscle_Down_gills
XM_027369862.1	-14.3779666966459	1.82497262698486	-13.8076492622443	2.05726004059148e-09	6.7365741977331e-08	11.4583229835179	11267	8444	5398	14143	2874	4904	0	0	0	9	2	31	1211.03315407738	783.653820468666	644.079119620997	670.502924553904	179.208648009476	260.366668039486	0	0	0	0.0684013855850574	0.0235989426652019	0.244812046617134	Up_muscle_Down_gills
XM_027369885.1	4.60064469044795	-1.8990603082768	7.133399353554	5.8027773238942e-06	4.76967391190049e-05	4.30273767693621	0	1	0	1	0	0	12	750	281	109	99	83	0	0.0928059948447022	0	0.0474088188187728	0	0	1.57666389168597	3.92159771667094	1.26293161721216	0.828416780974584	1.16814766192749	0.655464511910391	Down_muscle_Up_gills
XM_027369891.1	1.51847157649349	5.76602860346286	4.55290326182993	0.00047904620759771	0.00196822179862829	-0.407397416350863	277	424	239	1022	591	332	1379	23699	23344	7936	6497	7394	29.7733366183931	39.3497418141537	28.517026600485	48.4518128327858	36.8518827326376	17.6267809521023	181.184958886246	123.917259049846	104.917707018507	60.3148217781128	76.6611652479082	58.3916216995835	Down_muscle_Up_gills
XM_027369895.1	-3.38791569357063	7.32954595327437	-7.46316661871662	3.52227321569251e-06	3.2001333917268e-05	4.58962257205627	5554	9348	7286	10933	4708	6283	85	9606	16564	6685	6164	10697	596.971521944243	867.550439808276	869.351697954536	518.320616145643	293.567959230554	333.581520247164	11.1680358994423	50.2278235551214	74.4455491370183	50.8070291817898	72.7319412941521	84.4759504084995	Up_muscle_Down_gills
XM_027369898.1	2.03343749530414	3.51090904159583	5.04895576106718	0.000191306136199758	0.000904572261818839	0.68846087225486	25	39	24	301	160	99	234	6117	3321	3382	2130	2889	2.68712424353728	3.61943379894339	2.86363447034159	14.2700544644506	9.97682104436889	5.25617865740398	30.7449458878765	31.9845509771682	14.9259640596497	25.7037206720738	25.13287393844	22.8149033121581	Down_muscle_Up_gills
XM_027369904.1	3.17459591471573	-0.353058046652668	5.47895380402157	8.85816009728386e-05	0.000471258114840833	1.66837463345552	2	3	6	5	0	12	12	409	599	427	156	323	0.214969939482983	0.278417984534107	0.715908617585399	0.237044094093864	0	0.637112564533816	1.57666389168597	2.13857795482455	2.69215672138819	3.24526573831328	1.84071752788574	2.55078358249466	Down_muscle_Up_gills
XM_027369930.1	6.8595712576296	1.49190141049138	7.69318230465004	2.50702200865995e-06	2.38335573484567e-05	5.10864184916393	0	1	17	5	41	0	602	5845	4297	3622	1831	3988	0	0.0928059948447022	2.0284077498253	0.237044094093864	2.55656039261953	0	79.0959718995796	30.5623182052555	19.3125165806428	27.5277576210087	21.6048320099923	31.4938852228752	Down_muscle_Up_gills
XM_027369931.1	6.1504022532703	0.169406115798561	8.31457315634297	1.03349217408538e-06	1.16864750556449e-05	5.94371704526486	6	0	4	0	8	0	65	2051	1764	1281	592	1790	0.644909818448948	0	0.477272411723599	0	0.498841052218444	0	8.54026274663235	10.7242625558561	7.92815435146705	9.73579721493983	6.98528702889975	14.135921401441	Down_muscle_Up_gills
XM_027369975.1	-11.4377717153236	-1.13396168514633	-12.0063073251875	1.21213433133619e-08	2.9440460530831e-07	9.93838812610381	172	90	62	1167	733	1001	0	0	1	0	0	2	18.4874147955365	8.3525395360232	7.39772238171579	55.3260915615078	45.706311409515	53.1458064248625	0	0	0.0044944185665913	0	0	0.0157943255882022	Up_muscle_Down_gills
XM_027369977.1	-13.4185134504511	3.82624379783726	-30.7286795521197	5.2271340366836e-14	6.63294924329614e-11	19.0070029163078	13119	14492	11171	35097	28703	29031	0	53	15	11	8	64	1410.09531803863	1344.94447728942	1332.90252784108	1663.90731408247	1789.77934022825	1541.33457174844	0	0.277126238644746	0.0674162784988695	0.0836016934928479	0.0943957706608074	0.50541841882247	Up_muscle_Down_gills
XM_027369982.1	-11.0398853270376	-1.21904940163628	-11.872955762426	1.39444460244801e-08	3.32644407187681e-07	9.81071520200572	103	94	65	1043	313	1180	0	0	2	0	0	2	11.0709518833736	8.72376351540201	7.75567669050849	49.44739802798	19.5171561680466	62.6494021791586	0	0	0.0089888371331826	0	0	0.0157943255882022	Up_muscle_Down_gills
XM_027369985.1	-10.8850053817533	-1.70368655423523	-11.2991552656367	2.58762962262792e-08	5.47154090309335e-07	9.2595667856864	50	72	43	762	228	791	0	0	0	0	0	2	5.37424848707457	6.68203162881856	5.13067842602869	36.1255199399049	14.2169699882257	41.9963365455207	0	0	0	0	0	0.0157943255882022	Up_muscle_Down_gills
XM_027369993.1	-2.8520197682883	7.59939946190502	-8.70888881446188	6.02924546613846e-07	7.5745742774418e-06	6.39205869138847	2765	3759	2887	17632	12332	16286	464	10312	16812	13598	5285	11256	297.195941335224	348.857734621236	344.471363161508	835.912293412602	768.963481994732	864.667935499811	60.9643371451909	53.9193542057476	75.5601649415329	103.346893465068	62.3602059927959	88.890464410402	Up_muscle_Down_gills
XM_027369995.1	8.24949971672392	-0.69648063897188	4.09117089433814	0.00115448965427731	0.00418217942366371	-0.851166489194499	0	0	0	0	0	0	13	631	374	424	21836	16137	0	0	0	0	0	0	1.70805254932647	3.29937087895915	1.68091254390515	3.22246527645159	257.653256018674	127.436516008409	Down_muscle_Up_gills
XM_027370010.1	2.67906399050741	2.89755102809133	5.84164179502111	4.71869593362021e-05	0.000275715293998313	2.16920963050305	26	35	24	107	56	30	44	6377	4935	2561	1910	2451	2.79460921327878	3.24820981956458	2.86363447034159	5.07274361360869	3.49188736552911	1.59278141133454	5.7811009361819	33.3440381856141	22.1799556261281	19.4639942759258	22.5369902452678	19.3559460083418	Down_muscle_Up_gills
XM_027370034.1	-2.30471312597198	9.96764360346602	-6.90061536218332	8.32527161275907e-06	6.46373722470307e-05	3.68848376997584	29051	36787	29063	28180	31439	23539	5110	124764	113644	47829	29689	37298	3122.54585596007	3414.05413235206	3467.74202548074	1335.98051431302	1960.38298008696	1249.74938804679	671.396040542943	652.365623363644	510.763703581702	363.507763460857	350.314504393589	294.548377894383	Up_muscle_Down_gills
XM_027370039.1	3.65376035556364	-2.76334731065143	6.79461643154095	9.83598711310465e-06	7.41288618550764e-05	3.7956596866921	0	0	0	0	0	0	17	55	103	39	43	94	0	0	0	0	0	0	2.23360717988846	0.287583832555869	0.462925112358904	0.296406004201915	0.50737726730184	0.742333302645503	Down_muscle_Up_gills
XM_027370052.1	4.39742101877678	2.35387597121806	7.81045469596456	2.1133639604037e-06	2.07608656832436e-05	5.28340705635413	8	9	5	70	9	34	72	4452	4227	4294	4097	3163	0.859879757931931	0.83525395360232	0.596590514654499	3.3186173173141	0.56119618374575	1.80515226617915	9.45998335011583	23.2786040461587	18.9979072809814	32.6350610780263	48.342434049666	24.9787259177418	Down_muscle_Up_gills
XM_027370114.1	2.93285335234132	1.23025886365866	5.42012238861839	9.82772776833822e-05	0.000513758451629388	1.53534385493749	2	7	8	69	5	25	76	842	2210	884	405	857	0.214969939482983	0.649641963912916	0.954544823447198	3.27120849849532	0.311775657636528	1.32731784277878	9.98553798067783	4.40264703658257	9.93266503216677	6.71853609524341	4.77878588970338	6.76786851454464	Down_muscle_Up_gills
XM_027370123.1	4.06315404225857	2.45085343789926	8.03013117695497	1.54161549379851e-06	1.59646359994683e-05	5.58956918231469	18	19	11	29	18	17	49	6293	5509	2799	2505	3661	1.93472945534684	1.76331390204934	1.3124991322399	1.37485574574441	1.1223923674915	0.902576133089573	6.43804422438439	32.904819241347	24.7597518833515	21.2728309169528	29.5576756881653	28.9115129892041	Down_muscle_Up_gills
XM_027370124.1	3.68936941321403	2.53815479666208	5.0910258592882	0.000177231440335565	0.000847720236554107	0.901347934220955	18	23	18	35	20	25	18	6672	6019	3128	2800	3715	1.93472945534684	2.13453788142815	2.1477258527562	1.65930865865705	1.24710263054611	1.32731784277878	2.36499583752896	34.8865332875047	27.051905352313	23.7732815677844	33.0385197312826	29.3379597800856	Down_muscle_Up_gills
XM_027370125.1	3.78811630495645	2.83137483443486	7.24809820821542	4.87003555887181e-06	4.13266484797844e-05	4.45946620818836	36	20	16	46	22	26	52	7313	6961	3573	3088	4097	3.86945891069369	1.85611989689404	1.9090896468944	2.18080566566355	1.37181289360072	1.38041055648994	6.83221019730588	38.2381921360194	31.285647642042	27.1553500772678	36.4367674750717	32.3546759674322	Down_muscle_Up_gills
XM_027370131.1	-7.74890264458502	-0.0118562913891799	-15.486034464102	4.68680006802346e-10	2.15258031695649e-08	12.6717048423462	203	141	71	334	148	479	0	28	13	4	9	5	21.8194488575227	13.085645273103	8.47158530809388	15.8345454854701	9.22855946604122	25.4314098676415	0	0.146406314755715	0.0584274413656869	0.0304006158155811	0.106195241993408	0.0394858139705055	Up_muscle_Down_gills
XM_027370180.1	-12.6740857152113	-0.514741875223211	-12.9057830360071	4.86844914605418e-09	1.39173730311431e-07	10.7286926885022	386	246	185	2849	1982	1668	0	0	0	0	0	6	41.4891983202157	22.8302747317967	22.0738490422165	135.067724814684	123.58787068712	88.5586464702005	0	0	0	0	0	0.0473829767646066	Up_muscle_Down_gills
XM_027370216.1	5.42221084491641	3.32253410487426	3.76524223062267	0.00217313667259021	0.00711272359335057	-1.57747323489687	0	114	4	44	187	30	24	32598	12624	25825	7975	18070	0	10.5798834122961	0.477272411723599	2.085988028026	11.6604095956061	1.59278141133454	3.15332778337195	170.448323157386	56.7375399846486	196.273975859345	94.1007838774924	142.701731689407	Down_muscle_Up_gills
XM_027370232.1	2.69648482740739	3.57425433451364	6.08546451880814	3.12174723878505e-05	0.000194025643408846	2.54035469111711	40	22	18	123	135	135	603	5467	4559	3084	3355	3354	4.29939878965966	2.04173188658345	2.1477258527562	5.83128471470905	8.41794275618625	7.16751635100543	79.2273605572201	28.5858329560534	20.4900542450897	23.438874793813	39.5872263208761	26.4870840114151	Down_muscle_Up_gills
XM_027370241.1	2.63819462691704	3.54340007840098	5.63618491583332	6.72663400658059e-05	0.00037418389562363	1.76563278250908	45	15	26	120	131	131	624	5090	4177	2931	3197	3186	4.83682363836711	1.39208992267053	3.10227067620339	5.68905825825273	8.16852223007703	6.95514549616083	81.9865223676706	26.6145765038068	18.7731863526519	22.276051238867	37.7229098503252	25.1603606620061	Down_muscle_Up_gills
XM_027370273.1	7.99974429937354	-0.61399051168944	10.867830893538	4.18990977513613e-08	8.19785113126912e-07	8.87226216896374	0	0	0	0	0	0	520	1767	1713	697	977	882	0	0	0	0	0	0	68.3221019730588	9.23928422047673	7.6989390045709	5.297307305865	11.5280834919511	6.96529758439717	Down_muscle_Up_gills
XM_027370274.1	6.55634059536795	6.96699462049422e-06	7.56457364613431	3.02946568768129e-06	2.81199616915614e-05	4.92694481380107	0	2	1	0	8	0	474	1726	1629	618	901	825	0	0.185611989689404	0.1193181029309	0	0.498841052218444	0	62.2782237215959	9.02490354529872	7.32140784497723	4.69689514350727	10.6313236706734	6.51515930513341	Down_muscle_Up_gills
XM_027370275.1	7.27974297491554	-0.316063984451644	8.99316471939193	4.13225805645817e-07	5.54600782416103e-06	6.79890024483473	0	0	1	0	2	0	535	1685	1596	653	935	855	0	0	0.1193181029309	0	0.124710263054611	0	70.2929318376663	8.81052287012071	7.17309203227972	4.96290053189361	11.0325056959819	6.75207418895644	Down_muscle_Up_gills
XM_027370276.1	2.53181654064896	2.85843157562504	3.70537537361845	0.00244280106296487	0.00785003721869627	-1.78805437856829	34	38	35	72	68	29	14	4694	3141	3922	2792	3202	3.65448897121071	3.52662780409868	4.17613360258149	3.41343495495164	4.24014894385678	1.53968869762339	1.83944120696697	24.5439729094045	14.1169687176633	29.8078038071772	32.9441239606218	25.2867152667117	Down_muscle_Up_gills
XM_027370287.1	-5.48194162405138	2.24070372873781	-9.41103434201121	2.40866786197334e-07	3.58440651730983e-06	7.3980285665906	427	473	457	309	643	352	10	384	315	46	13	58	45.8960820796168	43.8972355615442	54.5283730394212	14.6493250150008	40.0943495720575	18.6886352263253	1.31388657640498	2.00785803093552	1.41574184847626	0.349607081879182	0.153393127323812	0.458035442057864	Up_muscle_Down_gills
XM_027370320.1	9.05530096058604	1.24613470660147	13.3951549729309	3.03166083236211e-09	9.36372797698569e-08	11.1350017210966	0	3	0	3	4	0	158	14666	18829	6810	3918	9650	0	0.278417984534107	0	0.142226456456318	0.249420526109222	0	20.7594079071986	76.6855361502613	84.6254071903476	51.7570484260268	46.2303286811304	76.2076209630756	Down_muscle_Up_gills
