ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	muscle_1	muscle_2	muscle_3	muscle_4	muscle_5	muscle_6	hemocytes_1	hemocytes_2	hemocytes_3	hemocytes_4	hemocytes_5	hemocytes_6	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	muscle_6_normalized	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_4_normalized	hemocytes_5_normalized	hemocytes_6_normalized	Expression
XM_027369450.1	-3.88877965558333	0.302867676146952	-7.82489209789096	2.15358164499424e-06	1.15605843269842e-05	5.24776666340292	79	97	65	60	103	136	7	18	4	77	76	65	6.72112332808354	6.9355480599465	5.90484831291734	2.26932932566064	5.04743770554306	6.06073088970089	0.092996674091575	0.429378349776896	0.0890652948869022	0.556952710334919	0.48147555080938	0.519792675974627	Up_muscle_Down_hemocytes
XM_027372490.1	7.7809178046357	2.67665845566617	7.82457449876327	2.15456697818687e-06	1.15605843269842e-05	5.26712190520815	0	8	4	26	23	13	12511	8651	14476	5624	5926	4708	0	0.572003963706928	0.363375280794913	0.983376041119611	1.12709774007272	0.579334570339056	166.211627079956	206.364005773329	322.327302195699	40.6792473106959	37.5424225538998	37.6489833613622	Down_muscle_Up_hemocytes
XM_027361171.1	4.21241565343208	0.459480714597122	7.82223506343013	2.16183966816619e-06	1.159474527809e-05	5.26373538096634	1	8	0	22	10	13	461	346	262	766	854	692	0.0850775104820702	0.572003963706928	0	0.832087419408902	0.490042495683792	0.579334570339056	6.12449525088801	8.25360605682256	5.83377681509209	5.5405944950201	5.41026474198961	5.53379279652988	Down_muscle_Up_hemocytes
XM_027357269.1	4.20414506019427	-1.68791257372912	7.82091926143298	2.16594156878394e-06	1.16118786157218e-05	5.25549899232709	0	2	0	0	2	4	170	36	44	198	205	170	0	0.143000990926732	0	0	0.0980084991367585	0.178256790873556	2.25849065650968	0.858756699553792	0.979718243755924	1.43216411228979	1.29871694626214	1.35945776793364	Down_muscle_Up_hemocytes
XM_027378686.1	-3.64689949969032	3.10348253972177	-7.81980796679662	2.16941235463661e-06	1.16256155369701e-05	4.99850804279604	178	194	178	924	1189	2134	192	112	182	280	339	251	15.1437968658085	13.871096119893	16.1701999953736	34.9476716151739	58.2660527368029	95.099997931042	2.55076591794034	2.67168750972291	4.05247091735405	2.02528258303607	2.14763436479447	2.00719941030202	Up_muscle_Down_hemocytes
XM_027370830.1	5.24582990655183	5.86730764424176	7.81691608966953	2.17847187209008e-06	1.16621578473203e-05	5.13099948630289	133	65	56	326	337	396	64049	61359	40463	15370	17995	13975	11.3153088941153	4.64753220511879	5.08725393112878	12.3300226694228	16.5144321045438	17.647422296482	850.906282698755	1463.67923133114	900.962256752181	111.173547504516	114.002007063353	111.755425334545	Down_muscle_Up_hemocytes
XM_027367165.1	-2.27092651148253	2.72797524077046	-7.8148767151334	2.18488479667971e-06	1.16889509795611e-05	5.00555187847261	109	221	189	410	266	371	383	91	275	312	373	287	9.27344864254565	15.8016094974039	17.1694820175596	15.5070837253477	13.0351303851889	16.5333173535223	5.08824659672475	2.17074610164986	6.12323902347452	2.25674344966876	2.36303132173551	2.29508458468797	Up_muscle_Down_hemocytes
XM_027375797.1	2.25860796063645	4.29672615785104	7.81019939204829	2.19966851149784e-06	1.17631249233756e-05	5.03534219945679	121	144	160	145	273	118	2471	2514	1737	5478	6501	5506	10.2943787683305	10.2960713467247	14.5350112317965	5.48421253701321	13.3781601321675	5.25857533076989	32.827825954326	59.9698428521732	38.6766043046373	39.6232071066842	41.1851652080497	44.0304380602507	Down_muscle_Up_hemocytes
XM_027363966.1	-2.40428131389275	4.11110281361119	-7.80381798338631	2.22000942223103e-06	1.18669425966126e-05	4.93330119011716	469	542	360	960	1043	982	355	204	189	1716	1885	1490	39.9013524160909	38.7532685411443	32.7037752715422	36.3092692105702	51.1114322998195	43.7620421594579	4.71625990035845	4.86628796413816	4.20833518340613	12.4120889731782	11.9418607009958	11.9152474954184	Up_muscle_Down_hemocytes
XM_027356143.1	-3.92579878469354	2.17324332015248	-7.80331558688588	2.22161925946913e-06	1.18705894210549e-05	5.05076505652104	189	129	82	955	349	1196	74	31	25	219	268	210	16.0796494811113	9.22356391477421	7.44919325629572	36.1201584334319	17.1024830993644	53.2987804711932	0.983107697539507	0.739484935726877	0.556658093043139	1.5840603060175	1.69783483706466	1.67933018391803	Up_muscle_Down_hemocytes
XM_027366525.1	1.95706734814269	1.68842743951153	7.80070642509907	2.22999974082199e-06	1.19103951098911e-05	5.18966850154881	30	18	20	34	43	26	431	275	292	959	965	718	2.5523253144621	1.28700891834059	1.81687640397457	1.28595328454103	2.10718273144031	1.15866914067811	5.72593807620983	6.55994701048036	6.50176652674386	6.93659284689853	6.11347245435594	5.74170986691973	Down_muscle_Up_hemocytes
XM_027360036.1	1.88083434348899	4.51278690133807	7.79616480819714	2.244667099963e-06	1.1978734311187e-05	4.9979574568364	131	167	135	295	285	282	3528	3075	2563	4271	4936	4068	11.1451538731512	11.9405827423821	12.2639157268283	11.1575358511648	13.9662111269881	12.5671037565857	46.8703237421538	73.3521347535531	57.0685876987826	30.8927925433823	31.2705699841461	32.5310247056121	Down_muscle_Up_hemocytes
XM_027377966.1	4.25668034371889	2.71414843288116	7.79298247566439	2.25500542902143e-06	1.20288889017037e-05	5.18505138583806	31	51	19	36	37	8	1911	2219	2085	2494	2945	2257	2.63740282494418	3.64652526863166	1.72603258377584	1.36159759539638	1.81315723403003	0.356513581747111	25.388092027	52.9328087863851	46.4252849597978	18.0394812931855	18.6571775938635	18.048801071919	Down_muscle_Up_hemocytes
XM_027364840.1	2.04486201760981	3.24816880181556	7.79236610449672	2.25701363327805e-06	1.2034584777108e-05	5.04897575789721	77	129	39	117	53	98	1546	656	778	2967	3204	2486	6.5509683071194	9.22356391477421	3.5429089877504	4.42519218503825	2.5972252271241	4.36729137640211	20.5389797350821	15.6484554140913	17.3231998555025	21.4607622281	20.2979955893849	19.8800706534296	Down_muscle_Up_hemocytes
XM_027357358.1	-7.19990355339343	0.301275859177155	-7.79106035257053	2.26127417224391e-06	1.20522805423596e-05	5.22149153429832	192	132	168	857	477	262	0	2	0	57	98	63	16.3348820125575	9.43806540116431	15.2617617933864	32.4135872015195	23.3750270441169	11.6758198022179	0	0.0477087055307662	0	0.412289668689485	0.620850052359464	0.503799055175408	Up_muscle_Down_hemocytes
XM_027382868.1	5.43760401103111	0.24126618272968	7.78949317872231	2.26639895100682e-06	1.20745659350684e-05	5.21651055490572	4	0	2	15	0	16	769	362	528	850	932	749	0.340310041928281	0	0.181687640397457	0.56733233141516	0	0.713027163494223	10.2163489109173	8.63527570106869	11.7566189250711	6.14817926993092	5.90441070203082	5.98961098930763	Down_muscle_Up_hemocytes
XM_027372392.1	1.82735076128014	4.47476849981023	7.78840483262359	2.2699651605877e-06	1.20885327340994e-05	4.99008596868686	113	139	85	425	254	339	2772	1334	1685	7273	8240	6651	9.61375868447393	9.93856886940787	7.7217247168919	16.0744160567629	12.4470793903683	15.1072630265338	36.8266829402637	31.8217065890211	37.5187554711075	52.6067150943619	52.2020860351223	53.1867859678038	Down_muscle_Up_hemocytes
XM_027362201.1	1.82795438281422	2.48600223501705	7.78359691179997	2.28579063456497e-06	1.21677465684392e-05	5.09485121827276	49	33	18	95	58	78	634	460	465	1658	1866	1429	4.16879801362144	2.35951635029108	1.63518876357711	3.59310476562935	2.842246474966	3.47600742203434	8.42284162486551	10.9730022720762	10.3538405306024	11.9925661524064	11.8214918132935	11.4274420610422	Down_muscle_Up_hemocytes
XM_027369267.1	4.86182611685772	-2.53623357743536	7.77896832350542	2.30113622011578e-06	1.22443410431691e-05	5.19545414354168	0	0	0	0	0	0	150	52	87	98	115	47	0	0	0	0	0	0	1.99278587339089	1.24042634379992	1.93717016379012	0.708848904062624	0.728548530829983	0.375850088781653	Down_muscle_Up_hemocytes
XM_027376256.1	5.04427772956592	-1.3693056938621	7.77616303879449	2.31048989415247e-06	1.22838966246236e-05	5.19617908102347	0	0	0	5	7	0	156	47	63	425	464	398	0	0	0	0.189110777138387	0.343029746978655	0	2.07249730832653	1.12115457997301	1.40277839446871	3.07408963496546	2.93953494178358	3.18273053904464	Down_muscle_Up_hemocytes
XM_027383759.1	2.60530257580516	1.14226182583378	7.77191011793173	2.32474727814742e-06	1.23545643349055e-05	5.1842365391411	15	9	12	27	10	21	586	232	273	628	757	558	1.27616265723105	0.643504459170294	1.09012584238474	1.02119819654729	0.490042495683792	0.935848152086167	7.78515014538042	5.53420984156888	6.07870637603107	4.54241950766661	4.79574989424606	4.46222020298218	Down_muscle_Up_hemocytes
XM_027376123.1	-3.77568948652269	1.97724024415221	-7.7715533377181	2.325947566411e-06	1.2355811958224e-05	5.01961567750805	149	107	82	830	379	719	53	22	22	233	305	202	12.6765490618285	7.65055301458016	7.44919325629572	31.3923890049722	18.5726105864157	32.0416581595216	0.704117675264782	0.524795760838429	0.489859121877962	1.6853244351693	1.93223740785343	1.61535570072115	Up_muscle_Down_hemocytes
XM_027365996.1	-2.05347964365066	1.7090952703372	-7.7689835137484	2.33461243376376e-06	1.23966951514003e-05	5.01988000226698	77	171	78	122	102	177	115	40	70	247	280	237	6.5509683071194	12.2265847242356	7.08581797550081	4.61430296217664	4.99843345597468	7.88786299615484	1.52780250293302	0.954174110615325	1.55864266052079	1.7865885643211	1.77385729245561	1.89524406470749	Up_muscle_Down_hemocytes
XM_027382695.1	-1.87387768984609	1.09343742934588	-7.76782890156298	2.33851664622873e-06	1.24122760355824e-05	5.08253085426512	52	60	75	101	73	68	70	31	65	166	178	142	4.42403054506765	4.29002972780196	6.81328651490462	3.82003769819541	3.57731021849168	3.03036544485045	0.92996674091575	0.739484935726877	1.44731104191216	1.2007032456571	1.1276664216325	1.13554707674457	Up_muscle_Down_hemocytes
XM_027364575.1	-13.3806594539849	3.70622848004755	-7.76708100398475	2.34104927989445e-06	1.24205670127734e-05	5.18324306394706	22466	14735	21394	31038	21370	2719	233	696	159	2	0	0	1911.35135049019	1053.5598006527	1943.51268933159	1173.92406016425	1047.22081327626	121.170053596299	3.09546072333385	16.6026295247066	3.54034547175436	0.0144663041645433	0	0	Up_muscle_Down_hemocytes
XM_027360527.1	1.82239674434648	2.89481842145946	7.76572726654052	2.34564087971772e-06	1.24377948576024e-05	5.02751746842708	48	55	41	74	90	115	1398	683	695	1681	1796	1389	4.08372050313937	3.93252725048513	3.72459662814786	2.79883950164812	4.41038246115413	5.12488273761473	18.5727643400031	16.2925229387567	15.4750949865993	12.1589286502987	11.3780274901796	11.1075696450578	Down_muscle_Up_hemocytes
XM_027365195.1	-1.63861825590645	3.62814410896079	-7.76555075468579	2.34624027399018e-06	1.24377948576024e-05	4.88985109821014	258	328	336	709	384	312	496	219	393	1009	1125	911	21.9499977043741	23.452162511984	30.5235235867727	26.8159081982232	18.8176318342576	13.9040296881373	6.58947862134589	5.2241032556189	8.75066522263814	7.29825045101212	7.12710519290201	7.28509427404439	Up_muscle_Down_hemocytes
XM_027359322.1	4.17031330048753	1.219394625697	7.76404037594688	2.35137581305346e-06	1.2454700446873e-05	5.18309450082739	2	6	4	17	8	46	793	839	494	1111	1315	883	0.17015502096414	0.429002972780196	0.363375280794913	0.642976642270515	0.392033996547034	2.04995309504589	10.5351946506599	20.0138019701564	10.9995639185324	8.03603196340383	8.33079406992546	7.06118358285532	Down_muscle_Up_hemocytes
XR_003477397.1	-6.22971804912268	2.1676855471889	-7.76424329611564	2.35068515924693e-06	1.2454700446873e-05	5.07752017588563	1341	1325	1282	308	427	406	19	6	31	87	110	121	114.088941556456	94.7381564889599	116.46177749477	11.6492238717246	20.9248145656979	18.0930642736659	0.252419543962846	0.143126116592299	0.690256035373492	0.629284231157635	0.696872507750418	0.967614058352768	Up_muscle_Down_hemocytes
XM_027371298.1	-2.78639528356009	4.21689138624967	-7.76193556064143	2.35855239180142e-06	1.24875444591985e-05	4.87039751225475	319	495	305	2641	1032	2314	422	220	266	1228	1408	1104	27.1397258437804	35.3927452543661	27.7073651606121	99.8883124844959	50.5723855545674	103.121553520352	5.60637092380638	5.24795760838429	5.92284210997899	8.88231075702961	8.91996809920536	8.82847868116905	Up_muscle_Down_hemocytes
XM_027381183.1	3.30494313410003	4.76147952178035	7.75817823551541	2.37142107349731e-06	1.25504861362883e-05	4.99010377004461	56	122	110	633	136	149	8318	4930	7924	7356	8478	6702	4.76434058699593	8.72306044653065	9.99282022186011	23.9414243857198	6.66457794129958	6.64006546003995	110.506619299103	117.601959133339	176.438349170953	53.2070667171904	53.7098647337095	53.5946232981839	Down_muscle_Up_hemocytes
XM_027382471.1	2.76812341312137	2.5147371335885	7.75650320254297	2.37718192754572e-06	1.2570577325125e-05	5.09836071683167	22	25	12	52	40	134	1553	618	970	1818	1909	1548	1.87170523060554	1.78751238658415	1.09012584238474	1.96675208223922	1.96016998273517	5.97160249426412	20.6319764091737	14.7419900090068	21.5983340100738	13.1498704855699	12.0939056117777	12.3790624985957	Down_muscle_Up_hemocytes
XM_027352940.1	-1.81037010559397	4.88648209088313	-7.75621743805451	2.3781662210213e-06	1.25705878275133e-05	4.8656458986342	631	996	683	1212	1097	1054	1095	370	631	2829	3302	2628	53.6839091141863	71.2144934815125	62.0463291957314	45.8404523783449	53.757661776512	46.9706643951819	14.5473368757535	8.82611052319175	14.0500502684088	20.4625872407466	20.9188456417444	21.0156177301742	Up_muscle_Down_hemocytes
XM_027365411.1	-2.07552941777717	3.390348247471	-7.75441886326299	2.38437118330864e-06	1.25981825073496e-05	4.88007782747041	409	368	300	347	377	370	400	371	208	641	624	546	34.7967017871667	26.3121823305187	27.2531460596185	13.124287933404	18.474602087279	16.4887531558039	5.31409566237571	8.84996487595714	4.63139533411891	4.63645048473614	3.95316768032965	4.36625847818687	Up_muscle_Down_hemocytes
XM_027376828.1	3.9703364182414	0.0326500020903705	7.75326320197185	2.38836717969427e-06	1.26140878244109e-05	5.16641393801863	2	1	2	15	2	17	175	182	181	691	794	547	0.17015502096414	0.071500495463366	0.181687640397457	0.56733233141516	0.0980084991367585	0.757591361212612	2.32491685228938	4.34149220329973	4.03020459363232	4.99810808884972	5.03015246503484	4.37425528858648	Down_muscle_Up_hemocytes
XM_027383716.1	5.75530885693578	0.149771202068096	7.75077839902747	2.39698305438875e-06	1.26543696976125e-05	5.16270814030884	0	4	0	6	1	24	553	230	188	1752	1852	1403	0	0.286001981853464	0	0.226932932566064	0.0490042495683792	1.06954074524133	7.34673725323442	5.48650113603812	4.1860688596844	12.67248244814	11.7327989486707	11.2195249906523	Down_muscle_Up_hemocytes
XM_027361954.1	4.31456222495018	0.234155617688329	7.75023814349962	2.3988607024716e-06	1.26590599626924e-05	5.16255508864553	0	7	2	12	7	8	254	196	184	986	1009	865	0	0.500503468243562	0.181687640397457	0.453865865132128	0.343029746978655	0.356513581747111	3.37445074560858	4.67545314201509	4.0970035647975	7.13188795311987	6.39222145745611	6.91724099566235	Down_muscle_Up_hemocytes
XM_027351331.1	-2.64957411101583	0.704811714489436	-7.74403509016245	2.42053121788495e-06	1.27681525124789e-05	5.08326706220033	24	76	79	144	90	56	40	36	19	136	86	79	2.04186025156968	5.43403765521581	7.17666179569953	5.44639038158554	4.41038246115413	2.49559507222978	0.531409566237571	0.858756699553792	0.423060150712785	0.983708683188947	0.544827596968509	0.631748021569162	Up_muscle_Down_hemocytes
XM_027365527.1	-8.63173775369906	0.936972382894711	-7.74352858992395	2.42230981695376e-06	1.2772269768256e-05	5.15391032348415	929	1386	986	267	592	339	33	13	0	12	12	8	79.0370072378432	99.0996867122252	89.5720067159461	10.0985154991898	29.0105157444805	15.1072630265338	0.438412892145996	0.310106585949981	0	0.08679782498726	0.0760224553909547	0.0639744831968772	Up_muscle_Down_hemocytes
XM_027373757.1	-10.1255761425096	-0.823343658786423	-7.74244103083381	2.42613350739086e-06	1.27871624769691e-05	5.15055068577853	115	134	42	1649	425	1689	10	0	0	0	2	3	9.78391370543807	9.58106639209104	3.81544044834659	62.3687343002399	20.8268060665612	75.2689299463589	0.132852391559393	0	0	0	0.0126704092318258	0.0239904311988289	Up_muscle_Down_hemocytes
XM_027374810.1	1.59296841179118	3.05494154468746	7.73149957937103	2.46495939320752e-06	1.29864493021312e-05	4.9549657735144	59	60	40	162	127	81	1228	519	587	2072	2388	2012	5.01957311844214	4.29002972780196	3.63375280794913	6.12718917928373	6.22353969518416	3.6097000151895	16.3142736834934	12.3804090852338	13.0703320246529	14.9870911144669	15.1284686228	16.0895825240146	Down_muscle_Up_hemocytes
XM_027353507.1	-2.99746787516714	6.9786229331656	-7.72557920698259	2.48624165481427e-06	1.30931829039746e-05	4.91876157020975	7032	8341	5048	5171	6741	4228	2220	1652	4888	5348	6473	5059	598.265053709917	596.385632659935	458.57960436318	195.57836571652	330.337646340444	188.417427953348	29.4932309261852	39.4073907684129	108.837790351794	38.6828973359889	41.0077794788042	40.4558638116252	Up_muscle_Down_hemocytes
XM_027355468.1	4.48050564730914	-0.0299529867493472	7.71160634228846	2.53724562538871e-06	1.33507945181329e-05	5.10779609287786	0	8	3	4	5	4	635	207	252	492	608	399	0	0.572003963706928	0.272531460596185	0.151288621710709	0.245021247841896	0.178256790873556	8.43612686402145	4.93785102243431	5.61111357787484	3.55871082447766	3.85180440647504	3.19072734944425	Down_muscle_Up_hemocytes
XM_027375219.1	-17.0654531916169	7.69512383009147	-7.7107118258764	2.54054830133988e-06	1.33626784267351e-05	5.09491679490401	909476	1209976	931053	593495	649514	631305	1350	2838	395	7	7	2	77375.9539231912	86513.8834987817	84580.4113274866	22447.2601355494	31828.9461541563	28133.6008406075	17.935072860518	67.6986531481573	8.79519787008159	0.0506320645759017	0.0443464323113903	0.0159936207992193	Up_muscle_Down_hemocytes
XM_027368823.1	7.38454057829083	1.71611995368846	7.70961242519188	2.54461367212527e-06	1.33785625152782e-05	5.10438883207522	0	1	0	27	5	77	2913	1029	855	10912	12306	8849	0	0.071500495463366	0	1.02119819654729	0.245021247841896	3.43144322431595	38.6999016612511	24.5461289955792	19.0377067820753	78.9281555217485	77.9610280034241	70.7637752261458	Down_muscle_Up_hemocytes
XM_027376051.1	-4.65763115180517	-0.723428386532588	-7.70370701086357	2.56656889860974e-06	1.34884526470262e-05	5.09800971407025	32	56	40	55	65	110	12	0	2	37	44	26	2.72248033542625	4.00402774594849	3.63375280794913	2.08021854852225	3.18527622194465	4.90206174902278	0.159422869871271	0	0.0445326474434511	0.267626627044052	0.278749003100167	0.207917070389851	Up_muscle_Down_hemocytes
XM_027379665.1	-2.4131745055238	-0.0527146236233617	-7.69782027252096	2.58865434416893e-06	1.35989366347824e-05	5.07548805724379	32	43	27	39	37	41	38	22	27	43	45	48	2.72248033542625	3.07452130492474	2.45278314536566	1.47506406167942	1.81315723403003	1.82713210645395	0.504839087925693	0.524795760838429	0.60119074048659	0.311025539537682	0.28508420771608	0.383846899181263	Up_muscle_Down_hemocytes
XM_027375132.1	2.86946371449122	1.80215750232012	7.69275468191319	2.60782009447889e-06	1.36939982556612e-05	5.05214820395437	15	39	9	37	16	28	554	291	329	1781	1990	1415	1.27616265723105	2.78851932307127	0.817594381788554	1.39941975082406	0.784067993094068	1.24779753611489	7.36002249239036	6.94161665472649	7.3256205044477	12.8822438585258	12.6070571856667	11.3154867154477	Down_muscle_Up_hemocytes
XM_027360539.1	4.37294785413137	-0.764727893613354	7.68679378552475	2.63056577503546e-06	1.38077728560824e-05	5.0723346148478	0	2	2	0	5	11	234	121	125	317	375	347	0	0.143000990926732	0.181687640397457	0	0.245021247841896	0.490206174902278	3.10874596248979	2.88637668461136	2.78329046521569	2.29290921008012	2.37570173096734	2.77489320866455	Down_muscle_Up_hemocytes
XM_027363428.1	3.98660837462477	3.07352694946867	7.68641292763074	2.63202617700145e-06	1.38097740824467e-05	5.00165657880891	24	46	20	84	12	87	4844	1479	2767	2977	3303	2548	2.04186025156968	3.28902279131483	1.81687640397457	3.1770610559249	0.588050994820551	3.87708520149984	64.3536984713699	35.2805877400016	61.6109177380146	21.5330937489228	20.9251808463603	20.3758728982054	Down_muscle_Up_hemocytes
XM_027371292.1	-3.7233453673739	2.1159563445461	-7.68371424107852	2.64239892131318e-06	1.38585159819856e-05	4.87355226242128	398	419	413	246	141	180	113	28	59	148	184	162	33.8608491718639	29.9587075991503	37.5184977420748	9.30425023520863	6.90959918914147	8.02155558931001	1.50123202462114	0.667921877430727	1.31371309958181	1.07050650817621	1.16567764932797	1.29548328473676	Up_muscle_Down_hemocytes
XM_027376500.1	-1.77069147052356	3.2544597659341	-7.67766892757752	2.66579218345047e-06	1.39754783169257e-05	4.77233728969003	150	266	206	609	290	463	469	118	228	826	963	702	12.7616265723105	19.0191317932553	18.713826960938	23.0336926554555	14.21123237483	20.6332235436141	6.23077716413552	2.81481362631521	5.07672180855342	5.9745836199564	6.10080204512412	5.61376090052597	Up_muscle_Down_hemocytes
XM_027369546.1	5.70391966228352	1.33243076206569	7.67227410942109	2.68685336194952e-06	1.40801238627633e-05	5.05428556309699	4	4	0	14	19	13	2212	1720	887	1613	1845	1417	0.340310041928281	0.286001981853464	0	0.529510175987483	0.931080741799205	0.579334570339056	29.3869490129377	41.029486756459	19.7502291411706	11.6670743087042	11.6884525163593	11.3314803362469	Down_muscle_Up_hemocytes
XM_027367739.1	-2.23094493123527	5.25151437286268	-7.66891292812452	2.70006427476601e-06	1.41435622284817e-05	4.7417714652406	1044	1468	901	1754	1235	2307	1935	354	1370	2229	2665	2047	88.8209209432813	104.962727340221	81.8502819990542	66.3400606201461	60.5202482169484	102.809604136323	25.7069377667425	8.44444087894562	30.504863498764	16.1226959913836	16.8833203014079	16.369470888001	Up_muscle_Down_hemocytes
XM_027365003.1	3.9844441872325	5.16167533080391	7.66817332043753	2.70298047370742e-06	1.415304464895e-05	4.87341113740852	87	81	102	287	190	370	22878	19746	9829	8240	9475	7288	7.4017434119401	5.79154013253264	9.26606966027028	10.8549586077434	9.31080741799205	16.4887531558039	303.939701409579	471.028049705255	218.85569586084	59.6011731579186	60.0260637357747	58.2807541923551	Down_muscle_Up_hemocytes
XM_027357897.1	-2.62337668260716	2.01245485427727	-7.66766488615498	2.70498711230521e-06	1.41577587223598e-05	4.8413048530145	149	199	132	108	204	256	150	44	149	198	196	179	12.6765490618285	14.2285985972098	11.9913842662321	4.08479278618915	9.99686691194936	11.4084346159076	1.99278587339089	1.04959152167686	3.31768223453711	1.43216411228979	1.24170010471893	1.43142906153013	Up_muscle_Down_hemocytes
XM_027357714.1	-1.67489803602309	1.80980697834092	-7.66477341726862	2.71642889582398e-06	1.42118317987978e-05	4.85838419357026	86	82	60	111	147	194	161	80	75	267	370	217	7.31666590145803	5.86304062799601	5.4506292119237	4.19825925247218	7.20362468655175	8.64545435736745	2.13892350410622	1.90834822123065	1.66997427912942	1.93125160596654	2.34402570788777	1.73530785671529	Up_muscle_Down_hemocytes
XM_027364841.1	2.02627705172994	3.30640509362868	7.66347337832847	2.72158993935135e-06	1.42330144887124e-05	4.8515133213759	78	131	48	95	60	115	1780	647	761	3008	3312	2547	6.63604581760147	9.36656490570094	4.36050336953896	3.59310476562935	2.94025497410275	5.12488273761473	23.6477256975719	15.4337662392029	16.9446723522331	21.7573214634732	20.9821976879035	20.3678760878058	Down_muscle_Up_hemocytes
XM_027372083.1	-2.56752615218363	8.59171476699374	-7.6577949184958	2.74425489875786e-06	1.43456821647893e-05	4.90513758436569	16815	20083	16757	12122	16445	12512	9081	8941	8908	20777	22862	18991	1430.57833875601	1435.94445039078	1522.26989507009	458.480168094305	805.874884151997	557.587241852482	120.643256775085	213.28176807529	198.348411713131	150.283200813358	144.835447929001	151.867426298987	Up_muscle_Down_hemocytes
XM_027365492.1	-3.36567797527734	1.36603694776641	-7.6569164414753	2.74777904836103e-06	1.43582394781038e-05	4.90157384501998	179	181	155	160	67	237	57	14	19	169	146	138	15.2288743762906	12.9415896788692	14.0807921308029	6.05154486842837	3.28328472108141	10.5617148592582	0.757258631888539	0.333960938715364	0.423060150712785	1.22240270190391	0.924939873923283	1.10355983514613	Up_muscle_Down_hemocytes
XM_027353887.1	4.15352604701216	1.27103231382342	7.64664074549602	2.78935913988219e-06	1.45695628216622e-05	5.01547469744347	8	6	8	6	11	23	951	717	693	943	1040	862	0.680620083856561	0.429002972780196	0.726750561589826	0.226932932566064	0.539046745252172	1.02497654752295	12.6342624372983	17.1035709327797	15.4305623391558	6.82086241358218	6.58861280054941	6.89325056446352	Down_muscle_Up_hemocytes
XM_027373362.1	2.23213548610382	1.88717973137839	7.6455107734113	2.79397198478434e-06	1.45877027700062e-05	4.95962661974992	12	34	20	33	68	27	477	379	375	1106	1248	1060	1.02093012578484	2.43101684575444	1.81687640397457	1.24813112911335	3.33228897064979	1.2032333383965	6.33705907738304	9.0407996980802	8.34987139564708	7.99986620299247	7.90633536065929	8.47661902358623	Down_muscle_Up_hemocytes
XM_027367236.1	-15.9272492307345	7.63363902495307	-7.64445587360228	2.79828565110866e-06	1.46042665078456e-05	4.99289077624035	411891	523098	518654	568935	700029	707302	1013	2288	575	8	10	8	35042.6608699704	37401.7661758958	47116.5107213512	21518.3479982456	34304.3958211029	31520.3461746119	13.4579472649665	54.5787591271966	12.8031361399922	0.0578652166581734	0.063352046159129	0.0639744831968772	Up_muscle_Down_hemocytes
XM_027373272.1	-2.28477136617068	4.39674120386688	-7.64188625024925	2.80882280161983e-06	1.46532838941415e-05	4.68745841540968	523	1549	411	1416	610	770	872	273	588	1277	1491	1086	44.4955379821227	110.754267472754	37.3368101016773	53.5561720855911	29.8925922367113	34.3144322431595	11.5847285439791	6.51223830494959	13.0925983483746	9.23673520906092	9.44579008232613	8.68453609397608	Up_muscle_Down_hemocytes
XM_027380770.1	-1.67731659233434	5.70235191170792	-7.63714202380326	2.82838773766155e-06	1.47493389889384e-05	4.7127851019884	857	1124	910	3515	1645	2814	2286	804	1550	4220	4994	3915	72.9114264831341	80.3665569008233	82.6678763808427	132.944876328286	80.6119905399838	125.403652379546	30.3700567104772	19.178899623368	34.5128017686746	30.5239017871864	31.638011851869	31.3075127144718	Up_muscle_Down_hemocytes
XM_027355868.1	2.13640758538406	1.80173554602773	7.63592698158783	2.8334216680515e-06	1.47635574454621e-05	4.94931086037461	20	14	20	46	62	25	597	298	410	904	1097	832	1.7015502096414	1.00100693648712	1.81687640397457	1.73981914967316	3.03826347323951	1.11410494295972	7.93128777609575	7.10859712408417	9.12919272590747	6.53876948237359	6.94971946365645	6.65334625247523	Down_muscle_Up_hemocytes
XM_027365075.1	-1.50309995970855	2.93515379387584	-7.63620289418527	2.83227772836683e-06	1.47635574454621e-05	4.72953084476654	127	214	148	233	321	339	395	181	158	642	718	624	10.8048438312229	15.3011060291603	13.4448853894118	8.81256221464882	15.7303641114497	15.1072630265338	5.24766946659602	4.31763785053434	3.51807914803264	4.64368363681841	4.54867691422546	4.99000968935642	Up_muscle_Down_hemocytes
XM_027366527.1	-4.19166394251278	4.04244142192751	-7.63411378791333	2.84095138295954e-06	1.47967663197938e-05	4.69446601009485	1436	2115	1827	645	935	628	384	388	280	377	398	255	122.171305052253	151.223547905019	165.971659503077	24.3952902508519	45.8189733464346	27.9863161671482	5.10153183588069	9.25548887296865	6.23457064208315	2.72689833501642	2.52141143713333	2.03918665190046	Up_muscle_Down_hemocytes
