ID	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	muscle_6_normalized	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	hep_6_normalized
XM_027350892.1	42.221881272389	53.222669887736	52.6919589624382	10.6071709836835	23.323212889311	11.1529581391081	12.9094252324866	12.871205709556	12.2998308177485	9.24701855072212	9.041847972824	9.85327611503538
XM_027350893.1	0.832778723321282	0.161771033093423	0.199213455434549	1.33051622094985	1.17596031374677	1.64759608873188	2.132187350711	2.40488317204862	2.6711298034142	1.84940371014442	1.86416781487395	2.15540415016399
XM_027350894.1	3.41439276561726	3.47807721150858	5.079943113581	4.21330136634118	3.08689582358527	2.40802505276198	2.5004742567429	2.92424761296053	4.67447715597486	1.67419704286758	1.52176964479506	3.2274040978646
XM_027350895.1	126.415810200171	108.305706656046	154.888461600362	68.9650907859003	57.3280652951551	50.2305576795437	42.6049799714797	40.6346222356948	41.555921434873	49.505617209445	40.5044353789619	58.5950609711248
XM_027350896.1	0.582945106324898	1.29416826474738	0.896460549455471	0.887010813966564	2.15592724186908	0.0844921071144554	26.2355961744303	58.8801208555566	35.5549034643647	116.084150774644	146.254744278512	63.3392309524381
XM_027350900.1	5.74617319091685	7.76500958848428	7.07207766792649	2.88278514539133	3.82187101967701	1.94331846363247	4.34190878690239	2.95811920693305	2.83356337254074	2.45289334187576	2.16852174383297	2.32646797160558
XM_027350901.1	8.57762085020921	7.36058200575073	5.17954984129828	3.84371352718844	4.40985117655039	2.23904083853307	3.21766454743659	2.51778848529034	1.98529917821326	1.77153408024361	1.92757488340708	2.14399989540122
XM_027350906.1	28.56431020992	47.5606837294662	41.1375785472344	32.2280595741185	18.9623600591667	14.0256897809996	13.6169237624952	15.8180343851649	15.3138759337632	7.12507113592483	7.01282177976392	8.3137017220611
XM_027350907.1	10.5762897861803	10.1106895683389	6.37483057390557	10.5702121997682	9.11369243153747	11.5754186746804	12.7834323435809	10.2743835049965	12.9946855301232	16.469426724023	23.1689428420048	18.2810203847242
XM_027350913.1	1.58227957431044	0.889740682013824	1.79292109891094	1.40443378878039	1.273957006559	0.844921071144554	2.1515708720811	1.63712704200493	1.75067291169715	4.22442742211937	3.17035342665638	4.2195742622258
XM_027350917.1	0.0832778723321282	0.64708413237369	0.498033638586373	0.295670271322188	0.146995039218346	1.30962766027406	1.54098994892295	3.11618664547145	3.27574364405188	25.1713578654394	14.0763692143543	15.886126884542
XM_027350919.1	9.24384382886623	6.63261235683033	10.3590996825966	7.87222097395325	12.5925750263717	8.74493308634613	7.10406058214164	7.55336545587102	6.68684859570921	6.85252743127197	7.97660922146746	8.78127616733478
XM_027350920.1	27.1485863802738	30.817381804297	26.2961761173605	7.42871556696997	14.1115237649612	5.87220144445465	12.6477476939902	6.69528507523396	10.1340498960613	5.15886298092918	3.36057463225577	4.96085082180601
XM_027350921.1	2.16522468063533	2.99276411222832	3.08780855923551	0.702216894390196	1.37195369937123	3.54866849880713	21.6901604131419	32.505439682291	9.9174718038926	545.282083380477	656.263159317871	161.301779364653
XM_027350922.1	1.24916808498192	0.64708413237369	0.996067277172746	0.517422974813829	0.391986771248924	0.633690803358415	7.85032615489049	8.90822921477166	2.30114222929264	96.2857973723613	142.88148823255	31.5783814381169
XM_027350928.1	66.4557421210383	63.8995580719019	37.2529161662607	12.2703162598708	25.5771368239923	25.7700926699089	2.5973918635934	2.55166007926286	3.7449961770841	4.24389482959457	9.37156472919627	17.7792331751622
XM_027350938.1	96.0193867989439	109.842531470434	106.081165018897	61.9059630580831	49.1943397917399	80.0985175445037	10.0600475910819	6.40173126080549	7.42682374395233	4.3606992744458	8.58531707938548	34.9882536121858
XM_027350939.1	17.6549089344112	33.2439473006983	40.3407247254962	34.0020812020516	18.7173683271361	19.8978912254542	45.6966516300107	50.9767489286363	37.6575157758361	119.568816712706	84.7498878013784	79.3394003846078
XM_027350942.1	3.247837020953	3.31630617841516	0.597640366303647	7.20696286347833	2.547914013118	10.8572357642075	0.387670427401999	1.0048572878513	0.406083922816349	1.49899037559074	0.684796340157779	1.81327650728082
XM_027350950.1	13.4077374454726	13.5078812633008	12.7496611478111	26.4255304994205	18.0313914774505	20.9540425643849	71.4864268129287	93.4743088328194	73.3207082862852	56.0466661211137	46.4012927525428	47.1794019535896
XM_027350951.1	13498.4270484423	11907.9657460068	16669.9827373076	2091.86716960448	763.737225432122	1371.89834321741	47.2957921430439	68.2173902606468	52.1411756896191	48.4933120207343	57.0029546112818	130.076929824182
XM_027350952.1	3.33111489328513	5.33844409208294	4.58190947499463	3.36324933628989	1.66594377780793	2.78823953477703	3.53749265004324	3.51135524181747	2.79746702384596	2.78383926895424	1.87684922858058	2.86246794545588
XM_027350955.1	2.08194680830321	3.47807721150858	2.98820183151824	1.36747500486512	2.00893220265073	1.2251355531596	1.1242442394658	1.33228269625229	1.73262473734975	2.51129556430138	2.2826544671926	2.02995734777349
XM_027350956.1	3.49767063794939	3.47807721150858	2.68938164836641	1.70010406010258	1.71494212421404	1.05615133893069	0.746265572748849	1.03872888182382	1.606287516918	1.79100148771881	2.06707043417996	1.71063821441587
XM_027350957.1	2.58161404229598	4.04427582733556	2.29095473749732	1.66314527618731	1.95993385624462	1.30962766027406	0.610580923158149	0.790337192692035	1.28142037866492	1.24591407841309	2.01634477935346	1.42553184534655
XM_027350962.1	7.74484212688793	11.4048578330863	14.144155335853	44.9418812409726	15.3364824251141	10.392529175078	39.8234446548704	48.9557438216095	48.4773962970983	14.3085444942753	14.596307176326	23.1164244041397
XM_027350980.1	0.333111489328513	1.05151171510725	0.498033638586373	0.960928381797111	0.244991732030577	3.9711290343794	0.339211623976749	0.40645912767019	0.469252533032225	0.369880742028885	0.697477753864404	0.741276559580208
XM_027350986.1	0.499667233992769	2.83099307913489	0.796853821738197	0.406546623068008	1.32295535296512	1.05615133893069	8.39306475325328	10.3534172242657	11.7313133258056	4.59430816414825	7.95124639405421	3.95727640268203
