ID	logFC	logCPM	PValue	FDR	ovary_1	ovary_2	ovary_3	ovary_4	ovary_5	hep_1	hep_2	hep_3	hep_4	hep_5	ovary_1_normalized	ovary_2_normalized	ovary_3_normalized	ovary_4_normalized	ovary_5_normalized	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	Expression
XM_027361431.1	2.10147688546654	2.60732695254265	8.25835036851727e-07	1.95347132641472e-06	45	66	77	140	154	453	180	514	621	234	1.23354278170382	1.63710526719209	1.82920092109414	2.71846363271872	3.99323779710542	9.69862913984097	6.12746767834242	11.809682309464	15.0907327300178	6.29678008236461	Down_ovary_Up_hep
XM_027361432.1	1.94462316008349	3.28896505407664	7.69478623321134e-06	1.65175705902926e-05	93	123	212	220	198	517	245	1015	1066	318	2.54932174885456	3.0509689070398	5.0362414970384	4.27187142284371	5.13416288199268	11.0688548902821	8.34016433996607	23.3206761558482	25.9045428183559	8.55716267603396	Down_ovary_Up_hep
XM_027361433.1	1.64136889127758	2.43037401992664	1.87339167212303e-06	4.29153347314749e-06	59	86	130	148	125	346	188	429	475	195	1.61731164712279	2.13319777240181	3.08826129535374	2.87380441173122	3.24126444570245	7.40778296332224	6.39979957515764	9.85671928163436	11.5428309931698	5.24731673530384	Down_ovary_Up_hep
XM_027361434.1	1.81892977542558	2.22886647501717	5.12304241073766e-07	1.23665990497623e-06	40	87	79	125	103	249	202	386	426	176	1.09648247262562	2.1580023976623	1.87671263333035	2.42719967207029	2.67080190325882	5.33103456030994	6.87638039458427	8.86874974990877	10.3520968486113	4.73603972006911	Down_ovary_Up_hep
XM_027361436.1	-1.83069737565295	4.55128244436959	2.57500532184745e-08	6.96664502747961e-08	1309	1397	1847	1710	1350	340	348	595	527	213	35.8823889166733	34.6520614888992	43.8770662501412	33.2040915139215	35.0056560135865	7.27932429921839	11.846437511462	13.6707411948076	12.8064672282116	5.73168443394728	Up_ovary_Down_hep
XM_027361440.1	-1.69996277001887	4.69098765651053	0.000122713203748623	0.00022916990793734	1915	2534	1925	985	653	321	410	565	470	574	52.4940983769514	62.8549204100721	45.7300230273534	19.1263334159139	16.9323654643496	6.87253852955619	13.9570097117799	12.9814601261618	11.4213275090312	15.4459477234072	Up_ovary_Down_hep
XM_027361442.1	1.72094013170621	4.00409055197652	4.70268779030637e-08	1.24501480489608e-07	249	269	303	384	350	1404	573	1034	603	1292	6.82560339209447	6.67244419507079	7.19802440378602	7.45635739259993	9.07554044796686	30.0593274003018	19.50577210939	23.7572208326572	14.6533201871187	34.7668370359619	Down_ovary_Up_hep
XM_027361443.1	1.75172604421188	4.12432598582376	1.44500899400694e-08	3.99533440069539e-08	212	309	337	439	378	1404	649	1085	760	1433	5.81135710491577	7.66462920549024	8.00572351180161	8.52432524831085	9.80158368380421	30.0593274003018	22.0929251291346	24.928998649355	18.4685295890717	38.5610506753354	Down_ovary_Up_hep
XM_027361448.1	2.04644685199657	6.15985192647329	3.26495544167062e-10	1.04565024851245e-09	876	892	1574	1391	1107	4801	3129	5107	3294	6265	24.012966150501	22.1257257323537	37.3917175298983	27.0098779507982	28.7046379311409	102.788341060434	106.515813141852	117.33861391913	80.0464953505293	168.586868444506	Down_ovary_Up_hep
XM_027361449.1	-2.6212842245428	2.44057079391359	5.96681891707477e-06	1.296168529843e-05	215	717	504	376	127	31	76	47	31	91	5.89359329036269	17.7849163117686	11.9729514835253	7.30101661358743	3.29312467683369	0.663703097869912	2.58715301974458	1.07987367421169	0.753321601659505	2.44874780980846	Up_ovary_Down_hep
XM_027361451.1	-2.8454902238283	2.61906875053823	1.38704984900345e-06	3.21436267856297e-06	270	779	628	393	162	24	67	45	34	104	7.40125669022292	19.3228030779188	14.9186776421704	7.63111576898899	4.20067872163037	0.513834656415416	2.28077963582746	1.03392160296864	0.826223692142682	2.79856892549538	Up_ovary_Down_hep
XM_027361452.1	1.68691024749301	4.97348816692352	7.87360361577865e-10	2.43481831261415e-09	435	691	671	914	446	2326	1423	2231	2002	1532	11.9242468898036	17.139996054996	15.9401794552489	17.7476840021779	11.5648315422663	49.799142117594	48.441036146007	51.259535471623	48.6499950491074	41.2250730178743	Down_ovary_Up_hep
XM_027361454.1	-2.00764795733853	3.91756930717479	1.10871707022851e-05	2.33846242794185e-05	788	578	591	2583	789	190	127	213	430	232	21.6007047107247	14.337073400561	14.0397109658004	50.1556540236604	20.4588611812739	4.06785769662204	4.32326886194159	4.89389558738489	10.4492996359222	6.24296144918201	Up_ovary_Down_hep
XM_027361456.1	10.1355709792201	0.826231193684612	2.69047492786449e-38	5.24310275147641e-37	0	0	0	0	0	218	84	118	192	87	0	0	0	0	0	4.66733146244003	2.85948491655979	2.71117220333999	4.66573379092338	2.34111054344325	Down_ovary_Up_hep
XM_027361458.1	-2.45819274033045	4.50801499583132	0.00124473114589523	0.00205264108161944	2087	1925	1950	799	976	20	58	461	563	307	57.2089730092416	47.748903626436	46.323919430306	15.5146603038733	25.3077927920447	0.428195547012846	1.97440625191033	10.5919524215232	13.6812923140097	8.26116019352964	Up_ovary_Down_hep
XM_027361461.1	-2.09662611617094	3.01389779894877	6.25428494199196e-06	1.35601687025048e-05	268	552	397	1005	580	52	151	126	81	153	7.34643256659164	13.6921531437884	9.43107487888795	19.5146853634451	15.0394670280594	1.1133084222334	5.14026455238725	2.89498048831219	1.9683564430458	4.11712543846917	Up_ovary_Down_hep
XM_027361468.1	10.9260277361584	1.59951537745036	3.81058672623619e-28	4.17232800085113e-27	0	0	0	0	0	323	347	224	105	129	0	0	0	0	0	6.91535808425747	11.8123960243601	5.14663197922167	2.55157316691123	3.47130184027793	Down_ovary_Up_hep
XM_027361469.1	3.27134592266634	2.78754598422275	6.13736933348079e-10	1.91488034079694e-09	39	91	78	44	15	505	224	1003	464	348	1.06907041080998	2.25722089870425	1.85295677721224	0.854374284568742	0.388951733484294	10.8119375620744	7.62529311082612	23.0449637283899	11.2755233280648	9.36444217377301	Down_ovary_Up_hep
XM_027361473.1	7.42017514696384	3.71142645877268	4.00430154728134e-37	7.22167425172221e-36	5	3	11	0	11	896	1007	1293	993	836	0.137060309078202	0.0744138757814586	0.261314417299162	0	0.285231271221816	19.1831605061755	34.2797775116156	29.7080140586322	24.1305919499319	22.4961886703283	Down_ovary_Up_hep
XM_027361474.1	7.61018799367654	3.38476462244279	6.25267828502106e-56	3.33653947426874e-54	8	5	2	2	4	805	722	1124	779	628	0.219296494525123	0.124023126302431	0.0475117122362113	0.0388351947531246	0.103720462262478	17.2348707672671	24.5779536875735	25.8250640385944	18.9302428287985	16.8990508193375	Down_ovary_Up_hep
XM_027361478.1	-1.65487872259664	4.47101925743932	1.57703043212784e-09	4.74810207933875e-09	1284	1236	1205	1973	1356	427	237	549	436	479	35.1970873712823	30.658516821961	28.6258066223173	38.3109196239574	35.1612367069802	9.14197492872427	8.06783244315085	12.6138435562174	10.5951038168885	12.8895626472335	Up_ovary_Down_hep
XM_027361481.1	-1.81350638071422	2.75271879205662	8.26745327154307e-10	2.54835889747886e-09	385	418	420	433	493	129	74	100	117	163	10.5536437990216	10.3683333588832	9.97745956960438	8.40781966405148	12.7835469738505	2.76186127823286	2.51907004554077	2.29760356215253	2.84318152884394	4.38621860438219	Up_ovary_Down_hep
XM_027361482.1	-1.82216871528923	2.19611344173734	1.28396271796403e-11	4.63488571269824e-11	292	277	287	312	293	111	56	85	63	82	8.004322050167	6.87088119715468	6.81793070589633	6.05829038148744	7.59752386072654	2.3764852859213	1.90632327770653	1.95296302782965	1.53094390014674	2.20656396048674	Up_ovary_Down_hep
XM_027361483.1	-2.12828603495166	2.41841742088356	1.48487965216161e-14	6.69487364044935e-14	301	368	364	366	385	77	47	86	99	82	8.25103060650777	9.12810209585893	8.64713162699046	7.1068406398218	9.98309449276354	1.64855285599946	1.59994989378941	1.97593906345118	2.40576898594487	2.20656396048674	Up_ovary_Down_hep
XM_027361484.1	-1.98518303191468	2.24642154477322	4.38975308815379e-11	1.51470692807863e-10	339	252	340	298	313	112	38	88	84	62	9.29268895550211	6.25076556564253	8.07699108015593	5.78644401821557	8.11612617203893	2.39789506327194	1.29357650987229	2.02189113469423	2.04125853352898	1.66837762866071	Up_ovary_Down_hep
XM_027361486.1	-2.64238691606453	3.43920913391725	3.53483335748049e-09	1.03439486459304e-08	987	898	966	455	462	161	45	101	106	186	27.0557050120371	22.2745534839166	22.9481570100901	8.83500680633585	11.9797133913163	3.44697415345341	1.5318669195856	2.32057959777406	2.57587386373895	5.00513288598213	Up_ovary_Down_hep
XM_027361496.1	2.63214268486846	5.92060141015995	9.46194735315405e-07	2.2274310474669e-06	267	299	440	2021	756	7119	3243	4314	3848	2444	7.31902050477599	7.41658295288538	10.4525766919665	39.2429642980324	19.6031673676084	152.416204959223	110.396542671469	99.1186176712602	93.5090813930895	65.7663697491415	Down_ovary_Up_hep
XM_027361507.1	2.25929804190924	1.91912888239384	5.75337821705193e-15	2.67444378662499e-14	54	39	70	64	42	296	215	271	228	204	1.48025133804458	0.967380385158962	1.6629099282674	1.24272623209999	1.08906485375602	6.33729409579013	7.318919726909	6.22650565343336	5.54055887672152	5.48950058462556	Down_ovary_Up_hep
XM_027361508.1	2.29407562316693	1.91680835135621	7.48880314497174e-13	2.9707285267538e-12	72	34	60	60	35	305	181	258	268	217	1.97366845072611	0.843357258856531	1.42535136708634	1.16505584259374	0.907554044796686	6.52998209194591	6.16150916544432	5.92781719035353	6.51258674983056	5.83932170031248	Down_ovary_Up_hep
XM_027361509.1	3.36913228685862	3.65934790465026	2.06687145283306e-27	2.17513043902263e-26	113	77	84	102	82	947	627	788	1022	1123	3.09756298516737	1.90995614505744	1.99549191392088	1.98059493240936	2.12626947638081	20.2750591510583	21.3440124128928	18.1051160697619	24.8353121579359	30.2191625320319	Down_ovary_Up_hep
XM_027361510.1	5.96532495211282	0.750453160152756	4.97537158726553e-26	4.82717469025446e-25	4	0	0	2	4	91	122	113	139	151	0.109648247262562	0	0	0.0388351947531246	0.103720462262478	1.94828973890845	4.15306142643208	2.59629202523236	3.37779685905391	4.06330680528657	Down_ovary_Up_hep
XM_027361516.1	3.00250378319169	4.24335089912992	1.14291319334621e-13	4.80553280808349e-13	144	89	143	298	216	859	1244	1581	1883	936	3.94733690145222	2.20761164818327	3.39708742488911	5.78644401821557	5.60090496217383	18.3909987442018	42.3476099547665	36.3251123176315	45.758212126608	25.1871203294585	Down_ovary_Up_hep
XM_027361522.1	11.4453421551218	2.11176030498599	2.45640201611787e-24	2.14159066691141e-23	0	0	0	0	0	412	618	204	189	138	0	0	0	0	0	8.82082826846464	21.0376390289756	4.68711126679116	4.59283170044021	3.71348568959964	Down_ovary_Up_hep
XM_027361529.1	1.9480584279508	4.83320938719335	2.74782986235916e-09	8.12481701316529e-09	483	303	465	813	423	2203	910	2114	2528	1407	13.2400258569543	7.51580145392732	11.0464730949191	15.7865066671452	10.9684388842571	47.165739503465	30.9777532627311	48.5713393039045	61.4321615804912	37.8614084439616	Down_ovary_Up_hep
XM_027361532.1	-1.89466912906283	3.94607909876198	1.46195582663877e-07	3.70864996682149e-07	1065	928	958	967	1055	234	109	400	413	170	29.1938458336571	23.0186922417312	22.7581101611452	18.7768166631358	27.3562719217287	5.0098879000503	3.71052209410735	9.19041424861012	10.0361877898508	4.5745838205213	Up_ovary_Down_hep
XM_027361533.1	-1.95868002326757	3.29444986914689	5.32486583786341e-07	1.28367048759442e-06	707	678	610	554	626	178	42	239	229	135	19.3803277036578	16.8175359266097	14.4910722320445	10.7573489466155	16.2322523440779	3.81094036841433	1.4297424582799	5.49127251354455	5.56485957354924	3.63275773982574	Up_ovary_Down_hep
XM_027361534.1	2.10581621861187	4.07877083343817	1.75137438643024e-09	5.25644094177069e-09	162	224	246	437	286	1041	793	926	828	1713	4.44075401413375	5.55623605834891	5.84394060505399	8.48549005355773	7.4160130517672	22.2875782220187	26.9948992718085	21.2758089855324	20.1209769733571	46.0956593208999	Down_ovary_Up_hep
XM_027361539.1	9.00020631813292	3.31989040641969	1.87008619883338e-18	1.10589875832575e-17	0	2	0	6	0	708	1003	1325	656	133	0	0.0496092505209724	0	0.116505584259374	0	15.1581223642548	34.143611563208	30.443247198521	15.9412571189882	3.57893910664313	Down_ovary_Up_hep
XM_027361541.1	-3.54795619408084	5.32750768619073	1.24935509568636e-11	4.51668931157237e-11	3771	3526	3458	2349	1963	184	98	439	470	103	103.37088510678	87.4611086684744	82.1477504564094	45.6119362375449	50.9008168553113	3.93939903251819	3.33606573598643	10.0864796378496	11.4213275090312	2.77165960890408	Up_ovary_Down_hep
XM_027361551.1	-3.67720583243769	3.18062707368246	1.09750035118274e-26	1.11053814118843e-25	614	626	516	938	802	62	36	56	32	71	16.8310059548032	15.5276954130644	12.2580217569425	18.2137063392154	20.7959526836269	1.32740619573982	1.22549353566848	1.28665799480542	0.777622298487231	1.91056147798243	Up_ovary_Down_hep
XM_027361560.1	-2.87606398296234	0.195722803078928	8.04529089713778e-10	2.48409994463531e-09	67	98	61	77	94	8	4	10	6	23	1.83660814164791	2.43085327552765	1.44910722320445	1.4951549979953	2.43743086316824	0.171278218805139	0.136165948407609	0.229760356215253	0.145804180966356	0.618914281599941	Up_ovary_Down_hep
XM_027361561.1	-2.23387565315597	3.17329984629748	2.29796222479399e-10	7.4759530684247e-10	609	791	664	547	435	81	82	176	116	161	16.693945645725	19.6204585810446	15.7738884624222	10.6214257649796	11.2796002710445	1.73419196540203	2.79140194235599	4.04378226938845	2.81888083201621	4.33239997119958	Up_ovary_Down_hep
XM_027361565.1	-3.10536463804571	0.574584469662965	0.0172042422810702	0.0242379692270117	72	61	26	246	154	0	0	5	1	50	1.97366845072611	1.51308214088966	0.617652259070747	4.77672895463433	3.99323779710542	0	0	0.114880178107627	0.024300696827726	1.34546582956509	Up_ovary_Down_hep
XM_027361568.1	-2.75228330977927	2.73890347553995	0.00478519235238433	0.00729928912471069	266	804	452	556	344	1	28	27	24	237	7.29160844296035	19.9429187094309	10.7376469653838	10.7961841413686	8.91995975457314	0.0214097773506423	0.953161638853265	0.620352961781183	0.583216723865423	6.37750803213852	Up_ovary_Down_hep
XM_027361571.1	8.36424010003793	6.26217424663324	4.47457088868371e-15	2.09718779729756e-14	14	0	43	17	22	1449	8075	7082	8501	3331	0.383768865418966	0	1.02150181307854	0.330099155401559	0.570462542443631	31.0227673810807	274.885008347861	162.716284271642	206.580223732498	89.6349335656262	Down_ovary_Up_hep
XM_027361572.1	-3.40561007983333	0.699774685156436	6.57236242220112e-07	1.57021821735574e-06	46	50	62	324	157	8	12	14	2	15	1.26095484351946	1.24023126302431	1.47286307932255	6.29130155000619	4.07102814380228	0.171278218805139	0.408497845222828	0.321664498701354	0.0486013936554519	0.403639748869526	Up_ovary_Down_hep
XM_027361573.1	-2.68797984342445	3.6517137156107	8.75907250344305e-10	2.69120833920351e-09	702	759	691	1116	1243	88	40	226	206	124	19.2432673945796	18.826710572709	16.415296577611	21.6700386722435	32.2311336480652	1.88406040685652	1.36165948407609	5.19258405046472	5.00594354651155	3.33675525732142	Up_ovary_Down_hep
XM_027361574.1	3.05576129443988	5.06342449838769	2.08156457430934e-13	8.60269386598961e-13	146	208	206	536	438	4118	1673	2301	2346	1601	4.0021610250835	5.15936205418113	4.89370636032977	10.4078321938374	11.3573906177414	88.1654631299451	56.9514079214826	52.8678579651297	57.0094347578451	43.0818158626741	Down_ovary_Up_hep
XM_027361575.1	10.3836383457041	1.06794841794331	1.83648091094982e-39	3.81227381777604e-38	0	0	0	0	0	147	187	206	137	110	0	0	0	0	0	3.14723727054442	6.36575808805573	4.73306333803421	3.32919546539846	2.96002482504319	Down_ovary_Up_hep
XM_027361576.1	10.3572648956945	1.04198797635482	2.05284249763085e-37	3.77735511506252e-36	0	0	0	0	0	108	166	206	119	170	0	0	0	0	0	2.31225595386937	5.65088685891578	4.73306333803421	2.89178292249939	4.5745838205213	Down_ovary_Up_hep
XM_027361578.1	3.18194449984931	1.53999004248484	9.69890704135977e-06	2.05857826920204e-05	36	24	2	14	36	335	48	185	383	125	0.986834225363055	0.595311006251669	0.0475117122362113	0.271846363271872	0.933484160362305	7.17227541246518	1.63399138089131	4.25056658998218	9.30716688501904	3.36366457391272	Down_ovary_Up_hep
XM_027361580.1	-3.09967095682424	3.4629629880197	7.37123020966785e-15	3.39173800897803e-14	1045	880	905	663	520	66	46	161	104	83	28.6456045973442	21.8280702292279	21.4990497868856	12.8738670606608	13.4836600941222	1.41304530514239	1.56590840668751	3.69914173506557	2.5272724700835	2.23347327707805	Up_ovary_Down_hep
XM_027361582.1	-2.6586193446593	1.80184095008701	6.65879212449395e-09	1.90162860876269e-08	207	289	249	276	214	35	22	43	11	72	5.67429679583757	7.16853670028052	5.91520817340831	5.3592568759312	5.54904473104259	0.749342207272481	0.748912716241851	0.987969531725588	0.267307665104985	1.93747079457373	Up_ovary_Down_hep
XM_027361583.1	-1.85856043422421	3.19375429690414	2.56865243054281e-09	7.61114830105147e-09	518	684	604	623	530	146	87	274	170	116	14.1994480205017	16.9663636781726	14.3485370953358	12.0971631655983	13.7429612497784	3.12582749319378	2.9616093778655	6.29543376029793	4.13111846071341	3.121480724591	Up_ovary_Down_hep
XM_027361585.1	-2.47889810271041	0.767786531189566	2.17590042387562e-12	8.34440105482464e-12	97	141	108	123	112	10	12	25	24	27	2.65896999611712	3.49745216172856	2.56563246075541	2.38836447731716	2.9041729433494	0.214097773506423	0.408497845222828	0.574400890538133	0.583216723865423	0.726551547965148	Up_ovary_Down_hep
XM_027361586.1	-2.50092569131784	2.69361673956777	4.22018480161626e-10	1.33881470284532e-09	489	597	544	350	256	53	53	138	77	61	13.4044982278482	14.8083612805103	12.9231857282495	6.79615908179681	6.63810958479862	1.13471819958404	1.80419881640082	3.17069291577049	1.8711536557349	1.64146831206941	Up_ovary_Down_hep
XM_027361602.1	4.70060600369214	1.95778991916446	4.4575799508046e-11	1.53694171507883e-10	7	11	12	1	25	175	105	465	500	252	0.191884432709483	0.272850877865348	0.285070273417268	0.0194175973765623	0.64825288914049	3.74671103636241	3.57435614569974	10.6838565640093	12.150348413863	6.78114778100804	Down_ovary_Up_hep
XM_027361604.1	-1.74280980189729	5.18910957379502	3.59350251388043e-08	9.62032110215916e-08	2117	2324	2746	2674	1838	491	540	755	540	909	58.0313348637108	57.64594910537	65.2335809003182	51.9226553849276	47.6595524096088	10.5122006791654	18.3824030350272	17.3469068942516	13.122376286972	24.4605687814933	Up_ovary_Down_hep
XM_027361605.1	-1.88263561625884	5.25134516750631	5.86650224663973e-11	2.0055766018614e-10	2179	2456	2881	2825	2132	554	553	692	555	784	59.7308826962805	60.9201596397541	68.4406214762624	54.8547125887885	55.283006385901	11.8610166522558	18.824942367352	15.8994166500955	13.4868867393879	21.0969042075806	Up_ovary_Down_hep
XM_027361606.1	-1.94113160752542	5.28504480782447	1.38189550214797e-10	4.57931143296266e-10	2461	2530	2868	2884	2105	502	546	688	548	818	67.4610841282911	62.7557019090301	68.131795346727	56.0003508340057	54.5828932656293	10.7477082300224	18.5866519576387	15.8075125076094	13.3167818615938	22.0118209716848	Up_ovary_Down_hep
XM_027361607.1	-1.87903841847366	5.21088226009707	2.18760868057753e-10	7.12435546431846e-10	2092	2468	2842	2759	1972	526	553	677	520	773	57.3460333183198	61.21781514288	67.5141430876563	53.5731511619354	51.1341878954018	11.2615428864379	18.824942367352	15.5547761157726	12.6363623504175	20.8009017250763	Up_ovary_Down_hep
XM_027361608.1	3.26412973297728	3.74077564351745	2.33248093120435e-23	1.92355461522002e-22	61	78	101	152	138	1343	830	989	846	758	1.67213577075407	1.93476077031792	2.39934146792867	2.95147480123747	3.5783559480555	28.7533309819126	28.2544342945789	22.7232992296885	20.5583895162562	20.3972619762067	Down_ovary_Up_hep
XM_027361614.1	12.4659698497907	5.17530908542717	3.18182260858535e-47	1.00048193392659e-45	0	0	0	0	2	3089	3746	1885	1428	3316	0	0	0	0	0.0518602311312392	66.1348022361341	127.519410683726	43.3098271465752	34.7013950699927	89.2312938167566	Down_ovary_Up_hep
XM_027361616.1	4.97871875392124	2.38554632299829	3.92780835096533e-08	1.04828224347696e-07	2	5	2	32	28	169	737	260	273	335	0.0548241236312809	0.124023126302431	0.0475117122362113	0.621363116049994	0.726043235837349	3.61825237225855	25.088575994102	5.97376926159658	6.63409023396919	9.01462105808609	Down_ovary_Up_hep
XM_027361621.1	5.83292707970637	6.77609343611507	1.75678166443654e-26	1.75031794277167e-25	84	89	100	348	201	4704	8717	10708	9938	7125	2.3026131925138	2.20761164818327	2.37558561181057	6.75732388704368	5.21195322868954	100.711592657421	296.739643067282	246.027389435293	241.500325073941	191.728880713025	Down_ovary_Up_hep
XM_027361623.1	5.69455987228103	5.437556334872	1.58840768051503e-25	1.49784202430271e-24	48	36	36	139	93	1948	3346	4161	4697	2208	1.31577896715074	0.892966509377504	0.855210820251804	2.69904603534216	2.41150074760262	41.7062462790512	113.902815842965	95.6032842211668	114.140372999829	59.4157710335943	Down_ovary_Up_hep
XM_027361625.1	11.9848189340186	5.4947194402088	1.66235377822374e-19	1.04795290473639e-18	0	0	4	0	0	5253	5586	862	902	3942	0	0	0.0950234244724227	0	0	112.465560422924	190.155746951226	19.8053427057548	21.9192285386088	106.076526002912	Down_ovary_Up_hep
XM_027361626.1	10.314422884092	5.28110680990524	1.57631144753243e-13	6.56392439581842e-13	0	4	8	0	0	5241	4748	687	670	3057	0	0.0992185010419449	0.190046848944845	0	0	112.208643094716	161.628980759832	15.7845364719879	16.2814668745764	82.2617808196095	Down_ovary_Up_hep
XM_027361627.1	-2.57242674032575	4.28039011805144	5.77905212276177e-09	1.65953375535402e-08	490	1560	743	2402	1909	248	134	263	326	150	13.4319102896638	38.6952154063585	17.6506010957525	46.6410688985027	49.5005906147678	5.3096247829593	4.56155927165491	6.04269736846116	7.92202716583866	4.03639748869526	Up_ovary_Down_hep
XM_027361645.1	-3.22399880361871	3.11966806718	4.80771176239036e-09	1.38961788282696e-08	375	483	464	1455	637	98	8	108	66	69	10.2795231808652	11.9806340008148	11.022717238801	28.2526041828982	16.5174836152997	2.09815818036295	0.272331896815219	2.48141184712473	1.60384599062991	1.85674284479982	Up_ovary_Down_hep
XM_027361647.1	2.45191657757893	3.67141936899195	2.03643485380531e-06	4.63983894921384e-06	50	75	120	314	286	625	539	860	909	1255	1.37060309078202	1.86034689453647	2.85070273417268	6.09712557624056	7.4160130517672	13.3811108441515	18.3483615479253	19.7593906345118	22.0893334164029	33.7711923220837	Down_ovary_Up_hep
XM_027361650.1	-2.51532601405692	3.66213237732616	5.45140594619571e-15	2.53602200209817e-14	708	891	850	1275	804	88	115	219	175	137	19.4077397654734	22.1009211070932	20.1924777003898	24.7574366551169	20.8478129147582	1.88406040685652	3.91477101671877	5.03175180111404	4.25262194485204	3.68657637300834	Up_ovary_Down_hep
XM_027361664.1	-1.78917914155529	3.67021005383696	4.67404910553895e-10	1.47557461148065e-09	518	910	908	1185	656	296	115	271	261	208	14.1994480205017	22.5722089870425	21.5703173552399	23.0098528912263	17.0101558110465	6.33729409579013	3.91477101671877	6.22650565343336	6.34248187203647	5.59713785099077	Up_ovary_Down_hep
XM_027361667.1	-2.86399717466069	4.13943209912291	1.0565044237325e-24	9.41924312519837e-24	868	1400	1239	1836	1191	165	136	201	156	173	23.7936696559759	34.7264753646807	29.4335057303329	35.6507087833684	30.8827676386529	3.53261326285598	4.62964224585872	4.61818315992659	3.79090870512525	4.6553117702952	Up_ovary_Down_hep
XM_027361669.1	3.81908273377742	3.0416363932221	5.55355926793297e-13	2.22620914268908e-12	38	48	36	58	46	543	1038	394	220	565	1.04165834899434	1.19062201250334	0.855210820251804	1.12622064784061	1.1927853160185	11.6255091013988	35.3350636117746	9.05255803488097	5.34615330209971	15.2037638740855	Down_ovary_Up_hep
XM_027361671.1	3.20157781288792	6.04106394364586	1.15008816248284e-21	8.45463919445954e-21	487	478	665	584	469	8539	3172	5239	3835	3312	13.3496741042169	11.8566108745124	15.7976443185403	11.3398768679124	12.1612242002756	182.818088797135	107.979597087234	120.371450621171	93.193172334329	89.1236565503914	Down_ovary_Up_hep
XM_027361672.1	3.71698784913461	4.5503402292488	4.99681462400215e-08	1.31903401314231e-07	89	171	228	115	84	3947	160	2632	1968	706	2.439673501592	4.24159091954314	5.41633519492809	2.23302369830467	2.17812970751205	84.5043912029852	5.44663793630437	60.4729257558546	47.8237713569647	18.997977513459	Down_ovary_Up_hep
XM_027361673.1	4.36171553162328	5.02947606100507	1.68028703767837e-08	4.61132169484171e-08	74	153	229	78	90	4846	211	4358	3430	614	2.02849257435739	3.79510766485439	5.4400910510462	1.51457259537186	2.33371040090576	103.751781041213	7.18275377850139	100.129563238607	83.3513901191	16.5223203870593	Down_ovary_Up_hep
XM_027361674.1	3.94702959977275	4.53748365728758	3.03891474288048e-08	8.17663208958631e-08	91	145	193	88	66	3945	169	2831	1972	535	2.49449762522328	3.5966706627705	4.58488023079439	1.70874856913748	1.71138762733089	84.461571648284	5.75301132022149	65.0451568445382	47.9209741442756	14.3964843763464	Down_ovary_Up_hep
XM_027361675.1	3.70599611994286	5.44710427022559	1.23772487936724e-07	3.16104201666101e-07	186	314	390	182	205	6250	215	5570	4054	1378	5.09864349770912	7.78865233179267	9.26478388606121	3.53400272253434	5.31567369095202	133.811108441515	7.318919726909	127.976518411896	98.515024939601	37.0810382628138	Down_ovary_Up_hep
XM_027361676.1	-2.55573008742842	2.08653573941901	7.72342097819089e-13	3.0601883993736e-12	171	323	265	442	320	50	31	80	58	26	4.68746257047451	8.01189395913705	6.295301871298	8.58257804044054	8.29763698099827	1.07048886753212	1.05528610015897	1.83808284972202	1.40944041600811	0.699642231373846	Up_ovary_Down_hep
XM_027361677.1	-2.04781020728539	1.41094082606647	7.21555260506112e-06	1.55477162605254e-05	89	241	161	220	174	60	12	82	38	20	2.439673501592	5.97791468777718	3.82469283501501	4.27187142284371	4.51184010841781	1.28458664103854	0.408497845222828	1.88403492096508	0.923426479453586	0.538186331826035	Up_ovary_Down_hep
XM_027361678.1	-2.17805529330545	1.37748510798812	3.75880318070571e-06	8.34814127892566e-06	120	207	147	239	167	48	7	75	45	18	3.28944741787685	5.13455742892065	3.49211084936153	4.64080577299839	4.33032929945847	1.02766931283083	0.238290409713316	1.7232026716144	1.09353135724767	0.484367698643432	Up_ovary_Down_hep
XM_027361679.1	13.3140165732779	6.02767288113872	1.60467606107016e-15	7.77192679551414e-15	0	2	0	0	0	3254	11319	2323	191	5167	0	0.0496092505209724	0	0	0	69.6674154989901	385.315592506432	53.3733307488033	4.64143309409566	139.040438827256	Down_ovary_Up_hep
XM_027361681.1	3.04416715279778	2.40102649149051	1.6225791710003e-16	8.38941404943247e-16	20	48	50	70	52	493	393	371	262	294	0.548241236312809	1.19062201250334	1.18779280590528	1.35923181635936	1.34836600941222	10.5550202338667	13.3783044310476	8.52410921558589	6.3667825688642	7.91133907784272	Down_ovary_Up_hep
XM_027361682.1	3.19516619214163	2.33941741391041	8.61075739624472e-18	4.87289368184866e-17	22	39	37	73	40	522	382	323	253	279	0.603065359944089	0.967380385158962	0.87896667636991	1.41748460848905	1.03720462262478	11.1759037770353	13.0038480729267	7.42125950575267	6.14807629741467	7.50769932897319	Down_ovary_Up_hep
XM_027361683.1	2.89350878699301	2.32705433521625	1.51362157139053e-13	6.30866900292637e-13	24	43	45	94	48	518	379	306	235	265	0.65788948357537	1.06659888620091	1.06901352531476	1.82525415339686	1.24464554714974	11.0902646676327	12.901723611621	7.03066690018674	5.7106637545156	7.13096889669497	Down_ovary_Up_hep
