ID	DESeq2_hemocytes_1_normalized	DESeq2_hemocytes_2_normalized	DESeq2_hemocytes_3_normalized	DESeq2_hemocytes_wssv_1_normalized	DESeq2_hemocytes_wssv_2_normalized	DESeq2_hemocytes_wssv_3_normalized
XM_027359103.1	1561.95078724524	2870.39311126122	1174.14103495996	820.372329361845	418.660592005324	454.684812313717
XM_027359110.1	245.871447900715	840.803224596176	821.566106615041	157.466496809814	69.7767653342206	342.547821792174
XM_027359118.1	45.7435251908308	101.573543910947	68.1866606704791	24.6041401265335	11.4926437021069	34.5895194643564
XM_027359119.1	81.0041591920961	116.621476342199	86.4806428015832	26.7130664230935	9.85083745894879	27.3368782863462
XM_027359122.1	45.7435251908308	95.9305692492281	63.1973928165416	26.7130664230935	13.1344499452651	27.8947737615777
XM_027359162.1	27.6367131361269	94.0495776953217	91.4699106555207	1.40595086437334	33.6570279847417	35.7053104148195
XM_027359278.1	151.525427194627	144.836349650795	111.426982071271	860.441928996485	627.990888007986	1114.11726403741
XM_027359280.1	13.3418615139923	3.76198310781287	0	87.1689535911471	76.3439903068531	114.368572422469
XM_027359307.1	434.563489312892	767.444553993825	209.549249865375	130.753430386721	76.3439903068531	147.842300936362
XM_027359316.1	255.401348982138	447.675989829731	251.126481981521	75.9213466761604	58.2841216321137	78.6632620076491
XM_027359317.1	337.358498282377	513.510694216456	314.323874798062	101.931437667067	67.3140559694834	67.5053525030181
XM_027359318.1	722.366501971869	1168.0957549759	645.278642442583	245.338425833148	172.389655531604	192.473938954886
XM_027359319.1	363.089231202219	727.94373136179	256.115749835458	101.931437667067	82.0903121579066	82.0106348590385
XM_027359320.1	283.991052226408	378.079302335193	257.778839120104	68.188616922107	50.8959935379021	58.5790248993132
XM_027359321.1	253.495368765854	457.080947599264	247.800303412229	79.4362238370938	64.0304434831672	56.9053384736185
XM_027359322.1	755.72115575685	1578.1519137275	821.566106615041	278.378271145922	190.449524206343	193.031834430118
XM_027359324.1	308.768795038108	477.771854692234	174.624374887812	70.2975432186671	63.2095403615881	48.5369063451452
XM_027359325.1	318.298696119531	509.748711108644	286.051356959083	85.7630027267738	59.1050247536928	70.2948298791758
XM_027359326.1	283.038062118265	519.153668878176	276.072821251208	77.3272975405338	52.5377997810602	68.6211434534812
XM_027359327.1	333.546537849808	440.152023614106	234.495589135062	99.1195359383206	76.3439903068531	80.3369484333438
XM_027359349.1	177.256160114469	229.480969576585	123.068607063792	35.8517470415202	35.2988342278998	80.3369484333438
XM_027359447.1	326.875607092811	1912.96841032284	162.982749895292	221.437261138801	34.4779311063208	35.7053104148195
XM_027359485.1	325.922616984669	300.958648625029	364.216553337437	447.795350302909	929.262333627503	1367.40180979254
XM_027359537.1	99131.9370291791	213485.017402165	390919.114891711	48046.9648390946	83946.3741157969	42208.1400741185
XM_027359559.1	77.1921987595269	60.1917297250059	43.2403214007916	149.030791623574	220.00203658319	159.558105916224
XM_027359566.1	43.8375449745461	107.216518572667	111.426982071271	24.6041401265335	31.1943186200045	20.6421325835675
XM_027359578.1	41.9315647582615	39.5008226320351	14.9678035618125	141.298061869521	146.120755641074	271.695096437767
XM_027359586.1	1236.02817026057	2443.40802852446	3061.74737303298	601.74696995179	752.768162488004	418.979501898897
XM_027359618.1	25.7307329198423	5.6429746617193	0	86.4659781589605	41.0451560789533	61.368502275471
XM_027359639.1	114.358812977077	94.0495776953217	18.2939821311041	17.5743858046668	27.0898030121092	24.5474009101884
XM_027359649.1	64.8033273536769	65.8347043867252	61.5343035318958	28.8219927196535	14.7762561884232	17.8526552074097
XM_027359696.1	103.875921787512	152.360315866421	63.1973928165416	41.4755504990136	19.7016749178976	15.063177831252
XM_027359730.1	104.828911895654	118.502467896105	133.047142771667	33.7428207449602	23.8061905257929	24.5474009101884
XM_027359731.1	110489.673138019	115536.144215595	177644.545028729	58536.0612627519	46890.8072077178	24189.789910565
XM_027359738.1	185.83307108775	263.338817546901	174.624374887812	83.6540764302138	46.7914779300068	49.6526972956083
XM_027359739.1	184.880080979608	267.100800654714	119.7424284945	60.4558871680537	55.0005091457974	68.6211434534812
XM_027359769.1	63710.2476996377	137135.570229103	230866.728315965	28219.5427742695	48562.9868663744	28886.7119165394
XM_027359770.1	53782.9497431193	110455.586028494	189209.667914156	24892.36005373	44359.9628838896	25100.2753261429
XM_027359818.1	65.7563174618192	105.33552701876	51.5557678240208	16.8714103724801	25.4479967689511	35.1474149395879
XM_027359967.1	19655.4209804351	45239.7278630037	27454.2779109334	7903.55278407474	10362.2601036926	11877.5946676798
XM_027360025.1	31185.6482988489	75205.8043082871	78763.9085208266	11656.7386165194	12332.4275954823	8517.39022036014
XM_027360041.1	2899.94889907704	4301.82768378401	5102.35792529341	1436.17880795737	1340.53479753862	1052.19086628671
XM_027360042.1	2732.222640044	3760.10211625896	4558.52772921422	1254.10817102102	1209.19029808596	1085.6645948006
XM_027360064.1	62.8973471373923	99.692552357041	81.4913749476458	26.0100909909068	25.4479967689511	22.8737144844937
XM_027360065.1	94.3460207060884	109.097510126573	83.1544642322916	35.1487716093335	32.8361248631626	28.4526692368093
XM_027360068.1	81.9571493002384	120.383459450012	48.2295892547291	18.2773612368534	32.8361248631626	12.2737004550942
XM_027360096.1	37183.7680394966	86243.46274661	126609.324150803	14695.7014098623	23867.7582599113	14930.9566036221
XM_027360097.1	20975.3122802122	44515.5461147497	71760.639543183	8626.91450379482	15988.7300989955	9160.08580782689
XM_027360107.1	110.546852544508	126.026434111731	79.8282856629999	93.4957324808272	238.882808379508	1147.59099255131
XM_027360133.1	176.303170006327	250.171876669556	339.27021406775	532.855377597496	1074.562186147	755.948368938756
XM_027360173.1	846.255216030369	867.137106350866	437.392481861854	240.417597807841	170.747849288446	240.4529498248
XM_027360175.1	78.1451888676692	75.2396621562574	58.2081249626041	27.4160418552802	13.9553530668441	20.084237108336
XM_027360177.1	42881.6958960794	82188.0449563877	110101.499911408	20847.4394169279	34203.7494637134	21717.1971643387
XM_027360191.1	27.6367131361269	116.621476342199	69.8497499551249	14.0595086437334	27.0898030121092	12.8315959303257
XM_027360208.1	16.2008318384192	0	16.6308928464583	54.1291082783736	44.3287685652696	42.4000561175981
XM_027360212.1	170.585229357473	129.788417219544	209.549249865375	451.310227463843	638.662628588513	346.453090118795
XM_027360285.1	37811.7885207623	134413.7754506	65583.9259400084	25418.8886524378	17049.3369320756	29837.9237018092
XM_027360304.1	63.8503372455346	118.502467896105	54.8819463933124	26.0100909909068	21.3434811610557	18.4105506826413
XM_027360305.1	71.4742581106731	41.3818141859416	98.1222677941041	28.8219927196535	18.8807717963185	17.2947597321782
XM_027360324.1	893.904721437484	2405.78819744633	635.300106734708	368.359126465815	291.420608160568	365.421536276668
XM_027360335.1	20.9657823791308	11.2859493234386	18.2939821311041	34.4457961771469	94.4038589815926	155.094942114372
XM_027360359.1	114.358812977077	280.267741532059	226.180142711833	68.8915923542937	56.6423153889556	77.547471057186
XM_027360361.1	141.042536005062	203.147087821895	287.714446243729	68.8915923542937	34.4779311063208	34.0316239891248
XM_027360390.1	286.850022550835	537.96358441724	310.997696228771	119.505823471734	110.821921413174	160.116001391456
XM_027360426.1	1.90598021628461	3.76198310781287	0	61.861838032427	1081.12941111963	4468.74275660475
XM_027360455.1	8299.59085181136	16878.1372132024	9388.13901182572	4151.77290249448	2445.47039918404	2858.65641508648
XM_027360461.1	26065.2324478003	51872.1040820777	72163.1071500673	9104.93779768176	17136.352662963	8526.31654796384
XM_027360477.1	41236.8349694258	101660.069522427	48597.1319866358	9064.86819804712	5012.43446036178	6415.24006968764
XM_027360478.1	44963.0262922622	111196.696700733	54326.4745722407	9683.48657837139	5576.3949048866	6861.55644987288
XM_027360479.1	1290902.29367752	3043980.41681347	1703655.35847691	425979.210740428	399998.180439345	338130.405419291
XM_027360481.1	135188.317770743	372831.335899794	171030.438943693	29657.1275330913	17282.4734186041	28484.4692788975
XM_027360509.1	13233.2206416641	24505.557964293	20211.5240763008	5047.36360310029	2656.44250142986	2684.03513133901
XM_027360516.1	46.6965152989731	47.0247888476609	66.5235713858333	25.3071155587201	1.64180624315813	21.2000280587991
XM_027360583.1	51.4614658396846	94.0495776953217	134.710232056312	14.7624840759201	4.9254187294744	27.3368782863462
XM_027360587.1	101.969941571227	133.550400327357	291.040624813021	11.9505823471734	36.940640471058	68.0632479782496
XM_027360589.1	442.187410178031	673.394976298503	1302.19890987769	100.525486802694	187.986814841606	273.368782863462
XM_027360632.1	51273.7267883806	163369.759431436	217385.726574626	19507.5682431801	32144.1035316715	22670.0826360342
XM_027360635.1	122.935723950358	79.0016452640702	81.4913749476458	203.862875334134	398.138013965847	301.821452100271
XM_027360636.1	71.4742581106731	56.429746617193	63.1973928165416	156.060545945441	387.466273385319	210.326594162296
XM_027360637.1	96.2520009223731	63.9537128328188	91.4699106555207	187.694440393841	453.959426233224	235.431890547716
XM_027360639.1	32.4016636768385	47.0247888476609	34.9248749775625	82.2481255658405	180.598686747395	117.715945273858
XM_027360722.1	100.063961354942	107.216518572667	133.047142771667	43.5844767955736	12.313546823686	21.7579235340306
XM_027360726.1	11424.44541641	15952.6893686805	15712.8675613338	4661.43009082981	2299.34964354296	2745.40363361448
XM_027360727.1	6395.51661574303	9681.46352795642	7039.8569419058	2236.86782521799	843.067505861701	1244.6648052416
XM_027360756.1	1511.4423115137	3180.75671765578	2233.52890927935	863.956806157418	663.289722235885	743.674668483662
XM_027360757.1	1670.59165957346	3032.15838489717	2043.93673082973	918.788889867978	738.812809421159	705.179880692684
XM_027360758.1	1438.06207318674	2838.41625484481	1806.11496312537	757.807515897231	645.229853561146	634.327155338277
XM_027360759.1	1482.85260826943	3197.68564164094	2190.28858787856	823.184231090591	757.693581217478	737.537818256115
XM_027360790.1	2965.70521653886	4600.90534085514	3600.58830125823	1502.9614740151	874.261824481705	761.527323691072
XM_027360825.1	725.225472296296	1343.02796948919	909.70983870127	226.358089164108	254.47996768951	213.116071538454
XM_027360834.1	203.939883142454	141.074366542983	131.384053487021	89.2778798877072	18.0598686747395	57.4632339488501
XM_027360837.1	109.593862436365	56.429746617193	91.4699106555207	30.9309190162135	4.10451560789533	20.084237108336
XM_027360855.1	1023.51137614484	2007.01798801817	1974.0869808746	517.38991808939	414.556076397428	240.4529498248
XM_027360856.1	1427.57918199718	3239.06745582688	2745.76040895027	662.90583255203	510.601741622179	342.547821792174
XM_027360874.1	100.063961354942	216.31402869924	73.1759285244166	44.9904276599469	33.6570279847417	46.305324444219
XM_027360901.1	121.982733842215	135.431391881263	66.5235713858333	33.7428207449602	29.5525123768464	45.1895334937559
XM_027360921.1	11.4358812977077	7.52396621562574	4.98926785393749	28.1190172874668	31.1943186200045	30.6842511377355
XM_027360923.1	335.452518066092	1098.49906748136	661.909535289041	170.120054589174	338.212086090575	227.621353894474
XM_027360925.1	31.4486735686961	56.429746617193	34.9248749775625	98.4165605061339	106.717405805279	369.88470007852
XM_027360926.1	47.6495054071154	50.7867719554737	49.8926785393749	69.5945677864804	110.001018291595	267.231932635914
XM_027360935.1	293.520953307831	712.895798930539	291.040624813021	133.565332115467	147.762561884232	133.337018580341
XM_027360937.1	0	0	0	29.5249681518402	83.7321184010647	107.67382671969
XM_027360943.1	316.392715903246	494.700778677392	182.939821311041	72.4064695152271	52.5377997810602	87.0316941361225
XM_027360944.1	343.076438931231	571.821432387556	256.115749835458	156.763521377628	85.3739246442229	131.663332154647
XM_027360966.1	247.777428117	363.031369903942	146.351857048833	63.2677888968004	53.3587029026393	61.9263977507025
XM_027360972.1	234.435566603008	127.907425665638	128.057874917729	515.28099179283	740.454615664318	618.706082031794
XM_027361070.1	245.871447900715	133.550400327357	93.1329999401666	88.5749044555205	38.5824467142161	37.9368923157457
XM_027361114.1	499.366816666569	259.576834439088	322.639321221291	181.367661504161	58.2841216321137	131.105436679415
XM_027361127.1	25482.9554917253	47111.3144591406	94826.024831936	10310.5406638819	17489.341005242	8143.04235647976
XM_027361128.1	102581.761220654	217070.18730391	408660.951380312	35918.5297075779	56047.9815289323	30117.4293349002
XM_027361146.1	77305.6045823958	163533.405696625	237713.666900852	35024.3449578365	60568.6950194682	38055.1661564948
XM_027361154.1	660.422144942619	308.482614840655	1061.05096360404	2125.79770693249	7269.91804470421	3448.90982788147
XM_027361177.1	4.76495054071154	0	11.6416249925208	38.6636487702669	78.8066996715904	36.8211013652826
XM_027361178.1	5.71794064885384	0	0	42.1785259312002	102.612890197383	48.5369063451452
XM_027361198.1	5.71794064885384	7.52396621562574	3.32617856929166	23.9011646943468	32.8361248631626	145.610719035436
XM_027361199.1	7.62392086513846	1.88099155390643	3.32617856929166	68.188616922107	74.702184063695	33.4737285138932
XM_027361236.1	1041.61818819954	957.424700938375	1177.46721352925	458.339981785709	186.345008598448	254.400336705589
XM_027361239.1	30.4956834605538	35.7388395242223	69.8497499551249	100.525486802694	165.822430558971	94.8422307893642
XM_027361251.1	316.392715903246	344.221454364877	241.147946273646	106.149290260187	74.702184063695	118.273840749089
XM_027361274.1	2097.53122802122	3933.15333921835	4312.39051508664	1050.94827111907	1137.77172650859	1008.67501921865
XM_027361330.1	130.559644815496	150.479324312515	131.384053487021	30.9309190162135	10.6717405805279	34.0316239891248
XM_027361332.1	113.405822868935	129.788417219544	101.448446363396	33.7428207449602	4.9254187294744	23.4316099597253
XM_027361336.1	17.1538219465615	7.52396621562574	99.7853570787499	4.21785259312002	32.8361248631626	318.558316357217
XM_027361337.1	42.8845548664038	56.429746617193	58.2081249626041	125.832602361414	242.166420865825	192.473938954886
XM_027361344.1	112.452832760792	97.8115608031346	119.7424284945	28.1190172874668	27.9107061336882	25.6631918606515
XM_027361437.1	23.8247527035577	18.8099155390643	56.5450356779583	68.188616922107	175.67326801792	509.358568886409
XM_027361444.1	17.1538219465615	9.40495776953217	24.9463392696875	42.1785259312002	74.702184063695	220.368712716464
XM_027361469.1	45.7435251908308	82.7636283718831	71.5128392397708	9.84165605061339	12.313546823686	23.4316099597253
XM_027361553.1	11.4358812977077	71.4776790484445	104.774624932687	28.8219927196535	6.56722497263253	28.4526692368093
XM_027361568.1	9.52990108142308	0	6.65235713858333	148.327816191387	1427.550528426	6146.89234610126
XM_027361642.1	33.3546537849808	30.0958648625029	21.6201607003958	79.4362238370938	87.8366340089601	73.6422027305652
XM_027361661.1	152.478417302769	20.6909070929708	54.8819463933124	194.021219283521	242.987323987404	292.337229021334
XM_027361710.1	1973.64251396272	5078.67719554737	2516.25408766914	2094.86678791628	383.361757777424	581.884980666511
XM_027361735.1	55032.3197748938	97303.6930835798	198985.306729304	24144.3941938834	41984.2692500398	26522.9087879833
XM_027361742.1	6492.72160677354	16964.6628246821	12990.3904023686	3549.3229571105	4431.2350502838	4043.6264044783
XM_027361754.1	102.922931679369	208.790062483614	128.057874917729	44.9904276599469	31.1943186200045	40.7263696919035
XM_027361758.1	15866.3323104613	28421.7823795262	59951.0425329129	7218.85471312492	17059.1877695346	7036.73562909559
XM_027361761.1	37949.0190963348	82189.9259479417	145528.627852933	15217.3091805449	31608.8746964019	16952.211910386
XM_027361763.1	2.85897032442692	7.52396621562574	19.95707141575	26.7130664230935	77.1648934284322	215.34765343938
XM_027361765.1	66.7093075699615	110.97850168048	64.8604821011874	2.10892629656001	17.2389655531604	55.7895475231554
XM_027361794.1	1021.60539592855	2830.89228862918	1714.64505246985	380.309708812989	404.70523893848	346.453090118795
XM_027361848.1	35261.5869913735	84206.3488937293	132067.58318301	14060.2116191656	23076.4076507091	14536.5245026334
XM_027361880.1	7.62392086513846	3.76198310781287	18.2939821311041	38.6636487702669	148.583465005811	954.001262645958
XM_027361940.1	45.7435251908308	54.5487550632866	11.6416249925208	7.73272975405338	58.2841216321137	311.863570654439
XM_027361942.1	29057.6213873671	62490.3014038796	109669.0966974	13148.4524836195	25271.5025978116	15261.2307249592
XM_027361947.1	122.935723950358	299.077657071123	93.1329999401666	94.1987079130139	23.8061905257929	52.4421746717661
XM_027361973.1	273.508161036842	90.2875945875088	139.69949991025	96.3076342095739	34.4779311063208	34.0316239891248
XM_027361975.1	314.486735686961	774.968520209451	367.542731906729	166.605177428241	146.120755641074	191.358148004423
XM_027361994.1	1006.35755419828	1294.12218908763	1698.01415962339	2448.46343030617	6151.84799311352	4029.12112212228
XM_027362000.1	1040.6651980914	1145.52385632902	1658.10001679189	2333.87843485975	6027.89162175508	4097.74226557577
XM_027362039.1	6.67093075699615	15.0479324312515	11.6416249925208	29.5249681518402	36.940640471058	31.8000420881986
XM_027362049.1	437.422459637319	4828.50531887782	942.971624394187	177.149808911041	16.4180624315813	13.3894914055573
XM_027362052.1	4803.07014503723	8865.11319356102	10168.1278863246	2008.40080975732	1949.64491375028	1019.27503324805
XM_027362072.1	173.4441996819	120.383459450012	201.233803442146	45.6934030921336	38.5824467142161	40.7263696919035
XM_027362078.1	300.191884064827	468.366896922702	189.592178449625	86.4659781589605	114.926437021069	35.1474149395879
XM_027362108.1	1502.86540054042	2936.22781564794	2233.52890927935	610.18267513803	825.007637186961	459.705871590801
XM_027362109.1	2270.02243759498	5998.48206540762	1746.24374887812	747.965859846617	605.005600603772	1052.19086628671
XM_027362128.1	1683.93352108746	1707.94033094704	1651.44765965331	587.687461308057	364.480985981105	402.242637641951
XM_027362174.1	3356.43116087721	6722.6638136616	6537.60397794276	1342.68307547654	1063.06954244489	1145.35941065038
XM_027362219.1	6.67093075699615	1.88099155390643	0	24.6041401265335	40.2242529573742	40.1684742166719
XM_027362292.1	642.315332887915	855.851157027428	355.901106914208	226.358089164108	182.240492990553	169.600224470392
XM_027362396.1	8.57691097328077	18.8099155390643	0	36.5547224737069	155.150689978443	863.064300183214
XM_027362398.1	4.76495054071154	1.88099155390643	0	32.3368698805868	123.13546823686	588.021830894058
XM_027362406.1	372.619132283642	869.018097904773	854.827892307957	141.298061869521	205.225780394767	144.494928084973
XM_027362428.1	219.187724872731	624.489195896936	364.216553337437	269.239590527495	135.449015060546	4.46316380185243
XM_027362433.1	0	188.099155390643	0	31.6338944484002	0	26.221087335883
XM_027362489.1	6.67093075699615	3.76198310781287	0	63.2677888968004	375.152726561633	2686.26671323993
XM_027362535.1	106.734892111938	105.33552701876	116.416249925208	113.882020014241	389.928982750056	590.253412794984
XM_027362546.1	597.524797805227	1068.40320261885	623.658481742187	224.249162867548	141.195336911599	125.5264819271
XM_027362548.1	41.9315647582615	291.553690855497	459.01264256225	16.1684349402934	40.2242529573742	13.3894914055573
XM_027362551.1	113.405822868935	99.692552357041	106.437714217333	18.2773612368534	22.9852874042139	7.81053665324176
XM_027362555.1	144078.762489603	242805.913744458	183252.482096555	13935.7849676686	9303.29507685556	2603.14028743043
XM_027362556.1	84398.709957299	160343.2440212	112223.601838616	8190.3667604069	5193.03314710917	1518.59148358029
XM_027362557.1	289.708992875261	904.756937428995	582.081249626041	42.8815013633869	29.5525123768464	6.1368502275471
XM_027362558.1	747.144244783569	2368.1683663682	1483.47564190408	115.287970878614	105.8965026837	32.9158330386617
XM_027362559.1	3775.74680845982	23952.5464474445	10176.4433327478	216.516433113495	516.348063473233	239.895054349568
XM_027362560.1	1099.75058479622	4638.52517193327	2478.00303412229	78.7332484049071	229.852874042139	61.368502275471
XM_027362561.1	1854.51875044493	8026.19096051875	4310.727425802	147.624840759201	346.421117306366	101.536976492143
XM_027362562.1	109874.994518267	225636.2228404	160438.223289783	23733.8565414864	22514.0890124275	8197.15821757723
XM_027362563.1	77741.1210618169	156032.011379647	110334.332411258	17800.0409183987	16593.7356995992	5756.92340891441
XM_027362564.1	157349.149745485	296470.602777409	216056.918236194	33682.3648577921	28590.4139183557	11812.3208970777
XM_027362565.1	79975.8828654106	126630.232400535	100733.317970998	15549.8165599692	12914.4479086819	5406.56505046899
XM_027362566.1	115.311803085219	199.385104714082	126.394785633083	23.1981892621601	22.9852874042139	16.1789687817151
XM_027362567.1	45.7435251908308	214.433037145334	99.7853570787499	7.02975432186671	26.2688998905301	11.7158049798626
XM_027362597.1	292.567963199688	176.813206067205	128.057874917729	138.486160140774	640.304434831672	1702.6969904067
XM_027362623.1	55.2734262722538	124.145442557825	18.2939821311041	16.1684349402934	10.6717405805279	24.5474009101884
XM_027362686.1	29.5426933524115	15.0479324312515	19.95707141575	41.4755504990136	68.9558622126415	103.210662917838
XM_027362725.1	3689.02470861887	5748.31018873806	5792.53997842143	1474.84245672763	1891.36079211817	1513.01252882797
XM_027362741.1	68.6152877862461	80.8826368179767	58.2081249626041	27.4160418552802	9.85083745894879	16.7368642569466
XM_027362892.1	187.739051304035	248.290885115649	121.405517779146	50.6142311174403	34.4779311063208	72.526411780102
XM_027362923.1	4563.86962789351	11152.3989231112	7008.25824549753	1068.52265692374	1487.47645630127	1804.79186237408
XM_027362973.1	37.16661421755	62.0727212789123	71.5128392397708	17.5743858046668	18.0598686747395	21.2000280587991
XM_027363028.1	109.593862436365	240.766918900024	78.1651963783541	31.6338944484002	30.3734154984254	42.4000561175981
XM_027363113.1	619.4435702925	504.105736446924	1202.41355279894	1715.26005453548	4793.25332690017	2385.00315661489
XM_027363150.1	111.49984265265	109.097510126573	71.5128392397708	37.9606733380802	20.5225780394767	40.1684742166719
XM_027363201.1	42.8845548664038	37.6198310781287	108.100803501979	120.911774336107	326.719442388468	179.084447549329
XM_027363222.1	0	1.88099155390643	0	35.1487716093335	346.421117306366	1378.55971929717
XM_027363245.1	34.3076438931231	18.8099155390643	26.6094285543333	72.4064695152271	95.2247621031717	76.4316801067229
XM_027363255.1	300.191884064827	978.115608031346	442.381749715791	189.803366690401	177.315074261078	185.779193252108
XM_027363256.1	335.452518066092	991.282548908691	530.52548180202	205.971801630694	208.509392881083	184.663402301644
XM_027363257.1	307.815804929965	925.447844521966	392.489071176416	196.833121012268	179.777783625815	176.294970173171
XM_027363289.1	258.260319306565	212.552045591427	387.499803322479	593.31126476555	1268.29532283966	760.411532740608
XM_027363298.1	816.712522677958	961.186684046188	487.285160401229	367.656151033629	174.031461774762	152.305464738214
XM_027363346.1	263.978259955419	173.051222959392	131.384053487021	119.505823471734	52.5377997810602	38.4947877909772
XM_027363374.1	533.674460559692	658.347043867252	588.733606764624	858.333002699925	1135.30901714385	3016.54083457701
XM_027363402.1	107.687882220081	141.074366542983	71.5128392397708	47.8023293886936	18.8807717963185	44.0737425432928
XM_027363423.1	81.0041591920961	167.408248297673	54.8819463933124	26.7130664230935	31.1943186200045	23.4316099597253
XM_027363466.1	7.62392086513846	3.76198310781287	6.65235713858333	35.1487716093335	247.912742716878	863.064300183214
XM_027363492.1	180287.62164847	358618.563718477	517501.829613959	139877.348521072	145136.4927983	84312.5115898439
XM_027363516.1	550.828282506254	413.818141859416	553.808731787062	1169.75111915862	2676.96507946933	1182.73840749089
XM_027363523.1	954.896088358592	2037.11385288067	4779.71860407212	672.044513170457	856.201955806966	451.337439462327
XM_027363531.1	54.3204361641115	43.262805739848	24.9463392696875	88.5749044555205	125.598177601597	137.800182382194
XM_027363538.1	68.6152877862461	94.0495776953217	59.8712142472499	105.446314828001	302.913251862675	1277.02274280503
XM_027363589.1	218.234734764588	304.720631732842	159.656571326	59.0499363036803	97.6874714679089	44.0737425432928
XM_027363605.1	121.029743734073	118.502467896105	126.394785633083	269.239590527495	509.7808385006	304.610929476429
XM_027363621.1	82.9101394083808	97.8115608031346	64.8604821011874	27.4160418552802	20.5225780394767	30.6842511377355
XM_027363627.1	81.0041591920961	116.621476342199	78.1651963783541	28.8219927196535	16.4180624315813	25.6631918606515
XM_027363634.1	52.4144559478269	79.0016452640702	66.5235713858333	29.5249681518402	13.9553530668441	25.1052963854199
XM_027363677.1	145.807486545773	88.4066030336024	126.394785633083	335.319281153042	591.871150658507	415.074233572276
XM_027363687.1	68.6152877862461	48.9057804015673	126.394785633083	197.536096444454	456.422135597961	237.105576973411
XM_027363724.1	29.5426933524115	3.76198310781287	0	46.3963785243203	70.5976684557997	42.9579515928297
XM_027363730.1	12157.2948095714	26988.4668154495	23885.2883060834	6669.83090058713	7391.41170669791	6878.29331412983
XM_027363812.1	335.452518066092	355.507403688316	181.276732026396	137.783184708587	78.8066996715904	84.8001122351962
XM_027363874.1	1948.86477115102	4617.8342648403	3838.41006896258	197.536096444454	69.7767653342206	140.03176428312
XM_027363920.1	159.149348059765	188.099155390643	39.9141428315	45.6934030921336	25.4479967689511	63.0421887011656
XM_027363935.1	538.439411100404	635.775145220375	1239.00151706114	1536.70429476006	6843.86932460467	2395.04527516906
XM_027363936.1	1439.96805340303	1224.52550159309	2793.989998205	4667.75686971949	14237.7437406673	7390.99925586763
XM_027363937.1	1670.59165957346	1933.65931741581	3366.09271212316	5706.75455849139	18416.9615326263	9672.23385408945
XM_027364034.1	1277.00674491069	1691.01140696188	1767.86390957852	328.289526831175	428.511429464273	230.968726745863
XM_027364039.1	2574.97927220051	4010.27399292852	3687.06894405981	897.699626902378	715.827522016946	756.506264413987
XM_027364040.1	3298.29876428053	4969.5796854208	4679.93324699337	1321.59381251094	1077.84579863331	1053.86455271241
XM_027364041.1	7067.37464198335	9519.69825432046	11204.232510659	3076.92346668106	3099.73018708255	2599.79291457904
XM_027364042.1	2489.21016246771	3380.14182236986	3311.21076572985	794.362238370938	688.737719004836	718.01147662301
XM_027364043.1	3420.28149812274	4837.91027664735	5090.71630030089	1207.00881706451	890.679886913287	1003.65395994157
XM_027364044.1	2393.91115165348	3391.4277716933	3211.4254086511	750.777761575364	632.095403615881	622.053454883183
XM_027364045.1	2420.59487468146	3707.43435274958	3259.65499790583	758.510491329418	645.229853561146	661.106138149392
XM_027364047.1	2173.7704366726	3145.01787813156	3068.39973017156	777.490827998458	657.543400384832	649.390333169529
XM_027364082.1	29.5426933524115	28.2148733085965	4.98926785393749	63.2677888968004	97.6874714679089	41.8421606423666
XM_027364090.1	62.8973471373923	116.621476342199	49.8926785393749	21.7922383977868	21.3434811610557	34.0316239891248
XM_027364092.1	577.512005534238	1728.63123804001	838.196999461499	288.922902628722	253.659064567931	398.33736931533
XM_027364131.1	410.738736609335	498.462761785205	367.542731906729	288.219927196535	74.702184063695	91.4948579379749
XM_027364143.1	92.4400404898038	114.740484788292	39.9141428315	24.6041401265335	27.9107061336882	29.5684601872724
XM_027364144.1	165.820278816762	126.026434111731	106.437714217333	42.8815013633869	36.940640471058	38.4947877909772
XM_027364145.1	97.2049910305154	75.2396621562574	103.111535648042	30.2279435840268	29.5525123768464	28.4526692368093
XM_027364146.1	106.734892111938	79.0016452640702	66.5235713858333	27.4160418552802	27.0898030121092	30.1263556625039
XM_027364196.1	118.170773409646	101.573543910947	84.8175535169374	23.9011646943468	59.1050247536928	21.2000280587991
XM_027364218.1	43.8375449745461	15.0479324312515	9.97853570787499	78.0302729727204	97.6874714679089	53.5579656222292
XM_027364235.1	159.149348059765	101.573543910947	237.821767704354	445.686424006349	827.470346551699	396.663682889635
XM_027364239.1	12.38887140585	7.52396621562574	0	33.0398453127735	104.254696440541	30.6842511377355
XM_027364241.1	321.157666443958	395.008226320351	182.939821311041	56.9410100071203	14.7762561884232	32.3579375634301
XM_027364307.1	53.3674460559692	43.262805739848	113.090071355917	23.1981892621601	8.20903121579066	17.8526552074097
XM_027364326.1	459.341232124592	430.747065844573	829.88155303827	1439.6936851183	3740.03462191423	1715.52858633703
XM_027364329.1	26.6837230279846	50.7867719554737	0	48.5053048208803	74.702184063695	165.13706066854
XM_027364343.1	139.136555788777	276.505758424246	148.014946333479	27.4160418552802	16.4180624315813	27.8947737615777
XM_027364344.1	141.995526113204	178.694197621111	81.4913749476458	23.1981892621601	23.8061905257929	25.6631918606515
XM_027364355.1	797.652720515111	2266.59482245725	1724.62358817773	1175.37492261611	6198.63947104353	10268.0662216368
XM_027364356.1	393.584914662773	981.877591139159	834.870820892207	600.341019087417	3336.15028609732	5528.18626406947
