ID	adj.P.Val
XM_027381769.1	0.128673531114778
XM_027366918.1	0.128683091752098
XM_027372354.1	0.1286980836067
XM_027383638.1	0.128810144222995
XM_027351815.1	0.128873650506246
XM_027371673.1	0.128873650506246
XM_027380429.1	0.128873650506246
XM_027357169.1	0.128929544511732
XM_027351417.1	0.129176846885703
XM_027374623.1	0.129182123106843
XM_027365750.1	0.129566537628579
XM_027367432.1	0.129566537628579
XM_027376994.1	0.129566537628579
XM_027383353.1	0.129679746625447
XM_027359326.1	0.129749115338124
XM_027366841.1	0.129850615450721
XM_027368860.1	0.129945106581199
XM_027362013.1	0.130078952675112
XM_027379216.1	0.130125020208759
XM_027380700.1	0.130164138870511
XM_027352176.1	0.130205230625968
XM_027365255.1	0.130205230625968
XM_027377038.1	0.130235779586887
XM_027379043.1	0.130302488763495
XM_027352232.1	0.130445350198496
XM_027372565.1	0.130468278451636
XM_027372120.1	0.130660236190228
XM_027380514.1	0.130687046760599
XM_027381272.1	0.130687046760599
XM_027356881.1	0.130757238201863
XM_027371451.1	0.130802804083818
XM_027351730.1	0.130844879624082
XM_027377904.1	0.130844879624082
XM_027376135.1	0.130916158715025
XM_027365787.1	0.13094190851793
XM_027353368.1	0.131017424925924
XM_027362056.1	0.131052599507599
XM_027380982.1	0.131079212227206
XM_027372566.1	0.131087116934132
XM_027363188.1	0.131131892686237
XM_027377816.1	0.131145646660132
XM_027365641.1	0.131166828857299
XM_027363914.1	0.131219266307904
XM_027354430.1	0.131231592206353
XM_027375923.1	0.131231592206353
XM_027381540.1	0.131258829817067
XR_003476239.1	0.131263996008502
XM_027354712.1	0.131291020333035
XM_027365977.1	0.131322022912916
XM_027357145.1	0.131384200561443
XM_027351458.1	0.131416729617651
XM_027382485.1	0.131416729617651
XM_027356353.1	0.131568535218848
XM_027358544.1	0.131633416117848
XM_027374252.1	0.131633416117848
XR_003477636.1	0.131633416117848
XM_027369365.1	0.13175804853452
XM_027363148.1	0.131782851440916
XM_027382944.1	0.131784693483232
XM_027361275.1	0.131798745967749
XM_027359317.1	0.131938088376835
XM_027374877.1	0.132021415260439
XR_003477638.1	0.132021415260439
XM_027381607.1	0.13207957564402
XM_027355187.1	0.132112537194359
XM_027355277.1	0.132265043051112
XM_027359868.1	0.132302583095106
XM_027361676.1	0.132302583095106
XM_027382599.1	0.132354558142049
XM_027368733.1	0.132540033229526
XM_027378269.1	0.13260123213846
XM_027378978.1	0.13260123213846
XM_027369437.1	0.132635747485825
XM_027376750.1	0.13266362925442
XM_027353466.1	0.132685249466164
XM_027372908.1	0.132785677441354
XM_027355405.1	0.132788946925313
XM_027369412.1	0.132829226248575
XM_027376012.1	0.132896038353948
XM_027378272.1	0.132896038353948
XM_027354063.1	0.132946909337137
XM_027357795.1	0.132946909337137
XR_003475828.1	0.132946909337137
XM_027377788.1	0.133012530096198
XM_027378674.1	0.133018199576953
XM_027354024.1	0.133308715297606
XM_027362597.1	0.133308715297606
XM_027367312.1	0.133308715297606
XM_027379130.1	0.133308715297606
XM_027360775.1	0.133426260572831
XM_027363038.1	0.133452297217616
XM_027375185.1	0.133591943374147
XM_027383116.1	0.133621980250337
XM_027352514.1	0.133629344252066
XM_027361504.1	0.133669914587107
XM_027351702.1	0.133676717165641
XM_027383663.1	0.133680114360313
XM_027367819.1	0.13380552441601
XM_027373095.1	0.13380552441601
XM_027366150.1	0.1339493053494
XM_027358743.1	0.13406995634257
XM_027359534.1	0.13406995634257
XM_027376635.1	0.13406995634257
XM_027362450.1	0.134180640429067
XM_027354487.1	0.134400413803924
XM_027353884.1	0.13452052246544
XM_027354202.1	0.134590551696748
XM_027376143.1	0.134627580072764
XM_027359555.1	0.134770029327687
XM_027375810.1	0.134784659165733
XM_027359612.1	0.134798523612098
XM_027352596.1	0.134837928644941
XM_027367886.1	0.134837928644941
XM_027367080.1	0.134943807360615
XM_027366713.1	0.134993986781189
XM_027359278.1	0.134997376473349
XM_027372333.1	0.135453151134465
XM_027381305.1	0.135490871674572
XM_027351763.1	0.135584583388623
XM_027381480.1	0.135596970822442
XM_027380628.1	0.135599076633147
XM_027357841.1	0.135627656973042
XM_027353461.1	0.135634522544131
XM_027373585.1	0.135670519848042
XM_027360868.1	0.135858516758228
XM_027366785.1	0.135858516758228
XM_027382949.1	0.135858516758228
XM_027362417.1	0.136005731845758
XM_027366551.1	0.136005731845758
XM_027369539.1	0.136161441800204
XM_027374030.1	0.136266754300086
XM_027383232.1	0.136266754300086
XM_027359029.1	0.136376210314143
XR_003477979.1	0.136376210314143
XM_027355233.1	0.13652280513903
XM_027368738.1	0.13652280513903
XR_003476717.1	0.13652280513903
XM_027380028.1	0.136574206102518
XM_027376998.1	0.136605317353584
XM_027363811.1	0.136624224327732
XM_027374175.1	0.13671839792165
XM_027373918.1	0.136752349809646
XM_027381665.1	0.136783182717612
XM_027372955.1	0.136894405013504
XM_027381085.1	0.136911047249193
XM_027373175.1	0.136971040163465
XM_027375166.1	0.136971040163465
XR_003475584.1	0.136999979361032
XM_027365088.1	0.137013015131787
XM_027360408.1	0.137050840022645
XM_027368845.1	0.137129413259476
XM_027351011.1	0.13718924852972
XM_027366509.1	0.137326653962668
XM_027372417.1	0.137326653962668
XM_027371621.1	0.137387463048147
XM_027356204.1	0.13740267936859
XM_027374186.1	0.13740267936859
XM_027353899.1	0.137466505867151
XM_027373810.1	0.137473382167943
XM_027383355.1	0.137656231255923
XM_027366158.1	0.137658657426882
XM_027380712.1	0.137687756754016
XM_027368830.1	0.137701080879397
XM_027370263.1	0.137802467295409
XM_027352947.1	0.137830912971778
XM_027376884.1	0.137858361014642
XM_027379673.1	0.137858361014642
XM_027359645.1	0.137904081875404
XM_027370639.1	0.137904081875404
XR_003476432.1	0.137904081875404
XM_027361051.1	0.137951644787776
XM_027361009.1	0.137953654652459
XM_027371453.1	0.138070089759122
XM_027358596.1	0.138113789723705
XM_027358398.1	0.138149507947425
XM_027354199.1	0.138177914752806
XM_027368780.1	0.138177914752806
XR_003477128.1	0.138190681150294
XM_027356752.1	0.13828742980757
XM_027363767.1	0.138322905409404
XM_027378434.1	0.138322905409404
XM_027352490.1	0.138371696035416
XM_027359767.1	0.13839415860149
XM_027373917.1	0.13839415860149
XM_027354029.1	0.138572382367646
XM_027354725.1	0.138698385181238
XM_027359792.1	0.138698385181238
XM_027372391.1	0.138698385181238
XR_003476122.1	0.138698385181238
XM_027367068.1	0.138806584742581
XM_027374385.1	0.138831374701198
XM_027371589.1	0.138833273962692
XM_027358286.1	0.138900590566098
XM_027355680.1	0.138962053526555
XM_027369452.1	0.138979130016767
XM_027355850.1	0.139016220519875
XM_027357170.1	0.139020260491659
XM_027379065.1	0.139031340509887
XM_027379407.1	0.139191224373698
XM_027356054.1	0.13924531986469
XM_027359557.1	0.13924531986469
XM_027361321.1	0.13924531986469
XR_003477755.1	0.13924531986469
XM_027368919.1	0.139361123627951
XR_003476939.1	0.139375628483909
XM_027368204.1	0.139405195623955
XM_027377304.1	0.139405195623955
XM_027374967.1	0.139462999082899
XM_027369908.1	0.139658519991193
XM_027376398.1	0.139658519991193
XM_027366801.1	0.139662405039411
XM_027367686.1	0.139662405039411
XM_027382010.1	0.139662405039411
XM_027364001.1	0.139709919518797
XM_027381688.1	0.139855683606449
XM_027359586.1	0.139971210873175
XM_027381606.1	0.139992928849452
XM_027379484.1	0.14006338441398
XM_027380447.1	0.140105431120738
XM_027367197.1	0.140200893058449
XM_027380816.1	0.140200893058449
XM_027366799.1	0.14021089773424
XM_027371244.1	0.140310257248081
XM_027371627.1	0.140442391149688
XM_027381555.1	0.140492625258718
XM_027375906.1	0.140540339956291
XM_027362229.1	0.140613241494083
XM_027373655.1	0.140613241494083
XM_027375140.1	0.140613241494083
XM_027364656.1	0.140695037971178
XM_027378210.1	0.140751423786451
XM_027379156.1	0.140813297631363
XM_027351024.1	0.140836406316074
XM_027351092.1	0.140836406316074
XR_003477494.1	0.140836406316074
XM_027361639.1	0.14088678877471
XM_027382109.1	0.14088678877471
XM_027354834.1	0.140936101367786
XM_027378795.1	0.14097257208477
XM_027382114.1	0.14097257208477
XM_027383614.1	0.14115437218744
XM_027376633.1	0.141213437128227
XM_027356222.1	0.141252893796849
XM_027355061.1	0.141398064281733
XM_027367896.1	0.141432053437064
XM_027354067.1	0.141452581708174
XM_027372715.1	0.141452581708174
XM_027376636.1	0.141452581708174
XM_027357279.1	0.141685854017614
XM_027364420.1	0.141685854017614
XM_027380686.1	0.141685854017614
XM_027351722.1	0.141816870170711
XM_027356203.1	0.14197378235945
XM_027352342.1	0.142017139659504
XM_027372246.1	0.14204860620177
XM_027377416.1	0.142156954545362
XM_027350827.1	0.142184029035023
XM_027359723.1	0.142243404401108
XM_027367855.1	0.142267549468574
XM_027359522.1	0.142278156947273
XM_027380073.1	0.142325358573444
XR_003476515.1	0.142450847998601
XM_027376130.1	0.142606906232467
XM_027378344.1	0.142731392576093
XM_027356987.1	0.142784324941584
XM_027358407.1	0.14307818760535
XM_027379309.1	0.143289226248308
XM_027380471.1	0.143297443715115
XR_003475782.1	0.143462003990408
XM_027355518.1	0.143585399272408
XM_027365278.1	0.143585399272408
XM_027357842.1	0.143618234072767
XM_027357768.1	0.143660520675971
XM_027364036.1	0.143673461594364
XM_027354356.1	0.143695557136466
XM_027374483.1	0.14382906986936
XM_027365177.1	0.143835898216362
XM_027371325.1	0.143973639119773
XM_027363409.1	0.144333242324119
XM_027375661.1	0.144333242324119
XM_027354697.1	0.144588482457531
XM_027355501.1	0.144588482457531
XM_027371777.1	0.144588482457531
XM_027372971.1	0.144588482457531
XM_027373763.1	0.144588482457531
XM_027363145.1	0.144616283717307
XM_027351090.1	0.144685983472993
XM_027381779.1	0.144753844649418
XM_027366216.1	0.144794448709879
XM_027361010.1	0.144812357454315
XM_027365683.1	0.144845033363645
XM_027369364.1	0.144999450194608
XM_027369462.1	0.145065848147031
XM_027372538.1	0.145107648662697
XM_027360594.1	0.145142756288249
XM_027380656.1	0.145142756288249
XM_027382467.1	0.145142756288249
XM_027357896.1	0.145242213245157
XM_027364211.1	0.145242213245157
XM_027374388.1	0.145242381459067
XM_027372367.1	0.145339833272079
XM_027369115.1	0.145467105825465
XM_027366442.1	0.145569654264944
XM_027363332.1	0.145636838513271
XM_027353459.1	0.145644553737979
XM_027368922.1	0.145677734898189
XM_027380467.1	0.145836234920346
XM_027355485.1	0.145867387080449
XM_027380496.1	0.145946346651976
XM_027375600.1	0.145962995212955
XM_027361884.1	0.14600798995113
XM_027357962.1	0.146098900207726
XM_027373723.1	0.146098900207726
XM_027373340.1	0.146114140229355
XR_003477497.1	0.146114140229355
XM_027356391.1	0.146354267719232
XM_027356720.1	0.146354267719232
XM_027358711.1	0.146354267719232
XM_027371552.1	0.146354267719232
XM_027379565.1	0.14638528750985
XM_027357508.1	0.146409416745245
XM_027380070.1	0.14642600160637
XM_027376819.1	0.146480930811797
XM_027352996.1	0.146588293437609
XM_027380996.1	0.146592824152167
XM_027359192.1	0.146596223989252
XM_027372080.1	0.14673439281233
XM_027365811.1	0.14696360243659
XM_027373155.1	0.147013925281162
XM_027379870.1	0.147013925281162
XM_027352770.1	0.14704019682458
XM_027367317.1	0.14704019682458
XR_003476970.1	0.14704019682458
XM_027381271.1	0.147151551750309
XM_027376116.1	0.147173520223229
XM_027371808.1	0.147246970384085
XM_027383125.1	0.147246970384085
XM_027357845.1	0.14725638429304
XM_027370341.1	0.147331266376369
XR_003477466.1	0.147391552993476
XM_027371066.1	0.147442584182185
XM_027351353.1	0.147473057929065
XM_027376186.1	0.147499644298808
XM_027377181.1	0.147690255091996
XM_027382195.1	0.147731955628091
XM_027357918.1	0.147814852709324
XM_027370284.1	0.147899572184411
XM_027378010.1	0.147973143149077
XM_027367090.1	0.147987112576211
XM_027375927.1	0.148028118275091
XM_027350921.1	0.148032940926717
XM_027381604.1	0.148140672108188
XM_027371555.1	0.148235306086011
XM_027365975.1	0.14832337613851
XM_027371533.1	0.148590504013585
XM_027350751.1	0.148865833177609
XR_003475967.1	0.148865833177609
XM_027351022.1	0.148878169186588
XM_027378270.1	0.148980207697035
XR_003476436.1	0.148980207697035
XM_027352859.1	0.149010526074177
XM_027366629.1	0.149017937021119
XM_027378574.1	0.149053139025755
XM_027373680.1	0.149097574831768
XM_027375118.1	0.149157549602058
XM_027379857.1	0.149184864892203
XM_027356965.1	0.149188679317677
XM_027381486.1	0.149307919872066
XM_027360228.1	0.14935826431742
XM_027367070.1	0.149366944605888
XM_027382009.1	0.149367622153781
XM_027366363.1	0.149397369529071
XM_027362228.1	0.149421664927379
XM_027359009.1	0.149507366983299
XM_027371797.1	0.149507366983299
XM_027374462.1	0.149507366983299
XM_027374686.1	0.14951916480459
XM_027357306.1	0.149560760067737
XM_027380920.1	0.149560760067737
XM_027359888.1	0.14965307821588
XM_027373573.1	0.14965307821588
XM_027374406.1	0.149665783910545
XM_027371049.1	0.14967322355076
XM_027375171.1	0.14967676903723
XM_027351167.1	0.149744697504288
XM_027369295.1	0.149791084932165
XM_027363716.1	0.149825235508504
XM_027350687.1	0.150178865606444
XM_027365076.1	0.150230373157413
XM_027351096.1	0.150356858232661
XM_027379558.1	0.150377797734459
XM_027382601.1	0.150406589527657
XM_027375333.1	0.150496873696977
XR_003476370.1	0.150513811880651
XM_027361326.1	0.150552213328326
XM_027377007.1	0.150616151536964
XM_027352948.1	0.150654614554255
XM_027362925.1	0.150742804835129
XM_027364215.1	0.150757033426756
XM_027352889.1	0.150764045698948
XM_027354044.1	0.150764045698948
XM_027357901.1	0.150764045698948
XM_027369936.1	0.150764045698948
XM_027372115.1	0.150791558724494
XM_027367158.1	0.150834023299351
XM_027376219.1	0.150834023299351
XM_027381273.1	0.150934789821441
XM_027361139.1	0.15106380086888
XR_003475900.1	0.151074687929555
XM_027352858.1	0.151085892895451
XM_027372519.1	0.151096346471248
XM_027362736.1	0.151096956354961
XM_027374987.1	0.151376260921782
XM_027353041.1	0.151542750522564
XM_027370635.1	0.151581993882435
XM_027350942.1	0.151613361824739
XM_027383657.1	0.151615112649769
XM_027372249.1	0.151828338632
XM_027352053.1	0.151985855570841
XR_003476116.1	0.152046963641036
XM_027356548.1	0.152052797127414
XM_027372250.1	0.152146017084078
XM_027351137.1	0.152201190042496
XM_027373638.1	0.152382616106958
XM_027364079.1	0.152426808320857
XM_027358213.1	0.152440990430493
XM_027379306.1	0.152465757890106
XM_027376910.1	0.152526674149153
XM_027359145.1	0.152627257480992
XM_027377764.1	0.152787078576258
XM_027353513.1	0.152921685290218
XM_027378452.1	0.15304011728881
XM_027354144.1	0.153087530587692
XM_027365279.1	0.153259789572193
XM_027373679.1	0.153302143357312
XM_027372122.1	0.153338124752434
XM_027360343.1	0.153496143887618
XM_027355966.1	0.153516029788141
XM_027367296.1	0.153516029788141
XM_027376127.1	0.153516029788141
XM_027376629.1	0.153788145565001
XM_027355273.1	0.153833505123234
XM_027382534.1	0.153863758707623
XM_027357359.1	0.153880634072882
XM_027366353.1	0.153880634072882
XM_027369157.1	0.153880634072882
XM_027378717.1	0.153880634072882
XM_027364193.1	0.153936516774088
XM_027362216.1	0.154016793004189
XM_027376770.1	0.154258349389477
XM_027360110.1	0.154395722687275
XM_027376515.1	0.154395722687275
XR_003475781.1	0.154427465929118
XR_003477639.1	0.154427465929118
XM_027379735.1	0.154826304532312
XM_027360931.1	0.154884672532826
XM_027366716.1	0.154891575325157
XM_027366272.1	0.154923673592003
XM_027375799.1	0.154980730976093
XM_027352799.1	0.155061155471376
XM_027378194.1	0.155260683369459
XM_027381954.1	0.155260683369459
XM_027377043.1	0.155312574113435
XR_003475901.1	0.155318475440747
XM_027357437.1	0.155357654892076
XM_027368996.1	0.155357654892076
XM_027366329.1	0.155448189948764
XM_027359455.1	0.155449424816412
XM_027355394.1	0.155532660557364
XM_027354462.1	0.155634942541506
XM_027379189.1	0.155670757720852
XM_027356732.1	0.155927262882017
XM_027352491.1	0.156050457520877
XM_027357563.1	0.156071134100112
XM_027381629.1	0.156071134100112
XM_027358763.1	0.156338834753241
XM_027359870.1	0.156373619902772
XM_027369368.1	0.156373619902772
XM_027378723.1	0.156373619902772
XM_027358276.1	0.15653040015007
XM_027375184.1	0.156566958246749
XM_027357532.1	0.156583440335803
XM_027377442.1	0.156598556608886
XM_027359185.1	0.156624957221595
XM_027371219.1	0.156955952921575
XM_027368364.1	0.15704685441333
XM_027361320.1	0.157114767755827
XM_027382438.1	0.157251108525055
XM_027371871.1	0.157472398108335
XM_027378764.1	0.157541526249136
XM_027364280.1	0.157544388033283
XM_027364661.1	0.157560809807515
XM_027381204.1	0.157634929392354
XM_027357416.1	0.157636540707371
XM_027355980.1	0.157737022693413
XM_027356871.1	0.157834247097025
XM_027375924.1	0.158184227707717
XM_027358958.1	0.158223543315004
XM_027374662.1	0.158223543315004
XM_027363078.1	0.158345773459968
XM_027364907.1	0.158345773459968
XM_027374711.1	0.158345773459968
XM_027381620.1	0.158345773459968
XM_027361302.1	0.158346511064607
XM_027362913.1	0.158347892021014
XR_003476435.1	0.158377106021892
XM_027375622.1	0.158402261084682
XM_027377432.1	0.158443785710515
XM_027361011.1	0.158515328814767
XM_027362036.1	0.158670628561509
XM_027362388.1	0.158670628561509
XM_027355499.1	0.158771546266004
XM_027357188.1	0.158771546266004
XM_027369705.1	0.158771546266004
XM_027383785.1	0.158771546266004
XM_027378460.1	0.158782365432631
XM_027380072.1	0.158782365432631
XM_027355543.1	0.158826342018
XM_027374199.1	0.158936621597102
XM_027356350.1	0.158937146169101
XM_027356878.1	0.158937146169101
XM_027366610.1	0.158969707911713
XM_027369537.1	0.159052132163162
XM_027352535.1	0.159054649598645
XM_027379532.1	0.159054649598645
XM_027380864.1	0.159055014287624
XM_027383352.1	0.159055014287624
XM_027377903.1	0.159179731852517
XM_027383613.1	0.159183842203786
XM_027358994.1	0.159245377598651
XM_027361672.1	0.159299349213439
XM_027379105.1	0.159360347265945
XM_027377778.1	0.159415118505213
XM_027352951.1	0.159499626292847
XM_027360407.1	0.159499626292847
XM_027364307.1	0.159499626292847
XM_027370471.1	0.159511498539335
XM_027368174.1	0.159539735763133
XM_027374543.1	0.159598356522495
XM_027360171.1	0.159708268960091
XM_027370211.1	0.159743153011357
XM_027357921.1	0.159771675763473
XM_027374168.1	0.159780213960512
XM_027364662.1	0.159834331668654
XM_027363402.1	0.159934098956478
XM_027357258.1	0.159942110398178
XM_027354039.1	0.160011186487155
XM_027374185.1	0.160044470356605
XM_027359889.1	0.160151689495242
XM_027368351.1	0.160151689495242
XM_027356084.1	0.16029086755254
XM_027366204.1	0.160349662088725
XM_027350904.1	0.160414253229287
XM_027364094.1	0.160444953703656
XM_027375776.1	0.160451495782785
XM_027353352.1	0.1605566109297
XR_003477884.1	0.160678775773736
XM_027358746.1	0.160703365347773
XM_027361350.1	0.160755820947295
XM_027377592.1	0.160755820947295
XM_027375888.1	0.16080559334428
XM_027364370.1	0.160807884227344
XM_027383311.1	0.160807884227344
XM_027358867.1	0.160848425379297
XM_027380233.1	0.16096565567338
XR_003475785.1	0.161002826172024
XM_027360050.1	0.161003191589518
XM_027376519.1	0.16111579232276
XM_027378440.1	0.161179709948108
XM_027352764.1	0.161385961175912
XM_027380234.1	0.161385961175912
XM_027350892.1	0.16153194751143
XM_027356966.1	0.161534463221003
XM_027355339.1	0.1616059620074
XM_027376134.1	0.161614177786868
XM_027357219.1	0.161732676411221
XM_027371342.1	0.161747427599506
XM_027368463.1	0.161750412941354
XM_027381777.1	0.161750412941354
XM_027381538.1	0.161962089123985
XM_027361660.1	0.161974727152083
XM_027359698.1	0.16209513662813
XM_027370349.1	0.162183133879775
XM_027356509.1	0.162201867792852
XM_027358331.1	0.162201867792852
XM_027358634.1	0.162201867792852
XM_027363748.1	0.162201867792852
XM_027353796.1	0.162227058356435
XM_027363916.1	0.162227058356435
XR_003475686.1	0.162321623529797
XM_027352600.1	0.16232444500289
XM_027362048.1	0.162487259025039
XM_027383599.1	0.162487259025039
XM_027378441.1	0.162550132552634
XM_027381106.1	0.162550132552634
XM_027370402.1	0.162552559832944
XR_003477825.1	0.162585654679702
XM_027357257.1	0.162592935239343
XM_027369559.1	0.162592935239343
XM_027353971.1	0.162615557564983
XM_027357218.1	0.162720064017942
XM_027358723.1	0.162762588544375
XM_027371205.1	0.162762588544375
XR_003477807.1	0.162772609171674
XM_027372016.1	0.162821340841383
XM_027373743.1	0.162851237079098
XM_027381084.1	0.162941565347235
XM_027378883.1	0.162995559836005
XM_027376667.1	0.163010004227163
XM_027353464.1	0.163099900358486
XM_027363603.1	0.163116142509854
XM_027382849.1	0.163310017963116
XM_027357289.1	0.163436530757844
XM_027370695.1	0.163436530757844
XM_027373857.1	0.163583321411722
XM_027360069.1	0.163586653733297
XM_027365179.1	0.16359184512172
XM_027372123.1	0.16359184512172
XM_027354736.1	0.163625604746866
XM_027379388.1	0.163657769283083
XM_027375445.1	0.163682973105086
XM_027377443.1	0.163889343548619
XM_027364671.1	0.163890666414617
XM_027357256.1	0.164046293670523
XM_027371359.1	0.164121175179906
XM_027354459.1	0.16414228518497
XM_027354492.1	0.16414228518497
XM_027380675.1	0.164199743486193
XM_027376346.1	0.164322223222151
XM_027373895.1	0.164394007825804
XM_027355214.1	0.164421132747069
XM_027372659.1	0.164462685607795
XM_027374376.1	0.164462685607795
XM_027375316.1	0.164462685607795
XM_027376637.1	0.164462685607795
XM_027365974.1	0.164529663906158
XR_003477123.1	0.164658428280786
XM_027351025.1	0.164848695809846
XM_027379275.1	0.164848695809846
XM_027365490.1	0.164849977559007
XM_027372315.1	0.164850544277275
XM_027360545.1	0.164852369841885
XM_027367783.1	0.164852369841885
XM_027353458.1	0.164884229690531
XM_027362035.1	0.164884229690531
XM_027362656.1	0.164884229690531
XM_027370835.1	0.164884229690531
XM_027371911.1	0.164884229690531
XM_027374425.1	0.164884229690531
XM_027376639.1	0.164884229690531
XM_027378771.1	0.164884229690531
XM_027369458.1	0.164890850969121
XM_027361023.1	0.164992053596273
XM_027370342.1	0.165060404442002
XR_003476509.1	0.165060404442002
XM_027380047.1	0.165164077031904
XM_027381778.1	0.165337958046196
XM_027351138.1	0.165363026860959
XM_027365405.1	0.165363026860959
XM_027376313.1	0.165363026860959
XM_027379038.1	0.165377028202907
XM_027375545.1	0.16546337344984
XM_027353105.1	0.165483668544405
XM_027375004.1	0.165502596392195
XM_027363804.1	0.165585833466795
XM_027380103.1	0.165595698866236
XR_003477332.1	0.165597120072681
XM_027378615.1	0.165626424519465
XM_027379155.1	0.165626424519465
XM_027372336.1	0.165644425367259
XM_027376408.1	0.165644425367259
XR_003477641.1	0.165647748756192
XM_027381107.1	0.165662165351451
XM_027360401.1	0.165881589382942
XM_027355572.1	0.165901549945689
XM_027356880.1	0.165901549945689
XM_027374678.1	0.165901549945689
XM_027373590.1	0.165955163111065
XM_027375604.1	0.165955163111065
XR_003476013.1	0.165992385735916
XM_027379568.1	0.166010414330091
XM_027376569.1	0.166046234020046
XM_027370535.1	0.166094999966394
XM_027369708.1	0.166139214858938
XM_027380909.1	0.16616403037342
XM_027364515.1	0.166171612147369
XM_027379027.1	0.166171612147369
XM_027383720.1	0.166176394265802
XM_027354516.1	0.166233071597584
XM_027371029.1	0.166341748797656
XM_027372178.1	0.16638973489588
XR_003477368.1	0.166415349040223
XM_027369370.1	0.166421047478539
XM_027358306.1	0.16647800270535
XM_027372514.1	0.16647800270535
XM_027359649.1	0.166541024582728
XM_027352995.1	0.166604277361574
XM_027351521.1	0.166812496645369
XM_027370536.1	0.166835682892486
XR_003477177.1	0.16683777065683
XM_027362046.1	0.167067051366501
XM_027377206.1	0.167096989574726
XM_027356963.1	0.167179315244481
XM_027375684.1	0.167179315244481
XM_027351091.1	0.167205572287656
XM_027375247.1	0.167205572287656
XM_027364132.1	0.167239901004026
XM_027360320.1	0.167407558544992
XM_027371557.1	0.167466908390692
XM_027379206.1	0.167562634460662
XM_027360411.1	0.167570733042042
XM_027357432.1	0.167626170694786
XM_027374046.1	0.167626170694786
XM_027360268.1	0.167651784179574
XM_027355708.1	0.167685509680594
XM_027364870.1	0.167825442054263
XM_027356266.1	0.167851443139317
XM_027369292.1	0.167851443139317
XM_027362574.1	0.167871075193711
XM_027365351.1	0.167941226917967
XM_027383817.1	0.167952231133074
XM_027362564.1	0.16795915521084
XM_027378928.1	0.16808348230961
XM_027355182.1	0.168094391961346
XM_027361008.1	0.168160981595249
XM_027356536.1	0.168162883203903
XM_027358473.1	0.168178223591538
XM_027360885.1	0.168178223591538
XM_027369826.1	0.168178223591538
XM_027351178.1	0.168280828909817
XM_027359706.1	0.168490864836678
XM_027362895.1	0.168490864836678
XM_027378932.1	0.168490864836678
XM_027382486.1	0.168490864836678
XM_027380469.1	0.168502734438901
XM_027382913.1	0.168525939368175
XM_027381104.1	0.168543290638209
XM_027357783.1	0.168560394768556
XM_027382317.1	0.168829146045167
XM_027361211.1	0.168956966596081
XM_027367581.1	0.169064064791049
XM_027383562.1	0.169080725116432
XR_003475881.1	0.169080725116432
XM_027373773.1	0.169123777740028
XM_027359776.1	0.169137162721992
XM_027377223.1	0.169137162721992
XM_027367069.1	0.169463217508758
XR_003475668.1	0.169560964201944
XM_027383561.1	0.1696106999408
XM_027369054.1	0.169720549569017
XR_003477271.1	0.16972665521618
XM_027374188.1	0.169798103734297
XM_027370492.1	0.169807572152702
XM_027363169.1	0.169877553622219
XM_027356961.1	0.169998956170336
XM_027367613.1	0.170055738491758
XM_027375081.1	0.170246969611903
XM_027380674.1	0.170328419871086
XM_027359845.1	0.170334727473742
XM_027366157.1	0.170334727473742
XM_027377948.1	0.170334727473742
XM_027360026.1	0.170431012966008
XM_027361792.1	0.170513576554243
XM_027352732.1	0.170553053178253
XM_027380704.1	0.170778746519164
XM_027381628.1	0.170778877353785
XM_027350627.1	0.170784557966852
XM_027366491.1	0.171028646452528
XM_027358420.1	0.17120965779246
XM_027366330.1	0.171310429320678
XM_027355345.1	0.171485289105604
XM_027380572.1	0.171667682584229
XR_003477645.1	0.171804562709309
XM_027357928.1	0.171805450933353
XM_027372368.1	0.171823011371183
XM_027351762.1	0.171981866483801
XM_027373376.1	0.172080693979363
XR_003476012.1	0.172103167844793
XM_027373919.1	0.172110370878
XM_027381872.1	0.172110370878
XM_027379376.1	0.172115302999915
XM_027364837.1	0.172132462008129
XR_003476698.1	0.172170739561552
XM_027380150.1	0.17227925857805
XM_027350922.1	0.172318030122371
XM_027351089.1	0.172318030122371
XM_027363822.1	0.172318030122371
XR_003476944.1	0.172318030122371
XM_027363749.1	0.172359178332743
XM_027356026.1	0.172593400885808
XM_027354965.1	0.172650230054427
XM_027377680.1	0.172688128033332
XM_027364269.1	0.172807955964105
XM_027368493.1	0.172944502588771
XM_027357072.1	0.172946735000534
XM_027353779.1	0.173315062590336
XM_027365277.1	0.17356576593997
XM_027363883.1	0.173945661574077
XM_027357934.1	0.174043775362636
XM_027367076.1	0.174048020942322
XM_027360603.1	0.174070783932561
XM_027366091.1	0.174117750202985
XM_027364169.1	0.174194725822329
XM_027375900.1	0.174198226728307
XM_027369506.1	0.174775083890148
XM_027376099.1	0.174775083890148
XM_027375026.1	0.174775720086962
XM_027373003.1	0.174826787352664
XM_027370300.1	0.17497194759528
XM_027373453.1	0.17497194759528
XM_027356212.1	0.175016674329685
XR_003476818.1	0.175016674329685
XM_027372895.1	0.175089798490161
XM_027361716.1	0.175166404337816
XM_027366109.1	0.175293582990438
XM_027356917.1	0.175416836197563
XM_027368160.1	0.175534981430506
XM_027355170.1	0.175544016828131
XM_027370634.1	0.175689262988066
XM_027377050.1	0.175698575345179
XM_027372479.1	0.175746645268989
XM_027354612.1	0.175920538271069
XM_027357470.1	0.175948274804114
