ID	logFC	logCPM	PValue	FDR	gills_1	gills_2	gills_3	gills_wssv_1	gills_wssv_2	gills_wssv_3	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_wssv_1_normalized	gills_wssv_2_normalized	gills_wssv_3_normalized	Expression
XM_027375204.1	6.7812833724194	14.6593427136144	9.5513647901582e-18	8.76821540867028e-16	22414	120781	78169	93797	349019	198334	205.742340390748	763.340420498504	429.716966994175	43286.0251813598	69575.2408036665	40999.5665949113	Down_gills_Up_gills_wssv
XM_027376029.1	6.85917076295864	9.18630416429294	9.62233779593096e-18	8.76821540867028e-16	500	2318	1932	3121	7023	3037	4.58959445861398	14.6498463724885	10.6207471022112	1440.29856595652	1400.00090586515	627.80805988255	Down_gills_Up_gills_wssv
XM_027351642.1	4.92468708920049	7.37554313192138	1.05481555566921e-17	9.53399435056433e-16	1337	1834	1448	688	1744	1458	12.2725755823338	11.5909483378533	7.96006304554958	317.502535526462	347.657921091959	301.39748149778	Down_gills_Up_gills_wssv
XM_027366812.1	5.39722386955367	5.30258709056969	1.62297789679666e-17	1.45933463321291e-15	175	368	291	220	428	227	1.60635806051489	2.32577371228463	1.59970880266224	101.526973569508	85.3197191670633	46.9253966392291	Down_gills_Up_gills_wssv
XM_027356994.1	4.9485867993631	7.90012400752976	2.10631882861569e-17	1.88417819339158e-15	1338	3105	2385	894	2466	2351	12.281754771251	19.6237156974015	13.1110154444998	412.568701687001	491.585110901818	485.998270919945	Down_gills_Up_gills_wssv
XM_027366814.1	5.01921878073857	5.26192429555957	2.97477330088966e-17	2.64739568531482e-15	215	439	399	203	407	246	1.97352561720401	2.77449635786128	2.19341516241318	93.6817074300461	81.1334712640065	50.8530730099135	Down_gills_Up_gills_wssv
XM_027376220.1	5.84782474038628	6.43802626828074	3.03363414022081e-17	2.68600443211184e-15	172	727	497	461	834	652	1.57882049376321	4.59466708921447	2.73214871107607	212.745158252469	166.253845292829	134.781315457169	Down_gills_Up_gills_wssv
XM_027357060.1	5.88539828521018	7.61425086162572	4.09385101330992e-17	3.60632946624266e-15	875	1034	914	824	2891	975	8.03179030257447	6.53491852853887	5.02451493344774	380.264664642158	576.306794654159	201.551813758803	Down_gills_Up_gills_wssv
XM_027368071.1	5.48849008153388	8.44591233116431	4.33979233769714e-17	3.80367455698971e-15	1515	2762	2595	1004	2679	5084	13.9064712096004	17.455942916658	14.2654444773489	463.332188471755	534.045625347109	1050.96350887155	Down_gills_Up_gills_wssv
XM_027377001.1	5.69094033842588	5.67136803306478	4.77855943221561e-17	4.16719197922964e-15	110	446	365	167	482	622	1.00971078089508	2.81873661869278	2.00650760471381	77.0682026641266	96.0843566320666	128.579721187667	Down_gills_Up_gills_wssv
XM_027357068.1	5.88938237262317	7.61510275834056	7.07602266862039e-17	6.13986486956191e-15	949	948	882	844	2833	990	8.71105028244934	5.99139532403757	4.84860193796598	389.494389512113	564.744776636193	204.652610893554	Down_gills_Up_gills_wssv
XM_027368628.1	11.1006411235565	1.9475955666587	7.99783752761826e-17	6.90519763454166e-15	0	1	0	22	52	24	0	0.00632003726164301	0	10.1526973569508	10.3659471885217	4.96127541560131	Down_gills_Up_gills_wssv
XM_027383203.1	6.72687189025892	9.0829505791275	8.40067442932438e-17	7.21709425972749e-15	435	2754	1645	2529	6359	3826	3.99294717899417	17.4053826185648	9.04302742398416	1167.09870980585	1267.63573407326	790.909989170443	Down_gills_Up_gills_wssv
XM_027374371.1	4.8199651004371	6.20843776085478	9.77328954819422e-17	8.35495895661884e-15	467	972	874	279	927	565	4.28668122434546	6.143076218317	4.80462368909554	128.754661935876	184.792943149224	116.796692075614	Down_gills_Up_gills_wssv
XR_003475681.1	9.01962079840004	5.25244578931965	1.14170728409065e-16	9.71234716083778e-15	9	50	7	76	348	606	0.0826127002550517	0.31600186308215	0.0384809677616347	35.0729545058301	69.3721081077991	125.272204243933	Down_gills_Up_gills_wssv
XM_027351168.1	6.60376447795972	2.87867010553651	1.52874707227047e-16	1.29414032644789e-14	16	37	16	52	61	50	0.146867022675648	0.233841378680791	0.0879564977408794	23.9972846618837	12.1600534326889	10.3359904491694	Down_gills_Up_gills_wssv
XM_027370793.1	10.689245279891	3.2775930874206	1.74376083892163e-16	1.46899153391485e-14	0	1	4	16	199	60	0	0.00632003726164301	0.0219891244352198	7.38377989596423	39.6696825099196	12.4031885390033	Down_gills_Up_gills_wssv
XM_027366485.1	5.78503737984714	5.6922991198656	1.77269523503953e-16	1.48615232410029e-14	94	443	344	263	553	365	0.862843758219429	2.79977650690785	1.89106470142891	121.370882039912	110.237861447164	75.4527302789367	Down_gills_Up_gills_wssv
XM_027374372.1	4.73008010589582	6.16050892424653	1.98926998307462e-16	1.65970150414793e-14	464	1038	879	272	857	576	4.25914365759378	6.56019867758544	4.83211009463956	125.524258231392	170.838783472367	119.070609974432	Down_gills_Up_gills_wssv
XM_027361151.1	5.50167584949619	4.61719279269597	2.04169825374144e-16	1.69529337298703e-14	57	271	178	113	250	214	0.523213768281994	1.71273009790525	0.978516037367283	52.1479455152474	49.8362845602005	44.2380391224451	Down_gills_Up_gills_wssv
XM_027383204.1	6.67055347405375	9.11853779779721	2.05419609530776e-16	1.69754852561766e-14	473	2979	1685	2607	6629	3775	4.34175635784883	18.8273910024345	9.26291866833636	1203.09463679867	1321.45892139828	780.36727891229	Down_gills_Up_gills_wssv
XM_027354458.1	11.3478761561629	5.92647263646174	2.08380613485541e-16	1.71385647698013e-14	2	6	14	612	251	176	0.0183583778344559	0.037920223569858	0.0769619355232695	282.429581020632	50.0356296984413	36.3826863810763	Down_gills_Up_gills_wssv
XM_027373787.1	5.79043959580559	8.24062280962342	2.2045889730343e-16	1.80464325651119e-14	734	2495	1770	1335	4059	1739	6.73752466524533	15.7684929677993	9.73018756258478	616.084135069515	809.141916119416	359.485747822112	Down_gills_Up_gills_wssv
XM_027357118.1	6.75704728950562	7.30333014311195	2.35427198482751e-16	1.91812375702801e-14	240	766	301	1135	1046	1015	2.20300534013471	4.84114854241854	1.65468161375029	523.786886369962	208.515014599879	209.820606118139	Down_gills_Up_gills_wssv
XM_027374369.1	4.78248661722441	6.20923844530389	2.42505573959578e-16	1.96070543062541e-14	456	1047	878	273	912	592	4.18571014625595	6.61707901294023	4.82661281353076	125.98574447489	181.802766075612	122.378126918166	Down_gills_Up_gills_wssv
XR_003476318.1	5.40782725116625	9.0332994756161	2.42913257799045e-16	1.96070543062541e-14	1571	5145	4629	2028	6792	3790	14.4205057889651	32.5165917111533	25.4469142526582	935.894101813466	1353.95217893153	783.468076047041	Down_gills_Up_gills_wssv
XM_027368852.1	5.57156257350929	7.45269256749503	2.72044239883743e-16	2.18567395321411e-14	678	1416	1185	1175	1439	983	6.22349008588056	8.9491727624865	6.51427811393388	542.246336109873	286.857653928514	203.20557223067	Down_gills_Up_gills_wssv
XM_027356993.1	5.01101762690697	7.89619169303624	3.38297111782986e-16	2.70544151054467e-14	1155	3209	2213	794	2571	2463	10.6019631993983	20.2809995726124	12.1654830937854	366.420077337225	512.516350417102	509.150889526085	Down_gills_Up_gills_wssv
XR_003477496.1	5.45515784936398	5.39858562756088	3.4856196781209e-16	2.77474513275734e-14	104	426	369	154	356	519	0.954635647391709	2.69233587345992	2.02849672914903	71.0688814986557	70.9668692137256	107.287580862378	Down_gills_Up_gills_wssv
XM_027356992.1	4.81200101366539	7.90898704835603	4.05211591899965e-16	3.19638271174182e-14	1375	3429	2791	804	2589	2453	12.6213847611885	21.6714077701739	15.3429115746746	371.034939772202	516.104562905437	507.083691436251	Down_gills_Up_gills_wssv
XM_027361043.1	6.34871610052901	5.49327783859208	4.03861451103729e-16	3.19638271174182e-14	191	112	153	130	750	286	1.75322508319054	0.707844173304017	0.841084009647159	59.9932116547093	149.508853680602	59.121865369249	Down_gills_Up_gills_wssv
XM_027365263.1	6.51518990880161	8.06804938365092	4.86102835469837e-16	3.81402095916744e-14	565	1243	799	1726	3041	933	5.1862417382338	7.85580631622226	4.39232760593516	796.525256277141	606.208565390279	192.869581781501	Down_gills_Up_gills_wssv
XM_027375203.1	5.89909194784724	7.32695326325535	4.8790633452528e-16	3.81402095916744e-14	269	1317	929	507	1627	1891	2.46920181873432	8.32348907358384	5.10697415007981	233.973525453366	324.334539917785	390.907158787587	Down_gills_Up_gills_wssv
XM_027368853.1	5.78672548082282	7.4314543867488	4.9568897022799e-16	3.85748268580114e-14	613	1184	974	1244	1268	936	5.62684280626075	7.48292411778532	5.35435179997603	574.088886911219	252.769635289337	193.489741208451	Down_gills_Up_gills_wssv
XM_027374368.1	4.7663968497257	6.15498484210618	5.16001626297973e-16	3.99763045659599e-14	424	1023	884	277	881	536	3.89197610090466	6.4653981186608	4.85959650018359	127.831689448881	175.623066790147	110.801817615096	Down_gills_Up_gills_wssv
XM_027377785.1	4.710900052897	6.88471121110328	6.14658514769366e-16	4.74079282902559e-14	703	1769	1548	591	1005	1026	6.45296980881126	11.1801459158465	8.50979115643008	272.738369907179	200.341863932006	212.094524016956	Down_gills_Up_gills_wssv
XM_027356991.1	4.93081487848043	7.88905434356488	6.39633262542436e-16	4.91159099033692e-14	1195	3436	2278	860	2528	2313	10.9691307560874	21.7156480310054	12.5228063658577	396.878169408077	503.944509472748	478.142918178577	Down_gills_Up_gills_wssv
XM_027369568.1	5.09471517412866	8.16773650577123	6.55917607950053e-16	5.01444677020494e-14	1087	3666	2903	1267	2360	3015	9.9777783530268	23.1692566011833	15.9586070588608	584.703070511667	470.454526248293	623.260224084915	Down_gills_Up_gills_wssv
XM_027371995.1	6.00903720919154	8.75139951275695	7.50059009323553e-16	5.70900177535129e-14	603	2977	2766	1314	5325	4257	5.53505091708847	18.8147509279112	15.2054795469545	606.392923956062	1061.51286113227	880.006226842283	Down_gills_Up_gills_wssv
XM_027361650.1	5.84308222193305	5.21798643973664	8.27952941639838e-16	6.27436478131779e-14	60	347	201	147	330	425	0.550751335033678	2.19305292979012	1.1049535028698	67.8384777941713	65.7838956194647	87.8559188179399	Down_gills_Up_gills_wssv
XM_027367126.1	5.1776759497133	6.83026314775122	8.35710434737233e-16	6.30561690627389e-14	436	1226	1210	400	1579	807	4.0021263679114	7.74836568277433	6.651710141654	184.594497399106	314.765973282227	166.822885849594	Down_gills_Up_gills_wssv
XM_027377816.1	4.90037865513181	3.38293188890387	8.41363263571663e-16	6.32078704589725e-14	55	143	123	39	126	93	0.504855390447538	0.90376532841495	0.67616557638301	17.9979634964128	25.1174874183411	19.2249422354551	Down_gills_Up_gills_wssv
XM_027382250.1	5.13508174454019	6.58734336031847	8.86589207031771e-16	6.63184012880576e-14	502	1170	730	357	678	1272	4.60795283644844	7.39444359612232	4.01301520942762	164.750588928702	135.156003727264	262.94759702687	Down_gills_Up_gills_wssv
XM_027374838.1	5.38331252436013	7.67044560011443	9.14456633374036e-16	6.81093580067512e-14	500	1980	2098	799	1868	2199	4.58959445861398	12.5136737780532	11.5332957662728	368.727508554714	372.376718233818	454.57685995447	Down_gills_Up_gills_wssv
XM_027374836.1	5.38842574780862	7.85804576889609	9.45704112177261e-16	7.0135680182582e-14	594	2301	2274	854	2056	2697	5.45243821683341	14.5424057390406	12.5008172414225	394.109251947091	409.853604223089	557.523324828198	Down_gills_Up_gills_wssv
XM_027376991.1	7.89355267901128	5.91872902580329	1.1231747824182e-15	8.29428730812149e-14	53	40	143	485	192	497	0.486497012613082	0.25280149046572	0.786111198559109	223.820828096416	38.274266542234	102.739745064744	Down_gills_Up_gills_wssv
XM_027351390.1	7.85998513280308	6.4974017206292	1.31622842974185e-15	9.67874074988985e-14	31	156	191	149	705	1605	0.284554856434067	0.985925812816309	1.04998069178175	68.7614502811669	140.538322459766	331.785293418338	Down_gills_Up_gills_wssv
XR_003477497.1	5.41483290653439	5.43302542446326	1.65258328651681e-15	1.21008144954484e-13	104	467	376	164	355	526	0.954635647391709	2.95145740118728	2.06697769691067	75.6837439336333	70.7675240754848	108.734619525262	Down_gills_Up_gills_wssv
XM_027368539.1	4.55822776772269	4.57718099567872	1.88619472598714e-15	1.37533711238575e-13	187	403	299	106	177	267	1.71650832752163	2.54697501644213	1.64368705153268	48.917541810763	35.284089468622	55.1941889985646	Down_gills_Up_gills_wssv
XM_027357590.1	4.86932996809751	6.37533999040924	2.20727207314616e-15	1.60271964675223e-13	441	1054	1060	284	1145	600	4.04802231249753	6.66131927377173	5.82711797533326	131.062093153365	228.250183285718	124.031885390033	Down_gills_Up_gills_wssv
XM_027374367.1	4.6836392458706	6.11780640257448	2.41185916264507e-15	1.74397516285594e-13	463	991	939	248	927	501	4.24996446867655	6.26315692628822	5.16194696116786	114.448588387446	184.792943149224	103.566624300677	Down_gills_Up_gills_wssv
XM_027367128.1	5.19943957842018	6.78769916554428	2.54290997397937e-15	1.83110621113851e-13	407	1185	1161	369	1586	777	3.73592988931178	7.48924415504696	6.38234336732256	170.288423850675	316.161389249912	160.621291580093	Down_gills_Up_gills_wssv
XM_027362968.1	5.67278904612945	5.30124875671424	2.56952874621518e-15	1.84262817610819e-13	75	335	322	119	338	539	0.688439168792098	2.11721248265041	1.7701245170352	54.9168629762339	67.3786567253911	111.421977042046	Down_gills_Up_gills_wssv
XM_027370466.1	5.55180545244539	3.43018746839183	2.59782053394025e-15	1.85525010477363e-13	23	106	91	41	146	83	0.211121345096243	0.669923949734159	0.500252580901251	18.9209359834083	29.1043901831571	17.1577441456212	Down_gills_Up_gills_wssv
XM_027367127.1	5.30031022163564	6.81474381357287	3.06481591175139e-15	2.17978751362842e-13	379	1153	1090	395	1641	731	3.4789125996294	7.28700296267439	5.99203640859741	182.287066181617	327.125371853156	151.112180366857	Down_gills_Up_gills_wssv
XM_027352554.1	4.50284904335095	4.20884964992523	4.1325491834458e-15	2.92719422569463e-13	204	187	312	66	227	156	1.87255453911451	1.18184696792724	1.71515170594715	30.4580920708524	45.2513463806621	32.2482902014085	Down_gills_Up_gills_wssv
XM_027356059.1	4.38213535083122	4.40912471509167	4.17618400564053e-15	2.94607712332869e-13	164	342	409	84	176	240	1.50538698242539	2.16145274348191	2.24838797350123	38.7648444538122	35.0847443303812	49.6127541560131	Down_gills_Up_gills_wssv
XM_027364309.1	5.57940562223589	3.88884769007329	4.31687248898195e-15	3.0329961608823e-13	40	85	172	38	208	143	0.367167556689119	0.537203167239656	0.945532350714453	17.536477252915	41.4637887540868	29.5609326846245	Down_gills_Up_gills_wssv
XM_027361530.1	9.29206328697509	2.75274684587054	4.69064896941371e-15	3.28231944416151e-13	0	6	4	39	107	17	0	0.037920223569858	0.0219891244352198	17.9979634964128	21.3299297917658	3.5142367527176	Down_gills_Up_gills_wssv
XM_027359664.1	6.25254271051196	8.20408208639411	4.79347765621797e-15	3.34080366449826e-13	1554	594	895	1129	3822	2252	14.2644595773723	3.75410213341595	4.92006659238044	521.017968908976	761.897118356346	465.53300983059	Down_gills_Up_gills_wssv
XM_027379785.1	5.16682292515971	8.62533771268715	5.03489389575504e-15	3.49502194667732e-13	1349	4403	4367	1361	5308	3003	12.3827258493405	27.8271240630142	24.0066266021513	628.082777400457	1058.12399378218	620.779586377114	Down_gills_Up_gills_wssv
XM_027369109.1	4.73465567979678	6.36572994904243	5.09797475803023e-15	3.52471131278313e-13	467	1292	1005	285	699	1005	4.28668122434546	8.16548814204276	5.52476751434899	131.523579396863	139.342251630321	207.753408028305	Down_gills_Up_gills_wssv
XM_027383202.1	6.57761155252288	9.12176534535406	5.82354999972395e-15	4.01039232917498e-13	404	3152	2004	2735	6320	3813	3.7083923225601	19.9207574486988	11.0165513420451	1262.16487596639	1259.86127368187	788.222631653659	Down_gills_Up_gills_wssv
XM_027364308.1	5.65059061980878	3.90683209310518	6.10216588690482e-15	4.18565165222712e-13	23	107	163	60	187	122	0.211121345096243	0.676243986995802	0.896056820735209	27.6891746098659	37.27754085103	25.2198166959733	Down_gills_Up_gills_wssv
XM_027361152.1	5.4965866897926	4.67685729008905	6.33881953040527e-15	4.33086118624618e-13	52	285	197	139	233	203	0.477317823695854	1.80121061956826	1.08296437843458	64.1465878461892	46.4474172101069	41.9641212236278	Down_gills_Up_gills_wssv
XR_003476716.1	12.0450958336249	3.76722056731973	7.28717332048986e-15	4.9592786589718e-13	2	0	0	10	259	128	0.0183583778344559	0	0	4.61486243497764	51.6303908043678	26.4601355498737	Down_gills_Up_gills_wssv
XM_027370864.1	4.43451253886143	5.89452272868037	8.20661660250214e-15	5.56318845780555e-13	645	630	1084	288	627	413	5.92057685161204	3.98162347483509	5.95905272194458	132.908038127356	124.989401676983	85.3752811101393	Down_gills_Up_gills_wssv
XM_027374785.1	5.16842588697692	6.64694012691315	8.5815297584315e-15	5.79470301275565e-13	311	1286	970	533	822	859	2.8547277532579	8.12756791847291	5.33236267554081	245.972167784308	163.861703633939	177.57231591673	Down_gills_Up_gills_wssv
XM_027352601.1	4.82612738748139	6.50654274802535	9.96452930312453e-15	6.70249773358229e-13	636	968	1216	407	1221	473	5.83796415135699	6.11779606927043	6.68469382830683	187.82490110359	243.400413792019	97.7784696491426	Down_gills_Up_gills_wssv
XM_027363289.1	5.02792463291072	6.11868700237259	1.04188470713219e-14	6.98102980987337e-13	343	812	759	298	971	365	3.14846179860919	5.13187025645412	4.17243636158297	137.522900562334	193.564129231819	75.4527302789367	Down_gills_Up_gills_wssv
XM_027372608.1	4.39653285825059	12.5841146644518	1.10849885597062e-14	7.39880351789004e-13	50738	113231	88901	24444	55005	62542	465.733687282313	715.624139173099	488.71378785387	11280.5697360593	10964.9793289353	12928.6702934391	Down_gills_Up_gills_wssv
XR_003476198.1	6.7304626887876	4.8085676286821	1.16945109197715e-14	7.77572959776686e-13	42	95	108	81	106	531	0.385525934523575	0.600403539856086	0.593706359750936	37.3803857233189	21.130584653525	109.768218570179	Down_gills_Up_gills_wssv
XM_027363254.1	5.57388438001553	10.8497294984805	1.23599978358494e-14	8.18684742150116e-13	6474	18476	9371	5265	14055	27162	59.4260690501339	116.769008446116	51.5150212706113	2429.72507201573	2801.79591797447	5614.92345160679	Down_gills_Up_gills_wssv
XM_027376504.1	7.93799893168397	4.15055732883095	1.25461224573073e-14	8.27853266631603e-13	4	45	20	38	119	321	0.0367167556689119	0.284401676773935	0.109945622176099	17.536477252915	23.7220714506555	66.3570586836676	Down_gills_Up_gills_wssv
XM_027363409.1	6.34932848596593	4.06478072643861	1.31224980491015e-14	8.62605421000406e-13	11	63	133	90	121	174	0.100971078089508	0.398162347483509	0.73113838747106	41.5337619147988	24.1207617271371	35.9692467631095	Down_gills_Up_gills_wssv
XM_027381669.1	11.8312061035164	1.40278266001015	1.37593612139757e-14	9.01056432103145e-13	0	0	0	8	30	38	0	0	0	3.69188994798211	5.98035414722407	7.85535274136875	Down_gills_Up_gills_wssv
XM_027355548.1	5.22307498925601	6.65990226072505	1.47963211295468e-14	9.65320890534415e-13	738	589	978	441	1434	501	6.77424142091424	3.72250194710773	5.37634092441125	203.515433382514	285.86092823731	103.566624300677	Down_gills_Up_gills_wssv
XM_027370440.1	5.42261510201031	8.80763248593819	1.82503265753469e-14	1.18620287411449e-12	1102	4349	4309	1506	6313	3268	10.1154661867852	27.4858420508854	23.6877842978406	694.998282707633	1258.46585771418	675.560335757712	Down_gills_Up_gills_wssv
XM_027362043.1	4.51058568255756	8.85285161554606	1.92843258815922e-14	1.24873205727295e-12	3142	7302	7581	1431	5417	4445	28.8410115779303	46.1489120845172	41.6748880858504	660.386814445301	1079.85261385043	918.86955093116	Down_gills_Up_gills_wssv
XM_027361042.1	6.18360483049129	5.42663529272779	2.03369163773476e-14	1.31199571305758e-12	222	119	135	125	721	265	2.03777993962461	0.752084434135518	0.74213294968867	57.6857804372205	143.727844671618	54.7807493805978	Down_gills_Up_gills_wssv
XM_027371099.1	5.22481110235408	5.00077061978719	2.05495264678183e-14	1.3208017863797e-12	127	300	361	96	204	502	1.16575699248795	1.8960111784929	1.98451848027859	44.3026793757854	40.6664082011236	103.773344109661	Down_gills_Up_gills_wssv
XM_027352531.1	5.25232063621606	5.53038048108463	2.16721288187116e-14	1.38781595394805e-12	119	574	439	247	355	425	1.09232348115013	3.62770138818309	2.41330640676538	113.987102143948	70.7675240754848	87.8559188179399	Down_gills_Up_gills_wssv
XM_027380707.1	5.03530655812982	8.06222554976367	2.25360566485008e-14	1.43783355543413e-12	1515	3380	2227	753	2107	3823	13.9064712096004	21.3617259443534	12.2424450293086	347.499141353816	420.02020627337	790.289829743493	Down_gills_Up_gills_wssv
XM_027367395.1	5.13849150279067	3.61634380368109	2.59423569251676e-14	1.64909766329435e-12	65	136	114	63	162	60	0.596647279619818	0.859525067583449	0.626690046403766	29.0736333403591	32.2939123950099	12.4031885390033	Down_gills_Up_gills_wssv
XM_027356198.1	4.99993670626654	5.05807157718735	2.74443703858891e-14	1.73821023239679e-12	143	451	354	103	490	243	1.3126240151636	2.850336805001	1.94603751251696	47.5330830802697	97.6791177379931	50.2329135829633	Down_gills_Up_gills_wssv
XM_027377000.1	4.57660979796902	6.17090422344228	2.77844375421918e-14	1.7533495603898e-12	452	1192	1051	207	861	722	4.14899339058704	7.53348441587846	5.77764244535401	95.5276524040372	171.636164025331	149.251702086006	Down_gills_Up_gills_wssv
XM_027381835.1	5.72518759463569	7.44678934370101	2.84414502229736e-14	1.78830770713581e-12	295	1246	1613	855	1028	2081	2.70786073058225	7.87476642800719	8.8671144285024	394.570738190588	204.926802111545	430.183922494431	Down_gills_Up_gills_wssv
XM_027351161.1	4.94758382948351	9.84675915634611	2.88219232833985e-14	1.80568829119169e-12	4062	11677	11349	2815	12896	7175	37.28586538178	73.7990751042054	62.3886433038275	1299.08377544621	2570.75490275338	1483.21462945581	Down_gills_Up_gills_wssv
XM_027381934.1	7.19983779736017	3.29872170979866	3.22215349535718e-14	2.01141193375642e-12	34	9	9	41	143	64	0.312092423185751	0.0568803353547871	0.0494755299792446	18.9209359834083	28.5063547684347	13.2300677749368	Down_gills_Up_gills_wssv
XM_027380761.1	4.28883812373255	8.62384756543215	3.35359129786568e-14	2.08595782735344e-12	3891	7433	5930	1321	4413	3696	35.716224076934	46.9768369657925	32.5988769752134	609.623327660546	879.71009505666	764.036414002602	Down_gills_Up_gills_wssv
XM_027359454.1	5.77819030686734	5.89638270181946	3.92533098395201e-14	2.43286406769654e-12	94	442	503	242	859	339	0.862843758219429	2.79345646964621	2.7651323977289	111.679670926459	171.237473748849	70.0780152453686	Down_gills_Up_gills_wssv
XM_027369108.1	4.46695037445838	6.44309249659645	4.00929625131108e-14	2.47606146424386e-12	611	1674	1178	341	705	984	5.60848442842629	10.5797423759904	6.47579714617224	157.366809032738	140.538322459766	203.412292039654	Down_gills_Up_gills_wssv
XM_027375208.1	6.25083361521508	9.74645809298699	4.28916740064002e-14	2.63951103087613e-12	680	5022	5245	3256	10486	7237	6.24184846371502	31.7392271279712	28.833239415682	1502.59920882872	2090.33311959305	1496.03125761278	Down_gills_Up_gills_wssv
XM_027350816.1	4.73116090736835	6.46087134017665	4.47558582058958e-14	2.74449881026542e-12	391	1303	1349	337	1078	681	3.58906286663614	8.23500855192084	7.41583221577789	155.520864058747	214.894059023585	140.776189917687	Down_gills_Up_gills_wssv
XM_027354540.1	4.27063535486988	4.7160442372449	4.77351347938778e-14	2.9168856662428e-12	277	508	383	142	190	236	2.54263533007215	3.21057892891465	2.1054586646723	65.5310465766825	37.8755762657524	48.7858749200796	Down_gills_Up_gills_wssv
XM_027359452.1	5.59975839835071	5.90022385614908	4.81332132202933e-14	2.93089046394726e-12	120	456	598	253	854	320	1.10150267006736	2.88193699130921	3.28737410306537	116.756019604934	170.240748057645	66.1503388746842	Down_gills_Up_gills_wssv
XM_027356199.1	5.39229200316536	4.85674611925223	5.38231410389758e-14	3.25451843062852e-12	61	335	255	104	391	221	0.559930523950906	2.11721248265041	1.40180668274527	47.9945693237675	77.9439490521536	45.6850777853288	Down_gills_Up_gills_wssv
XM_027358021.1	4.43476958469785	7.06232122671052	5.37989631147276e-14	3.25451843062852e-12	1043	2305	2070	729	906	1218	9.57389404066877	14.5676858880871	11.3793718952263	336.42347150987	180.606695246167	251.784727341767	Down_gills_Up_gills_wssv
XM_027365742.1	8.58849244580002	4.35221516624308	6.0003761542266e-14	3.61564332571002e-12	6	11	35	196	80	95	0.0550751335033678	0.0695204098780731	0.192404838808174	90.4513037255618	15.9476110592642	19.6383818534219	Down_gills_Up_gills_wssv
XM_027383410.1	5.51591295923926	8.4360843236183	6.50989267480591e-14	3.9090891861101e-12	1648	2371	2616	2690	2071	1851	15.1273033355917	14.9848083473556	14.3808873806338	1241.39799500899	412.843781296701	382.638366428251	Down_gills_Up_gills_wssv
XM_027360084.1	6.38903689436978	3.5871627487753	6.54225890585697e-14	3.91497796731868e-12	14	56	70	72	158	44	0.128508644841192	0.353922086652008	0.384809677616347	33.227009531839	31.4965318420467	9.09567159526908	Down_gills_Up_gills_wssv
XM_027360527.1	4.1095562343794	6.78026502130081	6.75803450676889e-14	4.03020380860712e-12	1376	1917	2086	555	811	1005	12.6305639501057	12.1155114305696	11.4673283929671	256.124865141259	161.668907113291	207.753408028305	Down_gills_Up_gills_wssv
XM_027358254.1	4.22175133074288	4.96533382161709	7.07420511953838e-14	4.20430670015305e-12	422	413	573	121	393	220	3.8736177230702	2.61017538905856	3.14994207534524	55.8398354632295	78.3426393286352	45.4783579763454	Down_gills_Up_gills_wssv
XM_027361044.1	6.19101314768723	5.56772051508638	7.2055634076872e-14	4.26775929614347e-12	247	133	139	137	811	278	2.26725966255531	0.84056495579852	0.76412207412389	63.2236153591937	161.668907113291	57.4681068973819	Down_gills_Up_gills_wssv
XR_003477872.1	5.91039154564878	6.04454632859432	7.50022663638847e-14	4.4271745934655e-12	89	626	314	209	691	760	0.816947813633289	3.95634332578852	1.72614626816476	96.4506248910327	137.747490524394	157.107054827375	Down_gills_Up_gills_wssv
XM_027352533.1	5.06012308212359	5.79123415133736	8.17877335785194e-14	4.81133670685297e-12	181	724	634	334	435	408	1.66143319401826	4.57570697742954	3.48527622298235	154.136405328253	86.7151351347489	84.3416820652223	Down_gills_Up_gills_wssv
XR_003474986.1	6.54906056287624	3.69883356641629	9.79201067720125e-14	5.74089707068076e-12	10	72	52	31	227	92	0.0917918891722797	0.455042682838297	0.285858617657858	14.3060735484307	45.2513463806621	19.0182224264717	Down_gills_Up_gills_wssv
XM_027354404.1	4.50971221482402	6.92147962046017	1.07949918438649e-13	6.30761914001452e-12	1069	1826	1694	637	1363	645	9.8125529525167	11.5403880397601	9.31239419831561	293.966737108076	271.707423422213	133.334276794285	Down_gills_Up_gills_wssv
XM_027361129.1	4.69972373555255	7.4752707572555	1.0897419193347e-13	6.3461010966894e-12	1089	2980	1965	998	1171	1628	9.99613673086126	18.8337110396962	10.8021573788017	460.563271010769	233.433156879979	336.539849024956	Down_gills_Up_gills_wssv
XM_027373152.1	4.80844213964427	9.75481129149892	1.13140342297361e-13	6.56668060277061e-12	3709	12393	12062	2999	11257	6670	34.0456116939985	78.3242217835418	66.3082047344054	1383.99724424979	2244.02822117671	1378.8211259192	Down_gills_Up_gills_wssv
XM_027379912.1	4.1500930577987	4.18163863024239	1.19478293812001e-13	6.9114210360449e-12	225	288	367	97	177	122	2.06531750637629	1.82017073135319	2.01750216693142	44.7641656192831	35.284089468622	25.2198166959733	Down_gills_Up_gills_wssv
XM_027379911.1	3.96111483520218	4.54222547181369	1.2805641175634e-13	7.3830264771413e-12	314	444	519	121	206	177	2.88226532000958	2.8060965441695	2.85308889546977	55.8398354632295	41.0650984776052	36.5894061900597	Down_gills_Up_gills_wssv
