ID	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	hep_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized
XM_027350777.1	422.600413125988	603.11501751699	471.633056742614	465.553757338054	204.405972016682	489.652957815901	59.3398789466142	226.865951033047	83.5388222457174	449.904985207267	470.642792907197	418.222490446012
XM_027350778.1	529.483786095596	717.853972069003	578.403406721805	558.664508805665	325.535436915456	765.139949035688	106.811782103906	258.044635080988	117.395966063365	590.939030215502	705.462437982429	548.246790360317
XM_027350779.1	3510.70771215558	2973.40607010002	2974.20715913258	2849.57695637334	3302.03968375096	2137.0834700937	1222.40150630025	1253.30104955869	2040.99695231167	2377.79570905287	3277.44000348594	2305.58552425366
XM_027350780.1	811.491454776945	863.974521028404	758.91443006792	923.34828538714	907.209221481446	1767.32684400468	2777.10633470155	1290.22317540494	1883.11961864025	1591.57877036443	2233.7971364849	1636.69763088007
XM_027350784.1	139.770564652564	184.366867143405	180.511023346115	504.349903782892	278.850122319054	349.621364272288	189.887612629166	101.740968998545	235.527956992331	88.066507742699	77.2697122683457	77.7464886085536
XM_027350785.1	116.749530474495	154.946622386479	175.134099246443	438.396454826667	258.661878169258	398.129040467134	166.15166105052	89.0233478737272	249.512429438751	81.0467136472665	47.1646295663928	65.0121499571526
XM_027350786.1	157.036340286116	215.748461550793	162.075855004384	430.6372255377	229.641277203926	337.723255016948	189.887612629166	98.8692480993928	217.127335352305	77.8558981493426	67.2346847010281	69.7037484076687
XM_027350787.1	163.613778622707	226.535884628333	208.163775858711	678.932562784662	321.750141137369	443.890999141518	213.623564207811	119.381540236196	274.169262436385	112.954868626505	64.2241764308328	101.204480861134
XM_027350788.1	120.03824964279	186.328216793867	142.104422634175	409.299344993039	223.332450907115	348.7061250988	59.3398789466142	92.3053146156157	223.015534277113	93.809975638962	69.2416902144916	73.7251185081111
XM_027350793.1	19.7323150097737	8.82607342707791	23.0439604271636	0	0	6192.50824781754	20270.5026481634	6365.7847417356	9779.19437680814	6209.96512205945	5382.78878710917	4799.50521487804
XM_027350794.1	101.950294217164	47.0723916110822	109.842878036146	0	0	0	5447.40088729919	4823.67061889071	17728.6309377321	25939.4155088224	53205.716161918	15352.9208151391
XM_027350797.1	5281.68298428277	5811.47901431819	5397.66366405595	4292.7936041213	4640.77262393429	3358.92776669973	723.946523148694	2826.59385645152	3761.08706322128	3296.11240935537	3294.49955035038	2907.45058261987
XM_027350808.1	125.793508187308	51.9757657372366	111.379142064624	0	0	0	72228.5006538188	48330.6524868937	47345.9035170849	34260.4241643083	26853.733770142	12938.7582981735
XM_027350813.1	715.296419104298	1095.41377978289	854.930931847768	1357.86512556932	1220.12700580328	2163.62540612484	142.415709471874	340.914295313674	405.91771337897	296.745841306921	292.019302208943	634.70624751983
XM_027350814.1	1783.3079690083	1814.24842667713	1639.19371838557	678.932562784662	1299.6182171431	1058.93172372523	1815.8002957664	1520.37109317987	926.655305791702	831.526518758963	725.532493117064	808.295390188928
XM_027350815.1	541.816482976704	456.013793732358	530.011089824762	455.854720726844	572.841427750454	626.938833839051	106.811782103906	271.582747891278	312.810567880439	275.686459020623	248.868683669477	269.431796729643
XM_027350816.1	129.904407147677	120.623003503398	182.047287374592	141.605934523658	201.882441497957	171.149725442193	10835.4618956518	534.550333085099	496.448771847897	249.521771937647	259.907213993526	268.761568379569
XM_027350817.1	1478.27926614888	1238.5923042666	1156.80681344361	692.511214040355	1128.01814186984	7402.45443516824	284.831418943748	1492.47437587382	681.927037979358	2134.01740501149	1673.84259822858	1556.94045722129
XM_027350818.1	1359.06319629817	1170.92574132567	1010.86173073824	634.316994373098	1009.41220748979	7224.89803551163	344.171297890363	1376.78504822225	699.591634753783	1904.91685226056	1455.07899726106	1394.07496815337
XM_027350820.1	30910.6714628106	39842.8567994801	32243.1094296873	47837.5883738073	53307.0586775356	36312.1142081231	132232.986244635	31698.8757765306	24603.1031824458	23881.3395126615	21467.9344747626	17255.6991009984
XM_027350821.1	22860.709118615	27814.8800680234	23663.8429626543	35938.8102591755	39232.0672093499	28048.419710703	24887.14523021	19432.5250787222	17088.657317092	17187.6467611168	15753.9897779319	12859.6713528648
XM_027350823.1	453.021065432722	373.637108412965	410.95062761775	469.433371982538	177.908901570075	356.028038486702	320.435346311717	309.735611265733	288.521747315605	413.529688530935	387.35206409846	573.045239313046
XM_027350824.1	2717.30421280426	2332.04473439903	2088.55094671526	890.371560909028	990.485728599353	595.82070194047	522.190934730205	1067.45968279925	839.436359217979	1142.95011135633	1294.51855618397	1146.09047862609
XM_027350825.1	2834.05374327876	2235.9386015264	2040.15862981821	797.260809441417	1028.33868638022	577.515918470717	605.266765255465	1068.69042032746	850.476732201995	1323.55026853882	1513.2821571515	1235.90107753597
XM_027350826.1	46.8642481482127	27.4588951064646	53.769240996715	46.5553757338054	44.1617840776782	52.1686328887969	783.286402095308	144.816782485833	124.756214719375	131.461598514464	89.3117453491269	93.8319690103233
XM_027350827.1	247.476117414246	260.859503511414	197.409927659368	246.35552992472	239.735399278824	144.607789411051	142.415709471874	124.714736191765	118.131990928966	126.356293717786	129.451855618397	95.1724257104707
XM_027350831.1	2607.13212066636	846.322374174248	3135.51488212272	65.9534489562243	113.558873342601	80.5410472669145	118.679757893228	173.533991477358	73.9704989929039	1758.77750245564	2211.7200758368	1974.49271931723
XM_027350833.1	1348.37485900121	376.579132888657	1530.8871043779	52.3747977005311	22.7117746685202	39.3552844599696	94.9438063145828	75.8954809061729	39.7453427424558	843.013454551489	1112.88455721552	886.712107147555
XM_027350836.1	7058.41351495449	2461.4938113295	7291.10907915455	254.114759213688	571.579662491092	1064.42315876615	1602.17673155858	1378.01578575046	2120.85565022938	7800.26756622471	7105.80302041761	6725.74149298996
XM_027350837.1	4029.50316095421	1639.68830778603	6175.78139447983	104.749595401062	234.688338241375	142.777311064076	557.794862098174	210.045871480868	202.406838040284	3090.62389128907	4936.23006036354	2830.37432236139
XM_027350838.1	1627.91598830633	705.105199341002	2625.47522466817	46.5553757338054	193.050084682422	95.1848740427172	771.418426305985	160.406124509803	168.917706655437	1362.4782176135	2145.48889389251	1189.65532138088
XM_027350840.1	957.017277974027	847.303048999479	947.874905570661	230.837071346785	301.561896987574	295.622253036516	47.4719031572914	382.759371272753	736.392878033835	452.457637605606	194.679534805962	382.03015954203
XM_027350845.1	503.174032749231	449.149069955742	502.358337312166	246.35552992472	290.206009653314	412.772867242937	83.0758305252599	192.405300243217	175.909942878647	248.245445738478	199.697048589621	199.0578199719
XM_027350846.1	16.4435958414781	34.3236188830807	9.21758417086543	13.5786512556932	30.2823662246936	2.745717520463	35.6039273679685	65.6393348377712	40.4813676080569	36.3752966763322	46.1611268096611	27.4793623530232
XM_027350866.1	74.8183610787255	49.0337412615439	92.1758417086542	56.2544123450148	7.5705915561734	54.9143504092599	142.415709471874	56.6139262975776	50.7857157264714	19.1448929875433	18.0630496211717	13.4045670014748
XM_027350868.1	158.680699870264	79.4346608437012	193.569267588174	95.0505587898527	156.458892160917	4009.66281904946	557.794862098174	953.00109267589	2031.42862905885	296.107678207336	371.296019990752	333.103489986648
XM_027350869.1	143.05928382086	80.415335668932	146.713214719608	79.5321002119175	95.8941597115297	4109.42388895962	474.719031572914	825.824881427709	1978.06682630278	289.087884111903	299.043821506065	332.433261636574
XM_027350871.1	1451.96951280252	1109.14322733612	1219.02550659695	1002.88038559906	990.485728599353	834.698126220751	118.679757893228	1158.9445057294	1142.31059141281	910.658743107475	697.434415928575	1031.48143076348
XM_027350877.1	890.42071481604	893.39476578533	874.902364217977	120.268053978997	316.703080099921	485.99200112195	213.623564207811	822.132668843084	1151.51090223282	323.548691489481	311.085854586846	306.964584333772
XM_027350880.1	378.202704353997	416.786800723123	370.239630863095	254.114759213688	266.232469725431	324.909906588121	106.811782103906	270.35201036307	171.861806117841	270.581154223945	331.155909721482	260.04859982861
XM_027350881.1	1968.29842222493	2698.81711903538	2583.99609589927	1551.84585779351	1597.39481835259	1889.96889325203	2456.67098838983	6504.03759073765	5266.993938241	3737.72127426803	2217.74109237719	3383.31271117223
XM_027350882.1	3325.71725893895	3285.26066452344	2968.83023503291	3728.30967334891	3988.43998484402	2944.32442110982	9268.88909146114	6105.27863159819	7624.11357032831	6975.1226784616	7705.8976689432	6040.7681192146
XM_027350884.1	4332.06532443741	4755.29222754453	4466.68766279854	2112.45017392142	2765.78944852202	3170.38849696127	1922.6120778703	2264.96729774584	1668.93638275034	2382.90101384955	3479.14405758902	2760.00034560365
XM_027350885.1	442.332728135762	315.777293724343	423.240739845571	223.077842057817	251.091286613084	394.468083773184	688.342595780725	1007.15354391705	515.217405920724	599.873313609689	297.036815992602	530.8208532584
XM_027350886.1	168.546857375151	255.956129385259	332.601162165394	205.61957615764	127.438291195586	244.368859321207	308.567370522394	441.014280941275	567.107158945597	400.128263439654	202.707556859816	306.964584333772
XM_027350889.1	460.420683561388	428.554898625894	526.938561767807	240.536107957994	256.138347650533	353.282320966239	189.887612629166	144.816782485833	175.541930445847	607.531270804706	582.031598904422	598.513916615848
XM_027350890.1	352.715130799706	425.612874150201	434.762720059153	620.738343117405	407.550178774001	706.564641932477	1008.77794209244	788.492509738726	753.321449942658	864.710999937371	745.602548251699	896.095304048587
XM_027350891.1	293.518185770385	253.994779734798	218.149492043815	269.633217791623	373.482516771221	187.624030564971	272.963443154425	475.885177573841	210.135099129095	293.555025808997	423.478163340804	416.211805395791
XM_027350892.1	1095.14348304244	1117.9693007632	1046.96393540746	921.408478064898	899.638629925272	790.766645893343	1008.77794209244	1905.18169366631	1098.51711190954	1078.49563829827	932.254061003807	1004.67229676053
XM_027350893.1	180.879554256259	208.883737774177	227.36707621468	184.28169561298	185.479493126248	172.980203789169	154.283685261197	100.510231470337	142.4208114938	172.942199987474	161.563943833814	187.663938020647
XM_027350894.1	212.122386355068	253.994779734798	397.892383375691	166.823429712803	151.411831123468	259.012686097009	189.887612629166	419.271251276263	633.34939684969	453.733963804775	204.71456237328	290.208875581928
XM_027350895.1	3614.30236595689	3529.44869600593	3537.24792556961	4932.93002046113	4030.07823840297	4702.49887337962	2883.91811680545	6778.49205952808	4873.95666001005	4437.14803141294	2328.12639561769	2920.18492127128
XM_027350896.1	2225.64069714406	5114.21921357903	3026.44013610081	11567.0710625284	14551.9387362246	5083.23836955049	154.283685261197	208.81513395266	239.208081320336	173.580363087059	90.3152481058586	148.120465366296
XM_027350900.1	368.33654684911	256.93680421049	241.193452470979	244.415722602478	215.761859350942	186.708791391484	71.2078547359371	143.996290800361	133.956525539388	151.882817701177	188.658518265571	197.717363271753
XM_027350901.1	272.963690968537	218.690486026486	168.989043132533	176.522466324012	191.788319423059	172.064964615681	130.547733682551	197.32825035605	142.788823926601	243.1401409418	268.938738804112	278.814993630675
XM_027350902.1	12.3326968811086	2.94202447569264	6.91318812814907	0	0	3.66095669395066	130.547733682551	3338.99091402887	9130.38845778083	5137.21295165744	3590.53286358625	3597.11555484575
XM_027350903.1	28.7762927225867	14.7101223784632	20.7395643844472	1.93980732224189	11.3558873342601	16.474305122778	225.491539997134	2575.52340069705	5427.81537137483	2563.50117103204	1832.3960337922	1781.46695449599
XM_027350904.1	27.1319331384389	39.2269930092351	39.9428647404168	65.9534489562243	37.852957780867	70.4734163585502	83.0758305252599	39.3836009026627	157.877333671422	134.014250912803	169.591965887668	124.662473113715
XM_027350905.1	24.6653937622172	28.4395699316955	21.507696398686	46.5553757338054	35.3294272621425	60.4057854501859	23.7359515786457	47.178271914648	157.141308805821	127.632619916955	158.553435563618	123.992244763641
XM_027350906.1	1155.16260786384	1373.92543014846	1303.52002816322	709.969479940532	697.756188427315	667.209357472508	391.643201047654	1124.07360909683	1362.75003866031	634.972284086852	451.576240529293	623.312365568576
XM_027350907.1	1084.45514574548	892.414090960099	1106.11010050385	1641.07699461664	2305.2451288548	1467.12839510073	2670.29455259764	2152.55993683616	2353.07149532651	1620.93427294533	1676.85310649878	1862.56458485492
XM_027350909.1	13.9770564652564	24.516870630772	10.753848199343	135.786512556932	82.0147418585452	290.13081799559	47.4719031572914	96.8180188857125	237.000006723533	514.359458265329	583.035101661154	598.513916615848
XM_027350910.1	46.8642481482127	97.086807697857	21.507696398686	5.81942196672567	5.04706103744893	0	130.547733682551	536.601562298779	1548.96432965738	555.84005973834	576.010582364032	1288.17888884172
