XR_003476154.1	-2.24521479223598	0.366606479415781	-6.12431835851324	9.10726413758245e-10	6.78090081124663e-08	Up_hemocytes_Down_hemocytes_wssv
XR_003476155.1	-2.2466730894847	0.541496388262627	-4.14900844803983	3.33918489362893e-05	0.000469971468378528	Up_hemocytes_Down_hemocytes_wssv
XR_003476210.1	-1.81957397612711	0.310902812786921	-5.85254909666632	4.84095273028648e-09	2.87456573281887e-07	Up_hemocytes_Down_hemocytes_wssv
XR_003476239.1	1.8891436218936	0.384876528218971	4.90844071639203	9.18033707815144e-07	2.4751432481232e-05	Down_hemocytes_Up_hemocytes_wssv
XR_003476243.1	-1.71491358586279	0.338048460905933	-5.07298149285166	3.91630601441144e-07	1.20250678263018e-05	Up_hemocytes_Down_hemocytes_wssv
XR_003476284.1	2.20983725600615	0.542885466987456	4.07054045537236	4.69041945727657e-05	0.000617794020174742	Down_hemocytes_Up_hemocytes_wssv
XR_003476291.1	-2.12808903297705	0.315668938680519	-6.7415218040532	1.56736208448606e-11	2.22999932218463e-09	Up_hemocytes_Down_hemocytes_wssv
XR_003476315.1	1.56327966068911	0.470828795122889	3.32027199033374	0.000899297856477799	0.00673068239457602	Down_hemocytes_Up_hemocytes_wssv
XR_003476432.1	3.17418447043439	0.484959340992786	6.54525895704234	5.93923807668284e-11	6.93876838714897e-09	Down_hemocytes_Up_hemocytes_wssv
XR_003476433.1	2.49406657204281	0.470168405258173	5.30462392655519	1.12905519108629e-07	4.29244423361672e-06	Down_hemocytes_Up_hemocytes_wssv
XR_003476435.1	2.4649298920302	0.416671106963845	5.91576869822192	3.30329155412514e-09	2.06158466380311e-07	Down_hemocytes_Up_hemocytes_wssv
XR_003476729.1	-5.2679465501526	0.631663238558055	-8.33980233229678	7.44148219526488e-17	5.34670495729782e-14	Up_hemocytes_Down_hemocytes_wssv
XR_003476794.1	2.22892986568874	0.438107566842561	5.0876315187903	3.6256294583045e-07	1.13225275349112e-05	Down_hemocytes_Up_hemocytes_wssv
XR_003476795.1	2.91933937863512	0.519703009364014	5.61732244384664	1.9393930015405e-08	9.67676299726981e-07	Down_hemocytes_Up_hemocytes_wssv
XR_003476818.1	2.10114625596571	0.422394486324186	4.97436951474099	6.54603393461394e-07	1.85925101803107e-05	Down_hemocytes_Up_hemocytes_wssv
XR_003476853.1	-2.53044546160696	0.32031018649878	-7.89998435349978	2.78938441967596e-15	1.11342928085399e-12	Up_hemocytes_Down_hemocytes_wssv
XR_003476940.1	2.48643823035033	0.400734970381879	6.20469490841013	5.48031145352034e-10	4.50011860497642e-08	Down_hemocytes_Up_hemocytes_wssv
XR_003476943.1	2.62584731188475	0.482148961707165	5.44613287683396	5.14766876390131e-08	2.23751551451688e-06	Down_hemocytes_Up_hemocytes_wssv
XR_003476979.1	3.16246241749032	0.889415243723035	3.5556647356891	0.00037702461628954	0.00339039032295412	Down_hemocytes_Up_hemocytes_wssv
XR_003477060.1	-1.72279303529772	0.32044142589381	-5.37631185010589	7.60270665671286e-08	3.06884535553269e-06	Up_hemocytes_Down_hemocytes_wssv
XR_003477128.1	2.7257991846961	0.414826878907534	6.57093193159186	5.00013150606925e-11	5.98765747851793e-09	Down_hemocytes_Up_hemocytes_wssv
XR_003477160.1	-1.7823730371132	0.586039104864128	-3.04138925597199	0.0023548917467592	0.0142613726963447	Up_hemocytes_Down_hemocytes_wssv
XR_003477176.1	1.79221416915947	0.421379621005264	4.25320561275335	2.1073191703354e-05	0.000330230932145253	Down_hemocytes_Up_hemocytes_wssv
XR_003477275.1	1.89431993946486	0.430960556351981	4.39557614158475	1.10479328155052e-05	0.00019648365663219	Down_hemocytes_Up_hemocytes_wssv
XR_003477346.1	-2.32551060549728	0.317810708569779	-7.31728208895984	2.53043569158958e-13	5.96104276854792e-11	Up_hemocytes_Down_hemocytes_wssv
XR_003477357.1	-1.5700192514244	0.335169646788919	-4.68425248666135	2.80983475373863e-06	6.21081360113329e-05	Up_hemocytes_Down_hemocytes_wssv
XR_003477524.1	-2.16314572131324	0.41586749096389	-5.20152637153612	1.97658418370885e-07	6.8748695226946e-06	Up_hemocytes_Down_hemocytes_wssv
XR_003477586.1	-1.79462861556431	0.311135233902807	-5.76800188475255	8.02169091358816e-09	4.59249794534908e-07	Up_hemocytes_Down_hemocytes_wssv
XR_003477617.1	-2.51339992753319	0.430914278172221	-5.83271442801595	5.45328556803444e-09	3.19851892296551e-07	Up_hemocytes_Down_hemocytes_wssv
XR_003477892.1	2.39924365790689	0.472887887441206	5.07359930678111	3.90360605243571e-07	1.20250678263018e-05	Down_hemocytes_Up_hemocytes_wssv
XR_003477963.1	-4.01063663336612	1.49327022596127	-2.68580767475246	0.00723547238483456	0.0333569901091025	Up_hemocytes_Down_hemocytes_wssv
