ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	ovary_1	ovary_2	ovary_3	ovary_4	ovary_5	muscle_1	muscle_2	muscle_3	muscle_4	muscle_5	ovary_1_normalized	ovary_2_normalized	ovary_3_normalized	ovary_4_normalized	ovary_5_normalized	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	Expression
XM_027363720.1	-2.11054319270905	-0.0971390772997338	-4.34385399872998	0.000956132832219317	0.00268551402875023	-0.588906724696412	243	270	238	326	155	78	1	6	4	8	2.32383606753178	2.32314145766424	2.03837880770787	2.31720710734236	1.46102325016709	1.0239077716967	0.101499657079583	0.467424428272844	0.377072821171402	0.37822527829831	Up_ovary_Down_muscle
XM_027363722.1	-2.42620568478363	-0.269934592835213	-4.25035049156406	0.00112775267997925	0.00307233254517034	-0.7406624492961	243	283	238	337	138	83	2	1	6	4	2.32383606753178	2.43499641673696	2.03837880770787	2.39539507722201	1.30078199047135	1.08954288526701	0.202999314159166	0.0779040713788074	0.565609231757103	0.189112639149155	Up_ovary_Down_muscle
XM_027363725.1	-3.03808739921758	3.4002918817389	-4.95262386109114	0.0003353621770283	0.00115373994606762	0.197135752985355	3712	4337	4599	5121	3863	1282	48	26	14	22	35.498269476041	37.3165351921844	39.388672843061	36.400053977608	36.412469776745	16.8288431194253	4.87198353981997	2.02550585584899	1.31975487409991	1.04011951532035	Up_ovary_Down_muscle
XM_027363728.1	-4.19105620541439	-1.68995691395224	-5.82620696577556	8.14880337889886e-05	0.000373427772233017	1.84334405432133	128	142	194	147	166	68	0	0	0	0	1.22407825779452	1.22180032217897	1.66153566678709	1.0448755974826	1.56470877114669	0.892637544556101	0	0	0	0	Up_ovary_Down_muscle
XM_027363730.1	-2.67099505120953	4.95044866019422	-9.14580360433617	9.34756326151343e-07	1.08311463882797e-05	6.07793313794891	7370	8007	8930	12203	9910	1130	113	310	82	174	70.4801309370749	68.8940505611761	76.4820283732408	86.7388905855792	93.411228446167	14.8335356668882	11.4694612499929	24.1502621274303	7.72999283401375	8.22639980298824	Up_ovary_Down_muscle
XM_027363735.1	4.15983324535304	1.47852162972926	4.28999302123315	0.0010513852339181	0.00290150513836707	-0.934912494588321	20	21	65	445	106	286	137	478	513	97	0.191262227780393	0.180688780040552	0.556700094542066	3.16305878149494	0.999151383985237	3.75432849622125	13.9054530199028	37.2381461190699	48.3595893152323	4.58598149936701	Down_ovary_Up_muscle
XM_027363736.1	4.24374634699435	1.38583739480852	4.5332994226258	0.000686567550149524	0.00206013700360135	-0.484176185971132	22	35	29	344	104	267	160	403	484	95	0.210388450558432	0.301147966734253	0.248373888334153	2.44515105805451	0.980299471079855	3.5049150646541	16.2399451327332	31.3953407656594	45.6258113617397	4.49142517979243	Down_ovary_Up_muscle
XM_027363737.1	3.61059486257949	1.66113293852396	3.63052008093839	0.0034499213531577	0.00782020195415843	-2.18320021282863	21	39	58	721	182	277	140	445	520	77	0.200825339169413	0.335564877218168	0.496747776668305	5.12486602574798	1.71552407438975	3.63618529179471	14.2099519911416	34.6673117635693	49.0194667522823	3.64041830362123	Down_ovary_Up_muscle
XM_027363738.1	4.22021509788262	1.34706293277243	4.4737923488409	0.000761470708190818	0.00223217278674231	-0.584492006558907	24	20	42	368	100	288	129	455	441	87	0.229514673336472	0.172084552419573	0.359713907242566	2.61574299233739	0.942595645269092	3.78058254164937	13.0934557632662	35.4463524773574	41.5722785341471	4.11319990149412	Down_ovary_Up_muscle
XM_027363739.1	13.6499087871444	1.46255889581235	9.30020584647339	7.82547581905981e-07	9.44377077592954e-06	6.18166686494846	2	0	9	6	2	3206	5381	11160	4063	7663	0.0191262227780393	0	0.0770815515519784	0.0426479835707183	0.0188519129053818	42.0852348212774	546.169654745235	869.40943658749	383.011718104852	362.292538449994	Down_ovary_Up_muscle
XM_027363744.1	-2.35980624311308	2.17818950051838	-4.79720173385264	0.000436171922700336	0.00142771803268992	0.0164927700418271	1731	1286	1487	1620	1199	476	12	12	8	40	16.553745814393	11.0650367205786	12.7355852397547	11.5149555640939	11.3017217867764	6.24846281189271	1.21799588495499	0.934848856545688	0.754145642342804	1.89112639149155	Up_ovary_Down_muscle
XM_027363745.1	-3.44692872900764	-0.653003372427942	-5.31241675967882	0.000184854404878807	0.00071533677645378	1.04211508135059	242	204	253	340	244	49	0	8	0	4	2.31427295614276	1.75526243467965	2.1668480602945	2.41671906900737	2.29993337445658	0.643224112988955	0	0.623232571030459	0	0.189112639149155	Up_ovary_Down_muscle
XM_027363746.1	-3.02889468829328	-1.35595876217972	-4.33415464856001	0.000972599921956119	0.00272370090326975	-0.562133321513302	143	158	126	141	105	56	2	2	0	0	1.36752492862981	1.35946796411463	1.0791417217277	1.00222761391188	0.989725427532546	0.735113271987378	0.202999314159166	0.155808142757615	0	0	Up_ovary_Down_muscle
XM_027363772.1	4.35085395011572	2.90632069853184	5.28163441210049	0.000194381440344289	0.0007469223642071	0.610762642585893	100	207	321	191	178	389	499	409	375	3745	0.956311138901966	1.78107511754258	2.7492420053539	1.3576274770012	1.67782024857898	5.10641183576946	50.6483288827118	31.8627651939322	35.350576984819	177.056708403396	Down_ovary_Up_muscle
XM_027363774.1	-2.14953237467885	1.01677466169766	-3.00877380502233	0.0108927511806117	0.0204827483215175	-3.07508427410081	494	455	535	860	563	195	16	38	0	14	4.72417702617571	3.91492356754529	4.58207000892316	6.11287764513628	5.30681348286499	2.55976942924176	1.62399451327332	2.96035471239468	0	0.661894237022043	Up_ovary_Down_muscle
XM_027363779.1	1.89958982659512	3.97974706541233	9.7071409685741	4.95171056957188e-07	6.54205103940931e-06	6.69557618106901	790	855	950	1105	1055	1877	313	451	322	680	7.55485799732553	7.35661461593675	8.13638599715328	7.85433697427395	9.94438405758892	24.6394216342912	31.7693926659094	35.1347361918421	30.3543621042979	32.1491486553564	Down_ovary_Up_muscle
XM_027363794.1	-2.7294408389867	-1.49711848787139	-3.88188712661637	0.00218224176073503	0.00533616051099825	-1.34318163325892	106	93	131	116	100	42	2	0	3	0	1.01368980723608	0.800193168751015	1.12196480592324	0.82452768236722	0.942595645269092	0.551334953990533	0.202999314159166	0	0.282804615878552	0	Up_ovary_Down_muscle
XM_027363796.1	-2.4995178448577	0.539121774974866	-2.98950373851936	0.011289820954555	0.0211094431487994	-3.03951449726963	363	466	427	484	465	199	12	14	6	0	3.47140943421414	4.00957007137606	3.65709139029942	3.44027067470461	4.38306975050128	2.612277520098	1.21799588495499	1.0906569993033	0.565609231757103	0	Up_ovary_Down_muscle
XM_027363797.1	-1.57314228804052	0.95365614840039	-3.56455590493051	0.00389381939960631	0.00862037346376843	-2.08743610773584	405	481	438	520	393	230	10	8	6	14	3.87306011255296	4.13863348569074	3.75130217552962	3.69615857612892	3.70440088590753	3.01921522423387	1.01499657079583	0.623232571030459	0.565609231757103	0.661894237022043	Up_ovary_Down_muscle
XM_027363798.1	-3.10753249001297	0.366309100329476	-4.52150394420748	0.00070077991765929	0.00209307251225316	-0.287660310159703	435	448	502	600	527	189	0	3	4	12	4.15995345422355	3.85469397419844	4.29943765323257	4.26479835707183	4.96747905056811	2.4810072929574	0	0.233712214136422	0.377072821171402	0.567337917447465	Up_ovary_Down_muscle
XM_027363803.1	3.57366265362892	3.173004307026	10.1652977354746	3.011127251116e-07	4.34536811928292e-06	7.22830059593901	145	365	270	528	354	2424	209	335	274	1293	1.38665115140785	3.14054308165721	2.31244654655935	3.75302255422321	3.33678858425258	31.8199030588822	21.2134283296328	26.0978639119005	25.8294882502411	61.1306606049644	Down_ovary_Up_muscle
XM_027363810.1	-1.73892547276169	0.898979459718745	-4.32269396980982	0.000992437775771274	0.00276962578035087	-0.720048057501029	433	349	440	514	474	161	8	7	7	18	4.14082723144551	3.00287543972155	3.76843140920783	3.6535105925582	4.46790335857549	2.11345065696371	0.811997256636662	0.545328499651652	0.659877437049954	0.851006876171198	Up_ovary_Down_muscle
XM_027363816.1	-3.21505051809554	-1.46810717417737	-5.24398177537851	0.000206742312775471	0.000786560526332134	0.94471952358698	82	88	196	183	134	17	2	0	0	4	0.784175133899612	0.757172030646122	1.67866490046531	1.30076349890691	1.26307816466058	0.223159386139025	0.202999314159166	0	0	0.189112639149155	Up_ovary_Down_muscle
XM_027363820.1	-6.42526866788713	-0.485845266293675	-8.27423637216926	2.66654653429068e-06	2.43688443393848e-05	5.06984136111393	1009	669	918	787	564	91	0	0	0	0	9.64917939152083	5.75622827843472	7.8623182583018	5.59399384502588	5.31623943931768	1.19455906697949	0	0	0	0	Up_ovary_Down_muscle
XM_027363858.1	-3.42714865350651	3.37898523666542	-7.03557103904375	1.36816001416447e-05	8.99193941872807e-05	3.45269865038021	3196	4413	4384	5999	3248	195	6	47	32	287	30.5637039993068	37.9704564913788	37.5472802226526	42.6408755734565	30.6155065583401	2.55976942924176	0.608997942477497	3.66149135480395	3.01658256937122	13.5688318589519	Up_ovary_Down_muscle
XM_027363871.1	5.27157099068697	2.54465243937191	10.2412409793767	2.77766857740106e-07	4.05368678849638e-06	7.34294423904849	100	74	38	395	116	1400	560	527	536	709	0.956311138901966	0.636712843952421	0.325455439886131	2.80765891840562	1.09341094851215	18.3778317996844	56.8398079645664	41.0554456166315	50.5277580369679	33.5202152891877	Down_ovary_Up_muscle
XM_027363872.1	5.2410952067671	2.49699210929915	11.5228736444666	7.62472233793924e-08	1.45431868829139e-06	8.62202180076491	107	79	41	298	114	1438	464	529	529	662	1.0232529186251	0.679733982057314	0.351149290403457	2.11818318401234	1.07455903560676	18.8766586628187	47.0958408849264	41.2112537593891	49.8678805999179	31.2981417791852	Down_ovary_Up_muscle
XM_027363873.1	10.8398082920075	2.64468753245028	21.4617668731962	6.15937498953389e-11	6.23136129695217e-09	13.8865945549869	11	12	25	28	13	11934	3287	4726	3621	4421	0.105194225279216	0.103250731451744	0.214115420977718	0.199023923330019	0.122537433884982	156.657889069596	333.629372820589	368.174641336244	341.345171365412	209.016744419604	Down_ovary_Up_muscle
XM_027363880.1	-3.23862692448205	1.09205174853224	-3.92383482531501	0.00202279895850457	0.00500619332149326	-1.38723948598186	1447	1218	1274	335	440	87	6	8	6	8	13.8378221799114	10.479949242352	10.9113218530245	2.38117908269844	4.147420839184	1.14205097612325	0.608997942477497	0.623232571030459	0.565609231757103	0.37822527829831	Up_ovary_Down_muscle
XM_027363883.1	4.06921589619218	1.32076253994267	10.8617586084386	1.46212231188752e-07	2.39132625009741e-06	7.96778168064935	54	38	89	72	113	576	136	182	125	155	0.516408015007061	0.326960649597189	0.762250898680676	0.511775802848619	1.06513307915407	7.56116508329874	13.8039533628233	14.1785409909429	11.7835256616063	7.32811476702976	Down_ovary_Up_muscle
XM_027363886.1	2.46442886668749	4.39369524733705	9.76578179305658	4.64148780937312e-07	6.21880697171094e-06	6.75022962965275	828	1045	974	1378	1008	3956	795	561	579	641	7.91825623010828	8.9914178639227	8.34193680129189	9.79482022674163	9.50136410431244	51.9305018568226	80.6922273782683	43.7041840435109	54.5812908645605	30.3053004236521	Down_ovary_Up_muscle
XM_027363890.1	-1.61669398853584	-0.952902781800912	-3.68445121655311	0.00312563147245896	0.00720703455219875	-1.7106910166251	71	112	93	157	114	28	1	4	2	9	0.678980908620396	0.96367349354961	0.79650936603711	1.11595557010046	1.07455903560676	0.367556635993689	0.101499657079583	0.311616285515229	0.188536410585701	0.425503438085599	Up_ovary_Down_muscle
XM_027363892.1	-3.80409807145779	-1.86189122379687	-5.98683714543611	6.35592578451939e-05	0.000306883162497205	2.08223197531228	74	84	101	242	153	25	0	0	0	1	0.707670242787455	0.722755120162207	0.86502630074998	1.7201353373523	1.44217133726171	0.328175567851508	0	0	0	0.0472781597872888	Up_ovary_Down_muscle
XM_027363906.1	3.90235218641872	5.6261679979321	9.44015028332209	6.67427816615775e-07	8.30063781421891e-06	6.35871860537997	1201	1200	1487	2089	1636	9632	3254	3829	3174	1414	11.4852967782126	10.3250731451744	12.7355852397547	14.8486062798717	15.4208647566023	126.439482781829	330.279884136962	298.294689309453	299.207283599508	66.8513179392263	Down_ovary_Up_muscle
XM_027363907.1	4.25003871902693	5.34507458788211	10.1129776221897	3.18418855250859e-07	4.54897780257477e-06	7.12449142004768	1257	1123	1270	1097	767	9657	3032	3507	2849	1273	12.0208310159977	9.66254761835904	10.8770633856681	7.79747299617966	7.22970859921393	126.76765834968	307.746960265295	273.209578325477	268.570116879331	60.1850974092186	Down_ovary_Up_muscle
XM_027363908.1	4.18918845527553	5.16641404570033	9.01518882532173	1.08838083630754e-06	1.22133840061672e-05	5.86112844439157	1132	1116	1259	872	646	8347	2781	3264	2434	985	10.8254420923703	9.60231802501218	10.7828526004379	6.19817361227772	6.08916786843833	109.571258594261	282.27054633832	254.278888980427	229.448811682798	46.5689873904794	Down_ovary_Up_muscle
XM_027363911.1	-6.19358556729844	0.0397107766216023	-7.67914248815709	5.71872732089249e-06	4.50563516328789e-05	4.3689259763386	1853	825	925	1006	911	82	0	0	0	4	17.7204454038534	7.09848778730739	7.92227057617556	7.1506452453571	8.58704632840143	1.07641586255295	0	0	0	0.189112639149155	Up_ovary_Down_muscle
XM_027363921.1	-2.20103079809542	3.22636584066622	-4.41058923787283	0.000850410389359531	0.00243715799198323	-0.785680570042739	2711	2431	3100	2909	2483	1138	34	45	24	36	25.9255949756323	20.9168773465991	26.550312201237	20.6771640345366	23.4046498720315	14.9385518486006	3.45098834070581	3.50568321204633	2.26243692702841	1.7020137523424	Up_ovary_Down_muscle
XM_027363927.1	-2.69218490202716	-0.226937944352361	-3.49304268753075	0.00444132764875174	0.00961004426917403	-2.08114501554997	209	176	160	682	328	62	4	3	0	14	1.99869028030511	1.51434406129224	1.37033869425739	4.84765413253831	3.09171371648262	0.813875408271739	0.405998628318331	0.233712214136422	0	0.661894237022043	Up_ovary_Down_muscle
XM_027363929.1	5.19991947656461	2.39069897957944	11.1612636508698	1.08429486995673e-07	1.89473710699043e-06	8.27578647002501	50	104	75	269	98	3062	201	234	325	1445	0.478155569450983	0.894839672581781	0.642346262933154	1.91205126342054	0.92374373236371	40.1949435504527	20.4014310729961	18.2295527026409	30.6371667201764	68.3169408926322	Down_ovary_Up_muscle
XM_027363937.1	3.38047662910222	5.33656736025649	6.02240292851007	6.01860734635207e-05	0.000293725285825127	1.68962299516376	1339	1543	1586	1530	1330	1863	1959	4140	2476	2124	12.8050061498973	13.2763232191701	13.5834823068264	10.8752358105332	12.5365220820789	24.4556433162944	198.837828218903	322.522855508262	233.408076305098	100.418811388201	Down_ovary_Up_muscle
XM_027363942.1	-3.21403229196617	2.41929813477371	-4.36450508976592	0.000922030329384263	0.00260567419201761	-0.708591254707189	2711	2850	3419	2246	1755	903	8	6	13	12	25.9255949756323	24.5220487197892	29.2824249729127	15.9645618499722	16.5425535744726	11.8537015107965	0.811997256636662	0.467424428272844	1.22548666880706	0.567337917447465	Up_ovary_Down_muscle
XM_027363957.1	-2.07668209637622	0.66779423972844	-4.57394324195638	0.00063985478677154	0.00194957039849513	-0.258714929878873	317	305	314	488	511	62	8	4	24	10	3.03150631031923	2.62428942439849	2.68928968748014	3.46870266375175	4.81666374732506	0.813875408271739	0.811997256636662	0.311616285515229	2.26243692702841	0.472781597872888	Up_ovary_Down_muscle
XM_027363959.1	-2.04970906304269	0.590371618557411	-4.69793998522091	0.000516769743648663	0.00163330001829783	-0.0414084857158254	340	356	273	386	402	45	14	16	2	19	3.25145787226668	3.0631050330684	2.33814039707668	2.74368694304954	3.78923449398175	0.590716022132714	1.42099519911416	1.24646514206092	0.188536410585701	0.898285035958486	Up_ovary_Down_muscle
XM_027363960.1	-2.06121704339892	0.506536935201176	-4.57982107747445	0.000633378755563692	0.00193397989547549	-0.238299744765671	324	328	281	333	343	43	15	6	18	5	3.09844809004237	2.822186659681	2.40665733178955	2.36696308817486	3.23310306327298	0.564461976704593	1.52249485619374	0.467424428272844	1.69682769527131	0.236390798936444	Up_ovary_Down_muscle
XM_027363962.1	-1.89807830965361	1.73099111747506	-4.07229638421446	0.00154866589244734	0.00399709178008947	-1.23824346397298	1016	842	901	968	692	365	12	21	7	19	9.71612117124397	7.24475965686403	7.71671977203695	6.88054134940921	6.52276186526211	4.79136329063201	1.21799588495499	1.63598549895495	0.659877437049954	0.898285035958486	Up_ovary_Down_muscle
XM_027363966.1	2.14335099626649	4.38727499420871	11.623508940575	6.92448310179314e-08	1.35165719114846e-06	8.69080259212473	936	1171	1290	1303	1145	3866	360	542	469	982	8.9510722601224	10.075550544166	11.0483557224502	9.26172043210765	10.7927201383311	50.7490698125572	36.5398765486498	42.2240066873136	44.2117882823469	46.4271529111176	Down_ovary_Up_muscle
XM_027363967.1	2.17709128041852	1.64720663248043	2.65243381777575	0.0210911570972621	0.0361442941511432	-3.98197396705639	171	218	145	289	254	1254	18	15	24	1175	1.63529204752236	1.87572162137335	1.24186944167076	2.05421120865626	2.39419293898349	16.4612864834316	1.82699382743249	1.16856107068211	2.26243692702841	55.5518377500643	Down_ovary_Up_muscle
XM_027364002.1	-3.09921449163582	4.54435888079557	-7.72194996687345	5.40596614588394e-06	4.31416109308932e-05	4.3160219222915	8334	8220	9208	9921	8072	1721	44	69	70	115	79.6989703160898	70.7267510444446	78.862991854513	70.5184408341826	76.0863204861211	22.5916060908978	4.46598491150164	5.37538092513771	6.59877437049954	5.43698837553821	Up_ovary_Down_muscle
XM_027364010.1	-2.6628811282525	1.16654780636568	-7.16119319931481	1.14931988049012e-05	7.80977678103819e-05	3.71372093659447	701	566	771	789	593	75	4	12	6	37	6.70374108370278	4.86999283347392	6.60331958295282	5.60820983954945	5.58959217644571	0.984526703554523	0.405998628318331	0.934848856545688	0.565609231757103	1.74929191212968	Up_ovary_Down_muscle
XM_027364011.1	-3.03382836955056	4.53316446513019	-7.25417480795049	1.01150557311459e-05	7.02769179680054e-05	3.67194739468858	8299	8279	9239	9098	7549	1828	45	65	76	111	79.3642614174741	71.2344004740823	79.1284949765254	64.6685590877325	71.1565452613637	23.9961975213023	4.56748456858123	5.06376463962248	7.16438360225664	5.24787573638905	Up_ovary_Down_muscle
XM_027364016.1	1.69985392669861	0.249623706456192	4.54386807503609	0.000674088583952165	0.00203212001293546	-0.355121994790836	65	67	58	107	64	98	26	24	31	71	0.621602240286278	0.57648325060557	0.496747776668305	0.760555707011142	0.603261212972219	1.28644822597791	2.63899108406915	1.86969771309138	2.92231436407837	3.3567493448975	Down_ovary_Up_muscle
XM_027364019.1	7.53198225960282	1.29273260464715	8.78271749301689	1.4329190852556e-06	1.50361398702816e-05	5.72564348120436	4	58	40	14	26	2031	294	150	499	1935	0.0382524455560786	0.499045202016762	0.342584673564349	0.0995119616650093	0.245074867769964	26.6609831322565	29.8408991813973	11.6856107068211	47.0398344411324	91.4832391884037	Down_ovary_Up_muscle
XM_027364036.1	3.5028098242829	0.205109916405206	6.18993263549721	4.66619574015335e-05	0.000240127664327819	2.33961865714672	27	41	38	36	35	114	48	56	72	146	0.258204007503531	0.352773332460125	0.325455439886131	0.25588790142431	0.329908475844182	1.49648058940288	4.87198353981997	4.36262799721321	6.78731078108524	6.90261132894416	Down_ovary_Up_muscle
XM_027364046.1	3.35945150217126	0.227525255007015	5.64708188874133	0.00010796537333742	0.000465104237728778	1.50367166061784	30	63	36	24	46	107	53	60	55	142	0.28689334167059	0.542066340121656	0.308326206207914	0.170591934282873	0.433593996823782	1.40459143040445	5.37948182521789	4.67424428272844	5.18475129110678	6.713498689795	Down_ovary_Up_muscle
XM_027364048.1	-10.4029802733884	3.62266031214232	-7.06616131996744	1.31106492205369e-05	8.6848895604758e-05	3.5913588915496	68183	63063	51949	81961	78122	4575	4	0	0	0	652.041623837527	542.608406461777	444.923280174859	582.578563573273	736.37456999712	60.0561289168259	0.405998628318331	0	0	0	Up_ovary_Down_muscle
XM_027364066.1	-6.69355666702187	0.787783028171902	-6.25680602584295	4.21997406757194e-05	0.000221432302395653	2.47051356180364	1920	2480	2113	2115	2628	615	2	0	0	0	18.3611738669177	21.3384845000271	18.0970353810367	15.0334142086782	24.7714135576717	8.07311896914709	0.202999314159166	0	0	0	Up_ovary_Down_muscle
XM_027364070.1	-1.88362646666269	1.30846334858497	-5.70819477334	9.80338916220865e-05	0.000431330935031128	1.55434747623864	489	447	486	771	548	89	16	12	24	19	4.67636146923061	3.84608974657746	4.16240378380683	5.4802658888373	5.16542413607462	1.16830502155137	1.62399451327332	0.934848856545688	2.26243692702841	0.898285035958486	Up_ovary_Down_muscle
XM_027364074.1	-2.66692107946909	-0.359743575779698	-3.46766506465371	0.00465396397545275	0.00999378128645542	-2.12038370104138	145	215	192	493	286	77	2	1	0	30	1.38665115140785	1.84990893851041	1.64440643310887	3.50424265006068	2.6958235454696	1.01078074898264	0.202999314159166	0.0779040713788074	0	1.41834479361866	Up_ovary_Down_muscle
XM_027364075.1	3.09800805097418	0.990455552487517	4.82506887800477	0.000415993982862732	0.00137240398380566	0.0397792668415997	32	28	169	122	83	167	92	146	134	89	0.306019564448629	0.240918373387402	1.44742024580937	0.867175665937938	0.782354385573346	2.19221279324807	9.33796845132162	11.3739944213059	12.631939509242	4.2077562210687	Down_ovary_Up_muscle
XM_027364076.1	3.336602116753	0.807233342307878	5.33278722027583	0.000178821078999766	0.000697681692648115	0.925236242304525	23	22	164	87	82	176	75	138	90	117	0.219951561947452	0.189293007661531	1.40459716161383	0.618395761775415	0.772928429120655	2.31035599767462	7.61247428096871	10.7507618502754	8.48413847635655	5.53154469511278	Down_ovary_Up_muscle
XM_027364081.1	-1.58094729954148	3.119354392456	-4.41505872015062	0.000843779198329082	0.00242254524072327	-0.818805086383209	2009	1968	2363	1771	1200	656	50	56	57	52	19.2122907805405	16.933119958086	20.2381895908139	12.5882631506237	11.3111477432291	8.61132690042357	5.07498285397914	4.36262799721321	5.37328770169248	2.45846430893902	Up_ovary_Down_muscle
XM_027364083.1	3.43837850827742	0.428173445309128	5.5325258801179	0.000129555635119815	0.000537761707152813	1.28705332891357	59	43	68	87	30	538	15	29	21	355	0.56422357195216	0.369981787702082	0.582393945059393	0.618395761775415	0.282778693580727	7.06233822016445	1.52249485619374	2.25921806998541	1.97963231114986	16.7837467244875	Down_ovary_Up_muscle
XM_027364090.1	-2.68052844630548	-0.256370557676588	-3.41054241481268	0.00517129615881403	0.0109156464981108	-2.22779738636523	204	278	111	560	334	62	0	4	2	18	1.95087472336001	2.39197527863207	0.950672469141067	3.98047846660037	3.14826945519877	0.813875408271739	0	0.311616285515229	0.188536410585701	0.851006876171198	Up_ovary_Down_muscle
XM_027364091.1	-2.83108515752331	-0.548209139644756	-3.42780594566794	0.00500906328789548	0.0106252178776781	-2.18278715484224	203	251	114	380	264	85	0	0	6	12	1.94131161197099	2.15966113286564	0.976366319658393	2.70103895947882	2.4884525035104	1.11579693069513	0	0	0.565609231757103	0.567337917447465	Up_ovary_Down_muscle
XM_027364092.1	6.66209031942129	-0.769426745433795	6.84943231504288	1.77789752531999e-05	0.000111149841334702	3.2920459498303	4	2	28	1	17	153	141	74	100	161	0.0382524455560786	0.0172084552419573	0.239809271495044	0.00710799726178638	0.160241259695746	2.00843447525123	14.3114516482212	5.76490128203174	9.42682052928506	7.61178372575349	Down_ovary_Up_muscle
XM_027364094.1	2.11221751977845	3.67391020589285	3.38702315607464	0.00540094312692333	0.0113081253315174	-2.86087532032924	1274	601	1137	626	286	1646	432	665	602	117	12.183403909611	5.17114080020817	9.73796934606661	4.44960628587827	2.6958235454696	21.6070793873433	43.8478518583798	51.8062074669069	56.749459586296	5.53154469511278	Down_ovary_Up_muscle
XM_027364098.1	11.9155133155538	-1.83094664684988	8.99707519128918	1.11173913506005e-06	1.24056743323108e-05	5.85326101045187	0	0	0	0	0	297	210	831	91	946	0	0	0	0	0	3.89872574607591	21.3149279867124	64.7382833157889	8.5784066816494	44.7251391587752	Down_ovary_Up_muscle
XM_027364127.1	-2.80374354595293	-0.520120466542221	-4.05601986628161	0.00159450439915103	0.0040975624156619	-1.06813201758589	176	129	215	418	277	59	6	2	0	4	1.68310760446746	1.10994536310625	1.84139262040837	2.97114285542671	2.61098993739538	0.774494340129558	0.608997942477497	0.155808142757615	0	0.189112639149155	Up_ovary_Down_muscle
XM_027364129.1	-3.06162079520306	1.1069312644805	-4.61425666463531	0.000596787770446959	0.00183882485614764	-0.173775334112801	736	737	765	1081	939	290	7	9	4	2	7.03844998231847	6.34131575666127	6.55193188191817	7.68374503999107	8.85097310907677	3.80683658707749	0.71049759955708	0.701136642409266	0.377072821171402	0.0945563195745775	Up_ovary_Down_muscle
XM_027364133.1	-1.85248749999215	1.18425658654638	-4.30013155240448	0.00103273005688443	0.00286167789277674	-0.786494407211351	591	419	587	657	516	184	16	8	12	10	5.65179883091062	3.60517137319006	5.02743008455681	4.66995420099365	4.86379352958851	2.4153721793871	1.62399451327332	0.623232571030459	1.13121846351421	0.472781597872888	Up_ovary_Down_muscle
XM_027364134.1	-2.4209317545288	0.747266469046652	-4.487936840287	0.000742927480480756	0.00218904575891426	-0.386176368712295	528	376	534	642	530	200	4	8	4	6	5.04932281340238	3.23518958548798	4.57350539208405	4.56333424206685	4.99575691992619	2.62540454281206	0.405998628318331	0.623232571030459	0.377072821171402	0.283668958723733	Up_ovary_Down_muscle
XM_027364135.1	-1.72606728987079	1.09101973316795	-3.68039389438271	0.00314890515654374	0.00724992360712776	-1.88975799940299	526	393	594	557	468	203	16	4	12	14	5.03019659062434	3.38146145504461	5.08738240243058	3.95915447481501	4.41134761985935	2.66478561095424	1.62399451327332	0.311616285515229	1.13121846351421	0.661894237022043	Up_ovary_Down_muscle
XM_027364136.1	8.0494915312417	4.11504620303468	12.8084751162094	2.3430266167484e-08	6.05062172953048e-07	9.78179117805045	60	110	304	112	132	6290	2461	8903	5898	4528	0.573786683341179	0.946465038307653	2.60364351908905	0.796095693320074	1.2442262517552	82.5689728714394	249.790656072853	693.579947485522	555.993874817233	214.075507516843	Down_ovary_Up_muscle
XM_027364138.1	-4.45232322032702	-0.727587948523357	-5.74113055539642	9.30861378771847e-05	0.00041521086390422	1.70972343421032	364	288	342	392	319	80	0	6	0	0	3.48097254560316	2.47801755484185	2.92909895897518	2.78633492662026	3.0068801084084	1.05016181712483	0	0.467424428272844	0	0	Up_ovary_Down_muscle
XM_027364140.1	-3.30466559481132	-0.438269402518162	-5.24813892128757	0.000205337849865899	0.000782053604320631	0.936414629144107	292	327	280	283	254	80	4	2	0	2	2.79242852559374	2.81358243206002	2.39809271495044	2.01156322508554	2.39419293898349	1.05016181712483	0.405998628318331	0.155808142757615	0	0.0945563195745775	Up_ovary_Down_muscle
XM_027364162.1	-9.41322985789047	2.98625124397736	-5.91438718099645	7.10654913278646e-05	0.000335609318322	1.96430853926548	48997	42461	39960	20927	15287	5376	0	0	2	0	468.563768727796	365.344109014375	342.242088890784	148.749058697404	144.094596292286	70.5708741107882	0	0	0.188536410585701	0	Up_ovary_Down_muscle
XM_027364164.1	-3.42185418582169	-1.41370432186054	-3.80195534344645	0.0025228493447412	0.00602847900799854	-1.4890702594629	135	239	239	133	64	67	4	0	0	0	1.29102003751765	2.0564104014139	2.04694342454698	0.945363635817588	0.603261212972219	0.879510521842041	0.405998628318331	0	0	0	Up_ovary_Down_muscle
XM_027364170.1	-2.8858442345822	3.17216412112385	-6.42204069414276	3.30054219368257e-05	0.00018372416661335	2.56685480690885	2529	3252	3530	4153	3618	755	22	24	20	43	24.1851087028307	27.9809482234226	30.2330974420538	29.5195126281988	34.1031104458357	9.91090214911554	2.23299245575082	1.86969771309138	1.88536410585701	2.03296087085342	Up_ovary_Down_muscle
