ID	hemocytes_mean	hemocytes_wssv_mean	theta	prob	log2FC	lminusProb	log2FC_SigInv	hemocytes_1	hemocytes_2	hemocytes_3	hemocytes_wssv_1	hemocytes_wssv_2	hemocytes_wssv_3	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_wssv_1_normalized	hemocytes_wssv_2_normalized	hemocytes_wssv_3_normalized	Expression
XM_027366112.1	860.821491424271	127.073873202059	1.97960433834776	0.999398093180536	2.760046658847	0.000601906819463927	-2.760046658847	1032	535	354	231	151	157	1008.68878399863	988.77794075686	584.997749517324	165.576730199621	125.090174870569	90.5547145359872	Up_hemocytes_Down_hemocytes_wssv
XM_027366144.1	115.548871101165	28.7525694849579	1.13492725734707	0.993977969573208	2.00674037095963	0.00602203042679195	-2.00674037095963	73	81	76	47	37	38	71.3510477053294	149.702828413655	125.59273718451	33.6887719453773	30.6512349020599	21.9177016074364	Up_hemocytes_Down_hemocytes_wssv
XM_027366146.1	371.368490677711	119.354876610796	0.961203014483284	0.996770551476346	1.63759389944957	0.00322944852365392	-1.63759389944957	239	311	185	207	109	207	233.601375364024	574.784933785763	305.719162883347	148.373953036024	90.2968811979603	119.393795598404	Up_hemocytes_Down_hemocytes_wssv
XM_027366194.1	0.746355115803781	293.975891535884	-3.10748574112576	0.999999999999998	-8.62161990338986	1.66533453693773e-15	8.62161990338986	0	0	0	38	293	1061	0.488705806200886	0.924091533417626	0.82626800779283	27.2377305090285	242.72464395415	611.965300144474	Down_hemocytes_Up_hemocytes_wssv
XM_027366441.1	1373.43251149881	464.795652956853	1.72339645934051	0.999999550897224	1.56311753921001	4.49102776078902e-07	-1.56311753921001	1329	830	779	699	465	881	1298.98003288196	1533.99194547326	1287.32555614123	501.030884889761	385.211465661023	508.144608319776	Up_hemocytes_Down_hemocytes_wssv
XM_027366450.1	203.674677661508	65.1347419032905	1.13533771420945	0.993998518790452	1.64476745906931	0.00600148120954769	-1.64476745906931	220	132	92	93	83	104	215.03055472839	243.960164822253	152.033313433881	66.6607615089381	68.7581755911074	59.9852886098259	Up_hemocytes_Down_hemocytes_wssv
XM_027366533.1	219.93521352111	13.7291974441358	1.26311685018592	0.997861495713201	4.00175941190098	0.00213850428679896	-4.00175941190098	230	154	91	5	44	2	224.804670852408	284.620192292629	150.380777418295	3.5839119090827	36.450117180828	1.15356324249665	Up_hemocytes_Down_hemocytes_wssv
XM_027366534.1	253.25457359036	17.9084660054488	1.19987171060393	0.999281641997917	3.82187465319908	0.000718358002082642	-3.82187465319908	311	142	117	4	60	2	303.975011456951	262.441995490606	193.346713823522	2.86712952726616	49.7047052465836	1.15356324249665	Up_hemocytes_Down_hemocytes_wssv
XM_027366535.1	173.583395861889	13.4997271129553	1.15030850468568	0.99585686584857	3.68462680356994	0.00414313415143019	-3.68462680356994	215	101	75	6	43	1	210.143496666381	186.66648975036	123.940201168924	4.30069429089923	35.6217054267183	0.576781621248326	Up_hemocytes_Down_hemocytes_wssv
XM_027366536.1	184.631624526579	14.6692385705387	1.06356946329466	0.99636070402598	3.65378379262301	0.00363929597401969	-3.65378379262301	186	145	63	2	50	2	181.79855990673	267.986544691112	104.109768981897	1.43356476363308	41.4205877054864	1.15356324249665	Up_hemocytes_Down_hemocytes_wssv
XM_027366590.1	1510.04131907406	389.12011417139	1.73464749497113	0.999994412874977	1.95630056406991	5.58712502318759e-06	-1.95630056406991	1650	1017	628	667	337	711	1612.72916046292	1879.60217897145	1037.79261778779	478.093848671632	279.174761134978	410.09173270756	Up_hemocytes_Down_hemocytes_wssv
XM_027366615.1	142.742904403004	38.2442143210539	0.713882891479728	0.987573858530697	1.90010561757832	0.0124261414693034	-1.90010561757832	115	77	105	119	23	18	112.402335426204	142.310096146314	173.516281636494	85.2971034361681	19.0534703445237	10.3820691824699	Up_hemocytes_Down_hemocytes_wssv
XM_027366660.1	29222.3280703086	1731.83513695814	1.90663921392545	0.999911531225909	4.07669761512147	8.84687740906331e-05	-4.07669761512147	11652	34143	7973	5328	659	1440	11388.8001077055	63102.514450956	13175.6696522645	3819.01653031852	545.92334595831	830.56553459759	Up_hemocytes_Down_hemocytes_wssv
XM_027366742.1	76.1228875109874	25.9376997375396	0.970293139301105	0.996997159908712	1.55327974619099	0.00300284009128782	-1.55327974619099	66	52	41	32	37	42	64.509166418517	96.1055194754331	67.7539766390121	22.9370362181293	30.6512349020599	24.2248280924297	Up_hemocytes_Down_hemocytes_wssv
XM_027366861.1	284.675181998275	840.327698950963	-1.21777128734753	0.996519062253344	-1.56163531483974	0.00348093774665592	1.56163531483974	289	134	196	838	1422	1287	282.471955984112	247.656530955924	323.897059054789	600.66363596226	1178.00151434403	742.317946546596	Down_hemocytes_Up_hemocytes_wssv
XM_027366897.1	339.917372735523	111.570095336854	1.00296059295038	0.995507919761751	1.60723371146419	0.00449208023824943	-1.60723371146419	329	266	125	170	117	201	321.568420480183	491.616695778177	206.567001948207	121.853004908812	96.9241752308381	115.933105870914	Up_hemocytes_Down_hemocytes_wssv
XM_027366919.1	158.94683652924	26.8617247867412	1.20268635668931	0.999373206812497	2.56492045518577	0.000626793187502805	-2.56492045518577	161	121	58	27	21	76	157.363269596685	223.630151087065	95.8470889039683	19.3531243090466	17.3966468363043	43.8354032148728	Up_hemocytes_Down_hemocytes_wssv
XM_027366936.1	147.993223606777	45.5758837464836	1.1383327474036	0.994225048575229	1.69918858201316	0.00577495142477114	-1.69918858201316	168	87	72	52	56	92	164.205150883498	160.791926814667	118.982593122168	37.27268385446	46.3910582301447	53.063909154846	Up_hemocytes_Down_hemocytes_wssv
XM_027366955.1	60160.1622743486	15357.2694842383	2.63122407331166	1	1.9698867301901	1.11022302462516e-16	-1.9698867301901	34982	36926	47226	18519	22432	24645	34191.8130250388	68246.0079259585	78042.6658720484	13274.0929288605	18582.9324681894	14214.783055665	Up_hemocytes_Down_hemocytes_wssv
XM_027366963.1	14111.6814410431	4940.3225332412	1.98727892962701	0.9997524020185	1.51421276119341	0.000247597981500092	-1.51421276119341	8961	7848	11541	5631	8211	6905	8758.58545873228	14504.5407085231	19071.9181558741	4036.20159200893	6802.08891299497	3982.67709471969	Up_hemocytes_Down_hemocytes_wssv
XM_027366971.1	16145.0481399852	5320.89731205728	2.05281286499017	0.997144124176226	1.60135027632313	0.00285587582377422	-1.60135027632313	9864	9075	13326	6033	8699	7684	9641.18814473108	16772.2613315299	22021.6949436945	4324.34810949918	7206.35384900052	4431.98997767214	Up_hemocytes_Down_hemocytes_wssv
XM_027366978.1	14156.038663933	4899.81579137217	2.01856142085901	0.999810467726117	1.53061819004343	0.000189532273882742	-1.53061819004343	8937	7947	11525	5483	8019	7154	8735.12758003464	14687.5108321397	19045.4775796247	3930.11779950008	6643.0338562059	4126.29571841053	Up_hemocytes_Down_hemocytes_wssv
XM_027367036.1	628.504846424916	156.112061385049	1.3857852720848	0.999261904899316	2.00934186357947	0.000738095100684233	-2.00934186357947	415	469	371	195	233	235	405.625819146736	866.797858345733	613.09086178228	139.772564454225	193.019938707566	135.543680993357	Up_hemocytes_Down_hemocytes_wssv
XM_027367037.1	252.686089345144	84.4470037887592	1.01359349836264	0.995547469258568	1.58122810278755	0.00445253074143248	-1.58122810278755	320	139	114	152	81	134	312.771715968567	256.8974462901	188.389105776765	108.950922036114	67.1013520828879	77.2887372472757	Up_hemocytes_Down_hemocytes_wssv
XM_027367124.1	200.814897718692	45.4566534255723	1.20521990545393	0.999445686301569	2.14330292129358	0.000554313698431064	-2.14330292129358	252	131	69	80	39	81	246.307726325247	242.111981755418	114.024985075411	57.3425905453231	32.3080584102794	46.7193113211144	Up_hemocytes_Down_hemocytes_wssv
XM_027367125.1	194.264781139073	600.738774881724	-1.05051716351995	0.995373109906418	-1.62871341209695	0.00462689009358186	1.62871341209695	166	97	146	484	1112	926	162.250327658694	179.273757483019	241.270258275506	346.922672799205	921.193870570017	534.09978127595	Down_hemocytes_Up_hemocytes_wssv
XM_027367187.1	4298.77677932876	574.61220951264	2.22713389317942	1	2.90326564500633	0	-2.90326564500633	3550	3685	1583	838	356	1436	3469.81122402629	6810.5546012879	2615.9645126721	600.66363596226	294.914584463063	828.258408112597	Up_hemocytes_Down_hemocytes_wssv
XM_027367195.1	447.995845179935	124.546258563213	1.07806106526153	0.996276569732033	1.84680366955535	0.0037234302679674	-1.84680366955535	497	366	110	202	137	200	485.773571363681	676.435002461702	181.778961714423	144.790041126941	113.492410313033	115.356324249665	Up_hemocytes_Down_hemocytes_wssv
XM_027367236.1	2056.32300974794	202.477364780912	1.43923504067357	0.999556592301264	3.34423436135451	0.000443407698735965	-3.34423436135451	1013	2288	575	689	80	82	990.117963362995	4228.64285691906	950.208208961754	493.863061071595	66.2729403287782	47.2960929423628	Up_hemocytes_Down_hemocytes_wssv
XM_027367238.1	5134.67803129223	342.361582924668	1.66425289395923	1	3.90668108729724	1.11022302462516e-16	-3.90668108729724	2380	6012	1190	1186	128	123	2326.23963751622	11111.2765978135	1966.51785854694	850.103904834415	106.036704526045	70.9441394135441	Up_hemocytes_Down_hemocytes_wssv
XM_027367241.1	110.290348584934	14.1920621050637	1.01960053171795	0.995662264653287	2.95815041425832	0.00433773534671333	-2.95815041425832	62	106	45	40	14	4	60.5995199689099	195.907405084537	74.3641207013547	28.6712952726616	11.5977645575362	2.30712648499331	Up_hemocytes_Down_hemocytes_wssv
XM_027367242.1	205.921427893482	15.9363470949358	1.10824574194472	0.995830938741927	3.69170108260488	0.00416906125807337	-3.69170108260488	135	211	58	57	7	2	131.950567674239	389.966627102238	95.8470889039683	40.8565957635427	5.79888227876809	1.15356324249665	Up_hemocytes_Down_hemocytes_wssv
XM_027367295.1	39.2311488987741	122.593924859305	-0.923660269853819	0.996606469826516	-1.64381599705532	0.00339353017348365	1.64381599705532	46	17	25	116	212	189	44.9609341704815	31.4191121361993	41.3134003896415	83.1467562907185	175.623291871262	109.011726415934	Down_hemocytes_Up_hemocytes_wssv
XM_027367296.1	26.2885387719291	119.9900182742	-1.07130491953615	0.995277520688747	-2.19040853774601	0.00472247931125291	2.19040853774601	40	9	14	122	212	168	39.0964644960709	16.6336476015173	23.1355042181992	87.4474505816178	175.623291871262	96.8993123697188	Down_hemocytes_Up_hemocytes_wssv
XM_027367417.1	246.291579366301	82.2125763460121	0.819102549420158	0.991063673750064	1.5829362933588	0.00893632624993579	-1.5829362933588	181	161	160	125	35	222	176.911501844721	297.557473760476	264.405762493706	89.5977977270674	28.9944113938405	128.045519917128	Up_hemocytes_Down_hemocytes_wssv
XM_027367435.1	9761.96815363451	2332.82722089782	2.46735983240363	1	2.06509258610008	0	-2.06509258610008	5924	7154	6217	3266	2590	4355	5790.1863918681	13221.9016601394	10273.816408896	2341.01125901282	2145.58644314419	2511.88396053646	Up_hemocytes_Down_hemocytes_wssv
XM_027367436.1	125.436597687842	42.940767320255	0.877999756679811	0.99192012527014	1.54653845733265	0.00807987472986005	-1.54653845733265	130	83	58	81	52	48	127.06350961223	153.399194547326	95.8470889039683	58.0593729271397	43.0774112137058	27.6855178199197	Up_hemocytes_Down_hemocytes_wssv
XM_027367447.1	5680.84646726319	1406.87017652005	1.85309371331681	0.999217476036283	2.01361670729487	0.000782523963716697	-2.01361670729487	4377	4917	2225	2254	1186	2813	4278.13062748256	9087.51613962893	3676.89263467809	1615.62748861448	982.496340374137	1622.48670057154	Up_hemocytes_Down_hemocytes_wssv
XM_027367671.1	12414.3728801256	4351.4263383196	2.55396250945284	0.999999999999999	1.51245110531475	1.33226762955019e-15	-1.51245110531475	10956	8150	6942	4256	4371	11066	10708.5216254738	15062.6919947073	11471.9050201957	3050.62581701119	3620.98777721362	6382.66542073398	Up_hemocytes_Down_hemocytes_wssv
XM_027367795.1	25.4412839790784	99.2851735062764	-0.952859922117836	0.993286179290313	-1.96440680985138	0.00671382070968718	1.96440680985138	38	6	17	141	154	120	37.1416412712674	11.0890984010115	28.0931122649562	101.066315836132	127.575410132898	69.2137945497992	Down_hemocytes_Up_hemocytes_wssv
XM_027367901.1	919.050387136498	288.90860888295	1.4521801471193	0.999165564421844	1.66953076585957	0.000834435578155879	-1.66953076585957	684	624	566	397	340	521	668.549542882812	1153.2662337052	935.335384821484	284.562605581166	281.659996397307	300.503224670378	Up_hemocytes_Down_hemocytes_wssv
XM_027367904.1	290062.123561095	74020.4548061771	1.86290115070166	0.999723581308365	1.97036601491165	0.000276418691634861	-1.97036601491165	140089	136868	290647	87361	130631	88814	136924.615369752	252957.119991607	480304.635321925	62618.8256578747	108216.255851108	51226.2829095489	Up_hemocytes_Down_hemocytes_wssv
XM_027367929.1	21875.8184829869	5994.41151484348	1.86924335649673	0.999881797782835	1.86764696332382	0.000118202217165075	-1.86764696332382	12239	19404	10773	9748	7210	8709	11962.5407241853	35862.1442288712	17802.7704959043	6987.19465794762	5972.84874713113	5023.19113945167	Up_hemocytes_Down_hemocytes_wssv
XM_027368073.1	1154.28153970442	351.699676782296	1.14366639218733	0.994843826664806	1.71457923905334	0.00515617333519358	-1.71457923905334	627	1078	519	591	387	539	612.837080975911	1992.3413460484	857.666192088957	423.618387653575	320.595348840465	310.885293852848	Up_hemocytes_Down_hemocytes_wssv
XM_027368084.1	1694.22265240124	297.966770079388	1.61977321894328	1	2.50740013192603	0	-2.50740013192603	473	1072	1597	535	346	388	462.315692666038	1981.25224764739	2639.1000168903	383.478574271848	286.630466921966	223.791269044351	Up_hemocytes_Down_hemocytes_wssv
XM_027368160.1	7566.22950997069	1598.18468119783	1.90143147485282	0.999961919568645	2.24314040779012	3.80804313551142e-05	-2.24314040779012	5331	6948	2812	2004	1582	3550	5210.58130571385	12841.1759483713	4646.93127582688	1436.43189316034	1310.54739500159	2047.57475543156	Up_hemocytes_Down_hemocytes_wssv
XM_027368298.1	141.951832695599	40.7225514077388	0.838910448017082	0.990947354383552	1.80150161620748	0.00905264561644814	-1.80150161620748	179	83	59	99	27	50	174.956678619917	153.399194547326	97.4996249195539	70.9614557998374	22.3671173609626	28.8390810624163	Up_hemocytes_Down_hemocytes_wssv
XM_027368306.1	608173.024752714	134136.036355211	3.74812169082847	1	2.18078495071888	0	-2.18078495071888	459293	414589	368745	149298	201074	223346	448918.311694847	766236.36949616	609364.393067134	107014.176040446	166572.065045859	128821.867979329	Up_hemocytes_Down_hemocytes_wssv
XM_027368317.1	318.747892514021	83.8336311036821	1.07299306256482	0.996283485895758	1.92681477958719	0.00371651410424179	-1.92681477958719	366	238	96	162	75	127	357.732650139049	439.86756990679	158.643457496223	116.118745854279	62.1308815582296	73.2512658985375	Up_hemocytes_Down_hemocytes_wssv
XM_027368427.1	234460.154027431	48511.6572674518	3.04967804249761	1	2.27293938961666	0	-2.27293938961666	140341	165473	157567	75125	55236	79629	137170.923096077	305824.39661843	260385.142367786	53848.2764339675	45758.1516500049	45928.543718383	Up_hemocytes_Down_hemocytes_wssv
XM_027368444.1	3261.80561213253	1072.92921537935	1.96766340152649	0.998407413945509	1.60411590698973	0.00159258605449064	-1.60411590698973	4015	1383	2000	1989	960	1730	3924.30762379312	2556.03718143315	3305.07203117132	1425.6801574331	795.275283945338	997.832204759605	Up_hemocytes_Down_hemocytes_wssv
XM_027368445.1	3370.36709228421	1113.70941592295	1.91597299910702	0.999676754250743	1.59753287459959	0.000323245749257017	-1.59753287459959	4176	1348	2141	2073	1035	1730	4081.6708933898	2491.35077409392	3538.0796093689	1485.88987750569	857.406165503568	997.832204759605	Up_hemocytes_Down_hemocytes_wssv
XM_027368446.1	3189.2716213114	1112.03581383576	1.82894824922898	0.997426942893229	1.520023721369	0.0025730571067708	-1.520023721369	3967	1313	1975	2085	1029	1715	3877.39186639783	2426.66436675469	3263.75863078168	1494.49126608748	852.435694978909	989.18048044088	Up_hemocytes_Down_hemocytes_wssv
XM_027368447.1	2683.94597198438	898.04485188436	1.89897672732555	0.999975307639802	1.57949622454997	2.46923601980864e-05	-1.57949622454997	3151	1121	1755	1596	893	1405	3079.82399067798	2071.81321792232	2900.20070735283	1143.9846813792	739.771696419986	810.378177853899	Up_hemocytes_Down_hemocytes_wssv
XM_027368448.1	2738.2959750752	959.866185686413	1.65807387262804	1	1.51237319226758	0	-1.51237319226758	3548	1086	1658	1813	840	1533	3467.85640080149	2007.12681058308	2739.90471384102	1299.52645823339	695.865873452171	884.206225373684	Up_hemocytes_Down_hemocytes_wssv
XM_027368486.1	23.7529323382213	10261.3902079612	-3.18260083988195	0.999999999999998	-8.75490485695079	1.88737914186277e-15	8.75490485695079	16	14	18	558	6129	43876	15.6385857984284	25.8745629356935	29.7456482805419	399.964569053629	5077.33564093852	25306.8704138916	Down_hemocytes_Up_hemocytes_wssv
XM_027368491.1	113.809496365888	343.407176563167	-0.988760333716666	0.991536318906945	-1.59329924683598	0.00846368109305473	1.59329924683598	176	55	41	454	440	590	172.024443782712	101.650068675939	67.7539766390121	325.419201344709	364.50117180828	340.301156536513	Down_hemocytes_Up_hemocytes_wssv
XM_027368506.1	995.274735844406	321.145322036035	1.22664947194551	0.999270230141308	1.63186854089246	0.000729769858691887	-1.63186854089246	1349	540	405	258	412	758	1318.52826512999	998.018856091036	669.277086312192	184.929854508667	341.305642693208	437.200468906231	Up_hemocytes_Down_hemocytes_wssv
XM_027368509.1	102.808312308363	351.114724119969	-1.12331879181165	0.995336813930584	-1.77198558267491	0.00466318606941551	1.77198558267491	153	35	57	437	468	611	149.543976697471	64.6864073392338	94.1945528883826	313.233900853828	387.696700923352	352.413570582727	Down_hemocytes_Up_hemocytes_wssv
XM_027368597.1	247.308745597228	752.396059861827	-1.13432517856766	0.994741337624017	-1.60517903503372	0.00525866237598294	1.60517903503372	280	79	195	840	737	1811	273.675251472496	146.006462279985	322.244523039204	602.097200725893	610.539462778869	1044.55151608072	Down_hemocytes_Up_hemocytes_wssv
XM_027368606.1	62.6941042754663	10.3027433303328	1.25849224292105	0.997834058395635	2.60530124142055	0.00216594160436545	-2.60530124142055	41	47	37	21	8	16	40.0738761084727	86.8646041412568	61.1438325766694	15.0524300181473	6.62729403287782	9.22850593997322	Up_hemocytes_Down_hemocytes_wssv
XM_027368613.1	99848.2437781029	32286.2220626977	2.22268781738929	1	1.62881841702688	0	-1.62881841702688	55242	62649	78524	36150	47762	54406	53994.1722922987	115786.820954162	129763.738087848	25911.6831026679	39566.6021997888	31380.3808856364	Up_hemocytes_Down_hemocytes_wssv
XM_027368669.1	11817.8229102062	3897.21897554167	1.98369213303394	0.999615777698107	1.60044738490762	0.000384222301892501	-1.60044738490762	7339	6244	10130	5240	5780	5457	7173.22382341661	11540.0550693193	16740.1898378827	3755.93968071866	4788.21993875422	3147.49730715212	Up_hemocytes_Down_hemocytes_wssv
XM_027368681.1	15284.5425680815	4931.09848665308	2.53518966464117	1	1.63209240370865	0	-1.63209240370865	10704	8467	11947	7037	6136	8090	10462.2138991486	15648.5660268941	19742.8477782019	5043.99762084299	5083.13452321729	4666.16331589896	Up_hemocytes_Down_hemocytes_wssv
XM_027368745.1	35239.1920769468	2085.91793878269	4.38807875615976	0.999999999999998	4.07842654058001	2.33146835171283e-15	-4.07842654058001	25269	22183	24218	5488	1493	1885	24698.2140337804	40998.2449716064	40021.1172254535	3933.70171140917	1236.81874888582	1087.2333560531	Up_hemocytes_Down_hemocytes_wssv
XM_027368869.1	549.411638721862	142.488273593299	1.53929954762152	0.999999623517653	1.94704427856144	3.76482347297369e-07	-1.94704427856144	599	229	387	207	151	267	585.469555828662	423.233922305273	639.53143803165	148.373953036024	125.090174870569	154.000692873303	Up_hemocytes_Down_hemocytes_wssv
XM_027368870.1	348.35157204522	1339.00797892998	-1.40829296330176	0.992522830804803	-1.94254857844113	0.00747716919519736	1.94254857844113	567	127	155	1123	1648	3202	554.192384231805	234.719249488077	256.143082415777	804.946614779973	1365.22257077283	1846.85475123714	Down_hemocytes_Up_hemocytes_wssv
XM_027368875.1	52461.8631606028	16163.6559651602	1.81352185928068	0.997326814526034	1.69851549524684	0.002673185473966	-1.69851549524684	36019	46785	21611	22756	17022	31344	35205.3888670994	86467.2447818873	35712.9558328217	16311.0998806172	14101.2248784558	18078.6431364075	Up_hemocytes_Down_hemocytes_wssv
XM_027368922.1	110.738504042749	29.2656261079737	0.911418901364979	0.993227474793265	1.9198778887775	0.00677252520673544	-1.9198778887775	88	59	83	69	24	32	86.012221891356	109.04280094328	137.16048929361	49.4579843453412	19.8818820986335	18.4570118799464	Up_hemocytes_Down_hemocytes_wssv
XM_027368947.1	319.20223412668	94.311397627282	0.905565300073861	0.993321650444862	1.7589667114587	0.00667834955513757	-1.7589667114587	269	265	124	103	70	262	262.923723736077	489.768512711342	204.914465932622	73.8285853271035	57.9888227876809	151.116784767062	Up_hemocytes_Down_hemocytes_wssv
XM_027369044.1	1966.53792077123	485.589237244166	1.63331973583064	1	2.01784965534828	0	-2.01784965534828	1340	1668	912	580	637	890	1309.73156061837	3082.7693554812	1507.11284621412	415.733781453593	527.698287367896	513.33564291101	Up_hemocytes_Down_hemocytes_wssv
XM_027369045.1	511.494457812291	97.5926054820405	1.21016685315352	0.99954793980215	2.38987486291588	0.000452060197850268	-2.38987486291588	350	503	159	83	134	212	342.09406434062	929.636082618132	262.75322647812	59.4929376907727	111.007175050703	122.277703704645	Up_hemocytes_Down_hemocytes_wssv
XM_027369054.1	169.95455404353	515.287516710615	-0.974364976077929	0.991895786314121	-1.60022862201344	0.00810421368587921	1.60022862201344	232	28	140	601	741	869	226.759494077211	51.7491258713871	231.355042181992	430.78621147174	613.853109795308	501.223228864796	Down_hemocytes_Up_hemocytes_wssv
XM_027369056.1	160.815499304222	498.558247195756	-0.988937926026019	0.991539431644287	-1.63235560704539	0.00846056835571329	1.63235560704539	230	33	119	528	777	821	224.804670852408	60.9900412055633	196.651785854694	378.461097599133	643.675932943258	473.537711044876	Down_hemocytes_Up_hemocytes_wssv
XM_027369073.1	10220.0639817312	2245.63438309028	2.72151170839243	1	2.1862092646922	0	-2.1862092646922	6390	7078	6858	2898	3048	3701	6245.66020324733	13081.4397470599	11333.0919948865	2077.23534250433	2524.99902652645	2134.66878024006	Up_hemocytes_Down_hemocytes_wssv
XM_027369075.1	228.339111458507	704.234562431961	-0.982646079670787	0.991568066014451	-1.62487803830545	0.0084319339855492	1.62487803830545	204	58	229	603	1223	1157	199.391968929962	107.194617876445	378.430747569116	432.219776235373	1013.1475752762	667.336335784314	Down_hemocytes_Up_hemocytes_wssv
XM_027369082.1	323.627139701493	105.778510190399	0.855367229940745	0.989717629621341	1.61328603734025	0.0102823703786591	-1.61328603734025	426	182	132	241	52	176	416.377346883155	336.369318164016	218.134754057307	172.744554017786	43.0774112137058	101.513565339705	Up_hemocytes_Down_hemocytes_wssv
XM_027369084.1	989.706559778367	124.01857522502	2.08030658734588	0.998731467591807	2.99644462040834	0.00126853240819325	-2.99644462040834	608	761	586	148	147	250	594.266260340278	1406.46731386163	968.386105133197	106.083792508848	121.77652785413	144.195405312082	Up_hemocytes_Down_hemocytes_wssv
XM_027369267.1	128.82929823055	38.2933126041091	1.0618398948892	0.996366633352557	1.75029635445145	0.00363336664744318	-1.75029635445145	150	52	87	65	33	71	146.611741860266	96.1055194754331	143.770633355952	46.590854818075	27.337587885621	40.9514951086312	Up_hemocytes_Down_hemocytes_wssv
XM_027369348.1	1394.52934053998	297.026964824471	1.71092933578542	0.999999984189992	2.23111247519909	1.58100076363965e-08	-2.23111247519909	1096	1135	614	426	290	599	1071.24312719234	2097.68778085801	1014.6571135696	305.349294653846	240.239408691821	345.492191127748	Up_hemocytes_Down_hemocytes_wssv
XM_027369477.1	119.896295880539	29.2347119498416	0.978708155079747	0.996788792050551	2.03603280670039	0.00321120794944851	-2.03603280670039	77	77	86	21	32	80	75.2606941549365	142.310096146314	142.118097340367	15.0524300181473	26.5091761315113	46.1425296998661	Up_hemocytes_Down_hemocytes_wssv
XM_027369499.1	585.478574137016	188.009458063754	1.0917423009406	0.996480143753955	1.63881113518562	0.00351985624604456	-1.63881113518562	628	426	215	342	151	336	613.814492588313	787.325986471817	355.295243350917	245.139574581256	125.090174870569	193.798624739438	Up_hemocytes_Down_hemocytes_wssv
XM_027369503.1	361.34483048056	1278.96060189787	-1.50734467613863	0.999930056031783	-1.823523663116	6.99439682173564e-05	1.823523663116	244	183	307	1234	1762	2588	238.488433426032	338.217501230851	507.328556784798	884.509459161609	1459.66151074134	1492.71083579067	Down_hemocytes_Up_hemocytes_wssv
XM_027369541.1	205.226182368072	56.0989795064399	1.1765884081757	0.998571729879425	1.87116836679413	0.00142827012057456	-1.87116836679413	198	139	100	90	48	111	193.527499255551	256.8974462901	165.253601558566	64.5104143634885	39.7637641972669	64.0227599585642	Up_hemocytes_Down_hemocytes_wssv
XM_027369545.1	2670.95683281836	713.867806733605	1.61211280618516	1	1.90362781237204	0	-1.90362781237204	2262	2297	942	1098	753	1267	2210.90506725281	4245.27650452057	1556.68892668169	787.02705523456	623.794050844625	730.782314121629	Up_hemocytes_Down_hemocytes_wssv
XM_027369546.1	2268.90293580461	607.371073121174	1.79324329577706	0.997478760985381	1.90134478657308	0.00252123901461909	-1.90134478657308	2212	1720	887	818	666	1186	2162.03448663272	3178.87487495663	1465.79944582448	586.327988325929	551.722228237078	684.063002800515	Up_hemocytes_Down_hemocytes_wssv
XM_027369547.1	593.887951749387	164.360130593825	1.42750882061274	0.999352076969722	1.85333038293292	0.000647923030278275	-1.85333038293292	624	406	255	233	191	291	609.904846138706	750.362325135112	421.396683974343	167.010294963254	158.226645034958	167.843451783263	Up_hemocytes_Down_hemocytes_wssv
XM_027369557.1	588.609885416828	131.679922680415	1.55363861665976	0.999999991724389	2.16027637809021	8.27561119631781e-09	-2.16027637809021	566	429	254	187	141	250	553.214972619403	792.870535672323	419.744147958758	134.038305399693	116.806057329472	144.195405312082	Up_hemocytes_Down_hemocytes_wssv
XM_027369599.1	343.83179310623	112.828908272974	0.867030452347522	0.990324911595104	1.60756619988338	0.00967508840489617	-1.60756619988338	370	231	147	270	97	112	361.642296588656	426.930288438943	242.922794291092	193.531243090466	80.3559401486436	64.5995415798126	Up_hemocytes_Down_hemocytes_wssv
XM_027369688.1	41130.6700173889	8418.2453070659	2.8415138460672	1	2.28862311805454	0	-2.28862311805454	23204	27713	29950	11151	12341	12203	22679.8590541707	51218.6973312053	49493.4536667905	7992.84033963623	10223.4294574681	7038.46612409333	Up_hemocytes_Down_hemocytes_wssv
XM_027369719.1	1879.03114015863	393.407874925441	1.51022127385317	0.99990434061998	2.25589123421627	9.56593800200967e-05	-2.25589123421627	809	1788	933	527	411	801	790.725994433034	3304.55132350143	1541.81610254142	377.744315217316	340.477230939098	462.002078619909	Up_hemocytes_Down_hemocytes_wssv
XM_027369720.1	1585.66800556029	394.089200423623	1.34184592318684	0.998712305371926	2.00849662307446	0.00128769462807388	-2.00849662307446	806	1511	712	436	456	853	787.793759595829	2792.60461398807	1176.60564309699	312.517118472011	377.755759874036	491.994722924822	Up_hemocytes_Down_hemocytes_wssv
XM_027369721.1	3222.32244049726	596.092595743908	1.61224080332919	1	2.43449250565296	0	-2.43449250565296	1385	3257	1388	798	561	1303	1353.71508317645	6019.53224868242	2293.7199896329	571.992340689598	464.738994055557	751.546452486569	Up_hemocytes_Down_hemocytes_wssv
XM_027369722.1	2196.3493755932	453.124459140439	1.56673399718658	0.999999999868498	2.27712829051207	1.31502364553171e-10	-2.27712829051207	1056	2058	1061	610	396	1030	1032.14666269627	3803.56075154695	1753.34071253639	437.237252908089	328.051054627452	594.085069885776	Up_hemocytes_Down_hemocytes_wssv
