ID	padj
XM_027362623.1	1.42147336112604e-15
XM_027351043.1	1.47464108662674e-15
XM_027351966.1	1.50676563371953e-15
XM_027373841.1	1.53565586687294e-15
XM_027377376.1	1.55757408103281e-15
XM_027364388.1	1.56718391097376e-15
XM_027371293.1	1.60368790960661e-15
XM_027362925.1	1.646809664043e-15
XM_027355303.1	1.66642103896322e-15
XM_027377003.1	1.67400196949151e-15
XM_027378345.1	1.84653292673678e-15
XM_027376869.1	1.87648469205533e-15
XM_027357971.1	1.89045192752826e-15
XM_027375480.1	1.94230150692792e-15
XM_027365826.1	1.94833497767686e-15
XM_027365159.1	1.94868094779994e-15
XM_027361401.1	1.96293025538944e-15
XM_027362696.1	1.97394799659282e-15
XM_027375299.1	1.98367554830061e-15
XM_027359801.1	2.0112193031249e-15
XM_027381581.1	2.05343491119459e-15
XM_027372223.1	2.09638785258491e-15
XM_027361479.1	2.11948997008248e-15
XM_027378553.1	2.15418615740266e-15
XR_003475422.1	2.38113579983699e-15
XM_027361378.1	2.43302109210763e-15
XM_027372528.1	2.43406145327439e-15
XM_027373521.1	2.47738090579365e-15
XM_027382138.1	2.49989422051592e-15
XM_027372359.1	2.62155281818937e-15
XM_027357408.1	2.98639505261858e-15
XM_027365727.1	3.05490465416711e-15
XM_027357144.1	3.07464663661476e-15
XM_027359703.1	3.15516328425985e-15
XM_027357418.1	3.31692585837114e-15
XM_027359935.1	3.38397702065043e-15
XM_027379483.1	3.70418319535572e-15
XM_027366002.1	3.88369635102884e-15
XM_027357709.1	3.99822050942974e-15
XM_027353692.1	4.01659659426126e-15
XM_027356810.1	4.02193390258667e-15
XM_027366001.1	4.11205883024335e-15
XM_027375382.1	4.16131474481883e-15
XM_027366291.1	4.3257780205848e-15
XM_027379380.1	4.37208044094982e-15
XM_027379058.1	4.40630459647067e-15
XM_027375527.1	4.53215903322771e-15
XM_027366246.1	4.56990887198079e-15
XM_027369238.1	4.8347504563904e-15
XR_003476384.1	5.15281321895446e-15
XM_027368031.1	5.36258380203937e-15
XM_027354254.1	5.58122798899063e-15
XM_027352044.1	5.89388702772459e-15
XM_027366057.1	5.90064495589659e-15
XR_003476680.1	5.91177778524903e-15
XM_027369405.1	5.95670095674805e-15
XM_027363376.1	6.06209603730258e-15
XM_027377487.1	6.11508767863601e-15
XM_027356873.1	6.13671404329717e-15
XR_003477672.1	6.30388049243058e-15
XM_027372357.1	6.31647293779801e-15
XM_027374632.1	6.35771738163919e-15
XM_027359904.1	6.3695460322063e-15
XM_027360405.1	6.41411929382949e-15
XM_027375334.1	6.50144966284898e-15
XM_027382136.1	7.39270911597828e-15
XM_027374701.1	7.4264147486479e-15
XM_027367077.1	7.46018265481945e-15
XM_027360344.1	7.60646237742159e-15
XM_027367069.1	7.78117893468318e-15
XM_027357755.1	8.21626315518409e-15
XM_027356538.1	8.29622916396699e-15
XM_027351449.1	9.05701638329681e-15
XM_027358987.1	9.39876122087272e-15
XM_027372127.1	9.44520248581637e-15
XM_027376594.1	1.00222109641541e-14
XM_027371272.1	1.02069291751395e-14
XM_027368023.1	1.06665404297447e-14
XM_027353572.1	1.09273282050563e-14
XM_027351660.1	1.0995104263119e-14
XM_027373866.1	1.10798585031208e-14
XM_027356872.1	1.15136625744245e-14
XM_027355035.1	1.1567083020315e-14
XM_027371675.1	1.23284002346855e-14
XM_027376597.1	1.23345216009416e-14
XM_027360778.1	1.34243136281148e-14
XM_027365749.1	1.42932930907321e-14
XM_027360975.1	1.43304917930148e-14
XM_027365662.1	1.43304917930148e-14
XM_027354011.1	1.46470371380639e-14
XM_027355569.1	1.46829379384434e-14
XM_027354210.1	1.50417215203846e-14
XM_027364635.1	1.52705859009751e-14
XM_027368871.1	1.5501609707122e-14
XM_027382524.1	1.5697174520131e-14
XM_027356519.1	1.57875053540513e-14
XM_027356391.1	1.58498311753582e-14
XM_027371026.1	1.61347765867251e-14
XM_027377948.1	1.61347765867251e-14
XM_027383526.1	1.66769712152707e-14
XM_027369934.1	1.70066518240894e-14
XM_027375769.1	1.81140143543943e-14
XM_027363458.1	1.81390187139935e-14
XM_027366471.1	1.83222404958388e-14
XM_027381389.1	1.89759883309762e-14
XM_027354145.1	1.98504755397742e-14
XM_027368950.1	2.00275725461271e-14
XM_027383722.1	2.01579449619526e-14
XM_027361235.1	2.05020504562426e-14
XM_027355534.1	2.05348394770707e-14
XM_027380167.1	2.13172334285859e-14
XM_027369269.1	2.17396807997096e-14
XM_027371558.1	2.26687588054129e-14
XM_027364557.1	2.35370695578838e-14
XM_027368345.1	2.35370695578838e-14
XM_027361954.1	2.43446055961727e-14
XM_027366804.1	2.54287844544928e-14
XM_027372775.1	2.62274284670565e-14
XM_027374212.1	2.6328633608564e-14
XM_027356539.1	2.6501884841362e-14
XM_027354465.1	2.65477708394261e-14
XM_027355231.1	2.70385962903496e-14
XM_027372243.1	2.71684176837439e-14
XM_027353687.1	2.80296439808105e-14
XM_027373475.1	2.81922364568961e-14
XM_027365262.1	2.85569781755031e-14
XM_027372027.1	2.88583027600448e-14
XM_027363455.1	2.90230531859099e-14
XM_027361790.1	3.1707512248176e-14
XM_027381752.1	3.18170294477648e-14
XM_027367739.1	3.24075577278498e-14
XM_027365858.1	3.33676009945559e-14
XM_027362615.1	3.37362692263832e-14
XM_027382480.1	3.37857010125499e-14
XM_027360343.1	3.45076272363618e-14
XM_027383685.1	3.45505007243938e-14
XM_027363440.1	3.59105288396886e-14
XM_027365996.1	3.88459617995259e-14
XM_027382229.1	3.97031784706344e-14
XM_027364605.1	3.97772469442182e-14
XM_027383071.1	3.97772469442182e-14
XM_027356129.1	3.97774439653448e-14
XM_027374917.1	3.99348805085797e-14
XM_027351659.1	4.04257850172342e-14
XM_027354583.1	4.12458524684918e-14
XM_027382479.1	4.19524786468554e-14
XM_027376215.1	4.24304047627261e-14
XR_003474991.1	4.27740940822169e-14
XM_027381385.1	4.73954373359359e-14
XM_027352491.1	4.94831212016468e-14
XM_027378873.1	4.95945755593904e-14
XM_027382534.1	5.07163129982483e-14
XM_027352708.1	5.18547355514621e-14
XM_027383175.1	5.18547355514621e-14
XR_003476676.1	5.21032680977219e-14
XM_027381567.1	5.60983027801926e-14
XM_027369231.1	5.68199174352459e-14
XM_027362833.1	5.7406184824717e-14
XM_027368865.1	6.03880244156171e-14
XM_027362889.1	6.04635732828823e-14
XM_027356931.1	6.17284714867292e-14
XM_027355299.1	6.21657691620031e-14
XM_027379218.1	6.51947803892986e-14
XM_027360815.1	6.56366983282866e-14
XM_027382732.1	6.96503692594218e-14
XM_027379217.1	7.00738368441552e-14
XM_027364834.1	7.08317717704152e-14
XM_027353238.1	7.21321535982893e-14
XM_027369377.1	7.38523925391358e-14
XM_027378012.1	7.78265027985706e-14
XM_027354650.1	7.8603964876005e-14
XM_027370180.1	7.99017808125928e-14
XM_027351876.1	8.0993798518672e-14
XR_003477871.1	8.32426040176739e-14
XM_027375528.1	8.7003277578501e-14
XM_027360888.1	9.28274092214372e-14
XM_027382393.1	9.36859528629656e-14
XM_027353310.1	9.42763750091163e-14
XM_027360885.1	9.82103178008729e-14
XM_027378847.1	9.94424819115572e-14
XM_027358544.1	9.95527735438219e-14
XM_027373523.1	1.00882602637467e-13
XM_027361031.1	1.02495596767224e-13
XM_027361888.1	1.02732475890689e-13
XR_003476673.1	1.03633680656417e-13
XM_027366335.1	1.0662421892888e-13
XM_027352005.1	1.06735361394044e-13
XM_027380267.1	1.06735361394044e-13
XM_027361796.1	1.11277454567501e-13
XR_003477377.1	1.1466815159024e-13
XM_027364688.1	1.16801151724511e-13
XM_027363102.1	1.21869691252819e-13
XM_027362261.1	1.23864210014742e-13
XM_027363554.1	1.24322286562953e-13
XM_027350746.1	1.26843268288134e-13
XM_027351762.1	1.28603984669865e-13
XR_003476670.1	1.32158481482395e-13
XM_027351349.1	1.32784517498003e-13
XM_027372327.1	1.32793250504398e-13
XM_027356543.1	1.34394173248946e-13
XM_027351136.1	1.35143164878003e-13
XM_027383258.1	1.43003681502857e-13
XM_027364092.1	1.49265717882113e-13
XM_027359106.1	1.50213504043354e-13
XM_027381083.1	1.50567315349384e-13
XM_027377181.1	1.54032078414464e-13
XM_027352301.1	1.55446753157855e-13
XM_027353658.1	1.55928693636038e-13
XM_027379110.1	1.60765899103263e-13
XM_027350648.1	1.60780017388316e-13
XM_027357046.1	1.61177514935651e-13
XM_027370733.1	1.61542377054491e-13
XM_027377304.1	1.64327292224853e-13
XM_027360932.1	1.65424065697169e-13
XM_027372636.1	1.74632360360446e-13
XM_027380933.1	1.77876945753767e-13
XM_027373553.1	1.77890352973423e-13
XM_027370464.1	1.82742670140489e-13
XM_027372899.1	1.83254641394361e-13
XM_027366243.1	1.84594506808051e-13
XM_027370839.1	1.90283367989005e-13
XM_027365107.1	1.97399371056864e-13
XM_027376489.1	2.01412886219952e-13
XM_027357758.1	2.01972940299711e-13
XM_027356636.1	2.11786962818422e-13
XM_027354919.1	2.13389169765182e-13
XM_027354162.1	2.18129216666399e-13
XM_027381390.1	2.19014464926863e-13
XM_027351044.1	2.22251956404899e-13
XM_027375010.1	2.27911089864605e-13
XM_027359447.1	2.28333891882563e-13
XM_027352109.1	2.33158611384996e-13
XM_027367707.1	2.37277351691854e-13
XM_027365431.1	2.54342695116957e-13
XM_027369498.1	2.5964643084219e-13
XM_027354777.1	2.59940633176101e-13
XM_027379981.1	2.67702884334285e-13
XM_027365487.1	2.78208472587767e-13
XM_027381030.1	2.79334757515477e-13
XM_027351144.1	2.81120578417422e-13
XM_027363730.1	2.82215191285668e-13
XM_027377853.1	2.84830249019085e-13
XM_027369050.1	2.86428264871327e-13
XM_027372244.1	3.02052034174978e-13
XM_027362179.1	3.10503590241079e-13
XM_027373720.1	3.25093506743821e-13
XM_027373652.1	3.26865975826704e-13
XM_027372703.1	3.30903521068896e-13
XM_027382476.1	3.38846173955937e-13
XM_027357692.1	3.39804650709337e-13
XM_027377459.1	3.49197311780563e-13
XM_027353688.1	3.50824956752982e-13
XM_027381480.1	3.53210410980897e-13
XR_003476720.1	3.53509058491763e-13
XM_027351353.1	3.54998905315371e-13
XM_027373102.1	3.59396427900194e-13
XM_027352124.1	3.8862204346429e-13
XM_027365347.1	4.1065446530207e-13
XM_027364419.1	4.15087460435958e-13
XM_027357766.1	4.15464139359496e-13
XM_027383348.1	4.39621701965138e-13
XM_027380479.1	4.44681832390974e-13
XM_027370532.1	4.47878365839335e-13
XM_027362940.1	4.69968310621157e-13
XM_027372159.1	4.71126402851729e-13
XM_027359988.1	4.77349126591424e-13
XM_027379522.1	4.87330045410364e-13
XM_027357699.1	4.92475214569985e-13
XM_027376364.1	4.92475214569985e-13
XM_027369378.1	4.9680292830692e-13
XM_027382145.1	5.025821791244e-13
XM_027381331.1	5.03774559076581e-13
XM_027368030.1	5.19250513477401e-13
XM_027380446.1	5.26752033696857e-13
XM_027381026.1	5.27229667597702e-13
XM_027383079.1	5.44041083781112e-13
XM_027366778.1	5.47158998241767e-13
XM_027382840.1	5.52573436363519e-13
XM_027354846.1	5.57672026956786e-13
XM_027375800.1	5.59176849353197e-13
XM_027371525.1	5.69991124771639e-13
XM_027379012.1	5.79959265303413e-13
XM_027350647.1	5.83166587570275e-13
XM_027363135.1	5.85433179032389e-13
XM_027363313.1	5.8681770665597e-13
XM_027359701.1	5.8748190186407e-13
XM_027381075.1	5.94748853521972e-13
XR_003476679.1	5.97022496484194e-13
XM_027376661.1	6.61244493971156e-13
XM_027366104.1	6.82795831691022e-13
XM_027369854.1	7.01141289666584e-13
XM_027364484.1	7.06707242521368e-13
XM_027382055.1	7.12998474471599e-13
XM_027361774.1	7.27269339976866e-13
XM_027370891.1	7.28381188002023e-13
XM_027377303.1	7.4256278536382e-13
XM_027355075.1	7.43629147335983e-13
XM_027352578.1	7.50031587902763e-13
XM_027367436.1	7.61151471948185e-13
XM_027377370.1	7.81898722575192e-13
XM_027356386.1	7.88358163278295e-13
XR_003477729.1	7.96221736988226e-13
XM_027381387.1	8.16558819358216e-13
XM_027356811.1	8.48451723156665e-13
XM_027364010.1	8.58167228588806e-13
XM_027383556.1	8.64324204425663e-13
XM_027352829.1	9.26941537210335e-13
XM_027375247.1	9.3705904924638e-13
XR_003477418.1	9.37811557305629e-13
XM_027374608.1	9.39936940053208e-13
XM_027361568.1	9.86561917363037e-13
XM_027366730.1	1.00134446607121e-12
XM_027377648.1	1.00761303047455e-12
XM_027377402.1	1.03741578604662e-12
XM_027376383.1	1.05114983899623e-12
XM_027365612.1	1.06250820079428e-12
XM_027356871.1	1.07861925678886e-12
XM_027367933.1	1.08247351558145e-12
XM_027374467.1	1.08963929254746e-12
XM_027356323.1	1.10196034760565e-12
XM_027357416.1	1.11605918372611e-12
XR_003477929.1	1.1201682325733e-12
XM_027365675.1	1.13885882517001e-12
XM_027364610.1	1.17457934080661e-12
XM_027356603.1	1.25997589931514e-12
XM_027375346.1	1.26640955739331e-12
XM_027365751.1	1.27305962779146e-12
XM_027383512.1	1.28929597032971e-12
XM_027367165.1	1.31206678720125e-12
XM_027375138.1	1.32386095744871e-12
XM_027353349.1	1.37728246413376e-12
XM_027371469.1	1.3835209512149e-12
XM_027359278.1	1.38560847626382e-12
XM_027359198.1	1.40727440193584e-12
XM_027365825.1	1.4326466186917e-12
XM_027359343.1	1.48194358708194e-12
XR_003477426.1	1.49344552799124e-12
XM_027354354.1	1.49376547104456e-12
XM_027371451.1	1.51863732596431e-12
XM_027356692.1	1.54486487063342e-12
XM_027356721.1	1.59094847723623e-12
XM_027360887.1	1.60175619332062e-12
XM_027380944.1	1.62140394676771e-12
XM_027355063.1	1.66227728486528e-12
XM_027381289.1	1.69537636685512e-12
XM_027364046.1	1.79348562874079e-12
XM_027381327.1	1.80835012558318e-12
XM_027363191.1	1.81691641815563e-12
XM_027361831.1	1.83790873238639e-12
XM_027371050.1	1.86683411456964e-12
XM_027366330.1	1.91593862559684e-12
XM_027372807.1	1.92016041248435e-12
XR_003476972.1	2.00795961258875e-12
XR_003475601.1	2.02662448534016e-12
XM_027375846.1	2.06701308200883e-12
XM_027374462.1	2.08430836927462e-12
XM_027353476.1	2.13129265957334e-12
XM_027352141.1	2.32448934671216e-12
XM_027374548.1	2.40839232580475e-12
XM_027376711.1	2.44267241174267e-12
XM_027362651.1	2.46095908289021e-12
XM_027377310.1	2.50978508657548e-12
XM_027374344.1	2.54785458366385e-12
XM_027353436.1	2.57749455621765e-12
XM_027359727.1	2.64962705452796e-12
XM_027381544.1	2.67354369049162e-12
XM_027368892.1	2.69715412935013e-12
XM_027381388.1	2.78841432434594e-12
XM_027370754.1	2.83048547345856e-12
XM_027375867.1	2.8368585985048e-12
XM_027374700.1	2.84450221608445e-12
XM_027380935.1	2.85211800750404e-12
XM_027352067.1	2.90409135919196e-12
XM_027351394.1	2.91502312654495e-12
XM_027359342.1	2.95352788879833e-12
XM_027366857.1	2.95733191301352e-12
XM_027364716.1	3.00404369589697e-12
XM_027357779.1	3.03437457423492e-12
XM_027357333.1	3.03904015851969e-12
XM_027355760.1	3.16993912167876e-12
XM_027351510.1	3.19617310237968e-12
XM_027377398.1	3.20420663683533e-12
XM_027360569.1	3.22864262455814e-12
XM_027373945.1	3.27137247686025e-12
XM_027368070.1	3.44220543161494e-12
XM_027373660.1	3.47824394486319e-12
XM_027360275.1	3.5390881260687e-12
XM_027362461.1	3.5559255444535e-12
XM_027383698.1	3.56058990720881e-12
XM_027352601.1	3.56272346606158e-12
XM_027362260.1	3.66556234428883e-12
XM_027373653.1	3.76584682276029e-12
XM_027383310.1	3.85650380664426e-12
XM_027377050.1	3.86710780050179e-12
XM_027374970.1	3.93635680313627e-12
XM_027372702.1	3.95964447780458e-12
XM_027355912.1	3.99482689009714e-12
XM_027353354.1	4.07218226795201e-12
XM_027364002.1	4.0806832886565e-12
XM_027370407.1	4.17972408509338e-12
XM_027352840.1	4.27125142080926e-12
XM_027353789.1	4.31253922345685e-12
XM_027360783.1	4.35120729647008e-12
XM_027354943.1	4.35923669501572e-12
XM_027380589.1	4.36330397319668e-12
XM_027355536.1	4.44938246957486e-12
XM_027380399.1	4.45717002037308e-12
XM_027366000.1	4.50115852983567e-12
XR_003477645.1	4.56027668913195e-12
XM_027363501.1	4.58539571439752e-12
XM_027380193.1	4.58539571439752e-12
XM_027372172.1	4.619026095753e-12
XM_027376764.1	4.79482708849265e-12
XM_027359388.1	5.00127907728812e-12
XM_027366361.1	5.05157288974904e-12
XM_027355861.1	5.08028194626114e-12
XM_027354469.1	5.10657731243287e-12
XM_027361795.1	5.41062344413242e-12
XM_027383640.1	5.4404051534334e-12
XM_027370227.1	5.44953443077199e-12
XM_027352598.1	5.85071207881552e-12
XM_027357895.1	6.10743198923404e-12
XM_027377068.1	6.1174644288581e-12
XM_027373792.1	6.15631767820193e-12
XM_027356540.1	6.16299011350365e-12
XM_027367080.1	6.16299011350365e-12
XM_027382478.1	6.38306692779297e-12
XM_027380278.1	6.40206839339763e-12
XM_027381033.1	6.4394409619746e-12
XM_027365534.1	6.6150827400317e-12
XM_027363023.1	6.75998804768898e-12
XM_027371191.1	6.90675767586916e-12
XM_027356084.1	7.00965480347472e-12
XM_027357806.1	7.22829191015108e-12
XM_027368490.1	7.24899246741878e-12
XM_027380687.1	7.31732477096004e-12
XM_027361924.1	7.4754258031986e-12
XM_027380593.1	7.48465608813274e-12
XR_003475766.1	7.67115401964488e-12
XM_027376123.1	7.74945413645059e-12
XM_027372024.1	7.87697439059362e-12
XM_027354561.1	8.03373270641999e-12
XM_027369120.1	8.06370603861987e-12
XM_027374678.1	8.20567829515017e-12
XM_027360594.1	8.46927114506812e-12
XM_027363364.1	8.568841351864e-12
XM_027378686.1	8.64446325896456e-12
XM_027367712.1	8.74728066448958e-12
XM_027378883.1	8.80366951167798e-12
XM_027359840.1	8.82360122741747e-12
XM_027379283.1	8.90521155750689e-12
XM_027366870.1	9.06357642044694e-12
XM_027369871.1	9.09569402275258e-12
XM_027372166.1	9.32199984808212e-12
XM_027361573.1	9.4544984963823e-12
XM_027360648.1	9.506993391836e-12
XM_027354269.1	9.78724232237618e-12
XM_027371651.1	9.82434233891737e-12
XM_027376763.1	1.00635155523429e-11
XM_027365199.1	1.01115022627153e-11
XM_027351775.1	1.0359485840009e-11
XM_027357708.1	1.05177250399793e-11
XM_027357734.1	1.058481020968e-11
XM_027357772.1	1.07593248887634e-11
XR_003476093.1	1.08810562486619e-11
XM_027380174.1	1.11631023846639e-11
XM_027356545.1	1.13181375544524e-11
XM_027379515.1	1.16947899156498e-11
XM_027353474.1	1.17244450811397e-11
XM_027378850.1	1.21737542200243e-11
XM_027368951.1	1.27294818434698e-11
XM_027375347.1	1.29099802190354e-11
XM_027377397.1	1.2918572442755e-11
XM_027351733.1	1.30058556916454e-11
XM_027379764.1	1.30773845689069e-11
XM_027380545.1	1.34354437998124e-11
XM_027365170.1	1.36525905342498e-11
XM_027362659.1	1.38051988082781e-11
XM_027364891.1	1.38614726556616e-11
XM_027352126.1	1.44029153403418e-11
XM_027374940.1	1.48834472206911e-11
XM_027379087.1	1.50624734233197e-11
XM_027360446.1	1.51522996165854e-11
XM_027373736.1	1.51522996165854e-11
XM_027350671.1	1.51579710981887e-11
XM_027357101.1	1.52288604177869e-11
XM_027352690.1	1.52910588460783e-11
XM_027379484.1	1.53342861667214e-11
XM_027381726.1	1.58349837243621e-11
XM_027370233.1	1.60301613848964e-11
XM_027369688.1	1.60433669168134e-11
XM_027376107.1	1.63879632266376e-11
XM_027357714.1	1.64094006074529e-11
XM_027368830.1	1.64243251732087e-11
XM_027356276.1	1.64288083563625e-11
XM_027360554.1	1.64804467474217e-11
XM_027365397.1	1.6515196203972e-11
XM_027351561.1	1.65382090152878e-11
XM_027352059.1	1.67811004469289e-11
XM_027369849.1	1.68638295521706e-11
XM_027381038.1	1.70291166479977e-11
XM_027357763.1	1.77399433746029e-11
XM_027373495.1	1.78454944942964e-11
XM_027379848.1	1.8178307885142e-11
XM_027371149.1	1.85031581810108e-11
XM_027364713.1	1.87187962289067e-11
XM_027376440.1	1.87380387343283e-11
XM_027356736.1	1.88000036992517e-11
XM_027359586.1	1.9194685073274e-11
XM_027358672.1	1.92238777403981e-11
XM_027375052.1	1.94141842929098e-11
XM_027356547.1	1.95323452012731e-11
XR_003476083.1	2.02458856166316e-11
XM_027357759.1	2.02776094099284e-11
XM_027354285.1	2.05115740936408e-11
XM_027357583.1	2.06370207879266e-11
XM_027375685.1	2.07757804892355e-11
XM_027379497.1	2.10412020535656e-11
XM_027365700.1	2.18596499570658e-11
XM_027367744.1	2.1918295347803e-11
XM_027371575.1	2.21198714804037e-11
XM_027361681.1	2.21305215038864e-11
XM_027354565.1	2.27277922538687e-11
XM_027355064.1	2.27277922538687e-11
XM_027371035.1	2.33106706555648e-11
XM_027376375.1	2.36370387611896e-11
XM_027352359.1	2.40194811293293e-11
XM_027356659.1	2.41600580900531e-11
XM_027366332.1	2.44108430665718e-11
XR_003475691.1	2.48147209548958e-11
XM_027377374.1	2.63965157001384e-11
XM_027361887.1	2.64878888696751e-11
XM_027382846.1	2.65587054535141e-11
XM_027377667.1	2.71187161658252e-11
XM_027359879.1	2.72350025207038e-11
XM_027370102.1	2.741204189874e-11
XM_027383838.1	2.82046689415538e-11
XR_003475631.1	2.91033783180896e-11
XM_027352490.1	2.92335787923311e-11
XM_027363772.1	2.93158044939031e-11
XR_003477427.1	3.02280544311572e-11
XM_027372245.1	3.11632226438363e-11
XM_027353689.1	3.152699243266e-11
XM_027358135.1	3.15787355047281e-11
XM_027369700.1	3.17147902623189e-11
XM_027379677.1	3.31149536531773e-11
XM_027380196.1	3.43920782664444e-11
XM_027380422.1	3.61825697126529e-11
XM_027355565.1	3.72193049810222e-11
XM_027358709.1	3.77080429705789e-11
XM_027367566.1	3.80039990502289e-11
XM_027354751.1	3.85905551047151e-11
XM_027364601.1	3.95067727194056e-11
XM_027357154.1	4.08391127059839e-11
XM_027355235.1	4.09151402877753e-11
XM_027372030.1	4.09151402877753e-11
XM_027377460.1	4.09151402877753e-11
XM_027374039.1	4.09991396057795e-11
XM_027356542.1	4.15341962841357e-11
XR_003477028.1	4.15617408309142e-11
XM_027368718.1	4.18071051002412e-11
XM_027369578.1	4.27501043135263e-11
XM_027355868.1	4.2895973047557e-11
XM_027355094.1	4.36295172365122e-11
XM_027354649.1	4.36699295433709e-11
XM_027381366.1	4.48903683490715e-11
XM_027369657.1	4.56804199539364e-11
XM_027360886.1	4.7074957851648e-11
XR_003476134.1	4.8092298814657e-11
XM_027360180.1	4.84858466032795e-11
XM_027361145.1	5.09975424856658e-11
XM_027379567.1	5.11330686066346e-11
XM_027352097.1	5.13038755908153e-11
XM_027367411.1	5.14349121900145e-11
XM_027356028.1	5.22148587387675e-11
XM_027367878.1	5.33403253265758e-11
XM_027352977.1	5.39903987217674e-11
XM_027377193.1	5.41112484453607e-11
XM_027381220.1	5.54629784666596e-11
XM_027375847.1	5.58358928074183e-11
XM_027366980.1	5.59856427335943e-11
XM_027357244.1	5.65252615050502e-11
XM_027353218.1	5.65979397934741e-11
XM_027372446.1	5.83971328101701e-11
XM_027351765.1	5.91097438106964e-11
XM_027355704.1	5.91434008902561e-11
XM_027362054.1	5.93114855684357e-11
XM_027365954.1	5.98216241437308e-11
XM_027374935.1	5.98216241437308e-11
XM_027356546.1	6.04024964790066e-11
XM_027363380.1	6.09945593938394e-11
XM_027352023.1	6.19313181672045e-11
XM_027371571.1	6.20739986971918e-11
XM_027373001.1	6.22400200767406e-11
XM_027365206.1	6.34632103947545e-11
XM_027380262.1	6.38119412820568e-11
XM_027378783.1	6.45839165621977e-11
XM_027365194.1	6.60240269838835e-11
XR_003477940.1	6.67177089941202e-11
XM_027357864.1	6.82934405380965e-11
XM_027350697.1	7.14358569269265e-11
XM_027376293.1	7.79371183887684e-11
XM_027366987.1	7.93395134245600e-11
XM_027352562.1	7.97155767549043e-11
XM_027372098.1	8.2785798280021e-11
XM_027366854.1	8.37639109209926e-11
XM_027382723.1	8.97977994438452e-11
XM_027363099.1	9.19486214859205e-11
XM_027357962.1	9.51916230959763e-11
XM_027366847.1	9.55898954291361e-11
XM_027376381.1	9.7863675546593e-11
XM_027369902.1	9.92081530349513e-11
XM_027383553.1	1.02561069925093e-10
XM_027361886.1	1.02802550189729e-10
XM_027357728.1	1.0321155043774e-10
XM_027383741.1	1.08791697456431e-10
XM_027362657.1	1.10963830804825e-10
XM_027353840.1	1.13404324328372e-10
XM_027354316.1	1.14808922165031e-10
XM_027379406.1	1.15143799091898e-10
XM_027354744.1	1.15570637872937e-10
XM_027376959.1	1.16378820880216e-10
XM_027376082.1	1.16563478818888e-10
XM_027364011.1	1.19556487176778e-10
XM_027374469.1	1.20784650843718e-10
XM_027372423.1	1.2103932479728e-10
XM_027375207.1	1.22132178619074e-10
XM_027353449.1	1.2368033634711e-10
XM_027370367.1	1.23902995959771e-10
XM_027360601.1	1.24160301800622e-10
XM_027361587.1	1.26962357341716e-10
XM_027361693.1	1.27089051503513e-10
XM_027351042.1	1.27527566032533e-10
XM_027363306.1	1.27597122402714e-10
XM_027371193.1	1.28128537736687e-10
XM_027357861.1	1.30084292642735e-10
XM_027352819.1	1.30907370372507e-10
XM_027381337.1	1.31502144622928e-10
XM_027371445.1	1.34183757118269e-10
XM_027376377.1	1.36660765709626e-10
XM_027365232.1	1.37202122695273e-10
XM_027376734.1	1.37697083479097e-10
XM_027358351.1	1.38377805980813e-10
XM_027362512.1	1.43809870594313e-10
XM_027381739.1	1.43942123928407e-10
XM_027363247.1	1.44610778000633e-10
XM_027369570.1	1.46242205104192e-10
XM_027378526.1	1.47175099941466e-10
XM_027382089.1	1.47175099941466e-10
XM_027365959.1	1.48187703084201e-10
XM_027351776.1	1.51737431580549e-10
XM_027353217.1	1.52617716344145e-10
XM_027372681.1	1.53300841811673e-10
XM_027363412.1	1.53893016688604e-10
XM_027370942.1	1.54651587410805e-10
XM_027382020.1	1.57244883583688e-10
XM_027380898.1	1.58910782225116e-10
XM_027366022.1	1.59200777141981e-10
XM_027366796.1	1.60789551679193e-10
XM_027352120.1	1.61390541860035e-10
XM_027367364.1	1.62400142192659e-10
XM_027369096.1	1.63960132261894e-10
XM_027383656.1	1.64306490499656e-10
XM_027357407.1	1.65896939611658e-10
XM_027362053.1	1.74908203403925e-10
XM_027366783.1	1.75800676209547e-10
XM_027377012.1	1.76256178957571e-10
XM_027365271.1	1.78494843461527e-10
XM_027357406.1	1.79879239068031e-10
XM_027364813.1	1.79925247014194e-10
XM_027360573.1	1.80151154856147e-10
XM_027359556.1	1.81222120944631e-10
XM_027354975.1	1.82045618070416e-10
XM_027366833.1	1.84486162105505e-10
XM_027373784.1	1.87389944955138e-10
XM_027372170.1	1.88264126508069e-10
XM_027383525.1	1.88479786657773e-10
XM_027361260.1	1.93807949296001e-10
XM_027373474.1	2.01672859044709e-10
XM_027351014.1	2.11193186092158e-10
XM_027366333.1	2.11723606395801e-10
XM_027362388.1	2.13438618231207e-10
XM_027383052.1	2.14867311653784e-10
XM_027377666.1	2.17755750268571e-10
XM_027354258.1	2.19297677853958e-10
XM_027358996.1	2.19750298229381e-10
XM_027367425.1	2.21607602016983e-10
XM_027365105.1	2.2207448511783e-10
XM_027382453.1	2.26078645659735e-10
XM_027355009.1	2.26582428897978e-10
XR_003475846.1	2.30100946646322e-10
XM_027363880.1	2.36259487002351e-10
XM_027370678.1	2.40271747653212e-10
XM_027356283.1	2.40534752561575e-10
XM_027355803.1	2.41953696573792e-10
XM_027356550.1	2.45717852995146e-10
XM_027379495.1	2.52434781891919e-10
XR_003477419.1	2.56723135919412e-10
XM_027376411.1	2.57799624948505e-10
XM_027376469.1	2.5883974987252e-10
