ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gills_1	gills_2	gills_3	gills_4	gills_5	muscle_1	muscle_2	muscle_3	muscle_4	muscle_5	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	Expression
XR_003476755.1	12.7502802532259	-0.700793270421675	18.1501607787134	1.28378879413099e-10	1.18768001555397e-08	12.9022529002624	3	0	0	0	4	1954	284	562	662	1338	0.0124620814511205	0	0	0	0.0398790344005131	34.2785605486797	35.1751354664544	52.9823655617029	75.7665238228621	72.2848084056354	Down_gills_Up_muscle
XM_027373988.1	12.6771846092346	2.15854574318513	18.1243426843684	1.30691264227678e-10	1.20250168661662e-08	12.9947906894483	6	20	4	7	10	11844	3499	7083	4644	3434	0.024924162902241	0.134839637182051	0.023599130877006	0.0477382646681321	0.0996975860012827	207.776494953205	433.372531680014	667.747500486729	531.510176183341	185.520203337034	Down_gills_Up_muscle
XM_027365697.1	17.2909843810329	1.98916258951931	18.0847964501433	1.34320379909327e-10	1.22921299019725e-08	12.9117876383225	15	0	0	0	4	35396	22475	27691	22509	15811	0.0623104072556024	0	0	0	0.0398790344005131	620.943668977004	2783.666090171	2610.55993731159	2576.17626091964	854.181693349404	Down_gills_Up_muscle
XM_027366660.1	18.7824868287883	8.95629296787572	17.9711787309413	1.45362557064477e-10	1.32311187693634e-08	13.9389633184018	1295	84	25	16	413	5272673	6163767	6974136	5401401	2756092	5.37946515973368	0.566326476164613	0.147494567981288	0.109116033527159	4.11751030185298	92497.2572588989	763420.208481203	657484.382613936	618195.434355485	148896.548705758	Down_gills_Up_muscle
XM_027373327.1	8.34857765307493	6.74772420875638	17.9524580538708	1.47273698965162e-10	1.3333388895616e-08	14.3677136736867	1292	1300	991	674	608	41018	29991	38654	22360	19850	5.36700307828256	8.7645764168333	5.84668467477824	4.59651291233158	6.06161322887799	719.56908730079	3714.56861892407	3644.09316445207	2559.12307051238	1072.38673157837	Down_gills_Up_muscle
XM_027359148.1	7.0846545458406	6.160208702794	17.8942494808435	1.53390468243935e-10	1.36678980387885e-08	14.3385327688157	891	1826	1235	896	433	28615	10431	9658	9898	11024	3.70123819098279	12.3108588747212	7.28623165827561	6.11049787752091	4.31690547385554	501.986187359503	1291.94309172742	910.504780418019	1132.83542718835	595.566313799496	Down_gills_Up_muscle
XM_027375558.1	10.2009109176429	-3.0633843628048	17.8975576810827	1.53035615841143e-10	1.36678980387885e-08	12.2731685483426	0	0	0	0	0	145	50	54	69	48	0	0	0	0	0	2.54370075719476	6.19280553986874	5.09083227817074	7.89711502081191	2.59317698316181	Down_gills_Up_muscle
XM_027381866.1	5.90595621040448	8.12032052669512	17.9078154940238	1.51940910752734e-10	1.36678980387885e-08	14.3632032187837	7445	4035	7060	3941	6399	113052	17739	20232	29207	30848	30.9267321345307	27.2038968014788	41.6524659979156	26.8766430081584	63.7964852822208	1983.24453794746	2197.08354943463	1907.3651602213	3342.76867265005	1666.54840784532	Down_gills_Up_muscle
XM_027367236.1	18.7660481607713	5.97203406512444	17.8658810662982	1.5646992343741e-10	1.38692974020699e-08	12.945514077182	271	8	8	0	63	1355957	518654	523098	411891	707302	1.12574135775122	0.0539358548728203	0.047198261754012	0	0.628094791808081	23787.2334318864	64238.4672895016	49314.89227864	47141.3130874962	38211.6513863399	Down_gills_Up_muscle
XM_027363213.1	5.67540308509755	4.79883360190529	17.8543647621513	1.57738934822438e-10	1.39089592007494e-08	14.2875855852066	521	749	971	526	406	10745	1312	2061	2089	3974	2.16424814534459	5.0497444124678	5.72868902039321	3.58718960220536	4.04772199165208	188.496997490053	162.499217366156	194.30009861685	239.088018528639	214.693444397605	Down_gills_Up_muscle
XM_027371491.1	16.7800092301863	5.91995169229857	17.8334010922626	1.6007743996748e-10	1.40420262106188e-08	13.1328454625263	91	6	32	14	61	289028	384696	453940	279299	191458	0.378016470683988	0.0404518911546152	0.188793047016048	0.0954765293362643	0.608155274607824	5070.34994793439	47646.9503993069	42795.0445250523	31966.0337419963	10343.4266425457	Down_gills_Up_muscle
XM_027367319.1	13.1521315408008	-0.146129918682148	17.8259046524222	1.60922685615328e-10	1.40434075642655e-08	12.7850932230991	4	0	0	2	2	5954	318	718	829	3211	0.016616108601494	0	0	0.0136395041908949	0.0199395172002565	104.449615919569	39.3862432335652	67.6892143653073	94.8798311920735	173.472735269429	Down_gills_Up_muscle
XM_027368553.1	18.304303578662	3.27009522561671	17.7624143855089	1.68276620931056e-10	1.46098625249374e-08	12.7574264041391	69	0	0	0	14	251282	42491	66259	79644	69130	0.286627873375771	0	0	0	0.139576620401796	4408.18078392698	5262.77000389125	6246.54547998732	9115.3308509789	3734.71510095783	Down_gills_Up_muscle
XM_027381855.1	5.74435526473639	8.39530754468658	17.7443330472627	1.70436380445836e-10	1.47218771476939e-08	14.2614006006911	13671	8562	7014	5191	4283	196448	20445	24538	29462	24817	56.7897051727561	57.724848677636	41.38107599283	35.4013331274677	42.7004760843494	3446.24087137514	2532.23818525233	2313.31189706951	3371.95366294436	1340.72652481514	Down_gills_Up_muscle
XM_027365675.1	18.1237008211291	1.88977224150295	17.679359699406	1.7844632297455e-10	1.53355139490311e-08	12.7289639066876	23	0	0	0	0	38724	31385	37754	31308	16267	0.0955426244585904	0	0	0	0	679.325987045584	3887.22403737561	3559.24595981589	3583.23010248666	878.816874689441	Down_gills_Up_muscle
XM_027367241.1	16.3048577957389	1.79969831848284	17.5937277856138	1.89626262821066e-10	1.61737563453899e-08	12.6936555756627	55	0	0	0	3	92266	8459	10889	8919	9987	0.228471493270542	0	0	0	0.0299092758003848	1618.60064871263	1047.69884123499	1026.55690142595	1020.78795464669	539.542886059104	Down_gills_Up_muscle
XM_027373325.1	8.03300672937719	6.95621874940187	17.5901392949079	1.90110898566604e-10	1.61737563453899e-08	14.1557311597844	1508	1283	1287	940	1045	43268	30820	39965	23114	20285	6.26427294276323	8.64996272522856	7.59302035967668	6.4105669697206	10.418397737134	759.040305946915	3817.24533477509	3767.68725920544	2645.41908102966	1095.88739798828	Down_gills_Up_muscle
XM_027360930.1	12.8129600294822	-0.0795422304395708	17.5605267228746	1.94161309143232e-10	1.63779497779476e-08	12.6624593667787	9	0	2	0	2	4039	877	1046	1063	691	0.0373862443533615	0	0.011799565438503	0	0.0199395172002565	70.855223160756	108.621809169298	98.6113067216036	121.661351697436	37.3309436534336	Down_gills_Up_muscle
XM_027375559.1	10.1489928070405	-3.07632178991999	17.5584715809468	1.94445830204811e-10	1.63779497779476e-08	12.1273854283257	0	0	0	0	0	120	43	66	59	59	0	0	0	0	0	2.10513166112669	5.32581276428712	6.22212833998646	6.75260559750584	3.18744670846972	Down_gills_Up_muscle
XM_027371486.1	11.952689915391	-1.17230877100222	17.5296634723246	1.98481604210636e-10	1.6635116630129e-08	12.5718382769093	4	0	0	0	2	819	288	353	245	720	0.016616108601494	0	0	0	0.0199395172002565	14.3675235871897	35.6705599096439	33.2789591517458	28.0404808709988	38.8976547474271	Down_gills_Up_muscle
XM_027370936.1	14.5132225358158	2.57275454705768	17.5009083589959	2.02599795295961e-10	1.68966233219735e-08	12.6666931375167	16	6	3	8	2	26563	14896	21542	9181	6254	0.0664644344059759	0.0404518911546152	0.0176993481577545	0.0545580167635796	0.0199395172002565	465.988435954237	1844.9606264377	2030.86498030285	1050.77410153731	337.869351097791	Down_gills_Up_muscle
XM_027356467.1	19.3124426999088	8.23890877012782	17.4919224303532	2.03905468171347e-10	1.69221547850044e-08	13.3195753281011	874	8	10	22	335	3873987	3604010	4669499	3612850	3207098	3.63061972942644	0.0539358548728203	0.058997827192515	0.150034546099844	3.33986913104297	67960.4390707768	446378.661874847	440215.48577937	413494.086999135	173261.931590506	Down_gills_Up_muscle
XM_027355187.1	5.93085068186087	5.95276299253407	17.4803436296821	2.05601229638707e-10	1.69796527696747e-08	14.0947284718776	1138	998	1688	1386	1061	25443	2652	4192	5122	14263	4.72728289712504	6.72849789538434	9.95883323009654	9.45217640429016	10.5779138747361	446.340540450387	328.466405834638	395.199424260958	586.217726617371	770.551735642435	Down_gills_Up_muscle
XM_027356628.1	13.4180134434097	0.688135063371951	17.4709838367378	2.0698307772643e-10	1.70107937180023e-08	12.6379189274878	10	0	4	6	0	4177	1607	2409	2306	2891	0.041540271503735	0	0.023599130877006	0.0409185125726847	0	73.2761245710517	199.036770051381	227.107684409506	263.923873014381	156.184888715016	Down_gills_Up_muscle
XR_003476141.1	17.9881713408748	3.67985429727672	17.4518388167802	2.09840746710564e-10	1.71623374000476e-08	12.6141701984894	112	0	0	2	12	465082	32888	49343	61226	206829	0.465251040841832	0	0	0.0136395041908949	0.119637103201539	8158.82369350104	4073.37977190406	4651.79513151442	7007.37339513377	11173.8375468828	Down_gills_Up_muscle
XM_027370521.1	11.4451500795738	-1.93005301149073	17.3989259093551	2.17961411455743e-10	1.7740801422816e-08	12.4093792717342	3	0	0	0	0	604	151	302	155	115	0.0124620814511205	0	0	0	0	10.5958293610044	18.7022727304036	28.470950889029	17.7398960612441	6.21281985549184	Down_gills_Up_muscle
XM_027365370.1	7.17880351074599	3.33696125558794	17.3459040769411	2.26438284199387e-10	1.82301707478505e-08	13.6635617828314	373	118	93	132	61	3909	1101	1178	1579	2885	1.54945212708931	0.7955538593741	0.54867979289039	0.900207276599063	0.608155274607824	68.5746638612021	136.36557798791	111.055563401577	180.718037940029	155.860741592121	Down_gills_Up_muscle
XM_027365747.1	18.7404579394222	2.62005204766944	17.3539305468993	2.25132629425947e-10	1.82301707478505e-08	12.5723405062153	20	0	0	0	2	67479	67941	80126	69386	33190	0.0830805430074699	0	0	0	0.0199395172002565	1183.76816134307	8414.90802368444	7553.8523540872	7941.29308455153	1793.07383481543	Down_gills_Up_muscle
XM_027373625.1	-9.81424726391096	2.76304956635808	-17.3412191178616	2.27204136314026e-10	1.82301707478505e-08	12.5981309954838	73533	26034	33769	27228	18151	22	2	0	2	6	305.458078448414	175.520755719876	199.229762646404	185.688210054843	180.961088350928	0.385940804539894	0.24771222159475	0	0.228901884661215	0.324147122895226	Up_gills_Down_muscle
XM_027351045.1	18.2888489255647	6.67244187999932	17.2936224223399	2.35144385051804e-10	1.87782756553163e-08	12.8541138494894	248	19	2	20	64	882032	1046983	1315421	752344	585280	1.03019873329263	0.128097655322948	0.011799565438503	0.136395041908949	0.638064550408209	15473.2790777242	129675.242450968	124010.883077475	86106.4797567785	31619.4713480197	Down_gills_Up_muscle
XM_027369862.1	15.8463407958439	1.27768266191458	17.226650567402	2.4682552430219e-10	1.94694018691849e-08	12.5237443180728	7	0	0	0	9	21982	5398	8444	11267	4904	0.0290781900526145	0	0	0	0.0897278274011544	385.625034790725	668.575286084229	796.055328830995	1289.51876723895	264.936248446365	Down_gills_Up_muscle
XM_027379534.1	15.1938941218928	1.72812389971617	17.2242883426487	2.47248753802408e-10	1.94694018691849e-08	12.522314831009	24	0	0	8	2	58751	5342	7317	7630	4907	0.0996966516089639	0	0	0.0545580167635796	0.0199395172002565	1030.65491852379	661.639343879576	689.807773692135	873.260689982534	265.098322007812	Down_gills_Up_muscle
XM_027380479.1	15.3781913530456	4.57299175211793	17.2364694856041	2.45074630426409e-10	1.94694018691849e-08	12.7193726328379	82	9	6	28	12	121932	76123	120502	66151	30541	0.340630226330627	0.0606778367319229	0.035398696315509	0.190953058672529	0.119637103201539	2139.02428087083	9428.29872222856	11360.2865034098	7571.04428611201	1649.96288005718	Down_gills_Up_muscle
XM_027354223.1	15.1421319495015	2.14913894055514	17.204239318434	2.5087238228933e-10	1.96632844081405e-08	12.5117752851338	6	0	9	4	4	12791	7726	11963	10946	25604	0.024924162902241	0	0.0530980444732635	0.0272790083817898	0.0398790344005131	224.389492312263	956.912312020518	1127.80789895845	1252.78001475083	1383.2438224349	Down_gills_Up_muscle
XM_027383577.1	11.7336347509563	-1.57859843342468	17.1705477125309	2.5709081141766e-10	2.00578222917096e-08	12.3603752688417	0	1	2	0	0	517	216	375	135	465	0	0.00674198185910254	0.011799565438503	0	0	9.06960890668751	26.752919932233	35.3530019317412	15.450877214632	25.12140202438	Down_gills_Up_muscle
XM_027371488.1	12.1608785910235	1.8431713375262	17.151065189554	2.60762045748917e-10	2.02509240116017e-08	12.5363399782393	44	3	20	2	4	6184	3218	2498	2622	5304	0.182777194616434	0.0202259455773076	0.11799565438503	0.0136395041908949	0.0398790344005131	108.484451603396	398.568964545952	235.498130201306	300.090370790853	286.54605663938	Down_gills_Up_muscle
XM_027360131.1	-8.05842745656046	-0.328636078677491	-17.0764151416132	2.75358663311655e-10	2.10906855900501e-08	12.4517229967034	3760	1902	2205	2330	895	3	0	0	0	0	15.6191420854043	12.823249496013	13.0090208959496	15.8900223823926	8.9229339471148	0.0526282915281674	0	0	0	0	Up_gills_Down_muscle
XM_027370478.1	11.9013216662836	-2.25391958934786	17.0811113380432	2.74415006363853e-10	2.10906855900501e-08	12.2520548601272	0	0	0	0	0	609	157	301	164	77	0	0	0	0	0	10.683543180218	19.4454093951878	28.376676217211	18.7699545422196	4.1598880771554	Down_gills_Up_muscle
XM_027375563.1	10.3900688856826	-2.94324332160968	17.0714457868865	2.76361004330045e-10	2.10906855900501e-08	11.9851418754531	0	0	0	0	0	133	46	73	96	70	0	0	0	0	0	2.33318759108209	5.69738109667924	6.8820510427123	10.9872904637383	3.78171643377764	Down_gills_Up_muscle
XM_027383576.1	12.0890108825836	1.33475726923504	17.0704698710739	2.76558310749623e-10	2.10906855900501e-08	12.4615468540481	4	1	11	6	14	5058	1422	3552	1450	2700	0.016616108601494	0.00674198185910254	0.0648976099117665	0.0409185125726847	0.139576620401796	88.7312995164902	176.123389553867	334.863634297453	165.953866379381	145.866205302852	Down_gills_Up_muscle
XM_027375565.1	10.2801315878609	-3.00617656089493	17.050436085825	2.80642256811411e-10	2.13061587794492e-08	11.9448157160606	0	0	0	0	0	146	55	76	72	44	0	0	0	0	0	2.56124352103748	6.81208609385561	7.16487505816623	8.24046784780373	2.37707890123166	Down_gills_Up_muscle
XM_027355469.1	13.8831443645005	-0.398297516838464	16.9707217721849	2.97545304232667e-10	2.2488580360085e-08	12.3879827282805	0	2	2	0	0	1994	531	2375	1229	1837	0	0.0134839637182051	0.011799565438503	0	0	34.9802711023886	65.767594833406	223.902345567695	140.660208124317	99.2430441264218	Down_gills_Up_muscle
XM_027366312.1	8.24720093155469	2.27983562961761	16.9417242829383	3.03962520510296e-10	2.27912741389449e-08	12.8918842131957	73	17	40	66	43	3058	511	1101	1028	1919	0.303243981977265	0.114613691604743	0.23599130877006	0.450103638299531	0.428699619805516	53.6457718310453	63.2904726174585	103.796413671592	117.655568715864	103.67305480599	Down_gills_Up_muscle
XM_027371767.1	7.61662302527464	6.87373808181794	16.9404735024767	3.0424264355591e-10	2.27912741389449e-08	13.7457932449584	1097	1317	2553	1473	681	64078	17268	31898	20662	12788	4.55696778395972	8.87919010843805	15.0621452822491	10.0454948365941	6.78940560668735	1124.10522151397	2138.74732124907	3007.17348164982	2364.78537043501	690.865567930692	Down_gills_Up_muscle
XM_027365885.1	19.0340204439099	5.21784551306489	16.8974202104069	3.14055788934579e-10	2.34227511306714e-08	12.3759082465081	213	2	2	0	43	660168	307431	428873	347158	408428	0.884807783029555	0.0134839637182051	0.011799565438503	0	0.428699619805516	11581.1713205224	38077.2079985477	40431.8613265911	39732.560237609	22065.1268516419	Down_gills_Up_muscle
XM_027359641.1	11.8809385362189	-1.71675627713471	16.8739083943503	3.19557853475346e-10	2.37285721900772e-08	12.2066447867244	0	0	0	4	0	870	98	151	172	757	0	0	0	0.0272790083817898	0	15.2622045431685	12.1378988581427	14.2354754445145	19.6855620808645	40.896562005281	Down_gills_Up_muscle
XM_027356611.1	10.6246318700638	2.53026472811697	16.8507910627706	3.25068625138265e-10	2.39278774938731e-08	12.6018540445931	34	32	10	24	20	5987	2773	3609	3035	2703	0.141236923112699	0.215743419491281	0.058997827192515	0.163674050290739	0.199395172002565	105.028527126379	343.45299524112	340.237290591078	347.358609973393	146.028278864299	Down_gills_Up_muscle
XM_027367239.1	14.12824921562	1.04950409175979	16.8555022444274	3.23937337680982e-10	2.39278774938731e-08	12.3452653895006	14	1	0	0	14	13583	3538	2219	2914	4137	0.0581563801052289	0.00674198185910254	0	0	0.139576620401796	238.283361275699	438.202920001112	209.19549676409	333.51004595139	223.499441236258	Down_gills_Up_muscle
XM_027370486.1	12.0542074133605	-1.74798731905377	16.7712431279377	3.44824776938093e-10	2.51632908343186e-08	12.1680616387295	0	0	0	0	2	986	158	455	207	166	0	0	0	0	0.0199395172002565	17.2971651489243	19.5692655059852	42.8949756771794	23.6913450624357	8.96807040010126	Down_gills_Up_muscle
XM_027383520.1	11.6797845431283	-1.29407752906615	16.7718208580711	3.44676732977307e-10	2.51632908343186e-08	12.1938894563457	4	0	0	0	2	682	259	407	195	450	0.016616108601494	0	0	0	0.0199395172002565	11.9641649407367	32.0787326965201	38.3697914299165	22.3179337544684	24.311034217142	Down_gills_Up_muscle
XM_027360317.1	13.6675065651696	-0.952778812765916	16.7241416719142	3.57127319701893e-10	2.59492082513006e-08	12.2493368923899	2	0	0	0	0	861	693	1123	616	1472	0.00830805430074699	0	0	0	0	15.104319668584	85.8322847825807	105.870456451588	70.5017804756542	79.5240941502955	Down_gills_Up_muscle
XR_003476717.1	19.2895431048351	6.47107017840764	16.7161070999269	3.59272533634714e-10	2.59797150394487e-08	12.4224212676045	411	0	6	14	72	1575264	651416	938994	723776	2163996	1.70730515880351	0	0.035398696315509	0.0954765293362643	0.717822619209236	27634.4843419423	80681.8522711827	88523.3511890492	82836.8452362777	116908.84622613	Down_gills_Up_muscle
XR_003476719.1	18.2530411497342	5.5281328794965	16.7111006235498	3.60616245379235e-10	2.59797150394487e-08	12.3624655590941	364	6	0	4	61	1234813	175082	259671	255822	653575	1.51206588273595	0.0404518911546152	0	0.0272790083817898	0.608155274607824	21662.0328489236	21684.975590626	24480.3983056458	29279.0689689006	35309.0759743746	Down_gills_Up_muscle
XM_027366311.1	8.54777486233118	2.54560005840621	16.6966875048043	3.64514864788446e-10	2.61493078850355e-08	12.8087686418659	47	39	67	96	18	3334	804	1615	1493	2210	0.195239276067554	0.262937292504999	0.395285442189851	0.654696201162955	0.179455654802309	58.4875746516367	99.5803130810893	152.253594986032	170.875256899597	119.394190266408	Down_gills_Up_muscle
XM_027365884.1	18.9277807180087	5.46293960024244	16.6858889953443	3.67465408234585e-10	2.62497441409769e-08	12.2981316576398	219	0	2	4	66	764191	332366	467974	396701	505866	0.909731945931796	0	0.011799565438503	0.0272790083817898	0.658004067608466	13406.0222437339	41165.5601212803	44118.0952693458	45402.8032734943	27329.1680784194	Down_gills_Up_muscle
XM_027363221.1	4.92889884021025	4.38834690616589	16.6666833439869	3.72776631990862e-10	2.65172620991819e-08	13.527851125714	592	641	880	562	374	4910	994	1395	1110	2137	2.45918407302111	4.32161037168473	5.19180879294132	3.83270067764147	3.72868971644797	86.1349704677672	123.112974132591	131.513167186077	127.040545986974	115.450400271183	Down_gills_Up_muscle
XM_027375561.1	10.2803194589398	-2.98633492208219	16.6489934457458	3.77741642771068e-10	2.67580167870886e-08	11.7732395401948	0	0	0	0	0	121	56	82	69	58	0	0	0	0	0	2.12267442496942	6.93594220465299	7.73052308907409	7.89711502081191	3.13342218798719	Down_gills_Up_muscle
XM_027351037.1	16.5736195879992	3.52830765754373	16.6350858568648	3.81694917941301e-10	2.68823237281392e-08	12.2352429853853	31	19	4	0	4	66605	57495	70216	48424	36283	0.128774841661578	0.128097655322948	0.023599130877006	0	0.0398790344005131	1168.43578574453	7121.10709029507	6619.59035637105	5542.17243141733	1960.17167666792	Down_gills_Up_muscle
XM_027356275.1	-9.30834457224794	6.48264946244188	-16.6316716896256	3.82672180654552e-10	2.68823237281392e-08	12.886635694408	259668	496234	710950	461864	147027	335	32	28	35	33	1078.66792208318	3345.60062586989	4194.45052425186	3149.79798181174	1465.82369770106	5.87682588731202	3.96339554551599	2.63969081090335	4.00578298157126	1.78280917592374	Up_gills_Down_muscle
XM_027360316.1	13.8998891643442	-0.985227043218302	16.6102641908513	3.88861363448622e-10	2.72042267900214e-08	12.1950766163871	1	0	0	0	0	839	742	1230	650	1625	0.0041540271503735	0	0	0	0	14.7183788640441	91.9012342116521	115.957846336111	74.3931125148948	87.7898457841238	Down_gills_Up_muscle
XM_027356629.1	9.3092028899713	0.810295925112313	16.5869756694238	3.95716628213318e-10	2.7569886895685e-08	12.2488308785583	16	11	11	4	14	1487	276	490	602	1116	0.0664644344059759	0.0741618004501279	0.0648976099117665	0.0272790083817898	0.139576620401796	26.0860898341283	34.1842865800755	46.1945891908086	68.8994672830257	60.2913648585121	Down_gills_Up_muscle
XM_027366154.1	7.38229306376241	6.43037465498727	16.572029866266	4.0018438370146e-10	2.77668918691218e-08	13.4977390754578	1390	1239	1094	650	984	45907	12292	20024	15997	7327	5.77409773901916	8.35331552342805	6.45436229486114	4.43283886204084	9.81024246252622	805.33565972786	1522.43931392133	1887.75602848316	1830.87172446273	395.837661575554	Down_gills_Up_muscle
XM_027380490.1	8.45014844702554	5.40965770947602	16.4985312851757	4.22957427845539e-10	2.92272214425509e-08	13.3727561362073	376	436	354	423	227	25478	13365	14635	9812	4931	1.56191420854043	2.93950409056871	2.08852308261503	2.88475513637427	2.26313520222912	446.954537184883	1655.33692080691	1379.70982205609	1122.99264614792	266.394910499393	Down_gills_Up_muscle
XM_027380481.1	15.0582653411328	0.966363873641155	16.4178568355281	4.49565516499123e-10	3.09396105460575e-08	12.1241334107582	12	0	0	0	7	40114	1279	2787	3231	10520	0.049848325804482	0	0	0	0.0697883102008979	703.710428786968	158.411965709842	262.743510356701	369.790994670193	568.337955476297	Down_gills_Up_muscle
XR_003474933.1	-9.47854743756769	0.878144009634647	-16.387190472214	4.60146526554352e-10	3.15395979537052e-08	12.1079112640288	11640	7354	8977	5263	6272	19	0	0	0	0	48.3528760303475	49.5805345918401	52.9623494707207	35.8923552783399	62.5303259400045	0.333312513011727	0	0	0	0	Up_gills_Down_muscle
XM_027375217.1	19.1498957163741	5.67599871737827	16.3687584819068	4.66634623335362e-10	3.1855339407531e-08	12.1439620000996	325	0	4	4	34	940645	562833	707597	518342	388434	1.35005882387139	0	0.023599130877006	0.0272790083817898	0.338971792404361	16501.5130948377	69710.3064084189	66708.4749543848	59324.7303495317	20984.960589114	Down_gills_Up_muscle
XM_027365867.1	18.2246784183243	2.68284907166	16.3634363778752	4.68526234893696e-10	3.18560207098404e-08	12.0851052643397	11	0	0	0	13	62491	55793	66460	60490	30790	0.0456942986541085	0	0	0	0.129606861801668	1096.26485529557	6910.30398971793	6265.49468902273	6923.13750157844	1663.41498565734	Down_gills_Up_muscle
XM_027365559.1	8.22932478840237	0.669705277105212	16.3307936778278	4.80309846878596e-10	3.25265828306185e-08	12.1261667712953	17	15	10	10	19	1106	194	444	202	645	0.0706184615563494	0.101129727886538	0.058997827192515	0.0681975209544745	0.189425413402437	19.402296810051	24.0280854946907	41.8579542871816	23.1190903507827	34.8458157112368	Down_gills_Up_muscle
XR_003476776.1	12.7148248024226	5.41504674967116	16.3177587723632	4.85103822407078e-10	3.2720349455585e-08	12.867566387294	100	106	101	51	65	108643	57799	98286	47421	13101	0.41540271503735	0.714650077064869	0.595878054644402	0.34780735686782	0.648034309008338	1905.8984921649	7158.75934797747	9265.88039430165	5427.37813625973	707.775242841726	Down_gills_Up_muscle
XM_027369732.1	8.79445528909571	1.07134396551036	16.3036407372084	4.90354153586699e-10	3.28403974760733e-08	12.1713871086109	16	19	30	4	19	2030	365	557	535	618	0.0664644344059759	0.128097655322948	0.176993481577545	0.0272790083817898	0.189425413402437	35.6118106007266	45.2074804410418	52.510992202613	61.231254146875	33.3871536582083	Down_gills_Up_muscle
XR_003475816.1	16.9421362119051	3.0761465294249	16.3025477057809	4.90763175513677e-10	3.28403974760733e-08	12.0547881688935	92	0	0	2	11	294697	28473	15528	18602	79381	0.382170497834362	0	0	0.0136395041908949	0.109667344601411	5169.79987615878	3526.55504273365	1463.89710398954	2129.01642923396	4288.52046042432	Down_gills_Up_muscle
XM_027367242.1	16.1706045969832	1.84751134792644	16.2868293695065	4.96685791685098e-10	3.30727081865745e-08	12.0530551784448	30	0	0	0	9	90478	10124	11959	9603	6720	0.124620814511205	0	0	0	0.0897278274011544	1587.23418696184	1253.91926571262	1127.43080027118	1099.07239920082	363.044777642653	Down_gills_Up_muscle
XM_027382986.1	5.48299142724224	9.65920509924485	16.282996011968	4.98141794895245e-10	3.30727081865745e-08	13.3028243283467	15207	22868	27614	15404	15651	201950	45515	65828	52768	113529	63.1702908757298	154.175641153957	162.916600009411	105.051461278272	156.036691850608	3542.7611580378	5637.31088294251	6205.91309643377	6039.34732490149	6133.34978586202	Down_gills_Up_muscle
XM_027356630.1	9.45878794924421	0.743755213513718	16.2483750856448	5.1150113879585e-10	3.38270089055224e-08	12.0578462541379	6	13	8	6	18	1499	302	488	577	1061	0.024924162902241	0.087645764168333	0.047198261754012	0.0409185125726847	0.179455654802309	26.296603000241	37.4045454608072	46.0060398471726	66.0381937247605	57.3200162319725	Down_gills_Up_muscle
XM_027359212.1	14.1882678126909	0.480427252835219	16.2031067833477	5.29552177618439e-10	3.48845072649034e-08	12.0110430270279	4	2	0	3	0	3434	2600	3923	2654	2144	0.016616108601494	0.0134839637182051	0	0.0204592562863423	0	60.2418510359089	322.025888073174	369.839537541922	303.752800945432	115.828571914561	Down_gills_Up_muscle
XM_027354135.1	16.8725381676495	1.48160872821308	16.1974119636029	5.31871007326531e-10	3.49014579613882e-08	12.0062254784416	5	0	0	0	4	17919	12275	15500	25359	7578	0.0207701357518675	0	0	0	0.0398790344005131	314.348785297744	1520.33376003778	1461.25741317864	2902.36144656187	409.397816216671	Down_gills_Up_muscle
XM_027359446.1	17.6892495729772	4.46967016979478	16.1329270903017	5.58902096778916e-10	3.62536877335902e-08	11.9874659671051	124	0	0	24	29	454831	73859	107516	84687	291227	0.515099366646314	0	0	0.163674050290739	0.28912299940372	7978.9928213493	9147.88848738331	10136.0356151816	9692.50695315215	15733.399026568	Down_gills_Up_muscle
XM_027363216.1	4.82433675288807	4.37653168344496	16.1330599807014	5.588448981448e-10	3.62536877335902e-08	13.170009936276	591	660	904	546	421	4872	977	1402	1019	1895	2.45503004587074	4.44970802700768	5.33340357820336	3.72358464411431	4.197268370654	85.4683454417438	121.007420249035	132.173089888803	116.625510234889	102.376466314409	Down_gills_Up_muscle
XM_027365505.1	11.0160775060304	1.96218000755462	16.1419132718202	5.55048384434824e-10	3.62536877335902e-08	12.1000054033723	6	25	36	27	2	9195	952	3135	1058	4689	0.024924162902241	0.168549546477564	0.212392177893054	0.184133306577081	0.0199395172002565	161.305713533833	117.911017479101	295.551096149357	121.089096985783	253.320976542619	Down_gills_Up_muscle
XR_003476309.1	17.3408840106636	1.97347334306387	16.1230139713192	5.63186666612324e-10	3.63921765868193e-08	11.964641106775	120	0	0	0	0	44784	27146	17134	18713	20885	0.49848325804482	0	0	0	0	785.635135932482	3362.19798370554	1615.30222692921	2141.72048383266	1128.3021102778	Down_gills_Up_muscle
XM_027370922.1	18.2023888587465	6.33505754197296	16.0675931968921	5.87798882975628e-10	3.78381562310927e-08	12.1457873426771	447	0	10	19	125	1536432	429739	551439	589557	669704	1.85685013621695	0	0.058997827192515	0.129575289813501	1.24621982501603	26953.2637364017	53225.8011979531	51986.7307526332	67475.3542076059	36180.4374652374	Down_gills_Up_muscle
